5636462646,57399,57514,57528,57577,57603,57270,57808,56969,57960,58000,55379,57663,52917,58006,58200,56669,56607,56597,57235,50532,57535,57628,58223,58413,58428,59865,45823,45757,42458,45723,36997,35446,49874,35182,36041,37348,50781,37286,36998,50999,37220,36740,36972,36495,51505,36593,51657,51661,51801,51804,37285,52352,52476,38731,53837,53995,54002,54022,54065,54102,30959,54199,31102,54412,30592,30236,55276,31783,42877,30794,29466,27207,26052,26051,26018,26187,28644,29030,25798,29085,29133,29142,29153,29214,29237,29242,29304,29347,29560,29614,29715,29815,29817,29860,29984,30003,31266,23139,28604,28732,30129,23555,29994,48933,27957,49090,30807,49239,21799,21460,49889,21088,20964,22909,20330,51025,24599,24185,24016,21612,23265,23238,21590,21443,21616,21451,21651,21675,21523,21758,21297,21239,21190,21418,21241,21128,25739,21950,21189,21984,21433,21025,20988,21496,21521,21100,20932,21563,24047,20962,21575,21019,21011,21044,21698,22289,20757,20905,21731,21121,20931,21141,21169,22405,23671,21255,28028,20587,23715,23606,22195,21356,23574,22166,21367,22651,22261,21506,21504,24382,24133,24259,24242,24202,24363,24396,24427,22812,23339,17673,17588,17529,21961,23021,17701,17364,22117,25483,17753,23379,23384,23442,23544,18152,25197,23679,23810,23879,25908,24545,24667,24975,17669,25327,14955,27413,14943,25537,15014,14821,25839,25932,26050,23374,26152,26368,25878,17728,26601,26776,26791,18115,22611,26939,22828,24249,18283,18319,14601,23203,23226,23251,20429,22186,26927,21910,22037,23579,23707,13834,13819,15987,13288,15246,24494,13539,13116,24704,14873,15158,14926,11388,14976,13255,24984,15133,11657,11002,10999,10779,12228,12255,11849,9692,12322,9296,10938,10845,11019,10502,10518,10251,12589,12390,12338,10024,12129,7523,12551,7251,7060,7630,15931,15911,14238,6790,15859,11220,8909,9537,11365,10918,8498,15500,15719,15489,12686,15647,15718,8157,11645,11897,7881,8345,19143,7175,15226,6725,12133,12042,12107,11960,17531,12086,9761,12220,9830,18452,12355,12444,16618,17498,16288,17223,11680,10621,13730,4742,6912,17965,6560,25536,6473,6412,21556,21564,6476,6490,6454,6312,6477,25870,6082,5602,10582,14594,2568,19643,574,562,19715,493,476,427,414,421,2861,280,19958,314,236,11221,210,202,179,168,280,275,354,307,232,105,72,309,136,0,207,216,67,344,254,15384,166,912,371,940,317,231,268,20535,919,3783,17458,17504,7996,8048,7848,3712,7621,7728,17479,8176,18892,17885,17962,18043,8752,18376,9183,18547,20015,19658,22279,18681,18791,19356,20072,19877,9352,10042,10062,12476,14023,14096,14709
5636462650,57167,57282,57296,57345,57371,57038,57575,56737,57728,57768,55147,57431,52685,57774,57968,56437,56374,56365,57003,50300,57303,57396,57991,58181,58196,59633,45591,45525,42226,45491,36765,35213,50071,34950,35809,37584,50977,37522,37234,51196,37456,36976,37208,36731,51701,36829,51854,51858,51998,52001,37521,52549,52673,38967,54034,54192,54198,54218,54262,54298,30727,54395,30870,54608,30359,30004,55473,31551,43113,30562,29702,26975,25820,25819,25785,25955,28880,29266,25566,29321,29369,29378,29389,29450,29473,29478,29540,29583,29796,29850,29951,30051,30054,30096,30220,30239,31502,22907,28841,28968,30365,23323,30230,49169,28193,49326,31043,49475,21567,21228,50125,20856,20732,23146,20098,51261,24835,24421,24252,21848,23033,23006,21826,21679,21852,21687,21887,21911,21759,21994,21533,21475,21426,21654,21477,21364,25975,22186,21425,22220,21669,21261,21224,21732,21757,21336,21168,21799,23815,21198,21812,21255,21247,21280,21934,22525,20993,21141,21967,21357,21167,21377,21405,22641,23907,21491,28264,20823,23951,23842,21963,21592,23811,21933,21603,22887,22029,21742,21740,24619,24369,24495,24478,24438,24599,24632,24663,23048,23575,17441,17356,17297,22197,23257,17469,17132,22353,25251,17520,23147,23152,23210,23311,17919,25433,23446,23578,23647,26144,24781,24903,24743,17437,25563,14723,27649,14711,25773,14782,14589,26075,26168,26286,23142,26388,26604,26114,17496,26837,27012,27027,17883,22379,27175,22596,24017,18051,18086,14369,22971,22994,23019,20665,21954,27163,21678,21805,23347,23475,13602,13587,15755,13056,15014,24262,13307,12884,24471,14641,14926,14694,11156,14744,13491,24752,14901,11425,10770,10767,10547,11996,12023,11617,9460,12090,9064,11174,11081,11255,10270,10286,10487,12357,12158,12106,10260,12365,7291,12787,7019,6828,7398,15699,15679,14474,6558,15627,11456,9145,9773,11601,11154,8734,15268,15487,15257,12454,15415,15486,8393,11881,12133,8117,8581,19379,7411,14994,6961,12369,12278,12343,12196,17298,12322,9529,12456,10066,18220,12591,12680,16386,17734,16056,16991,11916,10858,13966,4978,6680,17733,6328,25772,6241,6180,21792,21800,6244,6258,6222,6080,6245,26106,6318,5838,10819,14830,2804,19411,342,329,19483,272,240,190,350,237,3097,222,19726,188,0,11457,25,299,322,67,377,91,451,403,375,287,163,193,226,236,443,286,303,580,490,15620,344,727,355,756,409,409,445,20303,1155,4019,17694,17740,8232,8284,8084,3528,7857,7964,17715,8412,19128,18122,18198,18279,8988,18612,9420,18783,20251,19894,22515,18917,19027,19592,20308,20113,9168,9857,9877,12292,13838,13912,14524
5636462654,57152,57267,57281,57330,57356,57023,57561,56722,57713,57753,55132,57416,52670,57759,57953,56422,56360,56350,56988,50285,57288,57381,57976,58166,58181,59618,45576,45510,42211,45476,36750,35198,50001,34935,35794,37475,50907,37413,37125,51126,37347,36866,37099,36621,51631,36719,51784,51788,51928,51931,37412,52479,52603,38858,53964,54122,54128,54148,54192,54228,30712,54325,30855,54538,30344,29989,55403,31536,43003,30547,29593,26960,25805,25804,25771,25940,28771,29156,25551,29212,29260,29268,29280,29340,29364,29368,29431,29474,29687,29740,29841,29942,29944,29986,30110,30130,31392,22892,28731,28859,30256,23308,30121,49059,28083,49217,30933,49366,21552,21213,50015,20841,20717,23036,20083,51152,24726,24312,24142,21738,23018,22991,21717,21570,21743,21577,21778,21802,21649,21884,21423,21366,21317,21545,21368,21255,25866,22077,21315,22110,21560,21152,21114,21623,21648,21226,21059,21690,23800,21089,21702,21145,21138,21170,21824,22416,20883,21032,21858,21248,21057,21268,21295,22531,23797,21382,28155,20713,23842,23732,21948,21483,23701,21919,21494,22778,22014,21633,21630,24509,24259,24386,24369,24329,24489,24523,24554,22939,23466,17426,17341,17282,22088,23147,17454,17117,22244,25236,17506,23132,23137,23195,23296,17905,25324,23431,23563,23632,26035,24672,24794,24728,17422,25454,14708,27539,14696,25664,14767,14574,25965,26059,26177,23127,26278,26495,26005,17481,26728,26903,26918,17868,22364,27066,22581,24002,18036,18072,14354,22956,22979,23004,20556,21939,27053,21663,21790,23332,23460,13587,13572,15740,13041,14999,24247,13292,12869,24457,14626,14911,14679,11141,14729,13381,24737,14886,11410,10755,10752,10532,11981,12008,11602,9445,12075,9049,11064,10971,11146,10255,10271,10378,12342,12143,12091,10151,12256,7276,12677,7004,6813,7383,15684,15664,14364,6543,15612,11346,9036,9663,11491,11044,8625,15253,15472,15242,12439,15400,15471,8284,11772,12024,8008,8472,19269,7301,14979,6852,12259,12169,12234,12086,17284,12212,9514,12347,9956,18205,12482,12570,16371,17624,16041,16976,11807,10748,13856,4868,6665,17718,6313,25662,6226,6165,21683,21691,6229,6243,6207,6065,6230,25997,6209,5728,10709,14721,2694,19396,327,315,19468,246,377,327,167,425,2988,33,19711,0,188,11347,214,111,134,183,188,279,262,215,186,208,279,382,342,314,341,422,381,470,388,15511,460,916,543,944,562,525,561,20288,1046,3910,17585,17630,8122,8175,7975,3716,7748,7855,17605,8303,19019,18012,18088,18169,8879,18503,9310,18674,20142,19785,22405,18807,18918,19483,20198,20004,9356,10046,10066,12480,14027,14100,14713
5636462655,57118,57233,57248,57297,57323,56990,57527,56689,57680,57719,55099,57383,52637,57726,57919,56389,56326,56316,56955,50251,57255,57347,57943,58133,58148,59585,45542,45477,42177,45443,36717,35165,49967,34901,35761,37441,50874,37379,37091,51093,37313,36833,37065,36588,51598,36686,51751,51754,51894,51897,37378,52445,52569,38824,53930,54088,54095,54115,54158,54195,30678,54292,30822,54505,30311,29956,55369,31502,42970,30514,29559,26926,25772,25771,25737,25906,28737,29123,25517,29179,29226,29235,29246,29307,29330,29335,29397,29440,29653,29707,29808,29908,29911,29953,30077,30096,31359,22859,28698,28825,30222,23275,30087,49026,28050,49183,30900,49332,21518,21180,49982,20807,20684,23003,20050,51118,24692,24278,24109,21705,22984,22958,21683,21536,21709,21544,21744,21768,21616,21851,21390,21332,21283,21511,21334,21221,25833,22043,21282,22077,21526,21118,21081,21589,21614,21193,21025,21656,23766,21055,21669,21112,21104,21137,21791,22382,20850,20998,21824,21214,21024,21234,21262,22498,23764,21348,28121,20680,23808,23699,21915,21449,23668,21885,21460,22744,21981,21599,21597,24476,24226,24352,24335,24295,24456,24489,24520,22905,23432,17392,17308,17248,22054,23114,17421,17084,22210,25202,17472,23098,23103,23162,23263,17871,25290,23398,23530,23598,26001,24639,24760,24695,17389,25420,14675,27506,14662,25630,14733,14541,25932,26025,26143,23093,26245,26461,25971,17447,26694,26869,26884,17834,22330,27032,22548,23969,18003,18038,14320,22923,22946,22971,20522,21906,27020,21629,21757,23298,23427,13553,13538,15706,13007,14966,24214,13259,12835,24423,14592,14877,14646,11108,14696,13348,24703,14852,11376,10722,10719,10498,11948,11974,11568,9412,12041,9015,11031,10938,11112,10222,10237,10344,12309,12110,12058,10117,12222,7242,12644,6970,6780,7350,15650,15631,14331,6509,15579,11313,9002,9630,11458,11011,8591,15220,15439,15209,12406,15367,15438,8250,11738,11991,7974,8438,19236,7268,14945,6818,12226,12135,12200,12053,17250,12179,9480,12313,9923,18172,12448,12537,16338,17591,16008,16942,11773,10715,13823,4835,6632,17684,6280,25629,6193,6131,21649,21657,6196,6209,6174,6031,6196,25963,6175,5695,10676,14687,2661,19363,294,281,19434,212,343,293,134,443,2954,0,19678,33,222,11314,247,77,100,216,155,313,229,181,153,175,299,415,363,280,307,443,348,437,355,15477,447,934,577,962,582,512,548,20255,1012,3876,17551,17597,8089,8141,7941,3734,7714,7821,17572,8269,18985,17979,18055,18136,8845,18469,9277,18640,20108,19751,22372,18774,18884,19449,20165,19970,9374,10064,10084,12498,14045,14118,14731
5636462656,56905,57020,57035,57084,57110,56777,57314,56476,57467,57506,54886,57170,52424,57513,57707,56176,56113,56104,56742,50038,57042,57134,57730,57920,57935,59372,45329,45264,41964,45230,36504,34952,49809,34688,35548,37624,50716,37562,37274,50935,37496,37015,37248,36770,51440,36868,51593,51596,51736,51740,37561,52287,52412,39007,53772,53931,53937,53957,54001,54037,30465,54134,30609,54347,30098,29743,55212,31289,43152,30301,29742,26714,25559,25558,25524,25694,28920,29305,25304,29361,29409,29417,29429,29489,29513,29517,29580,29623,29836,29889,29990,30091,30093,30135,30259,30279,31541,22646,28880,29008,30405,23062,30270,49208,28232,49366,31082,49515,21306,20967,50164,20594,20471,23185,19837,51301,24875,24461,24291,21887,22771,22745,21866,21719,21892,21726,21927,21951,21799,22033,21572,21515,21466,21694,21517,21404,26015,22226,21464,22259,21709,21301,21263,21772,21797,21375,21208,21839,23554,21238,21851,21294,21287,21319,21973,22565,21032,21181,22007,21397,21206,21417,21444,22680,23946,21531,28304,20862,23991,23881,21702,21632,23850,21672,21643,22927,21768,21782,21779,24398,24408,24521,24518,24478,24625,24658,24690,23088,23615,17179,17095,17036,22237,23296,17208,16871,22393,24989,17259,22885,22890,22949,23050,17658,25459,23185,23317,23385,26184,24821,24943,24482,17176,25603,14462,27688,14449,25813,14521,14328,26114,26208,26326,22880,26427,26644,26154,17234,26877,27052,27067,17621,22118,27215,22335,23756,17790,17825,14108,22710,22733,22758,20705,21693,27202,21416,21544,23085,23214,13340,13326,15493,12795,14753,24001,13046,12622,24210,14379,14664,14433,10895,14483,13530,24491,14640,11164,10509,10506,10285,11735,11762,11355,9199,11828,8802,11213,11120,11295,10009,10025,10527,12096,11897,11845,10300,12405,7030,12826,6758,6567,7137,15437,15418,14513,6297,15366,11495,9185,9812,11641,11193,8774,15007,15226,14996,12193,15154,15225,8433,11921,12173,8157,8621,19418,7450,14733,7001,12408,12318,12383,12235,17037,12361,9268,12496,10105,17959,12631,12719,16125,17773,15795,16729,11956,10897,14005,5017,6419,17471,6067,25812,5980,5918,21832,21840,5983,5997,5961,5818,5984,26146,6358,5877,10858,14870,2843,19150,81,68,19221,0,130,81,78,230,3137,212,19465,246,272,11496,297,290,313,339,337,363,411,364,366,387,435,465,498,493,520,558,561,619,568,15660,616,721,627,750,681,681,717,20042,1195,4059,17734,17779,8271,8324,8124,3522,7897,8004,17754,8452,19168,18161,18237,18318,9028,18652,9459,18823,20291,19934,22554,18956,19067,19632,20347,20153,9162,9851,9871,12285,13832,13906,14518
5636462658,56976,57091,57105,57154,57180,56847,57384,56546,57537,57577,54956,57240,52494,57583,57777,56246,56183,56174,56812,50109,57112,57205,57800,57990,58005,59442,45400,45334,42035,45300,36574,35022,49880,34759,35618,37705,50786,37643,37355,51005,37577,37097,37329,36851,51510,36950,51663,51667,51807,51810,37642,52358,52482,39088,53843,54001,54007,54027,54071,54107,30536,54204,30679,54417,30168,29813,55282,31360,43233,30371,29823,26784,25629,25628,25594,25764,29001,29386,25375,29442,29490,29498,29510,29570,29594,29598,29661,29704,29917,29970,30071,30172,30174,30216,30340,30360,31623,22716,28961,29089,30486,23132,30351,49289,28313,49447,31163,49596,21376,21037,50245,20665,20541,23266,19907,51382,24956,24542,24372,21968,22842,22815,21947,21800,21973,21807,22008,22032,21880,22114,21654,21596,21547,21775,21598,21485,26096,22307,21545,22340,21790,21382,21344,21853,21878,21456,21289,21920,23624,21319,21932,21375,21368,21401,22054,22646,21113,21262,22088,21478,21287,21498,21526,22761,24027,21612,28385,20943,24072,23962,21772,21713,23931,21742,21724,23008,21838,21863,21860,24468,24489,24592,24599,24559,24695,24728,24760,23169,23696,17250,17165,17106,22318,23377,17278,16941,22474,25060,17329,22956,22961,23019,23120,17728,25530,23255,23387,23456,26265,24902,25024,24552,17246,25684,14532,27769,14520,25894,14591,14398,26195,26289,26407,22951,26508,26725,26235,17305,26958,27133,27148,17692,22188,27296,22405,23826,17860,17895,14178,22780,22803,22828,20786,21763,27283,21487,21614,23156,23284,13411,13396,15564,12865,14823,24071,13116,12693,24280,14450,14735,14503,10965,14553,13611,24561,14710,11234,10579,10576,10356,11805,11832,11426,9269,11899,8873,11294,11201,11376,10079,10095,10608,12166,11967,11915,10381,12486,7100,12907,6828,6637,7207,15508,15488,14594,6367,15436,11576,9266,9893,11722,11274,8855,15077,15296,15066,12263,15224,15295,8514,12002,12254,8238,8702,19499,7531,14803,7082,12490,12399,12464,12317,17107,12442,9338,12577,10187,18029,12712,12800,16195,17854,15865,16800,12037,10978,14086,5098,6489,17542,6137,25893,6050,5989,21913,21921,6053,6067,6031,5889,6054,26227,6439,5958,10939,14951,2925,19220,151,138,19292,81,49,0,159,149,3218,293,19535,327,190,11577,216,371,394,258,418,282,492,445,447,469,354,384,417,427,601,477,494,700,649,15741,535,640,546,668,600,600,636,20112,1276,4140,17815,17861,8353,8405,8205,3441,7978,8085,17835,8533,19249,18242,18318,18399,9109,18733,9540,18904,20372,20015,22635,19037,19148,19713,20428,20234,9080,9770,9790,12204,13751,13824,14437
5636465981,52992,53106,53121,53170,53196,52863,53400,52562,53553,53592,50972,53256,48510,53599,53793,52262,52199,52190,52828,46124,53128,53220,53816,54006,54021,55458,41415,41345,38046,41311,36767,31033,43429,31297,30437,30903,44335,30841,30553,44554,30775,30295,30527,30049,45059,30148,45212,45216,45356,45359,30840,45907,46031,32286,47392,47550,47557,47576,47620,47656,30728,47754,30585,47966,31096,28274,48831,35088,36431,34899,23021,25245,30157,24090,30122,23954,22199,22585,29902,22640,22688,22696,22708,22768,22792,22796,22859,22902,23115,23168,23270,23370,23372,23415,23539,23558,24821,27244,22159,22287,23684,27660,23549,42487,21511,42645,24362,42794,21676,25565,43443,25192,25069,16464,20208,44580,18265,17851,17681,15167,27369,27343,15145,14998,15171,15005,15206,15230,15078,15312,14852,14794,14745,14973,14697,14683,19405,15505,14642,15538,14988,14580,14543,15051,14976,14505,14598,15019,28151,14628,15031,14424,14416,14709,15153,15844,14671,14522,15187,14787,14548,14807,14834,15959,17585,14921,21583,14841,17630,17520,26300,14071,17489,26270,15033,16206,26366,13922,15169,18297,18047,18174,18157,18117,18277,18311,18342,16727,16894,17550,21693,17406,15876,16935,17578,21469,16032,29587,17630,19810,19805,19746,19974,22256,19112,27783,27915,20300,19463,18001,18122,21279,17403,18783,14832,20967,14820,18993,14748,14941,19294,19388,19506,30442,19607,19824,18593,25334,20056,20232,20247,25721,31205,20395,31297,31318,25890,25925,16585,31672,31695,31720,8595,26291,19641,31906,32034,32047,32176,17352,17457,24735,17898,17907,32963,18150,18160,33172,18281,18315,18334,20136,18384,11213,33453,18504,20405,20523,18119,17898,20976,21003,18968,20107,21842,19381,8350,8443,8617,15651,15635,12897,24402,24203,24151,14962,7158,17938,7579,17666,17857,17287,27743,27724,2403,18127,27672,4598,13847,14475,4341,4788,10789,27313,27532,27302,17803,27460,27531,13095,16583,3809,12820,14183,7308,12113,27038,12562,298,208,273,125,29343,0,20558,134,15667,30265,269,415,28431,5663,28101,29035,869,1464,1895,11943,18725,29777,18373,13701,18286,18224,9721,9729,18289,18302,18267,18124,18289,14035,6003,6483,3543,3948,12814,31456,12387,12374,31527,12361,12463,12442,12283,12507,13108,12179,31771,12212,12322,4181,12296,12101,12085,12255,12024,12361,11950,11997,12033,12159,12159,12395,12222,12086,11878,12302,12018,11741,11831,4738,12117,12810,12237,12839,12183,12098,12134,32348,11166,8302,5624,5669,6130,6182,6277,15611,6505,6529,6833,6618,7058,7239,7316,7397,7194,7730,7626,7901,8181,8214,10444,8035,8145,8516,8628,9037,21251,21941,21961,24375,25921,25995,26607
5636465986,53179,53294,53309,53357,53383,53051,53588,52750,53740,53780,51159,53443,48698,53787,53980,52450,52387,52377,53015,46312,53316,53408,54004,54194,54208,55646,41603,41532,38233,41498,36955,31221,43616,31485,30625,31091,44523,31028,30741,44742,30962,30482,30714,30237,45247,30335,45400,45403,45543,45547,31027,46094,46219,32474,47579,47738,47744,47764,47808,47844,30916,47941,30772,48154,31283,28462,49019,35276,36619,35086,23208,25433,30344,24277,30310,24142,22387,22772,30090,22828,22875,22884,22896,22956,22979,22984,23047,23089,23303,23356,23457,23558,23560,23602,23726,23745,25008,27431,22347,22474,23871,27847,23736,42675,21699,42832,24549,42982,21863,25752,43631,25380,25256,16652,20395,44768,18453,18038,17869,15354,27557,27530,15332,15186,15359,15193,15394,15417,15265,15500,15039,14982,14932,15160,14884,14871,19593,15692,14830,15726,15175,14768,14730,15238,15164,14692,14785,15206,28339,14815,15219,14611,14604,14897,15341,16032,14859,14710,15374,14974,14735,14994,15022,16147,17773,15108,21770,15028,17817,17708,26487,14259,17677,26458,15220,16394,26553,14109,15357,18485,18235,18361,18344,18304,18465,18498,18529,16914,17082,17737,21880,17594,16063,17123,17766,21656,16219,29775,17817,19997,19992,19933,20162,22444,19299,27971,28102,20487,19650,18188,18310,21466,17591,18970,15020,21155,15007,19180,14936,15129,19482,19575,19693,30630,19795,20011,18781,25522,20244,20419,20434,25909,31392,20582,31484,31505,26077,26112,16773,31859,31882,31907,8782,26478,19829,32094,32221,32235,32363,17540,17644,24922,18086,18094,33151,18337,18347,33360,18468,18503,18521,20324,18572,11400,33640,18692,20592,20710,18306,18086,21164,21190,19156,20295,22030,19569,8537,8630,8805,15838,15822,13085,24671,24472,24421,15150,7346,18126,7767,17854,18044,17474,28013,27994,2590,18315,27942,4786,14035,14662,4529,4976,10977,27582,27802,27571,17991,27730,27800,13283,16771,3996,13007,14370,7495,12300,27308,12750,486,395,330,395,29613,269,20745,135,15855,30535,0,146,28700,5851,28370,29305,1139,1733,2083,12213,18994,30047,18643,13889,18556,18494,9909,9917,18558,18572,18537,18394,18559,14223,6273,6753,3813,3678,13084,31725,12657,12644,31797,12631,12733,12712,12553,12777,13377,12448,32041,12482,12591,4451,12566,12371,12355,12524,12293,12631,12219,12267,12303,12429,12428,12665,12492,12355,12148,12572,12287,12011,12101,4468,12386,13080,12507,13109,12453,12368,12404,32617,11435,8571,5811,5857,6400,6452,6547,15881,6774,6799,6563,6888,7245,6970,7046,7127,7464,7460,7895,7631,8368,8402,10632,7765,7875,8440,8815,8961,21521,22210,22230,24645,26191,26265,26877
5636465990,53185,53300,53315,53363,53389,53056,53594,52755,53746,53786,51165,53449,48703,53792,53986,52455,52393,52383,53021,46318,53321,53414,54009,54199,54214,55651,41609,41538,38239,41504,36960,31227,43622,31490,30631,31096,44529,31034,30746,44748,30968,30488,30720,30243,45253,30341,45406,45409,45549,45552,31033,46100,46225,32480,47585,47743,47750,47770,47813,47850,30922,47947,30778,48160,31289,28468,49024,35281,36625,35092,23214,25438,30350,24283,30315,24147,22392,22778,30095,22834,22881,22890,22901,22962,22985,22990,23053,23095,23309,23362,23463,23563,23566,23608,23732,23751,25014,27437,22353,22480,23877,27853,23742,42681,21705,42838,24555,42987,21869,25758,43637,25385,25262,16658,20401,44774,18458,18044,17875,15360,27563,27536,15338,15191,15364,15199,15399,15423,15271,15506,15045,14987,14938,15166,14890,14877,19598,15698,14836,15732,15181,14773,14736,15244,15170,14698,14791,15212,28345,14821,15224,14617,14610,14903,15347,16037,14864,14716,15380,14980,14741,15000,15028,16153,17779,15114,21776,15034,17823,17714,26493,14265,17682,26463,15226,16400,26559,14115,15363,18490,18240,18367,18350,18310,18471,18504,18535,16920,17087,17743,21886,17599,16069,17128,17772,21662,16225,29781,17823,20003,19998,19939,20168,22449,19305,27976,28108,20493,19656,18194,18316,21472,17597,18976,15026,21161,15013,19186,14942,15135,19488,19581,19699,30635,19800,20017,18786,25528,20250,20425,20440,25914,31398,20588,31490,31511,26083,26118,16779,31865,31888,31913,8788,26484,19835,32099,32227,32241,32369,17546,17650,24928,18092,18100,33156,18343,18353,33365,18474,18509,18527,20330,18577,11406,33646,18697,20598,20716,18312,18091,21170,21196,19161,20301,22036,19575,8543,8636,8810,15844,15828,13090,24760,24561,24509,15156,7351,18131,7773,17859,18050,17480,28101,28082,2596,18320,28030,4791,14041,14668,4535,4982,10982,27671,27890,27660,17997,27818,27889,13289,16777,4002,13013,14376,7501,12306,27396,12756,492,401,336,483,29701,415,20751,281,15861,30623,146,0,28789,5856,28459,29393,1285,1822,2088,12301,19083,30135,18731,13895,18644,18582,9915,9923,18647,18660,18625,18482,18647,14229,6361,6841,3959,3532,13172,31814,12745,12732,31885,12719,12821,12800,12641,12865,13466,12537,32129,12570,12680,4597,12654,12459,12443,12613,12382,12719,12308,12355,12391,12517,12517,12753,12580,12444,12236,12660,12376,12099,12189,4322,12475,13168,12595,13197,12541,12456,12492,32706,11524,8660,5817,5863,6546,6598,6693,15969,6921,6945,6417,7034,7251,6823,6900,6981,7610,7314,8042,7485,8374,8407,10637,7619,7729,8294,8821,8815,21609,22299,22318,24733,26279,26353,26965
5636465991,53044,53159,53174,53222,53248,52915,53453,52614,53605,53645,51024,53308,48562,53651,53845,52314,52252,52242,52880,46177,53180,53273,53868,54058,54073,55510,41468,41397,38098,41363,36819,31086,43481,31349,30490,30955,44388,30893,30605,44607,30827,30347,30579,30102,45112,30200,45265,45268,45408,45411,30892,45959,46084,32339,47444,47602,47609,47629,47672,47709,30781,47806,30637,48019,31148,28327,48883,35140,36484,34951,23073,25297,30209,24142,30174,24006,22251,22637,29954,22693,22740,22749,22760,22821,22844,22849,22912,22954,23168,23221,23322,23422,23425,23467,23591,23610,24873,27296,22212,22339,23736,27712,23601,42540,21564,42697,24414,42846,21728,25617,43496,25244,25121,16517,20260,44633,18317,17903,17734,15219,27422,27395,15197,15050,15223,15058,15258,15282,15130,15365,14904,14846,14797,15025,14749,14736,19457,15557,14695,15591,15040,14632,14595,15103,15029,14557,14650,15071,28204,14680,15083,14476,14469,14762,15206,15896,14723,14575,15239,14839,14600,14859,14887,16012,17638,14973,21635,14893,17682,17573,26352,14124,17541,26322,15085,16259,26418,13974,15222,18349,18099,18226,18209,18169,18330,18363,18394,16779,16946,17602,21745,17458,15928,16987,17631,21521,16084,29640,17682,19862,19857,19798,20027,22308,19164,27835,27967,20352,19515,18053,18175,21331,17456,18835,14885,21020,14872,19045,14801,14994,19347,19440,19558,30494,19659,19876,18645,25387,20109,20284,20299,25773,31257,20447,31349,31370,25942,25977,16638,31724,31747,31772,8647,26343,19694,31958,32086,32100,32228,17405,17509,24787,17951,17959,33015,18202,18212,33224,18333,18368,18386,20189,18436,11265,33505,18556,20457,20575,18171,17950,21029,21055,19020,20160,21895,19434,8402,8495,8669,15703,15687,12949,24536,24337,24285,15015,7210,17990,7632,17718,17909,17339,27878,27858,2455,18179,27806,4650,13900,14527,4394,4841,10841,27447,27666,27436,17856,27594,27665,13148,16636,3861,12872,14235,7360,12165,27173,12615,351,260,195,260,29478,134,20610,0,15720,30399,135,281,28565,5715,28235,29170,1004,1598,1947,12078,18859,29912,18507,13754,18420,18359,9774,9782,18423,18437,18401,18259,18424,14088,6137,6618,3678,3814,12949,31590,12521,12509,31662,12496,12598,12577,12417,12641,13242,12313,31905,12347,12456,4316,12430,12236,12220,12389,12158,12495,12084,12131,12167,12294,12293,12530,12357,12220,12013,12437,12152,11876,11965,4604,12251,12945,12372,12974,12318,12232,12268,32482,11300,8436,5676,5722,6264,6317,6412,15746,6639,6664,6698,6753,7110,7105,7181,7262,7329,7595,7760,7766,8233,8266,10496,7900,8011,8569,8680,9090,21386,22075,22095,24509,26056,26130,26742
