,Unnamed: 0,EXPERIENCE_U,WOM_U,MARKETING_U,OUT,nRIDES,nREJECTED,nDAYS_WORKED,DRIVING_TIME,IDLE_TIME,PICKUP_DIST,DRIVING_DIST,REVENUE,COST,COMMISSION,TRIP_FARE,ACTUAL_INC,mu,INFORMED,working_U,working_P,OUT_TOMORROW,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT
299,149,0.0658292553327454,0.0132885674024752,0.7788448407561396,19.0,13.105263157894736,0.0,15.421052631578949,12647.947368421052,8173.684210526316,58.83315789473685,126.4794736842105,79.61835789473686,31.619868421052622,19.90458947368421,99.52294736842106,47.99848947368421,1.0,1.0,0.1301584896224133,0.1716114009607209,0.8421052631578947,0.0,0.0,1531.2631578947369,122.10526315789474,0.0,262.10526315789474,0.0,5883.315789473684,0.0,393.1578947368421,6764.631578947368,0.0,0.0,0.0,0.0,6642.421052631579
300,150,0.0691461889494289,0.0133984990381798,0.7788448407561396,20.0,13.0,0.0,16.7,12439.75,8374.25,58.1485,124.3975,78.15904000000002,31.099375,19.539760000000005,97.6988,47.05966500000001,1.0,1.0,0.1756905081697374,0.2120825854980673,0.95,0.0,0.0,1804.7,135.2,0.0,259.8,0.0,5814.85,0.0,390.0,6624.9,0.0,0.0,0.0,0.0,6569.55
301,150,0.0691461889494289,0.0133984990381798,0.7788448407561396,20.0,13.0,0.0,16.7,12439.75,8374.25,58.1485,124.3975,78.15904000000002,31.099375,19.539760000000005,97.6988,47.05966500000001,1.0,1.0,0.1756905081697374,0.2120825854980673,0.95,0.0,0.0,1804.7,135.2,0.0,259.8,0.0,5814.85,0.0,390.0,6624.9,0.0,0.0,0.0,0.0,6569.55
302,151,0.0719915430719998,0.0135303181457944,0.7788448407561396,22.0,12.136363636363637,0.0,15.136363636363637,10934.272727272728,9900.181818181818,45.4809090909091,109.34272727272727,74.90007272727271,27.33568181818182,18.72501818181818,93.62509090909089,47.56439090909091,1.0,1.0,0.120048779234951,0.1504432441085174,0.8181818181818182,0.0,0.0,3175.0454545454545,158.1818181818182,0.0,242.27272727272728,0.0,4548.090909090909,0.0,364.09090909090907,6386.181818181818,0.0,0.0,0.0,0.0,6725.136363636364
303,151,0.0719915430719998,0.0135303181457944,0.7788448407561396,22.0,12.136363636363637,0.0,15.136363636363637,10934.272727272728,9900.181818181818,45.4809090909091,109.34272727272727,74.90007272727271,27.33568181818182,18.72501818181818,93.62509090909089,47.56439090909091,1.0,1.0,0.120048779234951,0.1504432441085174,0.8181818181818182,0.0,0.0,3175.0454545454545,158.1818181818182,0.0,242.27272727272728,0.0,4548.090909090909,0.0,364.09090909090907,6386.181818181818,0.0,0.0,0.0,0.0,6725.136363636364
304,152,0.0743390376216222,0.0136813845524375,0.7788448407561396,20.0,12.35,0.0,17.4,11840.55,9034.1,52.505,118.4055,77.09648000000001,29.601375,19.274120000000003,96.37060000000002,47.49510500000001,1.0,1.0,0.200167896569884,0.2334039277531148,0.8,0.0,0.0,2403.85,107.6,0.0,246.25,0.0,5250.5,0.0,370.5,6590.05,0.0,0.0,0.0,0.0,6630.25
305,152,0.0743390376216222,0.0136813845524375,0.7788448407561396,20.0,12.35,0.0,17.4,11840.55,9034.1,52.505,118.4055,77.09648000000001,29.601375,19.274120000000003,96.37060000000002,47.49510500000001,1.0,1.0,0.200167896569884,0.2334039277531148,0.8,0.0,0.0,2403.85,107.6,0.0,246.25,0.0,5250.5,0.0,370.5,6590.05,0.0,0.0,0.0,0.0,6630.25
306,153,0.0757222550957444,0.0139082683738296,0.7788448407561396,22.0,11.5,0.0,15.545454545454543,10619.363636363636,10255.136363636364,46.45727272727272,106.19363636363636,70.2269090909091,26.548409090909093,17.556727272727276,87.78363636363638,43.67849999999999,1.0,1.0,0.1025337403802956,0.1461596886149955,0.8181818181818182,0.0,0.0,2941.454545454545,149.5,0.0,230.0,0.0,4645.727272727273,0.0,345.0,5973.636363636364,0.0,0.0,0.0,0.0,7313.681818181818
307,153,0.0757222550957444,0.0139082683738296,0.7788448407561396,22.0,11.5,0.0,15.545454545454543,10619.363636363636,10255.136363636364,46.45727272727272,106.19363636363636,70.2269090909091,26.548409090909093,17.556727272727276,87.78363636363638,43.67849999999999,1.0,1.0,0.1025337403802956,0.1461596886149955,0.8181818181818182,0.0,0.0,2941.454545454545,149.5,0.0,230.0,0.0,4645.727272727273,0.0,345.0,5973.636363636364,0.0,0.0,0.0,0.0,7313.681818181818
308,154,0.0778923754924467,0.0139661405386004,0.7788448407561396,23.0,11.826086956521738,0.0,17.956521739130434,10949.08695652174,9909.91304347826,46.67304347826087,109.4908695652174,73.5503304347826,27.372717391304352,18.38758260869565,91.93791304347825,46.17761304347826,1.0,1.0,0.18536785746683,0.2216110281664159,0.9565217391304348,0.0,0.0,3192.782608695652,148.69565217391303,0.0,236.5217391304348,0.0,4667.304347826087,0.0,354.7826086956522,6281.782608695652,0.0,0.0,0.0,0.0,6717.130434782609
309,154,0.0778923754924467,0.0139661405386004,0.7788448407561396,23.0,11.826086956521738,0.0,17.956521739130434,10949.08695652174,9909.91304347826,46.67304347826087,109.4908695652174,73.5503304347826,27.372717391304352,18.38758260869565,91.93791304347825,46.17761304347826,1.0,1.0,0.18536785746683,0.2216110281664159,0.9565217391304348,0.0,0.0,3192.782608695652,148.69565217391303,0.0,236.5217391304348,0.0,4667.304347826087,0.0,354.7826086956522,6281.782608695652,0.0,0.0,0.0,0.0,6717.130434782609
310,155,0.0803928085160617,0.0141000386146003,0.7788448407561396,19.0,13.736842105263158,0.0,16.31578947368421,12830.526315789471,7989.473684210527,57.03315789473686,128.30526315789476,83.80648421052632,32.07631578947369,20.95162105263158,104.7581052631579,51.73016842105264,1.0,1.0,0.1060215010985414,0.1483138880315264,0.8947368421052632,0.0,0.0,1271.842105263158,92.89473684210526,0.0,274.0,0.0,5703.315789473684,0.0,412.10526315789474,7127.210526315789,0.0,0.0,0.0,0.0,6717.631578947368
311,155,0.0803928085160617,0.0141000386146003,0.7788448407561396,19.0,13.736842105263158,0.0,16.31578947368421,12830.526315789471,7989.473684210527,57.03315789473686,128.30526315789476,83.80648421052632,32.07631578947369,20.95162105263158,104.7581052631579,51.73016842105264,1.0,1.0,0.1060215010985414,0.1483138880315264,0.8947368421052632,0.0,0.0,1271.842105263158,92.89473684210526,0.0,274.0,0.0,5703.315789473684,0.0,412.10526315789474,7127.210526315789,0.0,0.0,0.0,0.0,6717.631578947368
312,156,0.0853574576261474,0.0143405038719707,0.7788448407561396,19.0,14.36842105263158,0.0,18.210526315789476,13521.631578947368,7278.368421052632,59.51947368421052,135.2163157894737,88.7616,33.804078947368424,22.1904,110.952,54.95752105263158,1.0,1.0,0.2191599178471452,0.2580811659596949,0.7894736842105263,0.0,0.0,924.157894736842,81.3157894736842,0.0,286.63157894736844,0.0,5951.9473684210525,0.0,431.05263157894734,7569.684210526316,0.0,0.0,0.0,0.0,6354.210526315789
313,156,0.0853574576261474,0.0143405038719707,0.7788448407561396,19.0,14.36842105263158,0.0,18.210526315789476,13521.631578947368,7278.368421052632,59.51947368421052,135.2163157894737,88.7616,33.804078947368424,22.1904,110.952,54.95752105263158,1.0,1.0,0.2191599178471452,0.2580811659596949,0.7894736842105263,0.0,0.0,924.157894736842,81.3157894736842,0.0,286.63157894736844,0.0,5951.9473684210525,0.0,431.05263157894734,7569.684210526316,0.0,0.0,0.0,0.0,6354.210526315789
314,157,0.0857618218699267,0.0144670681810162,0.7788448407561396,25.0,10.08,0.0,18.48,8680.08,12267.2,32.84080000000001,86.8008,63.09120000000001,21.7002,15.772800000000002,78.864,41.391000000000005,1.0,1.0,0.2249153773655618,0.2571024600060166,0.68,0.0,0.0,5047.24,148.4,0.0,200.92,0.0,3284.08,0.0,302.4,5396.0,0.0,0.0,0.0,0.0,7219.96
315,157,0.0857618218699267,0.0144670681810162,0.7788448407561396,25.0,10.08,0.0,18.48,8680.08,12267.2,32.84080000000001,86.8008,63.09120000000001,21.7002,15.772800000000002,78.864,41.391000000000005,1.0,1.0,0.2249153773655618,0.2571024600060166,0.68,0.0,0.0,5047.24,148.4,0.0,200.92,0.0,3284.08,0.0,302.4,5396.0,0.0,0.0,0.0,0.0,7219.96
316,158,0.0826068977351461,0.0145456258419316,0.7788448407561396,30.0,8.4,0.0,18.53333333333333,6404.566666666667,14648.9,21.490333333333336,64.04566666666668,50.261120000000005,16.01141666666667,12.56528,62.82640000000001,34.24970333333333,1.0,1.0,0.1546451615103534,0.1994528697893457,0.8333333333333334,0.0,0.0,6877.466666666666,126.0,0.0,167.53333333333333,0.0,2149.0333333333333,0.0,252.0,4255.533333333334,0.0,0.0,0.0,0.0,7771.433333333333
317,158,0.0826068977351461,0.0145456258419316,0.7788448407561396,30.0,8.4,0.0,18.53333333333333,6404.566666666667,14648.9,21.490333333333336,64.04566666666668,50.261120000000005,16.01141666666667,12.56528,62.82640000000001,34.24970333333333,1.0,1.0,0.1546451615103534,0.1994528697893457,0.8333333333333334,0.0,0.0,6877.466666666666,126.0,0.0,167.53333333333333,0.0,2149.0333333333333,0.0,252.0,4255.533333333334,0.0,0.0,0.0,0.0,7771.433333333333
318,159,0.0848405885444184,0.0147428505514015,0.7788448407561396,22.0,12.318181818181818,0.0,19.40909090909091,11762.045454545454,9092.318181818182,52.64681818181818,117.62045454545456,76.17105454545455,29.40511363636364,19.04276363636364,95.21381818181816,46.76594090909091,1.0,1.0,0.2287837229812108,0.2649565771351974,0.7272727272727273,0.0,0.0,1788.3636363636365,128.77272727272728,0.0,246.3181818181818,0.0,5264.681818181818,0.0,369.54545454545456,6497.363636363636,0.0,0.0,0.0,0.0,7303.954545454545
319,159,0.0848405885444184,0.0147428505514015,0.7788448407561396,22.0,12.318181818181818,0.0,19.40909090909091,11762.045454545454,9092.318181818182,52.64681818181818,117.62045454545456,76.17105454545455,29.40511363636364,19.04276363636364,95.21381818181816,46.76594090909091,1.0,1.0,0.2287837229812108,0.2649565771351974,0.7272727272727273,0.0,0.0,1788.3636363636365,128.77272727272728,0.0,246.3181818181818,0.0,5264.681818181818,0.0,369.54545454545456,6497.363636363636,0.0,0.0,0.0,0.0,7303.954545454545
320,160,0.0853569005675862,0.0148322966674161,0.7788448407561396,25.0,11.36,0.0,19.24,10265.2,10611.72,43.3192,102.65200000000004,69.68268800000001,25.663000000000007,17.420672000000003,87.10336000000001,44.019688,1.0,1.0,0.2449007664969069,0.2791534493745784,0.8,0.0,0.0,3851.36,154.28,0.0,227.0,0.0,4331.92,0.0,340.8,5933.28,0.0,0.0,0.0,0.0,6760.36
321,160,0.0853569005675862,0.0148322966674161,0.7788448407561396,25.0,11.36,0.0,19.24,10265.2,10611.72,43.3192,102.65200000000004,69.68268800000001,25.663000000000007,17.420672000000003,87.10336000000001,44.019688,1.0,1.0,0.2449007664969069,0.2791534493745784,0.8,0.0,0.0,3851.36,154.28,0.0,227.0,0.0,4331.92,0.0,340.8,5933.28,0.0,0.0,0.0,0.0,6760.36
322,161,0.0862653324760131,0.0148863538082763,0.7788448407561396,23.0,12.0,0.0,17.47826086956522,10538.04347826087,10281.782608695652,43.63260869565217,105.38043478260872,72.71791304347825,26.34510869565218,18.17947826086956,90.89739130434783,46.3728043478261,1.0,1.0,0.1528946003375437,0.1986834896884859,0.8695652173913043,0.0,0.0,3598.5652173913045,179.34782608695653,0.0,239.82608695652172,0.0,4363.260869565217,0.0,360.0,6174.782608695652,0.0,0.0,0.0,0.0,6683.217391304348
323,161,0.0862653324760131,0.0148863538082763,0.7788448407561396,23.0,12.0,0.0,17.47826086956522,10538.04347826087,10281.782608695652,43.63260869565217,105.38043478260872,72.71791304347825,26.34510869565218,18.17947826086956,90.89739130434783,46.3728043478261,1.0,1.0,0.1528946003375437,0.1986834896884859,0.8695652173913043,0.0,0.0,3598.5652173913045,179.34782608695653,0.0,239.82608695652172,0.0,4363.260869565217,0.0,360.0,6174.782608695652,0.0,0.0,0.0,0.0,6683.217391304348
324,162,0.087454954000061,0.0151163174534225,0.7788448407561396,21.0,12.523809523809524,0.0,16.857142857142858,12157.047619047618,8698.142857142857,55.25999999999999,121.5704761904762,77.6847238095238,30.392619047619046,19.42118095238095,97.10590476190475,47.29210476190477,1.0,1.0,0.1835333364477361,0.2226674350897004,0.8095238095238095,0.0,0.0,2249.809523809524,117.8095238095238,0.0,250.28571428571428,0.0,5526.0,0.0,375.7142857142857,6631.047619047619,0.0,0.0,0.0,0.0,6448.333333333333
325,162,0.087454954000061,0.0151163174534225,0.7788448407561396,21.0,12.523809523809524,0.0,16.857142857142858,12157.047619047618,8698.142857142857,55.25999999999999,121.5704761904762,77.6847238095238,30.392619047619046,19.42118095238095,97.10590476190475,47.29210476190477,1.0,1.0,0.1835333364477361,0.2226674350897004,0.8095238095238095,0.0,0.0,2249.809523809524,117.8095238095238,0.0,250.28571428571428,0.0,5526.0,0.0,375.7142857142857,6631.047619047619,0.0,0.0,0.0,0.0,6448.333333333333
326,163,0.0881906472664647,0.0153449756507966,0.7788448407561396,25.0,10.6,0.0,17.56,8464.56,12446.16,31.2112,84.6456,63.16902399999999,21.1614,15.792255999999998,78.96128,42.00762399999999,1.0,1.0,0.1887106281291756,0.230542379583188,0.84,0.0,0.0,5081.12,159.0,0.0,211.28,0.0,3121.12,0.0,318.0,5343.44,0.0,0.0,0.0,0.0,7365.04
327,163,0.0881906472664647,0.0153449756507966,0.7788448407561396,25.0,10.6,0.0,17.56,8464.56,12446.16,31.2112,84.6456,63.16902399999999,21.1614,15.792255999999998,78.96128,42.00762399999999,1.0,1.0,0.1887106281291756,0.230542379583188,0.84,0.0,0.0,5081.12,159.0,0.0,211.28,0.0,3121.12,0.0,318.0,5343.44,0.0,0.0,0.0,0.0,7365.04
328,164,0.0892302731117659,0.0155309775661647,0.7788448407561396,23.0,12.565217391304348,0.0,16.82608695652174,10879.695652173914,9950.0,45.68391304347826,108.79695652173916,74.6615652173913,27.19923913043479,18.665391304347825,93.32695652173912,47.46232608695652,1.0,1.0,0.1659649213234733,0.2067455922342996,0.7391304347826086,0.0,0.0,2853.217391304348,141.47826086956522,0.0,250.8695652173913,0.0,4568.391304347826,0.0,376.9565217391304,6311.304347826087,0.0,0.0,0.0,0.0,7096.782608695652
329,164,0.0892302731117659,0.0155309775661647,0.7788448407561396,23.0,12.565217391304348,0.0,16.82608695652174,10879.695652173914,9950.0,45.68391304347826,108.79695652173916,74.6615652173913,27.19923913043479,18.665391304347825,93.32695652173912,47.46232608695652,1.0,1.0,0.1659649213234733,0.2067455922342996,0.7391304347826086,0.0,0.0,2853.217391304348,141.47826086956522,0.0,250.8695652173913,0.0,4568.391304347826,0.0,376.9565217391304,6311.304347826087,0.0,0.0,0.0,0.0,7096.782608695652
330,165,0.0886480160132415,0.0156660824054959,0.7788448407561396,27.0,10.185185185185183,0.0,19.62962962962963,8379.703703703704,12558.111111111111,31.834444444444447,83.79703703703701,61.29149629629631,20.949259259259254,15.322874074074075,76.61437037037038,40.34223703703703,1.0,1.0,0.2341555088686437,0.2717048743840557,0.7407407407407407,0.0,0.0,5013.888888888889,152.77777777777777,0.0,202.85185185185185,0.0,3183.4444444444443,0.0,305.55555555555554,5196.259259259259,0.0,0.0,0.0,0.0,7544.222222222223
331,165,0.0886480160132415,0.0156660824054959,0.7788448407561396,27.0,10.185185185185183,0.0,19.62962962962963,8379.703703703704,12558.111111111111,31.834444444444447,83.79703703703701,61.29149629629631,20.949259259259254,15.322874074074075,76.61437037037038,40.34223703703703,1.0,1.0,0.2341555088686437,0.2717048743840557,0.7407407407407407,0.0,0.0,5013.888888888889,152.77777777777777,0.0,202.85185185185185,0.0,3183.4444444444443,0.0,305.55555555555554,5196.259259259259,0.0,0.0,0.0,0.0,7544.222222222223
332,166,0.0910254427246134,0.0158770998921366,0.7788448407561396,21.0,13.476190476190476,0.0,21.33333333333333,12172.809523809525,8606.904761904761,54.95,121.72809523809524,79.20030476190476,30.43202380952381,19.80007619047619,99.00038095238097,48.76828095238096,1.0,1.0,0.2435581985856304,0.2772090327228377,0.6666666666666666,0.0,0.0,2079.5714285714284,145.9047619047619,0.0,269.0952380952381,0.0,5495.0,0.0,404.2857142857143,6677.809523809524,0.0,0.0,0.0,0.0,6527.333333333333
333,166,0.0910254427246134,0.0158770998921366,0.7788448407561396,21.0,13.476190476190476,0.0,21.33333333333333,12172.809523809525,8606.904761904761,54.95,121.72809523809524,79.20030476190476,30.43202380952381,19.80007619047619,99.00038095238097,48.76828095238096,1.0,1.0,0.2435581985856304,0.2772090327228377,0.6666666666666666,0.0,0.0,2079.5714285714284,145.9047619047619,0.0,269.0952380952381,0.0,5495.0,0.0,404.2857142857143,6677.809523809524,0.0,0.0,0.0,0.0,6527.333333333333
334,167,0.0922356594529401,0.0160770754411948,0.7788448407561396,27.0,10.703703703703704,0.0,20.074074074074076,9115.592592592591,11791.148148148148,35.01592592592593,91.15592592592591,65.88254814814815,22.78898148148148,16.470637037037037,82.35318518518517,43.09356666666668,1.0,1.0,0.238912859970026,0.2743030262731923,0.8518518518518519,0.0,0.0,4830.703703703704,158.40740740740742,0.0,212.74074074074076,0.0,3501.5925925925926,0.0,321.1111111111111,5614.0,0.0,0.0,0.0,0.0,6960.444444444444
335,167,0.0922356594529401,0.0160770754411948,0.7788448407561396,27.0,10.703703703703704,0.0,20.074074074074076,9115.592592592591,11791.148148148148,35.01592592592593,91.15592592592591,65.88254814814815,22.78898148148148,16.470637037037037,82.35318518518517,43.09356666666668,1.0,1.0,0.238912859970026,0.2743030262731923,0.8518518518518519,0.0,0.0,4830.703703703704,158.40740740740742,0.0,212.74074074074076,0.0,3501.5925925925926,0.0,321.1111111111111,5614.0,0.0,0.0,0.0,0.0,6960.444444444444
336,168,0.0954227160310859,0.0164560178648397,0.7788448407561396,27.0,11.62962962962963,0.0,18.37037037037037,10319.037037037036,10556.148148148148,42.92185185185185,103.1903703703704,70.88296296296296,25.7975925925926,17.72074074074074,88.60370370370369,45.08537037037036,1.0,1.0,0.1995536938119819,0.2267947944993491,0.8888888888888888,0.0,0.0,3679.407407407408,143.03703703703704,0.0,231.88888888888889,0.0,4292.185185185185,0.0,348.8888888888889,6026.851851851852,0.0,0.0,0.0,0.0,6876.740740740741
337,168,0.0954227160310859,0.0164560178648397,0.7788448407561396,27.0,11.62962962962963,0.0,18.37037037037037,10319.037037037036,10556.148148148148,42.92185185185185,103.1903703703704,70.88296296296296,25.7975925925926,17.72074074074074,88.60370370370369,45.08537037037036,1.0,1.0,0.1995536938119819,0.2267947944993491,0.8888888888888888,0.0,0.0,3679.407407407408,143.03703703703704,0.0,231.88888888888889,0.0,4292.185185185185,0.0,348.8888888888889,6026.851851851852,0.0,0.0,0.0,0.0,6876.740740740741
338,169,0.0951968922920309,0.0166472691825641,0.7788448407561396,25.0,11.16,0.0,19.72,10998.08,9906.36,52.1668,109.98079999999996,68.00063999999999,27.49519999999999,17.000159999999997,85.00080000000001,40.50544000000001,1.0,1.0,0.1764902193021668,0.2192385637267648,0.76,0.0,0.0,2819.56,137.12,0.0,222.64,0.0,5216.68,0.0,334.8,5781.4,0.0,0.0,0.0,0.0,7086.8
339,169,0.0951968922920309,0.0166472691825641,0.7788448407561396,25.0,11.16,0.0,19.72,10998.08,9906.36,52.1668,109.98079999999996,68.00063999999999,27.49519999999999,17.000159999999997,85.00080000000001,40.50544000000001,1.0,1.0,0.1764902193021668,0.2192385637267648,0.76,0.0,0.0,2819.56,137.12,0.0,222.64,0.0,5216.68,0.0,334.8,5781.4,0.0,0.0,0.0,0.0,7086.8
340,170,0.0999966048654591,0.0170160308964098,0.7788448407561396,22.0,13.090909090909092,0.0,22.59090909090909,12206.727272727272,8627.90909090909,51.64636363636364,122.06727272727272,82.2658909090909,30.516818181818177,20.566472727272725,102.83236363636364,51.749072727272726,1.0,1.0,0.3078520044470811,0.3342767512293092,0.6818181818181818,0.0,0.0,1959.0,111.04545454545456,0.0,260.59090909090907,0.0,5164.636363636364,0.0,392.7272727272728,7042.090909090909,0.0,0.0,0.0,0.0,6668.909090909091
341,170,0.0999966048654591,0.0170160308964098,0.7788448407561396,22.0,13.090909090909092,0.0,22.59090909090909,12206.727272727272,8627.90909090909,51.64636363636364,122.06727272727272,82.2658909090909,30.516818181818177,20.566472727272725,102.83236363636364,51.749072727272726,1.0,1.0,0.3078520044470811,0.3342767512293092,0.6818181818181818,0.0,0.0,1959.0,111.04545454545456,0.0,260.59090909090907,0.0,5164.636363636364,0.0,392.7272727272728,7042.090909090909,0.0,0.0,0.0,0.0,6668.909090909091
342,171,0.1048111378707118,0.0172458562484338,0.7788448407561396,22.0,13.590909090909092,0.0,20.045454545454547,12867.227272727272,7944.272727272727,58.03772727272727,128.67227272727274,83.03098181818181,32.168068181818185,20.757745454545454,103.78872727272729,50.86291363636364,1.0,1.0,0.3028949525653234,0.3368285952371032,0.6818181818181818,0.0,0.0,1364.1363636363635,108.63636363636364,0.0,271.1363636363636,0.0,5803.772727272727,0.0,407.7272727272728,7063.454545454545,0.0,0.0,0.0,0.0,6580.136363636364
343,171,0.1048111378707118,0.0172458562484338,0.7788448407561396,22.0,13.590909090909092,0.0,20.045454545454547,12867.227272727272,7944.272727272727,58.03772727272727,128.67227272727274,83.03098181818181,32.168068181818185,20.757745454545454,103.78872727272729,50.86291363636364,1.0,1.0,0.3028949525653234,0.3368285952371032,0.6818181818181818,0.0,0.0,1364.1363636363635,108.63636363636364,0.0,271.1363636363636,0.0,5803.772727272727,0.0,407.7272727272728,7063.454545454545,0.0,0.0,0.0,0.0,6580.136363636364
344,172,0.1071600274592794,0.0175839965813547,0.7788448407561396,23.0,12.956521739130435,0.0,20.608695652173918,11830.826086956522,8963.95652173913,52.53565217391304,118.3082608695652,77.65300869565218,29.577065217391297,19.413252173913044,97.0662608695652,48.07594347826087,1.0,1.0,0.2806997707932829,0.3189904263792367,0.5217391304347826,0.0,0.0,2455.3478260869565,157.1304347826087,0.0,258.39130434782606,0.0,5253.565217391304,0.0,388.69565217391306,6577.260869565217,0.0,0.0,0.0,0.0,6508.608695652174
345,172,0.1071600274592794,0.0175839965813547,0.7788448407561396,23.0,12.956521739130435,0.0,20.608695652173918,11830.826086956522,8963.95652173913,52.53565217391304,118.3082608695652,77.65300869565218,29.577065217391297,19.413252173913044,97.0662608695652,48.07594347826087,1.0,1.0,0.2806997707932829,0.3189904263792367,0.5217391304347826,0.0,0.0,2455.3478260869565,157.1304347826087,0.0,258.39130434782606,0.0,5253.565217391304,0.0,388.69565217391306,6577.260869565217,0.0,0.0,0.0,0.0,6508.608695652174
346,173,0.1075736614259472,0.0177055983840031,0.7788448407561396,32.0,9.90625,0.0,22.0625,8125.375,12830.34375,27.490625000000005,81.25375000000001,62.70760000000001,20.313437500000003,15.676900000000003,78.38449999999999,42.39416250000001,1.0,1.0,0.2817673973287218,0.3183757117322073,0.71875,0.0,0.0,5855.65625,148.59375,0.0,197.5,0.0,2749.0625,0.0,297.1875,5376.3125,0.0,0.0,0.0,0.0,6974.6875
347,173,0.1075736614259472,0.0177055983840031,0.7788448407561396,32.0,9.90625,0.0,22.0625,8125.375,12830.34375,27.490625000000005,81.25375000000001,62.70760000000001,20.313437500000003,15.676900000000003,78.38449999999999,42.39416250000001,1.0,1.0,0.2817673973287218,0.3183757117322073,0.71875,0.0,0.0,5855.65625,148.59375,0.0,197.5,0.0,2749.0625,0.0,297.1875,5376.3125,0.0,0.0,0.0,0.0,6974.6875
348,174,0.1064874886902317,0.017882503133583,0.7788448407561396,29.0,10.655172413793103,0.0,21.655172413793103,8483.931034482759,12423.620689655172,29.915517241379305,84.83931034482761,64.66063448275861,21.209827586206902,16.165158620689652,80.82579310344826,43.450806896551725,1.0,1.0,0.2389320152992608,0.2780685847017587,0.6551724137931034,0.0,0.0,5667.482758620689,159.82758620689654,0.0,211.9655172413793,0.0,2991.551724137931,0.0,319.6551724137931,5492.379310344828,0.0,0.0,0.0,0.0,6756.137931034483
349,174,0.1064874886902317,0.017882503133583,0.7788448407561396,29.0,10.655172413793103,0.0,21.655172413793103,8483.931034482759,12423.620689655172,29.915517241379305,84.83931034482761,64.66063448275861,21.209827586206902,16.165158620689652,80.82579310344826,43.450806896551725,1.0,1.0,0.2389320152992608,0.2780685847017587,0.6551724137931034,0.0,0.0,5667.482758620689,159.82758620689654,0.0,211.9655172413793,0.0,2991.551724137931,0.0,319.6551724137931,5492.379310344828,0.0,0.0,0.0,0.0,6756.137931034483
350,175,0.1075551085244894,0.0181217361548686,0.7788448407561396,31.0,10.03225806451613,0.0,19.774193548387096,8320.258064516129,12627.774193548386,30.043225806451613,83.20258064516129,62.26910967741937,20.800645161290323,15.567277419354845,77.83638709677419,41.46846451612903,1.0,1.0,0.1773769378237982,0.2170228350518677,0.7741935483870968,0.0,0.0,5529.612903225807,150.48387096774192,0.0,199.51612903225808,0.0,3004.322580645161,0.0,300.96774193548384,5315.935483870968,0.0,0.0,0.0,0.0,7098.1612903225805
351,175,0.1075551085244894,0.0181217361548686,0.7788448407561396,31.0,10.03225806451613,0.0,19.774193548387096,8320.258064516129,12627.774193548386,30.043225806451613,83.20258064516129,62.26910967741937,20.800645161290323,15.567277419354845,77.83638709677419,41.46846451612903,1.0,1.0,0.1773769378237982,0.2170228350518677,0.7741935483870968,0.0,0.0,5529.612903225807,150.48387096774192,0.0,199.51612903225808,0.0,3004.322580645161,0.0,300.96774193548384,5315.935483870968,0.0,0.0,0.0,0.0,7098.1612903225805
352,176,0.104910856438883,0.0184275353714523,0.7788448407561396,30.0,9.9,0.0,22.633333333333333,7492.666666666667,13463.866666666669,25.35633333333333,74.92666666666666,58.675520000000006,18.731666666666666,14.66888,73.3444,39.94385333333333,1.0,1.0,0.2816823631518587,0.313818245298828,0.7333333333333333,0.0,0.0,6087.133333333333,148.5,0.0,196.96666666666667,0.0,2535.633333333333,0.0,297.0,4957.033333333334,0.0,0.0,0.0,0.0,7376.733333333334
353,176,0.104910856438883,0.0184275353714523,0.7788448407561396,30.0,9.9,0.0,22.633333333333333,7492.666666666667,13463.866666666669,25.35633333333333,74.92666666666666,58.675520000000006,18.731666666666666,14.66888,73.3444,39.94385333333333,1.0,1.0,0.2816823631518587,0.313818245298828,0.7333333333333333,0.0,0.0,6087.133333333333,148.5,0.0,196.96666666666667,0.0,2535.633333333333,0.0,297.0,4957.033333333334,0.0,0.0,0.0,0.0,7376.733333333334
354,177,0.1043214634434493,0.0185027129131234,0.7788448407561396,33.0,8.818181818181818,0.0,21.51515151515152,6615.030303030303,14411.424242424242,22.349090909090908,66.15030303030304,51.92552727272727,16.53757575757576,12.981381818181816,64.90690909090908,35.387951515151514,1.0,1.0,0.2149823914120133,0.2548570714195975,0.7272727272727273,0.0,0.0,6267.393939393939,132.27272727272728,0.0,175.72727272727272,0.0,2234.909090909091,0.0,264.54545454545456,4380.121212121212,0.0,0.0,0.0,0.0,8144.030303030303
