,state,action,reward,next_state,fare,comm_rate,discount,Marketing
53,[[170  12]],1,0.0,[[171  18]],1.2,0.0,0.0,True
54,[[171  18]],1,0.0,[[169  20]],1.2,0.0,0.0,True
55,[[169  20]],1,0.0,[[146  18]],1.2,0.0,0.0,True
56,[[146  18]],1,0.0,[[171  20]],1.2,0.0,0.0,True
57,[[171  20]],2,0.0,[[176  18]],1.2,0.0,0.0,True
58,[[176  18]],2,0.0,[[191  17]],1.2,0.0,0.0,True
59,[[191  17]],0,68.65118000000001,[[185  24]],1.2,0.05,0.0,True
60,[[185  24]],0,121.12964,[[172  22]],1.2,0.1,0.0,True
61,[[172  22]],0,190.54296,[[177  25]],1.2,0.15,0.0,True
62,[[177  25]],2,166.56347999999997,[[148  20]],1.2,0.15,0.0,True
63,[[148  20]],0,262.75975999999997,[[182  17]],1.2,0.2,0.0,True
64,[[182  17]],2,247.28055999999998,[[178  19]],1.2,0.2,0.0,True
65,[[178  19]],1,194.6385,[[189  26]],1.2,0.15,0.0,True
66,[[189  26]],2,197.04749999999996,[[182  22]],1.2,0.15,0.0,True
67,[[182  22]],2,217.32708,[[196  25]],1.2,0.15,0.0,True
68,[[196  25]],0,280.95648,[[189  16]],1.2,0.2,0.0,True
69,[[189  16]],1,191.01648,[[187  21]],1.2,0.15,0.0,True
70,[[187  21]],0,294.35159999999996,[[201  17]],1.2,0.2,0.0,True
71,[[201  17]],0,344.00649999999996,[[191  15]],1.2,0.25,0.0,True
72,[[191  15]],1,243.74472000000003,[[174  18]],1.2,0.2,0.0,True
73,[[174  18]],0,358.2469,[[206  16]],1.2,0.25,0.0,True
74,[[206  16]],2,371.69870000000003,[[205  14]],1.2,0.25,0.0,True
75,[[205  14]],2,293.9531,[[175  16]],1.2,0.25,0.0,True
76,[[175  16]],2,335.80989999999997,[[200  13]],1.2,0.25,0.0,True
77,[[200  13]],0,393.67355999999995,[[196   9]],1.2,0.3,0.0,True
78,[[196   9]],2,393.39887999999996,[[190  15]],1.2,0.3,0.0,True
79,[[190  15]],2,387.192,[[182  26]],1.2,0.3,0.0,True
80,[[182  26]],1,344.5414,[[200  18]],1.2,0.25,0.0,True
81,[[200  18]],2,355.336,[[203  21]],1.2,0.25,0.0,True
82,[[203  21]],0,418.82027999999997,[[199  19]],1.2,0.3,0.0,True
83,[[199  19]],1,397.50269999999995,[[222  21]],1.2,0.25,0.0,True
84,[[222  21]],1,294.46432000000004,[[214  22]],1.2,0.2,0.0,True
85,[[214  22]],1,180.20694,[[187  19]],1.2,0.15,0.0,True
86,[[187  19]],1,162.03288,[[237  13]],1.2,0.1,0.0,True
87,[[237  13]],1,75.38,[[221  14]],1.2,0.05,0.0,True
88,[[221  14]],0,144.66672,[[201  17]],1.2,0.1,0.0,True
89,[[201  17]],1,72.44218,[[214  27]],1.2,0.05,0.0,True
90,[[214  27]],0,140.1964,[[206  14]],1.2,0.1,0.0,True
91,[[206  14]],0,239.92355999999995,[[223  23]],1.2,0.15,0.0,True
92,[[223  23]],0,291.83736,[[213  15]],1.2,0.2,0.0,True
93,[[213  15]],0,365.62069999999994,[[214  16]],1.2,0.25,0.0,True
94,[[214  16]],0,466.86168,[[222  12]],1.2,0.3,0.0,True
95,[[222  12]],2,502.68107999999995,[[236  13]],1.2,0.3,0.0,True
96,[[236  13]],2,473.42976,[[217  18]],1.2,0.3,0.0,True
97,[[217  18]],0,561.7155599999999,[[234  19]],1.2,0.35,0.0,True
98,[[234  19]],2,573.1963999999999,[[230  17]],1.2,0.35,0.0,True
99,[[230  17]],0,680.08128,[[237  17]],1.2,0.4,0.0,True
100,[[237  17]],2,667.7675200000001,[[245  22]],1.2,0.4,0.0,False
101,[[245  22]],0,672.04152,[[230  27]],1.2,0.45,0.0,False
102,[[230  27]],2,737.37396,[[248  20]],1.2,0.45,0.0,False
103,[[248  20]],1,686.3084799999999,[[251  16]],1.2,0.4,0.0,False
104,[[251  16]],0,710.51562,[[238  16]],1.2,0.45,0.0,False
105,[[238  16]],2,743.5935,[[234  14]],1.2,0.45,0.0,False
106,[[234  14]],0,779.6345999999999,[[225  17]],1.2,0.5,0.0,False
107,[[225  17]],2,770.376,[[225   8]],1.2,0.5,0.0,False
108,[[225   8]],2,848.9772,[[243  18]],1.2,0.5,0.0,False
109,[[243  18]],2,912.2712,[[261  18]],1.2,0.5,0.0,False
110,[[261  18]],1,668.2869000000001,[[218  13]],1.2,0.45,0.0,False
111,[[218  13]],1,685.18912,[[242  16]],1.2,0.4,0.0,False
112,[[242  16]],1,533.4729399999999,[[226  26]],1.2,0.35,0.0,False
113,[[226  26]],0,621.59872,[[227  17]],1.2,0.4,0.0,False
114,[[227  17]],2,658.3526400000001,[[252  16]],1.2,0.4,0.0,False
115,[[252  16]],2,657.97024,[[242  19]],1.2,0.4,0.0,False
116,[[242  19]],1,593.8589999999999,[[249  12]],1.2,0.35,0.0,False
