pax,veh_id,WAIT_TIME,nREJECTS,TRAVEL_TIME,LOST_PATIENCE
4889,456.0,871.0,0.0,435.0,False
4890,328.0,39.0,0.0,475.0,False
4891,768.0,218.0,0.0,303.0,False
4892,Unfulfilled,195.0,0.0,0.0,True
4893,Unfulfilled,195.0,0.0,0.0,True
4894,Unfulfilled,195.0,0.0,0.0,True
4895,480.0,359.0,0.0,409.0,False
4896,Unfulfilled,195.0,0.0,0.0,True
4897,272.0,551.0,0.0,807.0,False
4898,456.0,590.0,0.0,482.0,False
4899,Unfulfilled,195.0,0.0,0.0,True
4900,476.0,455.0,0.0,839.0,False
4901,584.0,764.0,0.0,1071.0,False
4902,Unfulfilled,195.0,0.0,0.0,True
4903,440.0,238.0,0.0,478.0,False
4904,Unfulfilled,195.0,0.0,0.0,True
4905,Unfulfilled,195.0,0.0,0.0,True
4906,Unfulfilled,195.0,0.0,0.0,True
4907,444.0,158.0,0.0,544.0,False
4908,744.0,13.0,0.0,392.0,False
4909,516.0,451.0,0.0,725.0,False
4910,Unfulfilled,195.0,0.0,0.0,True
4911,296.0,109.0,0.0,336.0,False
4912,292.0,40.0,0.0,398.0,False
4913,Unfulfilled,195.0,0.0,0.0,True
4914,792.0,339.0,0.0,541.0,False
4915,Unfulfilled,195.0,0.0,0.0,True
4916,Unfulfilled,195.0,0.0,0.0,True
4917,292.0,212.0,0.0,531.0,False
4918,444.0,511.0,0.0,544.0,False
4919,299.0,610.0,1.0,585.0,False
4920,644.0,793.0,0.0,336.0,False
4921,328.0,129.0,0.0,396.0,False
4922,Unfulfilled,195.0,0.0,0.0,True
4923,404.0,101.0,0.0,580.0,False
4924,536.0,271.0,0.0,372.0,False
4925,332.0,326.0,1.0,415.0,False
4926,Unfulfilled,195.0,0.0,0.0,True
4927,28.0,452.0,0.0,643.0,False
4928,4.0,189.0,0.0,1320.0,False
4929,140.0,995.0,0.0,783.0,False
4930,Unfulfilled,195.0,0.0,0.0,True
4931,516.0,106.0,0.0,752.0,False
4932,216.0,135.0,2.0,0.0,True
4933,780.0,224.0,0.0,343.0,False
4934,712.0,204.0,0.0,487.0,False
4935,Unfulfilled,195.0,0.0,0.0,True
4936,Unfulfilled,195.0,0.0,0.0,True
4937,740.0,308.0,0.0,580.0,False
4938,Unfulfilled,195.0,0.0,0.0,True
4939,424.0,402.0,0.0,724.0,False
4940,487.0,433.0,2.0,791.0,False
4941,28.0,336.0,0.0,672.0,False
4942,648.0,234.0,0.0,678.0,False
4943,Unfulfilled,195.0,0.0,0.0,True
4944,700.0,40.0,0.0,329.0,False
4945,296.0,838.0,0.0,594.0,False
4946,556.0,647.0,0.0,964.0,False
4947,660.0,244.0,0.0,741.0,False
4948,66.0,165.0,1.0,0.0,True
4949,532.0,831.0,0.0,317.0,False
4950,20.0,178.0,0.0,388.0,False
4951,224.0,124.0,0.0,558.0,False
4952,Unfulfilled,195.0,0.0,0.0,True
4953,360.0,123.0,0.0,774.0,False
4954,Unfulfilled,195.0,0.0,0.0,True
4955,725.0,45.0,1.0,446.0,False
4956,244.0,625.0,0.0,467.0,False
4957,324.0,203.0,0.0,376.0,False
4958,448.0,593.0,0.0,579.0,False
4959,Unfulfilled,195.0,0.0,0.0,True
4960,Unfulfilled,195.0,0.0,0.0,True
4961,48.0,201.0,0.0,1091.0,False
4962,648.0,118.0,0.0,484.0,False
4963,374.0,207.0,1.0,350.0,False
4964,Unfulfilled,195.0,0.0,0.0,True
4965,576.0,364.0,0.0,333.0,False
4966,580.0,53.0,0.0,942.0,False
4967,Unfulfilled,195.0,0.0,0.0,True
4968,Unfulfilled,195.0,0.0,0.0,True
4969,245.0,528.0,1.0,509.0,False
4970,Unfulfilled,195.0,0.0,0.0,True
4971,36.0,94.0,0.0,482.0,False
4972,724.0,57.0,0.0,376.0,False
4973,176.0,156.0,0.0,820.0,False
4974,516.0,157.0,0.0,484.0,False
4975,500.0,420.0,0.0,528.0,False
4976,768.0,211.0,0.0,342.0,False
4977,332.0,486.0,0.0,303.0,False
4978,435.0,203.0,1.0,632.0,False
4979,Unfulfilled,195.0,0.0,0.0,True
4980,428.0,784.0,0.0,971.0,False
4981,36.0,203.0,0.0,351.0,False
4982,Unfulfilled,195.0,0.0,0.0,True
4983,Unfulfilled,195.0,0.0,0.0,True
4984,448.0,407.0,0.0,367.0,False
4985,Unfulfilled,195.0,0.0,0.0,True
4986,Unfulfilled,195.0,0.0,0.0,True
4987,500.0,21.0,0.0,544.0,False
4988,316.0,111.0,0.0,483.0,False
4989,636.0,159.0,0.0,434.0,False
4990,Unfulfilled,195.0,0.0,0.0,True
4991,768.0,199.0,0.0,382.0,False
4992,Unfulfilled,195.0,0.0,0.0,True
4993,Unfulfilled,195.0,0.0,0.0,True
4994,Unfulfilled,195.0,0.0,0.0,True
4995,Unfulfilled,195.0,0.0,0.0,True
4996,160.0,165.0,1.0,0.0,True
4997,Unfulfilled,195.0,0.0,0.0,True
4998,92.0,73.0,0.0,893.0,False
4999,Unfulfilled,195.0,0.0,0.0,True
5000,392.0,218.0,0.0,698.0,False
5001,416.0,130.0,0.0,541.0,False
5002,800.0,115.0,1.0,352.0,False
5003,Unfulfilled,195.0,0.0,0.0,True
5004,304.0,58.0,0.0,777.0,False
5005,96.0,305.0,0.0,511.0,False
5006,68.0,160.0,0.0,807.0,False
5007,360.0,102.0,0.0,440.0,False
5008,297.0,248.0,1.0,677.0,False
5009,749.0,192.0,1.0,334.0,False
5010,32.0,832.0,0.0,977.0,False
5011,360.0,70.0,0.0,758.0,False
5012,708.0,228.0,0.0,355.0,False
5013,Unfulfilled,195.0,0.0,0.0,True
5014,324.0,379.0,0.0,364.0,False
5015,68.0,437.0,0.0,352.0,False
5016,Unfulfilled,195.0,0.0,0.0,True
5017,192.0,1143.0,0.0,845.0,False
5018,781.0,157.0,1.0,468.0,False
5019,Unfulfilled,195.0,0.0,0.0,True
5020,256.0,370.0,0.0,895.0,False
5021,440.0,616.0,0.0,430.0,False
5022,120.0,233.0,0.0,790.0,False
5023,Unfulfilled,195.0,0.0,0.0,True
5024,644.0,159.0,0.0,305.0,False
5025,64.0,21.0,0.0,994.0,False
5026,348.0,391.0,0.0,527.0,False
5027,371.0,317.0,1.0,482.0,False
5028,119.0,165.0,1.0,0.0,True
5029,Unfulfilled,195.0,0.0,0.0,True
5030,692.0,271.0,0.0,731.0,False
5031,Unfulfilled,195.0,0.0,0.0,True
5032,768.0,106.0,0.0,689.0,False
5033,423.0,359.0,1.0,432.0,False
5034,Unfulfilled,195.0,0.0,0.0,True
5035,32.0,257.0,0.0,583.0,False
5036,268.0,176.0,0.0,340.0,False
5037,297.0,267.0,1.0,544.0,False
5038,216.0,50.0,0.0,367.0,False
5039,788.0,179.0,0.0,313.0,False
5040,488.0,159.0,0.0,808.0,False
5041,56.0,106.0,0.0,743.0,False
5042,547.0,304.0,1.0,563.0,False
5043,592.0,136.0,0.0,503.0,False
5044,124.0,145.0,0.0,455.0,False
5045,313.0,315.0,1.0,654.0,False
5046,228.0,309.0,0.0,770.0,False
5047,Unfulfilled,195.0,0.0,0.0,True
5048,Unfulfilled,195.0,0.0,0.0,True
5049,624.0,112.0,0.0,519.0,False
5050,20.0,657.0,0.0,975.0,False
5051,476.0,707.0,0.0,869.0,False
5052,492.0,108.0,0.0,778.0,False
5053,Unfulfilled,195.0,0.0,0.0,True
5054,344.0,116.0,0.0,404.0,False
5055,48.0,558.0,0.0,1427.0,False
5056,600.0,154.0,0.0,545.0,False
5057,180.0,505.0,0.0,754.0,False
5058,Unfulfilled,195.0,0.0,0.0,True
5059,304.0,28.0,0.0,319.0,False
5060,748.0,86.0,0.0,859.0,False
5061,Unfulfilled,195.0,0.0,0.0,True
5062,Unfulfilled,195.0,0.0,0.0,True
5063,Unfulfilled,195.0,0.0,0.0,True
5064,Unfulfilled,195.0,0.0,0.0,True
5065,862.0,535.0,3.0,451.0,False
5066,716.0,201.0,0.0,635.0,False
5067,296.0,145.0,0.0,1439.0,False
5068,580.0,283.0,0.0,707.0,False
5069,Unfulfilled,195.0,0.0,0.0,True
5070,544.0,463.0,0.0,992.0,False
5071,408.0,65.0,0.0,536.0,False
5072,340.0,1194.0,2.0,427.0,False
5073,Unfulfilled,195.0,0.0,0.0,True
5074,Unfulfilled,195.0,0.0,0.0,True
5075,456.0,71.0,0.0,441.0,False
5076,204.0,235.0,0.0,1138.0,False
5077,256.0,157.0,0.0,302.0,False
5078,Unfulfilled,195.0,0.0,0.0,True
5079,226.0,619.0,1.0,305.0,False
5080,680.0,148.0,0.0,389.0,False
5081,633.0,499.0,1.0,998.0,False
5082,104.0,145.0,0.0,357.0,False
5083,212.0,349.0,0.0,461.0,False
5084,Unfulfilled,195.0,0.0,0.0,True
5085,361.0,391.0,1.0,464.0,False
5086,588.0,860.0,0.0,1205.0,False
5087,128.0,337.0,0.0,341.0,False
5088,570.0,338.0,2.0,428.0,False
5089,348.0,379.0,0.0,751.0,False
5090,168.0,165.0,1.0,0.0,True
5091,Unfulfilled,195.0,0.0,0.0,True
5092,424.0,16.0,0.0,1100.0,False
5093,Unfulfilled,195.0,0.0,0.0,True
5094,Unfulfilled,195.0,0.0,0.0,True
5095,144.0,1008.0,0.0,374.0,False
5096,68.0,178.0,0.0,491.0,False
5097,Unfulfilled,195.0,0.0,0.0,True
5098,540.0,948.0,0.0,487.0,False
5099,495.0,124.0,1.0,753.0,False
5100,Unfulfilled,195.0,0.0,0.0,True
5101,Unfulfilled,195.0,0.0,0.0,True
5102,336.0,856.0,0.0,443.0,False
5103,Unfulfilled,195.0,0.0,0.0,True
5104,708.0,94.0,0.0,632.0,False
5105,448.0,92.0,0.0,466.0,False
5106,Unfulfilled,195.0,0.0,0.0,True
5107,588.0,473.0,0.0,394.0,False
5108,Unfulfilled,195.0,0.0,0.0,True
5109,Unfulfilled,195.0,0.0,0.0,True
5110,696.0,141.0,0.0,956.0,False
5111,96.0,48.0,0.0,1038.0,False
5112,143.0,165.0,1.0,0.0,True
5113,Unfulfilled,195.0,0.0,0.0,True
5114,744.0,228.0,0.0,423.0,False
5115,Unfulfilled,195.0,0.0,0.0,True
5116,28.0,281.0,0.0,861.0,False
5117,788.0,232.0,0.0,520.0,False
5118,Unfulfilled,195.0,0.0,0.0,True
5119,708.0,467.0,0.0,914.0,False
5120,Unfulfilled,195.0,0.0,0.0,True
5121,Unfulfilled,195.0,0.0,0.0,True
5122,Unfulfilled,195.0,0.0,0.0,True
5123,612.0,222.0,0.0,829.0,False
5124,85.0,165.0,1.0,0.0,True
5125,Unfulfilled,195.0,0.0,0.0,True
5126,Unfulfilled,195.0,0.0,0.0,True
5127,Unfulfilled,195.0,0.0,0.0,True
5128,148.0,750.0,0.0,502.0,False
5129,16.0,208.0,0.0,821.0,False
5130,Unfulfilled,195.0,0.0,0.0,True
5131,Unfulfilled,195.0,0.0,0.0,True
5132,700.0,311.0,0.0,541.0,False
5133,124.0,315.0,0.0,599.0,False
5134,436.0,479.0,0.0,424.0,False
5135,Unfulfilled,195.0,0.0,0.0,True
5136,Unfulfilled,195.0,0.0,0.0,True
5137,556.0,133.0,0.0,407.0,False
5138,628.0,266.0,0.0,440.0,False
5139,145.0,165.0,1.0,0.0,True
5140,260.0,502.0,0.0,407.0,False
5141,576.0,248.0,0.0,782.0,False
5142,344.0,223.0,0.0,344.0,False
5143,356.0,119.0,0.0,765.0,False
5144,Unfulfilled,195.0,0.0,0.0,True
5145,527.0,304.0,1.0,415.0,False
5146,20.0,201.0,0.0,446.0,False
5147,488.0,59.0,0.0,1357.0,False
5148,504.0,159.0,0.0,378.0,False
5149,Unfulfilled,195.0,0.0,0.0,True
5150,624.0,288.0,0.0,471.0,False
5151,148.0,236.0,0.0,682.0,False
5152,572.0,675.0,0.0,927.0,False
5153,Unfulfilled,195.0,0.0,0.0,True
5154,436.0,151.0,0.0,319.0,False
5155,72.0,250.0,0.0,723.0,False
5156,700.0,72.0,1.0,719.0,False
5157,Unfulfilled,195.0,0.0,0.0,True
5158,324.0,74.0,0.0,657.0,False
5159,480.0,62.0,0.0,284.0,False
5160,Unfulfilled,195.0,0.0,0.0,True
5161,800.0,27.0,0.0,525.0,False
5162,Unfulfilled,195.0,0.0,0.0,True
5163,Unfulfilled,195.0,0.0,0.0,True
5164,576.0,221.0,0.0,401.0,False
5165,24.0,31.0,0.0,322.0,False
5166,Unfulfilled,195.0,0.0,0.0,True
5167,48.0,225.0,0.0,1145.0,False
5168,156.0,95.0,0.0,629.0,False
5169,304.0,263.0,0.0,772.0,False
5170,5.0,165.0,1.0,0.0,True
5171,Unfulfilled,195.0,0.0,0.0,True
5172,632.0,45.0,0.0,972.0,False
5173,716.0,200.0,0.0,555.0,False
5174,536.0,1010.0,0.0,325.0,False
5175,192.0,139.0,0.0,493.0,False
5176,Unfulfilled,195.0,0.0,0.0,True
5177,692.0,81.0,0.0,382.0,False
5178,792.0,240.0,0.0,425.0,False
5179,Unfulfilled,195.0,0.0,0.0,True
5180,248.0,176.0,0.0,664.0,False
5181,704.0,137.0,0.0,437.0,False
5182,Unfulfilled,195.0,0.0,0.0,True
5183,Unfulfilled,195.0,0.0,0.0,True
5184,528.0,226.0,0.0,856.0,False
5185,686.0,176.0,1.0,419.0,False
5186,348.0,302.0,0.0,881.0,False
5187,252.0,41.0,0.0,545.0,False
5188,432.0,210.0,0.0,492.0,False
5189,596.0,1028.0,0.0,475.0,False
5190,624.0,192.0,0.0,469.0,False
5191,Unfulfilled,195.0,0.0,0.0,True
5192,Unfulfilled,195.0,0.0,0.0,True
5193,Unfulfilled,195.0,0.0,0.0,True
5194,871.0,240.0,1.0,1014.0,False
5195,244.0,254.0,0.0,612.0,False
5196,300.0,431.0,0.0,387.0,False
5197,Unfulfilled,195.0,0.0,0.0,True
5198,268.0,180.0,0.0,1334.0,False
5199,648.0,165.0,0.0,367.0,False
5200,48.0,659.0,0.0,441.0,False
5201,292.0,525.0,0.0,346.0,False
5202,Unfulfilled,195.0,0.0,0.0,True
5203,688.0,633.0,0.0,1085.0,False
5204,692.0,42.0,0.0,752.0,False
5205,Unfulfilled,195.0,0.0,0.0,True
5206,920.0,727.0,2.0,447.0,False
5207,492.0,0.0,0.0,537.0,False
5208,Unfulfilled,195.0,0.0,0.0,True
5209,Unfulfilled,195.0,0.0,0.0,True
5210,692.0,169.0,0.0,799.0,False
5211,29.0,165.0,1.0,0.0,True
5212,720.0,136.0,0.0,346.0,False
5213,776.0,205.0,0.0,404.0,False
5214,776.0,204.0,0.0,330.0,False
5215,764.0,123.0,0.0,592.0,False
5216,416.0,115.0,1.0,622.0,False
5217,760.0,498.0,0.0,750.0,False
5218,16.0,360.0,0.0,925.0,False
5219,Unfulfilled,195.0,0.0,0.0,True
5220,Unfulfilled,195.0,0.0,0.0,True
5221,516.0,248.0,0.0,468.0,False
5222,Unfulfilled,195.0,0.0,0.0,True
5223,Unfulfilled,195.0,0.0,0.0,True
5224,461.0,152.0,3.0,545.0,False
5225,708.0,127.0,0.0,455.0,False
5226,568.0,209.0,0.0,836.0,False
5227,Unfulfilled,195.0,0.0,0.0,True
5228,744.0,209.0,0.0,381.0,False
5229,749.0,163.0,1.0,807.0,False
5230,Unfulfilled,195.0,0.0,0.0,True
5231,660.0,23.0,0.0,317.0,False
5232,316.0,431.0,0.0,365.0,False
5233,Unfulfilled,195.0,0.0,0.0,True
5234,692.0,414.0,0.0,692.0,False
5235,480.0,116.0,0.0,375.0,False
5236,130.0,165.0,1.0,0.0,True
5237,513.0,395.0,1.0,419.0,False
5238,512.0,303.0,0.0,388.0,False
5239,703.0,140.0,2.0,679.0,False
5240,Unfulfilled,195.0,0.0,0.0,True
5241,84.0,448.0,0.0,683.0,False
5242,16.0,1133.0,0.0,417.0,False
5243,168.0,719.0,0.0,455.0,False
5244,Unfulfilled,195.0,0.0,0.0,True
5245,Unfulfilled,195.0,0.0,0.0,True
5246,Unfulfilled,195.0,0.0,0.0,True
5247,Unfulfilled,195.0,0.0,0.0,True
5248,448.0,451.0,0.0,395.0,False
5249,656.0,234.0,0.0,979.0,False
5250,Unfulfilled,195.0,0.0,0.0,True
5251,788.0,154.0,0.0,575.0,False
5252,168.0,106.0,0.0,392.0,False
5253,598.0,168.0,1.0,500.0,False
5254,488.0,328.0,1.0,540.0,False
5255,Unfulfilled,195.0,0.0,0.0,True
5256,584.0,333.0,0.0,351.0,False
5257,368.0,83.0,0.0,389.0,False
5258,441.0,222.0,1.0,421.0,False
5259,96.0,128.0,0.0,325.0,False
5260,Unfulfilled,195.0,0.0,0.0,True
5261,Unfulfilled,195.0,0.0,0.0,True
5262,Unfulfilled,195.0,0.0,0.0,True
5263,644.0,253.0,0.0,517.0,False
5264,424.0,21.0,0.0,603.0,False
5265,652.0,542.0,0.0,495.0,False
5266,Unfulfilled,195.0,0.0,0.0,True
5267,376.0,188.0,0.0,512.0,False
5268,660.0,155.0,0.0,460.0,False
5269,Unfulfilled,195.0,0.0,0.0,True
5270,736.0,195.0,0.0,620.0,False
5271,216.0,264.0,0.0,418.0,False
5272,342.0,210.0,1.0,765.0,False
5273,604.0,329.0,0.0,329.0,False
5274,272.0,126.0,0.0,715.0,False
5275,200.0,146.0,0.0,359.0,False
5276,384.0,180.0,0.0,957.0,False
5277,684.0,347.0,0.0,517.0,False
5278,Unfulfilled,195.0,0.0,0.0,True
5279,Unfulfilled,195.0,0.0,0.0,True
5280,424.0,148.0,0.0,441.0,False
5281,704.0,320.0,0.0,711.0,False
5282,156.0,463.0,0.0,968.0,False
5283,Unfulfilled,195.0,0.0,0.0,True
5284,332.0,332.0,0.0,402.0,False
5285,300.0,225.0,0.0,829.0,False
5286,Unfulfilled,195.0,0.0,0.0,True
5287,Unfulfilled,195.0,0.0,0.0,True
5288,560.0,409.0,0.0,648.0,False
5289,532.0,88.0,0.0,345.0,False
5290,104.0,463.0,0.0,923.0,False
5291,404.0,59.0,0.0,506.0,False
5292,500.0,331.0,0.0,670.0,False
5293,380.0,144.0,0.0,455.0,False
5294,308.0,223.0,0.0,583.0,False
5295,80.0,189.0,0.0,398.0,False
5296,181.0,165.0,1.0,0.0,True
5297,672.0,658.0,0.0,824.0,False
5298,Unfulfilled,195.0,0.0,0.0,True
5299,24.0,125.0,0.0,333.0,False
5300,Unfulfilled,195.0,0.0,0.0,True
5301,Unfulfilled,195.0,0.0,0.0,True
5302,Unfulfilled,195.0,0.0,0.0,True
5303,251.0,195.0,1.0,355.0,False
5304,Unfulfilled,195.0,0.0,0.0,True
5305,Unfulfilled,195.0,0.0,0.0,True
5306,420.0,134.0,0.0,335.0,False
5307,724.0,96.0,0.0,1058.0,False
5308,Unfulfilled,195.0,0.0,0.0,True
5309,228.0,318.0,0.0,617.0,False
5310,600.0,1036.0,2.0,1298.0,False
5311,Unfulfilled,195.0,0.0,0.0,True
5312,76.0,117.0,0.0,463.0,False
5313,684.0,153.0,0.0,584.0,False
5314,Unfulfilled,195.0,0.0,0.0,True
5315,40.0,485.0,0.0,566.0,False
5316,Unfulfilled,195.0,0.0,0.0,True
5317,516.0,165.0,0.0,469.0,False
5318,196.0,881.0,0.0,408.0,False
5319,Unfulfilled,195.0,0.0,0.0,True
5320,24.0,156.0,0.0,516.0,False
5321,484.0,619.0,0.0,371.0,False
5322,192.0,92.0,0.0,710.0,False
5323,268.0,428.0,2.0,794.0,False
5324,161.0,165.0,1.0,0.0,True
5325,Unfulfilled,195.0,0.0,0.0,True
5326,83.0,165.0,1.0,0.0,True
5327,Unfulfilled,195.0,0.0,0.0,True
5328,780.0,941.0,0.0,825.0,False
5329,684.0,118.0,1.0,359.0,False
5330,368.0,353.0,0.0,504.0,False
5331,276.0,347.0,0.0,502.0,False
5332,460.0,978.0,0.0,324.0,False
5333,584.0,240.0,0.0,327.0,False
5334,180.0,432.0,0.0,308.0,False
5335,632.0,463.0,0.0,505.0,False
5336,444.0,137.0,0.0,498.0,False
5337,316.0,84.0,0.0,400.0,False
5338,Unfulfilled,195.0,0.0,0.0,True
5339,204.0,183.0,0.0,576.0,False
5340,444.0,696.0,0.0,375.0,False
5341,336.0,310.0,0.0,352.0,False
5342,592.0,764.0,0.0,626.0,False
5343,92.0,122.0,0.0,417.0,False
5344,Unfulfilled,195.0,0.0,0.0,True
5345,16.0,506.0,0.0,384.0,False
5346,Unfulfilled,195.0,0.0,0.0,True
5347,772.0,320.0,0.0,342.0,False
5348,553.0,204.0,1.0,324.0,False
5349,668.0,276.0,1.0,531.0,False
5350,76.0,175.0,0.0,591.0,False
5351,224.0,347.0,0.0,315.0,False
5352,408.0,259.0,0.0,734.0,False
5353,Unfulfilled,195.0,0.0,0.0,True
5354,100.0,639.0,0.0,998.0,False
5355,420.0,1526.0,0.0,530.0,False
5356,Unfulfilled,195.0,0.0,0.0,True
5357,200.0,57.0,0.0,944.0,False
5358,328.0,174.0,0.0,472.0,False
5359,652.0,355.0,0.0,732.0,False
5360,Unfulfilled,195.0,0.0,0.0,True
5361,Unfulfilled,195.0,0.0,0.0,True
5362,440.0,263.0,0.0,877.0,False
5363,20.0,140.0,0.0,378.0,False
5364,684.0,224.0,0.0,299.0,False
5365,448.0,207.0,0.0,506.0,False
5366,340.0,401.0,0.0,631.0,False
5367,Unfulfilled,195.0,0.0,0.0,True
5368,389.0,200.0,1.0,489.0,False
5369,48.0,151.0,0.0,1401.0,False
5370,Unfulfilled,195.0,0.0,0.0,True
5371,Unfulfilled,195.0,0.0,0.0,True
5372,216.0,197.0,0.0,464.0,False
5373,628.0,233.0,0.0,764.0,False
5374,493.0,104.0,1.0,421.0,False
5375,Unfulfilled,195.0,0.0,0.0,True
5376,736.0,159.0,0.0,448.0,False
5377,Unfulfilled,195.0,0.0,0.0,True
5378,Unfulfilled,195.0,0.0,0.0,True
5379,Unfulfilled,195.0,0.0,0.0,True
5380,Unfulfilled,195.0,0.0,0.0,True
5381,240.0,654.0,0.0,546.0,False
5382,20.0,354.0,0.0,897.0,False
5383,Unfulfilled,195.0,0.0,0.0,True
5384,460.0,335.0,0.0,323.0,False
5385,930.0,474.0,2.0,1019.0,False
5386,632.0,259.0,0.0,352.0,False
5387,160.0,117.0,0.0,759.0,False
5388,Unfulfilled,195.0,0.0,0.0,True
5389,Unfulfilled,195.0,0.0,0.0,True
5390,600.0,141.0,0.0,442.0,False
5391,532.0,497.0,0.0,385.0,False
5392,412.0,99.0,0.0,770.0,False
5393,544.0,212.0,0.0,590.0,False
5394,Unfulfilled,195.0,0.0,0.0,True
5395,572.0,50.0,0.0,465.0,False
5396,384.0,245.0,0.0,688.0,False
5397,280.0,144.0,0.0,1033.0,False
5398,Unfulfilled,195.0,0.0,0.0,True
5399,348.0,107.0,0.0,607.0,False
5400,48.0,260.0,0.0,809.0,False
5401,44.0,9.0,0.0,651.0,False
5402,720.0,125.0,0.0,310.0,False
5403,Unfulfilled,195.0,0.0,0.0,True
5404,592.0,87.0,0.0,658.0,False
5405,Unfulfilled,195.0,0.0,0.0,True
5406,333.0,245.0,1.0,371.0,False
5407,784.0,362.0,0.0,577.0,False
5408,240.0,392.0,0.0,1528.0,False
5409,Unfulfilled,195.0,0.0,0.0,True
5410,28.0,304.0,0.0,298.0,False
5411,556.0,303.0,0.0,403.0,False
5412,47.0,165.0,1.0,0.0,True
5413,132.0,149.0,0.0,781.0,False
5414,368.0,232.0,0.0,1009.0,False
5415,724.0,849.0,0.0,981.0,False
5416,Unfulfilled,195.0,0.0,0.0,True
5417,671.0,151.0,1.0,720.0,False
5418,180.0,244.0,0.0,307.0,False
5419,432.0,182.0,0.0,393.0,False
5420,612.0,239.0,0.0,762.0,False
5421,943.0,487.0,1.0,447.0,False
5422,335.0,363.0,1.0,743.0,False
5423,Unfulfilled,195.0,0.0,0.0,True
5424,632.0,253.0,0.0,675.0,False
5425,4.0,223.0,0.0,321.0,False
5426,316.0,220.0,0.0,859.0,False
5427,Unfulfilled,195.0,0.0,0.0,True
5428,488.0,331.0,0.0,304.0,False
5429,276.0,90.0,0.0,340.0,False
5430,Unfulfilled,195.0,0.0,0.0,True
5431,352.0,172.0,0.0,722.0,False
5432,Unfulfilled,195.0,0.0,0.0,True
5433,Unfulfilled,195.0,0.0,0.0,True
5434,Unfulfilled,195.0,0.0,0.0,True
5435,580.0,298.0,0.0,412.0,False
5436,188.0,268.0,0.0,478.0,False
5437,Unfulfilled,195.0,0.0,0.0,True
5438,592.0,128.0,0.0,523.0,False
5439,276.0,150.0,0.0,438.0,False
5440,256.0,328.0,0.0,319.0,False
5441,720.0,44.0,0.0,377.0,False
5442,Unfulfilled,195.0,0.0,0.0,True
5443,Unfulfilled,195.0,0.0,0.0,True
5444,552.0,869.0,2.0,363.0,False
5445,Unfulfilled,195.0,0.0,0.0,True
5446,Unfulfilled,195.0,0.0,0.0,True
5447,Unfulfilled,195.0,0.0,0.0,True
5448,Unfulfilled,195.0,0.0,0.0,True
5449,564.0,181.0,0.0,336.0,False
5450,536.0,231.0,0.0,342.0,False
5451,716.0,153.0,0.0,748.0,False
5452,516.0,250.0,0.0,303.0,False
5453,28.0,686.0,0.0,462.0,False
5454,108.0,74.0,0.0,831.0,False
5455,Unfulfilled,195.0,0.0,0.0,True
5456,80.0,802.0,0.0,557.0,False
5457,724.0,126.0,0.0,841.0,False
5458,776.0,192.0,0.0,511.0,False
5459,620.0,221.0,0.0,860.0,False
5460,60.0,229.0,0.0,323.0,False
5461,Unfulfilled,195.0,0.0,0.0,True
5462,Unfulfilled,195.0,0.0,0.0,True
5463,568.0,105.0,0.0,428.0,False
5464,140.0,221.0,0.0,1112.0,False
5465,524.0,234.0,0.0,474.0,False
5466,64.0,579.0,0.0,1311.0,False
5467,332.0,252.0,0.0,507.0,False
5468,212.0,567.0,0.0,436.0,False
5469,244.0,133.0,0.0,712.0,False
5470,164.0,306.0,0.0,661.0,False
5471,260.0,178.0,0.0,318.0,False
5472,600.0,152.0,0.0,717.0,False
5473,756.0,505.0,0.0,1113.0,False
5474,504.0,192.0,0.0,460.0,False
5475,791.0,331.0,2.0,352.0,False
5476,60.0,101.0,0.0,1135.0,False
5477,276.0,744.0,0.0,1223.0,False
5478,144.0,202.0,0.0,359.0,False
5479,364.0,345.0,0.0,681.0,False
5480,Unfulfilled,195.0,0.0,0.0,True
5481,524.0,81.0,0.0,846.0,False
5482,144.0,658.0,0.0,649.0,False
5483,Unfulfilled,195.0,0.0,0.0,True
5484,849.0,464.0,1.0,975.0,False
5485,44.0,231.0,0.0,297.0,False
5486,116.0,93.0,0.0,758.0,False
5487,572.0,317.0,0.0,545.0,False
5488,696.0,202.0,0.0,396.0,False
5489,Unfulfilled,195.0,0.0,0.0,True
5490,Unfulfilled,195.0,0.0,0.0,True
5491,108.0,209.0,0.0,542.0,False
5492,36.0,48.0,0.0,643.0,False
5493,312.0,182.0,0.0,718.0,False
5494,722.0,314.0,1.0,566.0,False
5495,404.0,67.0,0.0,781.0,False
5496,32.0,171.0,0.0,633.0,False
5497,436.0,132.0,0.0,747.0,False
5498,300.0,190.0,0.0,338.0,False
5499,Unfulfilled,195.0,0.0,0.0,True
5500,332.0,175.0,0.0,902.0,False
5501,428.0,193.0,0.0,795.0,False
5502,492.0,347.0,0.0,361.0,False
5503,204.0,254.0,0.0,405.0,False
5504,272.0,387.0,0.0,336.0,False
5505,688.0,98.0,0.0,525.0,False
5506,720.0,131.0,0.0,304.0,False
5507,320.0,227.0,0.0,323.0,False
5508,484.0,1025.0,0.0,365.0,False
5509,100.0,297.0,0.0,1005.0,False
5510,36.0,319.0,0.0,1160.0,False
5511,Unfulfilled,195.0,0.0,0.0,True
5512,180.0,165.0,1.0,0.0,True
5513,Unfulfilled,195.0,0.0,0.0,True
5514,120.0,239.0,0.0,354.0,False
