,id,h3_address,D/S,time
2350,1345,871969536ffffff,7.0,1900-01-01 11:54:00
2351,286,871969524ffffff,8.0,1900-01-01 11:56:00
2352,745,87196824dffffff,4.0,1900-01-01 12:01:00
2353,6211,871969c9bffffff,19.0,1900-01-01 11:56:00
2354,2799,871969533ffffff,1.0,1900-01-01 11:57:00
2355,5483,871969524ffffff,8.0,1900-01-01 11:53:00
2356,3273,871969c98ffffff,6.0,1900-01-01 12:02:00
2357,9607,871968249ffffff,1.0,1900-01-01 11:59:00
2358,364,871969536ffffff,8.0,1900-01-01 12:03:00
2359,6788,871969c8affffff,2.0,1900-01-01 11:54:00
2360,2925,871969522ffffff,7.0,1900-01-01 11:55:00
2361,923,871969c98ffffff,5.0,1900-01-01 12:03:00
2362,6154,871969526ffffff,20.0,1900-01-01 11:58:00
2363,8356,87196824dffffff,3.0,1900-01-01 12:00:00
2364,5770,871969526ffffff,19.0,1900-01-01 11:56:00
2365,3292,871968269ffffff,6.0,1900-01-01 12:01:00
2366,9598,871969520ffffff,7.0,1900-01-01 11:59:00
2367,3269,871969524ffffff,6.0,1900-01-01 11:58:00
2368,9125,871968269ffffff,7.0,1900-01-01 12:02:00
2369,8677,871969c9affffff,4.0,1900-01-01 12:04:00
2370,790,871969536ffffff,4.0,1900-01-01 11:55:00
2371,9344,871969526ffffff,16.0,1900-01-01 12:03:00
2372,8116,871968249ffffff,1.0,1900-01-01 12:04:00
2373,404,871969c9affffff,3.0,1900-01-01 11:56:00
2374,2736,871969c99ffffff,7.0,1900-01-01 12:02:00
2375,6338,871969c98ffffff,4.0,1900-01-01 12:01:00
2376,614,87196826bffffff,7.0,1900-01-01 11:56:00
2377,4116,871969c8affffff,2.0,1900-01-01 11:58:00
2378,5623,871969526ffffff,15.0,1900-01-01 11:59:00
2379,5362,871969530ffffff,10.0,1900-01-01 12:05:00
2380,9501,871969c9affffff,3.0,1900-01-01 12:00:00
2381,4339,871969c99ffffff,6.0,1900-01-01 12:02:00
2382,6224,871969526ffffff,16.0,1900-01-01 12:05:00
2383,4757,871969534ffffff,11.0,1900-01-01 11:56:00
2384,1397,871969532ffffff,6.0,1900-01-01 12:05:00
2385,9587,871969c9affffff,2.0,1900-01-01 12:04:00
2386,5215,871969534ffffff,8.0,1900-01-01 11:59:00
2387,4096,871969521ffffff,3.0,1900-01-01 12:02:00
2388,6242,871969530ffffff,7.0,1900-01-01 12:02:00
2389,5909,871969536ffffff,2.0,1900-01-01 11:59:00
2390,180,871969c98ffffff,4.0,1900-01-01 12:03:00
2391,142,871969534ffffff,7.0,1900-01-01 12:03:00
2392,8934,871969c9dffffff,2.0,1900-01-01 12:06:00
2393,9359,871969536ffffff,1.0,1900-01-01 12:01:00
2394,6257,871969534ffffff,7.0,1900-01-01 12:01:00
2395,9089,871969535ffffff,10.0,1900-01-01 12:02:00
2396,6734,871969530ffffff,5.0,1900-01-01 12:02:00
2397,7057,871969521ffffff,2.0,1900-01-01 12:05:00
2398,6455,871969520ffffff,9.0,1900-01-01 12:06:00
2399,7551,871969c9dffffff,1.0,1900-01-01 12:02:00
2400,1571,871969531ffffff,4.0,1900-01-01 12:03:00
2401,1076,871969530ffffff,4.0,1900-01-01 11:59:00
2402,8595,871969c8affffff,1.0,1900-01-01 12:04:00
2403,5353,871969506ffffff,3.0,1900-01-01 12:08:00
2404,3768,871969534ffffff,4.0,1900-01-01 12:05:00
2405,7212,871969531ffffff,4.0,1900-01-01 12:02:00
2406,2311,871969526ffffff,15.0,1900-01-01 12:03:00
2407,1786,871969526ffffff,14.0,1900-01-01 12:07:00
2408,5226,871969530ffffff,3.0,1900-01-01 12:02:00
2409,3403,871969c99ffffff,5.0,1900-01-01 12:08:00
2410,8919,871969c9bffffff,4.0,1900-01-01 12:06:00
2411,1571,871969531ffffff,3.0,1900-01-01 12:03:00
2412,7673,871969c99ffffff,4.0,1900-01-01 12:08:00
2413,1618,871969c9bffffff,3.0,1900-01-01 12:01:00
2414,8053,871969c98ffffff,3.0,1900-01-01 12:05:00
2415,745,87196824dffffff,2.0,1900-01-01 12:01:00
2416,8005,871968268ffffff,3.0,1900-01-01 12:06:00
2417,3833,871969520ffffff,7.0,1900-01-01 12:05:00
2418,6748,871969530ffffff,5.0,1900-01-01 12:09:00
2419,6472,871969531ffffff,5.0,1900-01-01 12:09:00
2420,2271,871969536ffffff,1.0,1900-01-01 12:08:00
2421,848,871969531ffffff,4.0,1900-01-01 12:09:00
2422,5290,871969520ffffff,6.0,1900-01-01 12:05:00
2423,3395,871969520ffffff,5.0,1900-01-01 12:02:00
2424,1586,871969521ffffff,1.0,1900-01-01 12:06:00
2425,3065,871969526ffffff,10.0,1900-01-01 12:02:00
2426,779,87196826bffffff,5.0,1900-01-01 12:08:00
2427,1823,871969c9affffff,2.0,1900-01-01 12:06:00
2428,6572,871969520ffffff,5.0,1900-01-01 12:06:00
2429,9207,871969c9affffff,1.0,1900-01-01 12:08:00
2430,1724,871969c9bffffff,3.0,1900-01-01 12:05:00
2431,4161,871969534ffffff,4.0,1900-01-01 12:10:00
2432,1483,871969520ffffff,3.0,1900-01-01 12:02:00
2433,7428,871968269ffffff,4.0,1900-01-01 12:01:00
2434,9667,871969522ffffff,4.0,1900-01-01 12:06:00
2435,1522,871969526ffffff,17.0,1900-01-01 12:11:00
2436,6229,87196826bffffff,8.0,1900-01-01 12:11:00
2437,6237,871969535ffffff,15.0,1900-01-01 12:05:00
2438,5833,87196826dffffff,1.0,1900-01-01 12:05:00
2439,3555,87196824dffffff,4.0,1900-01-01 12:11:00
2440,4725,871969522ffffff,9.0,1900-01-01 12:02:00
2441,9375,871969c9bffffff,6.0,1900-01-01 12:02:00
2442,7550,871969534ffffff,7.0,1900-01-01 12:11:00
2443,9594,871969534ffffff,8.0,1900-01-01 12:10:00
2444,967,871969530ffffff,9.0,1900-01-01 12:09:00
2445,2570,871969521ffffff,1.0,1900-01-01 12:11:00
2446,1349,871968249ffffff,1.0,1900-01-01 12:11:00
2447,9156,87196824dffffff,3.0,1900-01-01 12:09:00
2448,3695,871969526ffffff,12.0,1900-01-01 12:11:00
2449,6413,871969520ffffff,2.0,1900-01-01 12:11:00
2450,4999,871969530ffffff,7.0,1900-01-01 12:11:00
2451,8969,871969c9affffff,3.0,1900-01-01 12:11:00
2452,9943,871969c99ffffff,4.0,1900-01-01 12:04:00
2453,8615,871969526ffffff,11.0,1900-01-01 12:11:00
2454,1166,871969c9affffff,3.0,1900-01-01 12:11:00
2455,3592,87196826bffffff,6.0,1900-01-01 12:06:00
2456,330,871969520ffffff,2.0,1900-01-01 12:12:00
2457,2929,871969532ffffff,9.0,1900-01-01 12:12:00
2458,713,871969520ffffff,1.0,1900-01-01 12:13:00
2459,589,871969526ffffff,11.0,1900-01-01 12:11:00
2460,1762,871969c9affffff,2.0,1900-01-01 12:11:00
2461,5138,871969536ffffff,1.0,1900-01-01 12:11:00
2462,4273,871969c9effffff,5.0,1900-01-01 12:11:00
2463,4574,871969534ffffff,9.0,1900-01-01 12:11:00
2464,9898,871969c98ffffff,6.0,1900-01-01 12:06:00
2465,5384,871969c9effffff,4.0,1900-01-01 12:11:00
2466,7036,871969c9bffffff,6.0,1900-01-01 12:11:00
2467,3602,87196824cffffff,2.0,1900-01-01 12:14:00
2468,2795,871969530ffffff,7.0,1900-01-01 12:14:00
2469,7211,871969530ffffff,6.0,1900-01-01 12:10:00
2470,7560,871969c9dffffff,7.0,1900-01-01 12:11:00
2471,6548,871969c9bffffff,5.0,1900-01-01 12:13:00
2472,2284,871969521ffffff,2.0,1900-01-01 12:13:00
2473,7094,871969c9affffff,3.0,1900-01-01 12:14:00
2474,967,871969530ffffff,5.0,1900-01-01 12:09:00
2475,4751,871969531ffffff,7.0,1900-01-01 12:11:00
2476,9390,871969534ffffff,9.0,1900-01-01 12:13:00
2477,4817,871969535ffffff,14.0,1900-01-01 12:15:00
2478,9363,871969522ffffff,7.0,1900-01-01 12:11:00
2479,7158,871969c9bffffff,7.0,1900-01-01 12:10:00
2480,7461,871969c9bffffff,6.0,1900-01-01 12:11:00
2481,7165,871969526ffffff,9.0,1900-01-01 12:11:00
2482,186,871969c8affffff,3.0,1900-01-01 12:11:00
2483,1478,871968269ffffff,6.0,1900-01-01 12:11:00
2484,2365,871969535ffffff,13.0,1900-01-01 12:11:00
2485,4522,871969c9bffffff,6.0,1900-01-01 12:15:00
2486,3206,871969c9effffff,4.0,1900-01-01 12:15:00
2487,2832,871968269ffffff,5.0,1900-01-01 12:12:00
2488,9050,871969536ffffff,2.0,1900-01-01 12:14:00
2489,5543,871969534ffffff,10.0,1900-01-01 12:16:00
2490,8156,871969c9effffff,3.0,1900-01-01 12:13:00
2491,5962,871969522ffffff,5.0,1900-01-01 12:11:00
2492,2983,871969520ffffff,1.0,1900-01-01 12:14:00
2493,4754,871969c9dffffff,6.0,1900-01-01 12:11:00
2494,7545,871969534ffffff,10.0,1900-01-01 12:15:00
2495,4143,871969535ffffff,12.0,1900-01-01 12:11:00
2496,516,871969c9dffffff,5.0,1900-01-01 12:11:00
2497,4392,871968269ffffff,4.0,1900-01-01 12:15:00
2498,3267,871969c9dffffff,5.0,1900-01-01 12:11:00
2499,5025,871969535ffffff,11.0,1900-01-01 12:11:00
2500,8969,871969c9affffff,3.0,1900-01-01 12:11:00
2501,4754,871969c9dffffff,4.0,1900-01-01 12:11:00
2502,7094,871969c9affffff,2.0,1900-01-01 12:14:00
2503,8029,871969524ffffff,3.0,1900-01-01 12:13:00
2504,9270,871969c98ffffff,5.0,1900-01-01 12:12:00
2505,7216,871969524ffffff,2.0,1900-01-01 12:11:00
2506,2655,871969c9dffffff,5.0,1900-01-01 12:18:00
2507,2519,871969c8affffff,2.0,1900-01-01 12:11:00
2508,5641,871969c98ffffff,4.0,1900-01-01 12:09:00
2509,7685,871969522ffffff,4.0,1900-01-01 12:11:00
2510,6507,871969535ffffff,8.0,1900-01-01 12:10:00
2511,5694,871968269ffffff,4.0,1900-01-01 12:18:00
2512,5791,871969530ffffff,6.0,1900-01-01 12:17:00
2513,1086,871969c9cffffff,2.0,1900-01-01 12:16:00
2514,4817,871969535ffffff,7.0,1900-01-01 12:15:00
2515,5543,871969534ffffff,8.0,1900-01-01 12:16:00
2516,7674,871968269ffffff,3.0,1900-01-01 12:11:00
2517,737,871969530ffffff,7.0,1900-01-01 12:19:00
2518,5015,871969522ffffff,3.0,1900-01-01 12:11:00
2519,931,871969531ffffff,10.0,1900-01-01 12:15:00
2520,7457,871969c9bffffff,7.0,1900-01-01 12:11:00
2521,9772,871969536ffffff,2.0,1900-01-01 12:14:00
2522,9752,871969534ffffff,7.0,1900-01-01 12:11:00
2523,7911,871969530ffffff,5.0,1900-01-01 12:19:00
2524,8296,871969532ffffff,4.0,1900-01-01 12:16:00
2525,4754,871969c9dffffff,5.0,1900-01-01 12:11:00
2526,8280,871969534ffffff,7.0,1900-01-01 12:11:00
2527,3501,871969532ffffff,3.0,1900-01-01 12:11:00
2528,5622,871969535ffffff,6.0,1900-01-01 12:10:00
2529,1394,871969526ffffff,6.0,1900-01-01 12:11:00
2530,2760,871969522ffffff,3.0,1900-01-01 12:20:00
2531,9484,871969535ffffff,5.0,1900-01-01 12:11:00
2532,4824,871969534ffffff,8.0,1900-01-01 12:12:00
2533,945,871969526ffffff,6.0,1900-01-01 12:19:00
2534,8757,871969522ffffff,3.0,1900-01-01 12:11:00
2535,8746,871969c9effffff,2.0,1900-01-01 12:13:00
2536,3183,871969c9dffffff,3.0,1900-01-01 12:19:00
2537,2495,871969c98ffffff,3.0,1900-01-01 12:11:00
2538,331,871969535ffffff,4.0,1900-01-01 12:11:00
2539,8943,871969521ffffff,3.0,1900-01-01 12:21:00
2540,1728,871969c9dffffff,5.0,1900-01-01 12:21:00
2541,3701,871969c9bffffff,9.0,1900-01-01 12:21:00
2542,847,871969535ffffff,4.0,1900-01-01 12:21:00
2543,1520,871969c9dffffff,4.0,1900-01-01 12:20:00
2544,8039,87196824cffffff,2.0,1900-01-01 12:14:00
2545,5584,871968249ffffff,1.0,1900-01-01 12:13:00
2546,7818,871969526ffffff,2.0,1900-01-01 12:22:00
2547,6638,871969534ffffff,9.0,1900-01-01 12:13:00
2548,4062,871969524ffffff,5.0,1900-01-01 12:21:00
2549,6435,871969524ffffff,4.0,1900-01-01 12:15:00
2550,5118,871969522ffffff,4.0,1900-01-01 12:22:00
2551,4792,871969536ffffff,3.0,1900-01-01 12:21:00
2552,857,871969531ffffff,9.0,1900-01-01 12:20:00
2553,3549,871969c9affffff,3.0,1900-01-01 12:21:00
2554,6609,871969526ffffff,1.0,1900-01-01 12:23:00
2555,4506,871969c9bffffff,9.0,1900-01-01 12:21:00
2556,3921,871968269ffffff,5.0,1900-01-01 12:23:00
2557,8536,871969535ffffff,3.0,1900-01-01 12:21:00
2558,9809,871969532ffffff,3.0,1900-01-01 12:18:00
2559,6908,871969521ffffff,2.0,1900-01-01 12:14:00
2560,9171,871969534ffffff,7.0,1900-01-01 12:21:00
2561,971,871969535ffffff,2.0,1900-01-01 12:22:00
2562,8078,871969530ffffff,4.0,1900-01-01 12:20:00
2563,3278,871969c99ffffff,1.0,1900-01-01 12:21:00
2564,8325,871969534ffffff,7.0,1900-01-01 12:20:00
2565,7285,871969c98ffffff,4.0,1900-01-01 12:22:00
2566,4622,871969526ffffff,1.0,1900-01-01 12:24:00
2567,1435,871969522ffffff,3.0,1900-01-01 12:17:00
2568,7477,871969504ffffff,1.0,1900-01-01 12:17:00
2569,3197,871969c9bffffff,8.0,1900-01-01 12:18:00
2570,4176,871969c9bffffff,7.0,1900-01-01 12:21:00
2571,2760,871969522ffffff,2.0,1900-01-01 12:20:00
2572,4976,871969c98ffffff,3.0,1900-01-01 12:24:00
2573,9643,87196826bffffff,1.0,1900-01-01 12:19:00
2574,444,871969531ffffff,8.0,1900-01-01 12:22:00
2575,2617,871969524ffffff,3.0,1900-01-01 12:22:00
2576,1314,871969530ffffff,3.0,1900-01-01 12:20:00
2577,9078,871969534ffffff,6.0,1900-01-01 12:20:00
2578,2830,871969c9dffffff,5.0,1900-01-01 12:21:00
2579,1435,871969522ffffff,2.0,1900-01-01 12:17:00
2580,5805,871969532ffffff,6.0,1900-01-01 12:25:00
2581,5582,871968269ffffff,5.0,1900-01-01 12:23:00
2582,378,871969c9bffffff,10.0,1900-01-01 12:26:00
2583,1579,871969530ffffff,7.0,1900-01-01 12:25:00
2584,7004,87196826bffffff,2.0,1900-01-01 12:26:00
2585,3278,871969c99ffffff,1.0,1900-01-01 12:21:00
2586,1675,87196826bffffff,1.0,1900-01-01 12:25:00
2587,6360,871969534ffffff,4.0,1900-01-01 12:24:00
2588,2468,871969c9bffffff,9.0,1900-01-01 12:23:00
2589,1910,871968269ffffff,3.0,1900-01-01 12:23:00
2590,9029,871969c9bffffff,9.0,1900-01-01 12:20:00
2591,601,87196824cffffff,1.0,1900-01-01 12:21:00
2592,8525,871969c9effffff,1.0,1900-01-01 12:20:00
2593,9192,871968269ffffff,2.0,1900-01-01 12:21:00
2594,9614,871969532ffffff,9.0,1900-01-01 12:26:00
2595,8728,871969532ffffff,8.0,1900-01-01 12:27:00
2596,3814,871969521ffffff,4.0,1900-01-01 12:27:00
2597,4874,871969c9bffffff,10.0,1900-01-01 12:22:00
2598,5422,871969532ffffff,8.0,1900-01-01 12:25:00
2599,1514,871969521ffffff,3.0,1900-01-01 12:20:00
2600,4963,871969526ffffff,8.0,1900-01-01 12:28:00
2601,5514,871969526ffffff,7.0,1900-01-01 12:25:00
2602,5180,871969524ffffff,2.0,1900-01-01 12:21:00
2603,753,871969534ffffff,12.0,1900-01-01 12:21:00
2604,9065,871969522ffffff,5.0,1900-01-01 12:22:00
2605,5129,871969c9affffff,6.0,1900-01-01 12:26:00
2606,3414,871969c99ffffff,1.0,1900-01-01 12:29:00
2607,2332,871969c9bffffff,15.0,1900-01-01 12:25:00
2608,23,871969521ffffff,2.0,1900-01-01 12:26:00
2609,4940,871969534ffffff,11.0,1900-01-01 12:27:00
2610,50,871969535ffffff,7.0,1900-01-01 12:28:00
2611,7091,871969c98ffffff,7.0,1900-01-01 12:29:00
2612,2085,871969534ffffff,10.0,1900-01-01 12:29:00
2613,4777,871969c9bffffff,14.0,1900-01-01 12:29:00
2614,7519,871968269ffffff,3.0,1900-01-01 12:25:00
2615,5179,871969531ffffff,4.0,1900-01-01 12:29:00
2616,312,871969526ffffff,8.0,1900-01-01 12:31:00
2617,4365,871969534ffffff,15.0,1900-01-01 12:31:00
2618,1926,871969c9bffffff,15.0,1900-01-01 12:29:00
2619,9781,871969c9bffffff,14.0,1900-01-01 12:31:00
2620,8351,871969534ffffff,14.0,1900-01-01 12:27:00
2621,7846,87196826dffffff,4.0,1900-01-01 12:31:00
2622,1327,871969520ffffff,7.0,1900-01-01 12:29:00
2623,494,871969530ffffff,19.0,1900-01-01 12:31:00
2624,7017,871969c9bffffff,12.0,1900-01-01 12:25:00
2625,403,871969504ffffff,9.0,1900-01-01 12:31:00
2626,6547,871969c9affffff,4.0,1900-01-01 12:24:00
2627,643,871969522ffffff,6.0,1900-01-01 12:29:00
2628,8305,871969c9bffffff,11.0,1900-01-01 12:29:00
2629,285,871969c91ffffff,2.0,1900-01-01 12:29:00
2630,866,871969526ffffff,7.0,1900-01-01 12:30:00
2631,8021,871969530ffffff,18.0,1900-01-01 12:31:00
2632,2189,871969c91ffffff,1.0,1900-01-01 12:29:00
2633,4314,871969520ffffff,6.0,1900-01-01 12:29:00
2634,7387,87196826bffffff,4.0,1900-01-01 12:29:00
2635,9152,871969530ffffff,17.0,1900-01-01 12:25:00
2636,7898,871968269ffffff,3.0,1900-01-01 12:31:00
2637,4390,871969532ffffff,10.0,1900-01-01 12:27:00
2638,1679,871969c9bffffff,11.0,1900-01-01 12:29:00
2639,164,87196824dffffff,5.0,1900-01-01 12:29:00
2640,4991,871969c98ffffff,10.0,1900-01-01 12:28:00
2641,7661,871969532ffffff,10.0,1900-01-01 12:25:00
2642,6265,871969c9affffff,3.0,1900-01-01 12:29:00
2643,1332,871969522ffffff,5.0,1900-01-01 12:30:00
2644,1366,871969c9affffff,2.0,1900-01-01 12:25:00
2645,357,871969c9cffffff,5.0,1900-01-01 12:31:00
2646,5588,871969522ffffff,4.0,1900-01-01 12:28:00
2647,1951,871969526ffffff,9.0,1900-01-01 12:27:00
2648,3884,871969c98ffffff,11.0,1900-01-01 12:31:00
2649,508,871969534ffffff,13.0,1900-01-01 12:29:00
2650,6150,871968269ffffff,2.0,1900-01-01 12:29:00
2651,8404,871969c9dffffff,8.0,1900-01-01 12:29:00
2652,6136,871969534ffffff,12.0,1900-01-01 12:31:00
2653,8996,871969532ffffff,9.0,1900-01-01 12:32:00
2654,1165,871969534ffffff,11.0,1900-01-01 12:29:00
2655,4398,871969530ffffff,16.0,1900-01-01 12:31:00
2656,9100,871969c9cffffff,5.0,1900-01-01 12:27:00
2657,2125,871969522ffffff,4.0,1900-01-01 12:29:00
2658,9107,871969530ffffff,16.0,1900-01-01 12:31:00
2659,4991,871969c98ffffff,10.0,1900-01-01 12:28:00
2660,7631,871969535ffffff,13.0,1900-01-01 12:31:00
2661,6136,871969534ffffff,12.0,1900-01-01 12:31:00
2662,7697,871969521ffffff,4.0,1900-01-01 12:33:00
2663,4907,871969522ffffff,3.0,1900-01-01 12:31:00
2664,4346,871969c9affffff,1.0,1900-01-01 12:27:00
2665,4204,871969530ffffff,16.0,1900-01-01 12:31:00
2666,2085,871969534ffffff,12.0,1900-01-01 12:29:00
2667,2132,871969526ffffff,8.0,1900-01-01 12:29:00
2668,7664,871969530ffffff,15.0,1900-01-01 12:29:00
2669,5179,871969531ffffff,2.0,1900-01-01 12:29:00
2670,4158,871969535ffffff,12.0,1900-01-01 12:31:00
2671,9544,871969536ffffff,3.0,1900-01-01 12:35:00
2672,7530,871969c8affffff,1.0,1900-01-01 12:31:00
2673,4299,87196826bffffff,7.0,1900-01-01 12:34:00
2674,7872,871969526ffffff,7.0,1900-01-01 12:26:00
2675,6151,871969504ffffff,8.0,1900-01-01 12:27:00
2676,4650,871969c98ffffff,8.0,1900-01-01 12:31:00
2677,7731,871968269ffffff,3.0,1900-01-01 12:34:00
2678,363,871969535ffffff,10.0,1900-01-01 12:29:00
2679,9524,871969c9bffffff,9.0,1900-01-01 12:32:00
2680,357,871969c9cffffff,4.0,1900-01-01 12:31:00
2681,7944,871969526ffffff,8.0,1900-01-01 12:33:00
2682,5987,87196826bffffff,7.0,1900-01-01 12:35:00
2683,6634,871969504ffffff,8.0,1900-01-01 12:29:00
2684,8241,871969530ffffff,12.0,1900-01-01 12:29:00
2685,4184,871969535ffffff,14.0,1900-01-01 12:29:00
2686,4365,871969534ffffff,12.0,1900-01-01 12:31:00
2687,1408,871969c9dffffff,6.0,1900-01-01 12:29:00
2688,8896,871969535ffffff,13.0,1900-01-01 12:36:00
2689,8673,871969534ffffff,16.0,1900-01-01 12:34:00
2690,4777,871969c9bffffff,8.0,1900-01-01 12:29:00
2691,613,871969c99ffffff,5.0,1900-01-01 12:36:00
2692,998,871969c9affffff,1.0,1900-01-01 12:36:00
2693,9191,871969c99ffffff,4.0,1900-01-01 12:34:00
2694,5963,871969530ffffff,11.0,1900-01-01 12:36:00
2695,3341,87196824dffffff,5.0,1900-01-01 12:36:00
2696,1850,871969c9dffffff,3.0,1900-01-01 12:28:00
2697,4365,871969534ffffff,15.0,1900-01-01 12:31:00
2698,329,871969c9effffff,1.0,1900-01-01 12:37:00
2699,4688,871969530ffffff,10.0,1900-01-01 12:38:00
2700,5085,871969524ffffff,5.0,1900-01-01 12:35:00
2701,3382,871968269ffffff,2.0,1900-01-01 12:34:00
2702,6136,871969534ffffff,12.0,1900-01-01 12:31:00
2703,3361,871969522ffffff,8.0,1900-01-01 12:37:00
2704,5660,871969532ffffff,7.0,1900-01-01 12:31:00
2705,9668,871969534ffffff,11.0,1900-01-01 12:37:00
2706,4504,87196826bffffff,6.0,1900-01-01 12:34:00
2707,6776,871969532ffffff,5.0,1900-01-01 12:31:00
2708,1694,871969534ffffff,8.0,1900-01-01 12:31:00
2709,8690,871968269ffffff,2.0,1900-01-01 12:30:00
2710,7944,871969526ffffff,7.0,1900-01-01 12:33:00
2711,2836,871969534ffffff,7.0,1900-01-01 12:32:00
2712,5236,871969532ffffff,5.0,1900-01-01 12:35:00
2713,3204,871969526ffffff,6.0,1900-01-01 12:38:00
2714,1046,87196826bffffff,5.0,1900-01-01 12:31:00
2715,6776,871969532ffffff,4.0,1900-01-01 12:31:00
2716,4679,871969520ffffff,6.0,1900-01-01 12:31:00
2717,3915,871969c99ffffff,3.0,1900-01-01 12:36:00
2718,8380,871969534ffffff,7.0,1900-01-01 12:40:00
2719,9966,871969534ffffff,6.0,1900-01-01 12:36:00
2720,2744,871969514ffffff,1.0,1900-01-01 12:39:00
2721,4350,871969534ffffff,5.0,1900-01-01 12:37:00
2722,7865,871969526ffffff,8.0,1900-01-01 12:33:00
2723,692,871969530ffffff,7.0,1900-01-01 12:40:00
2724,4966,871969535ffffff,14.0,1900-01-01 12:38:00
2725,7228,871969536ffffff,2.0,1900-01-01 12:36:00
2726,448,871968249ffffff,3.0,1900-01-01 12:39:00
2727,8380,871969534ffffff,6.0,1900-01-01 12:40:00
2728,4585,871969526ffffff,8.0,1900-01-01 12:36:00
2729,865,871969532ffffff,2.0,1900-01-01 12:34:00
2730,3150,871969530ffffff,2.0,1900-01-01 12:34:00
2731,3675,871969536ffffff,2.0,1900-01-01 12:41:00
2732,5562,871968249ffffff,3.0,1900-01-01 12:38:00
2733,11,871969521ffffff,1.0,1900-01-01 12:37:00
2734,6823,87196826bffffff,2.0,1900-01-01 12:36:00
2735,1607,871969524ffffff,3.0,1900-01-01 12:38:00
2736,2744,871969514ffffff,1.0,1900-01-01 12:39:00
2737,8679,871969504ffffff,1.0,1900-01-01 12:40:00
2738,7562,87196824cffffff,1.0,1900-01-01 12:33:00
2739,9498,87196826bffffff,1.0,1900-01-01 12:34:00
2740,3528,871969520ffffff,4.0,1900-01-01 12:35:00
2741,6657,871969532ffffff,1.0,1900-01-01 12:39:00
2742,2996,871968268ffffff,1.0,1900-01-01 12:42:00
2743,1671,871969c9bffffff,6.0,1900-01-01 12:42:00
2744,2969,871969526ffffff,8.0,1900-01-01 12:37:00
2745,2032,871969c99ffffff,1.0,1900-01-01 12:41:00
2746,8365,871969526ffffff,7.0,1900-01-01 12:36:00
2747,2184,871969535ffffff,10.0,1900-01-01 12:34:00
2748,5131,871969526ffffff,7.0,1900-01-01 12:40:00
2749,5108,871969521ffffff,3.0,1900-01-01 12:42:00
2750,7021,871968269ffffff,1.0,1900-01-01 12:39:00
2751,195,871969535ffffff,9.0,1900-01-01 12:37:00
2752,2000,871969c8affffff,2.0,1900-01-01 12:42:00
2753,3745,871969531ffffff,6.0,1900-01-01 12:36:00
2754,4585,871969526ffffff,4.0,1900-01-01 12:36:00
2755,7278,871969520ffffff,2.0,1900-01-01 12:35:00
2756,519,87196824dffffff,1.0,1900-01-01 12:43:00
2757,2530,871969526ffffff,4.0,1900-01-01 12:40:00
2758,3339,871969535ffffff,8.0,1900-01-01 12:36:00
2759,2660,871969c98ffffff,7.0,1900-01-01 12:38:00
2760,5473,871969534ffffff,7.0,1900-01-01 12:37:00
2761,9654,871969531ffffff,6.0,1900-01-01 12:42:00
2762,2971,871969c8affffff,1.0,1900-01-01 12:42:00
2763,1754,871969c98ffffff,8.0,1900-01-01 12:42:00
2764,6353,871969530ffffff,4.0,1900-01-01 12:42:00
2765,6132,871969532ffffff,2.0,1900-01-01 12:44:00
2766,6914,871969536ffffff,3.0,1900-01-01 12:44:00
2767,1229,871969530ffffff,3.0,1900-01-01 12:42:00
2768,2660,871969c98ffffff,7.0,1900-01-01 12:38:00
2769,9742,871969526ffffff,3.0,1900-01-01 12:43:00
2770,4585,871969526ffffff,2.0,1900-01-01 12:36:00
2771,3838,871969c83ffffff,2.0,1900-01-01 12:43:00
2772,3912,871968248ffffff,1.0,1900-01-01 12:41:00
2773,3733,871969534ffffff,6.0,1900-01-01 12:44:00
2774,3682,871969535ffffff,10.0,1900-01-01 12:40:00
2775,3966,871969c91ffffff,1.0,1900-01-01 12:45:00
2776,93,871968269ffffff,2.0,1900-01-01 12:44:00
2777,515,871969530ffffff,2.0,1900-01-01 12:44:00
2778,4812,871969534ffffff,5.0,1900-01-01 12:44:00
2779,448,871968249ffffff,1.0,1900-01-01 12:39:00
2780,6646,87196826bffffff,2.0,1900-01-01 12:44:00
2781,5493,871969522ffffff,5.0,1900-01-01 12:46:00
2782,2403,871969526ffffff,4.0,1900-01-01 12:46:00
2783,7224,871969c9dffffff,2.0,1900-01-01 12:46:00
2784,4638,871969535ffffff,9.0,1900-01-01 12:46:00
2785,4189,871969524ffffff,3.0,1900-01-01 12:42:00
2786,1789,871969c8affffff,1.0,1900-01-01 12:47:00
2787,3003,87196824dffffff,1.0,1900-01-01 12:47:00
2788,633,871969533ffffff,1.0,1900-01-01 12:43:00
2789,7524,871968269ffffff,3.0,1900-01-01 12:46:00
2790,4539,871969534ffffff,6.0,1900-01-01 12:47:00
2791,39,871969c9effffff,2.0,1900-01-01 12:47:00
2792,4037,871969535ffffff,12.0,1900-01-01 12:47:00
2793,2690,871969530ffffff,2.0,1900-01-01 12:46:00
2794,6999,871969526ffffff,6.0,1900-01-01 12:48:00
2795,9782,87196826affffff,1.0,1900-01-01 12:42:00
2796,1156,871969526ffffff,5.0,1900-01-01 12:46:00
2797,783,871969520ffffff,4.0,1900-01-01 12:46:00
2798,4539,871969534ffffff,7.0,1900-01-01 12:47:00
2799,6679,871969526ffffff,5.0,1900-01-01 12:46:00
