,Unnamed: 0,origin,destination,treq,tarr,ttrav,origin_x,origin_y,destination_x,destination_y,success,n_itineraries,duration,walkDistance,transfers,transitTime,waitingTime,modes,dist
10645,10755,46412439,46490374,2020-10-27 17:46:00,1900-01-01 18:01:00,0 days 00:15:00,4.891825,52.3771041,4.9530509,52.3953892,True,3.0,2066.0,1107.9151654017187,1.0,617.0,536.0,"[['WALK', 616, 733], ['SUBWAY', 296, 3704], ['WALK', 156, 203], ['BUS', 321, 1751], ['WALK', 141, 170]]",8455
10650,10760,46245550,46458867,2020-10-27 17:13:00,1900-01-01 18:01:00,0 days 00:48:00,4.9388158,52.3395332,4.9547002,52.387222,True,3.0,2400.0,654.3025639057228,1.0,1720.0,156.0,"[['WALK', 36, 44], ['BUS', 667, 3249], ['BUS', 1053, 7088], ['WALK', 488, 609]]",8180
10654,10764,46248243,46475566,2020-10-27 17:48:00,1900-01-01 18:01:00,0 days 00:13:00,4.8943777,52.340289,4.9544481,52.3911628,True,3.0,2123.0,622.9678345740808,1.0,1127.0,451.0,"[['WALK', 287, 298], ['SUBWAY', 576, 6153], ['WALK', 71, 90], ['BUS', 551, 3523], ['WALK', 187, 232]]",10221
10655,10765,46377762,46474956,2020-10-27 17:33:00,1900-01-01 18:01:00,0 days 00:28:00,4.8990152,52.36985,4.9625162,52.3909675,True,3.0,2017.0,1123.1369999887067,1.0,865.0,232.0,"[['WALK', 514, 602], ['SUBWAY', 414, 4910], ['WALK', 160, 209], ['BUS', 451, 2462], ['WALK', 246, 310]]",7553
10669,10779,46481943,46273305,2020-10-27 17:23:00,1900-01-01 17:43:00,0 days 00:20:00,4.9516299,52.3925862,4.8415239,52.3455685,True,3.0,2593.0,965.7783157821711,2.0,1475.0,338.0,"[['WALK', 71, 85], ['BUS', 330, 1931], ['WALK', 160, 209], ['SUBWAY', 900, 9241], ['WALK', 44, 54], ['SUBWAY', 245, 3410], ['WALK', 505, 615]]",12691
10676,10786,46507940,46468712,2020-10-27 17:54:00,1900-01-01 18:01:00,0 days 00:07:00,4.9482425,52.4011194,4.9573395,52.3895351,True,3.0,831.0,810.1572330764718,0.0,173.0,2.0,"[['WALK', 550, 682], ['BUS', 173, 980], ['WALK', 106, 127]]",2083
10684,10794,46472556,1525017195,2020-10-27 17:20:00,1900-01-01 17:38:00,0 days 00:18:00,4.9602173,52.390335,4.9074197,52.3622984,True,3.0,1753.0,375.4897669106214,1.0,1408.0,27.0,"[['WALK', 115, 139], ['BUS', 1008, 7327], ['TRAM', 400, 1704], ['WALK', 203, 235]]",7467
10689,10799,46418658,46485778,2020-10-27 17:55:00,1900-01-01 18:01:00,0 days 00:06:00,4.9330038,52.378389,4.9487259,52.3937613,True,3.0,1765.0,1033.4892706748117,1.0,920.0,45.0,"[['WALK', 259, 324], ['FERRY', 360, 925], ['WALK', 489, 647], ['BUS', 560, 3581], ['WALK', 52, 61]]",7239
10690,10800,1297232281,1744690875,2020-10-27 17:50:00,1900-01-01 18:04:00,0 days 00:14:00,4.881923,52.3628801,4.9536492,52.3988712,True,3.0,2175.0,1481.8645714131296,1.0,795.0,172.0,"[['WALK', 805, 963], ['SUBWAY', 535, 5989], ['WALK', 160, 209], ['BUS', 260, 1482], ['WALK', 243, 308]]",9324
10691,10801,46474194,46468385,2020-10-27 17:35:00,1900-01-01 18:01:00,0 days 00:26:00,4.7824473,52.3907675,4.9571278,52.3894773,True,3.0,3867.0,623.7991729300988,2.0,3151.0,227.0,"[['WALK', 176, 224], ['BUS', 780, 6392], ['WALK', 195, 255], ['BUS', 2040, 14701], ['BUS', 331, 1910], ['WALK', 118, 143]]",16335
10696,10806,46490898,6653544388,2020-10-27 17:39:00,1900-01-01 17:57:00,0 days 00:18:00,4.9436412,52.3953816,4.8884114,52.3546169,True,3.0,1954.0,581.498721803262,1.0,1089.0,412.0,"[['WALK', 62, 80], ['BUS', 646, 4120], ['WALK', 115, 149], ['SUBWAY', 443, 4690], ['WALK', 276, 351]]",8073
10698,10808,46496419,46303700,2020-10-27 17:18:00,1900-01-01 18:00:00,0 days 00:42:00,4.9514215,52.3971887,4.8989978,52.352888,True,3.0,1983.0,965.7044586390836,1.0,830.0,386.0,"[['WALK', 53, 64], ['BUS', 240, 1373], ['WALK', 156, 203], ['SUBWAY', 590, 6376], ['WALK', 558, 697]]",8568
10709,10819,46480356,46332009,2020-10-27 17:17:00,1900-01-01 17:47:00,0 days 00:30:00,4.9575152,52.3922474,4.9125753,52.3592693,True,3.0,1696.0,641.080097741486,0.0,1185.0,2.0,"[['WALK', 44, 55], ['BUS', 1185, 8408], ['WALK', 465, 585]]",7556
10710,10820,46328228,46495109,2020-10-27 17:20:00,1900-01-01 17:38:00,0 days 00:18:00,4.9237804,52.3583461,4.9576603,52.3968066,True,3.0,1713.0,567.7777894683346,0.0,1250.0,2.0,"[['WALK', 248, 297], ['BUS', 1250, 8187], ['WALK', 213, 269]]",7400
10716,10826,3296689778,46472115,2020-10-27 17:47:00,1900-01-01 18:01:00,0 days 00:14:00,4.8850788,52.3610592,4.9630617,52.3902342,True,3.0,2310.0,579.9360601447595,1.0,1718.0,119.0,"[['WALK', 187, 215], ['TRAM', 729, 3353], ['BUS', 989, 7088], ['WALK', 286, 363]]",9494
10719,10829,46323920,46473695,2020-10-27 17:22:00,1900-01-01 18:01:00,0 days 00:39:00,4.90222,52.35741,4.9613799,52.3906536,True,3.0,2080.0,524.1312405983982,1.0,1542.0,115.0,"[['WALK', 274, 334], ['TRAM', 489, 2450], ['BUS', 1053, 7088], ['WALK', 149, 189]]",8136
10723,10833,46461111,6542548105,2020-10-27 17:37:00,1900-01-01 17:52:00,0 days 00:15:00,4.9070318,52.3876889,4.8802986,52.3662882,True,3.0,1905.0,1466.9877217871283,1.0,570.0,135.0,"[['WALK', 938, 1141], ['SUBWAY', 348, 3923], ['WALK', 92, 119], ['TRAM', 222, 982], ['WALK', 170, 205]]",7222
10728,10838,46473536,46376866,2020-10-27 17:04:00,1900-01-01 17:43:00,0 days 00:39:00,4.9548607,52.390593,4.8779357,52.3696509,True,3.0,2117.0,633.8377669106216,2.0,1291.0,305.0,"[['WALK', 122, 151], ['BUS', 541, 3382], ['WALK', 115, 149], ['SUBWAY', 348, 3923], ['WALK', 92, 119], ['TRAM', 402, 1549], ['WALK', 192, 213]]",8754
10729,10839,974089157,632028045,2020-10-27 17:43:00,1900-01-01 18:11:00,0 days 00:28:00,4.9578159,52.354136,4.9553959,52.3898616,True,3.0,1728.0,443.27442856912376,1.0,1325.0,47.0,"[['WALK', 13, 9], ['BUS', 381, 1922], ['WALK', 52, 65], ['BUS', 944, 6433], ['WALK', 291, 368]]",7681
10733,10843,46247628,46487631,2020-10-27 17:17:00,1900-01-01 18:01:00,0 days 00:44:00,4.9525413,52.3401356,4.9436283,52.3942986,True,3.0,2715.0,776.832165411399,2.0,2033.0,78.0,"[['WALK', 171, 219], ['TRAM', 1279, 5819], ['WALK', 151, 198], ['SUBWAY', 535, 5878], ['WALK', 156, 203], ['BUS', 219, 1385], ['WALK', 126, 155]]",8163
10738,10848,46323267,1268723913,2020-10-27 17:48:00,1900-01-01 18:01:00,0 days 00:13:00,4.9044167,52.3573064,4.9555333,52.3950217,True,3.0,2167.0,690.123796983808,1.0,1554.0,54.0,"[['WALK', 417, 516], ['TRAM', 486, 2210], ['BUS', 1068, 7174], ['WALK', 142, 173]]",8038
10743,10853,46374667,1903632214,2020-10-27 17:29:00,1900-01-01 18:01:00,0 days 00:32:00,4.8949886,52.3692659,4.9581538,52.3884733,True,3.0,1592.0,675.9119624000468,1.0,865.0,176.0,"[['WALK', 222, 257], ['SUBWAY', 414, 4799], ['WALK', 156, 203], ['BUS', 451, 2462], ['WALK', 173, 214]]",7707
10747,10857,46250111,46467371,2020-10-27 17:48:00,1900-01-01 18:01:00,0 days 00:13:00,4.9018112,52.3407258,4.956151,52.3892107,True,3.0,2362.0,292.5237218032618,1.0,2009.0,116.0,"[['WALK', 22, 25], ['BUS', 467, 2158], ['WALK', 6, 4], ['BUS', 1542, 10373], ['WALK', 209, 262]]",10046
10754,10864,46488950,3923400541,2020-10-27 17:27:00,1900-01-01 17:47:00,0 days 00:20:00,4.944737,52.3947913,4.8368576,52.3590769,True,3.0,2510.0,695.3860075138597,2.0,1673.0,275.0,"[['WALK', 46, 47], ['BUS', 236, 1376], ['WALK', 160, 209], ['SUBWAY', 495, 5722], ['WALK', 92, 119], ['TRAM', 942, 4335], ['WALK', 264, 318]]",11834
10761,10871,46467232,3301087365,2020-10-27 17:37:00,1900-01-01 18:16:00,0 days 00:39:00,4.9559095,52.3891448,4.877954,52.3687286,True,3.0,2771.0,428.2452255577718,1.0,2013.0,399.0,"[['WALK', 187, 233], ['BUS', 1008, 7327], ['WALK', 43, 53], ['TRAM', 1005, 4292], ['WALK', 129, 140]]",8940
10763,10873,5420808500,46345887,2020-10-27 17:02:00,1900-01-01 17:34:00,0 days 00:32:00,4.9639905,52.389645,4.8891408,52.3623602,True,3.0,2177.0,1082.8522857041446,1.0,915.0,386.0,"[['WALK', 368, 448], ['BUS', 420, 2389], ['WALK', 156, 203], ['SUBWAY', 495, 5609], ['WALK', 352, 429]]",9241
10764,10874,46488998,46179955,2020-10-27 17:27:00,1900-01-01 17:46:00,0 days 00:19:00,4.9457776,52.3947481,4.8591283,52.3251163,True,3.0,2941.0,1138.6617969870344,2.0,1736.0,310.0,"[['WALK', 46, 52], ['BUS', 236, 1376], ['WALK', 160, 209], ['SUBWAY', 900, 9241], ['WALK', 252, 331], ['BUS', 600, 2628], ['WALK', 437, 545]]",13151
10790,10900,46546520,46491013,2020-10-27 17:54:00,1900-01-01 18:01:00,0 days 00:07:00,4.91833,52.41342,4.9453239,52.3955101,True,3.0,1171.0,643.2703759301573,0.0,634.0,2.0,"[['WALK', 173, 189], ['BUS', 634, 3528], ['WALK', 362, 453]]",3518
10794,10904,6225160220,46493666,2020-10-27 17:43:00,1900-01-01 18:01:00,0 days 00:18:00,4.8041419,52.3494071,4.9556208,52.3962418,True,3.0,3751.0,583.5999022504474,1.0,3155.0,119.0,"[['WALK', 381, 465], ['TRAM', 2042, 9843], ['BUS', 1113, 7830], ['WALK', 96, 117]]",15355
10809,10919,46284355,46487751,2020-10-27 17:12:00,1900-01-01 18:01:00,0 days 00:49:00,4.8781336,52.3483164,4.9407577,52.3943358,True,3.0,1980.0,629.4725112715964,2.0,1122.0,341.0,"[['WALK', 111, 124], ['TRAM', 322, 1166], ['WALK', 96, 124], ['SUBWAY', 445, 4798], ['WALK', 71, 90], ['BUS', 355, 2180], ['WALK', 239, 289]]",8904
10817,10927,5420808500,46291719,2020-10-27 17:14:00,1900-01-01 17:53:00,0 days 00:39:00,4.9639905,52.389645,4.9096667,52.3500938,True,3.0,2219.0,839.6298270586075,1.0,1500.0,33.0,"[['WALK', 333, 421], ['BUS', 814, 6092], ['BUS', 686, 3737], ['WALK', 353, 418]]",8620
10824,10934,46488255,1715273690,2020-10-27 17:51:00,1900-01-01 18:35:00,0 days 00:44:00,4.9551358,52.3945265,4.9389565,52.3558635,True,3.0,1363.0,365.9918120260478,1.0,1031.0,33.0,"[['WALK', 219, 273], ['BUS', 863, 6443], ['BUS', 168, 994], ['WALK', 80, 92]]",6834
10831,10941,447859257,539179266,2020-10-27 17:54:00,1900-01-01 18:13:00,0 days 00:19:00,4.9601503,52.3883788,4.8939021,52.3799199,True,3.0,1782.0,1090.8460676570055,1.0,674.0,202.0,"[['WALK', 245, 287], ['BUS', 420, 2389], ['WALK', 160, 209], ['SUBWAY', 254, 3527], ['WALK', 501, 593]]",7937
10835,10945,46261746,46490899,2020-10-27 17:47:00,1900-01-01 18:01:00,0 days 00:14:00,4.8752815,52.3431228,4.9481197,52.3954233,True,3.0,2599.0,1005.416616526942,1.0,1322.0,451.0,"[['WALK', 599, 715], ['SUBWAY', 710, 7595], ['WALK', 71, 90], ['BUS', 612, 3856], ['WALK', 156, 199]]",10217
10867,10977,4235795675,46468859,2020-10-27 17:49:00,1900-01-01 18:08:00,0 days 00:19:00,4.9535455,52.3945258,4.8819107,52.3895642,True,3.0,2244.0,1474.7191729171927,2.0,772.0,267.0,"[['WALK', 219, 267], ['BUS', 296, 1647], ['WALK', 156, 203], ['SUBWAY', 254, 3414], ['WALK', 225, 296], ['BUS', 222, 1615], ['WALK', 605, 706]]",9596
10869,10980,46513364,5420811104,2020-10-27 17:54:00,1900-01-01 18:01:00,0 days 00:07:00,4.938,52.4027586,4.9613271,52.3889559,True,3.0,1010.0,775.7606917236219,0.0,391.0,2.0,"[['WALK', 435, 550], ['BUS', 391, 1910], ['WALK', 182, 224]]",2798
10880,10991,46418618,46480566,2020-10-27 17:48:00,1900-01-01 18:01:00,0 days 00:13:00,4.9331738,52.3783528,4.9572201,52.3923103,True,3.0,1460.0,676.7660075186999,2.0,898.0,40.0,"[['WALK', 211, 271], ['BUS', 145, 811], ['WALK', 57, 71], ['TRAM', 282, 2898], ['WALK', 187, 245], ['BUS', 471, 3026], ['WALK', 67, 87]]",7048
10882,10993,46487751,46305900,2020-10-27 17:11:00,1900-01-01 17:32:00,0 days 00:21:00,4.9407577,52.3943358,4.8772386,52.3533796,True,3.0,2411.0,1480.9010902147195,1.0,813.0,412.0,"[['WALK', 216, 259], ['BUS', 370, 2272], ['WALK', 115, 149], ['SUBWAY', 443, 4690], ['WALK', 855, 1071]]",8840
10891,11002,46500414,46357670,2020-10-27 17:46:00,1900-01-01 18:14:00,0 days 00:28:00,4.9525328,52.3985553,4.9053811,52.3653477,True,3.0,2168.0,566.6578045073478,1.0,1660.0,54.0,"[['WALK', 150, 191], ['BUS', 1199, 8307], ['TRAM', 461, 1844], ['WALK', 304, 374]]",6736
10894,11005,46270569,46470198,2020-10-27 17:49:00,1900-01-01 18:01:00,0 days 00:12:00,4.924508,52.3450941,4.9627393,52.3898638,True,3.0,1866.0,512.2559774358334,0.0,1439.0,2.0,"[['WALK', 156, 183], ['BUS', 1439, 9827], ['WALK', 269, 328]]",7954
10899,11010,46499650,46315404,2020-10-27 17:31:00,1900-01-01 17:52:00,0 days 00:21:00,4.9550874,52.3984491,4.8840016,52.3554862,True,3.0,2293.0,1371.5205413463966,1.0,830.0,382.0,"[['WALK', 324, 414], ['BUS', 240, 1373], ['WALK', 160, 209], ['SUBWAY', 590, 6490], ['WALK', 597, 747]]",9601
10901,11012,46479266,46327539,2020-10-27 17:02:00,1900-01-01 17:37:00,0 days 00:35:00,4.955925,52.3920157,4.8962081,52.3582184,True,3.0,2026.0,900.1434210423571,1.0,846.0,442.0,"[['WALK', 150, 183], ['BUS', 351, 2040], ['WALK', 160, 209], ['SUBWAY', 495, 5722], ['WALK', 428, 507]]",8664
10912,11023,46385942,46496419,2020-10-27 17:29:00,1900-01-01 18:01:00,0 days 00:32:00,4.8893657,52.3715577,4.9514215,52.3971887,True,3.0,1474.0,853.4412481106449,1.0,604.0,176.0,"[['WALK', 483, 578], ['SUBWAY', 414, 4799], ['WALK', 156, 203], ['BUS', 190, 1483], ['WALK', 55, 70]]",8265
10919,11030,1268723878,46359871,2020-10-27 17:20:00,1900-01-01 18:08:00,0 days 00:48:00,4.9547654,52.3959926,4.8566278,52.3659189,True,3.0,2438.0,632.1878045089612,2.0,1604.0,335.0,"[['WALK', 46, 53], ['BUS', 296, 1647], ['WALK', 160, 209], ['SUBWAY', 495, 5722], ['WALK', 92, 119], ['TRAM', 813, 2897], ['WALK', 201, 250]]",10934
10921,11032,46463930,2020569050,2020-10-27 17:11:00,1900-01-01 17:32:00,0 days 00:21:00,4.959021,52.3883398,4.8892036,52.3732832,True,3.0,1970.0,1177.1664360765296,1.0,797.0,206.0,"[['WALK', 255, 302], ['BUS', 420, 2389], ['WALK', 156, 203], ['SUBWAY', 377, 4523], ['WALK', 556, 670]]",8278
10922,11033,46488654,46399891,2020-10-27 17:02:00,1900-01-01 17:26:00,0 days 00:24:00,4.9475019,52.394633,4.8792074,52.3744499,True,3.0,1965.0,807.9082481138717,2.0,1017.0,299.0,"[['WALK', 82, 101], ['BUS', 269, 1598], ['WALK', 160, 209], ['SUBWAY', 254, 3527], ['WALK', 69, 87], ['TRAM', 494, 1415], ['WALK', 338, 408]]",8029
10962,11073,46481943,1291616883,2020-10-27 17:34:00,1900-01-01 18:01:00,0 days 00:27:00,4.9516299,52.3925862,4.9041751,52.3725322,True,3.0,2141.0,840.0169172878471,1.0,1336.0,130.0,"[['WALK', 190, 236], ['BUS', 856, 5289], ['WALK', 115, 149], ['BUS', 480, 4133], ['WALK', 370, 453]]",6000
10968,11079,46413715,46497604,2020-10-27 17:46:00,1900-01-01 18:01:00,0 days 00:15:00,4.8944476,52.3773476,4.9535875,52.3975785,True,3.0,1772.0,977.2834586358568,1.0,556.0,412.0,"[['WALK', 452, 525], ['SUBWAY', 296, 3816], ['WALK', 160, 209], ['BUS', 260, 1482], ['WALK', 192, 242]]",8300
10973,11084,46290527,46475566,2020-10-27 17:31:00,1900-01-01 18:01:00,0 days 00:30:00,4.9177824,52.3498958,4.9544481,52.3911628,True,3.0,2168.0,886.2311428504588,0.0,1453.0,2.0,"[['WALK', 441, 543], ['BUS', 1453, 9167], ['WALK', 272, 342]]",8478
10976,11087,46500943,46473852,2020-10-27 17:59:00,1900-01-01 18:18:00,0 days 00:19:00,4.9554251,52.3986759,4.8797002,52.3906729,True,3.0,1896.0,992.889932325247,2.0,911.0,205.0,"[['WALK', 175, 218], ['BUS', 261, 1626], ['WALK', 160, 209], ['SUBWAY', 254, 3527], ['WALK', 223, 292], ['BUS', 396, 2513], ['WALK', 222, 272]]",9597
10978,11089,1420479336,46252254,2020-10-27 17:43:00,1900-01-01 18:00:00,0 days 00:17:00,4.9621411,52.3831635,4.9508125,52.3410774,True,3.0,2550.0,1135.535796983808,1.0,1338.0,300.0,"[['WALK', 626, 784], ['BUS', 816, 5946], ['WALK', 47, 59], ['TRAM', 522, 2521], ['WALK', 239, 291]]",6430
10984,11095,1744685945,46471952,2020-10-27 17:06:00,1900-01-01 17:11:00,0 days 00:05:00,4.9552275,52.398408,4.9608248,52.3902132,True,3.0,638.0,637.5595789382827,0.0,112.0,2.0,"[['WALK', 358, 436], ['BUS', 112, 711], ['WALK', 166, 200]]",1113
11000,11111,46462411,46311654,2020-10-27 17:11:00,1900-01-01 17:32:00,0 days 00:21:00,4.957726,52.3879999,4.871665,52.3546181,True,3.0,2801.0,1022.1917142764952,1.0,1878.0,97.0,"[['WALK', 245, 298], ['BUS', 1008, 7327], ['TRAM', 870, 3753], ['WALK', 581, 723]]",10312
11006,11117,46296030,46497946,2020-10-27 17:47:00,1900-01-01 18:01:00,0 days 00:14:00,4.8460546,52.3509758,4.9492734,52.397704,True,3.0,2912.0,973.3643383398844,2.0,1862.0,282.0,"[['WALK', 183, 220], ['TRAM', 1188, 4365], ['WALK', 235, 308], ['SUBWAY', 414, 4910], ['WALK', 160, 209], ['BUS', 260, 1482], ['WALK', 190, 234]]",12198
11031,11142,46477145,46338081,2020-10-27 17:58:00,1900-01-01 18:16:00,0 days 00:18:00,4.9346223,52.3915369,4.8936014,52.3606209,True,3.0,1955.0,1691.2648420895548,0.0,348.0,242.0,"[['WALK', 1104, 1383], ['SUBWAY', 348, 3923], ['WALK', 261, 307]]",7056
11032,11143,46529327,46384703,2020-10-27 17:37:00,1900-01-01 17:51:00,0 days 00:14:00,4.9275453,52.4079469,4.9037649,52.371303,True,3.0,1737.0,1356.549060138306,1.0,334.0,306.0,"[['WALK', 808, 998], ['SUBWAY', 254, 3414], ['WALK', 102, 132], ['SUBWAY', 80, 734], ['WALK', 187, 225]]",5413
11036,11147,46496339,46351186,2020-10-27 17:21:00,1900-01-01 17:46:00,0 days 00:25:00,4.93087,52.3972,4.9082906,52.363658,True,3.0,1680.0,1129.999744352908,1.0,487.0,276.0,"[['WALK', 521, 631], ['SUBWAY', 254, 3414], ['WALK', 102, 132], ['SUBWAY', 233, 2096], ['WALK', 294, 366]]",5059
11037,11148,3312558250,46453553,2020-10-27 17:04:00,1900-01-01 17:23:00,0 days 00:19:00,4.9326204,52.3997733,4.8330381,52.3859123,True,3.0,1846.0,1189.6923608879174,1.0,614.0,238.0,"[['WALK', 230, 271], ['SUBWAY', 254, 3414], ['WALK', 170, 223], ['RAIL', 360, 4528], ['WALK', 594, 694]]",10314
11055,11166,46513611,2020569044,2020-10-27 17:38:00,1900-01-01 17:56:00,0 days 00:18:00,4.9453206,52.40292,4.8885352,52.3732733,True,3.0,1666.0,1152.152187957818,1.0,521.0,207.0,"[['WALK', 188, 231], ['BUS', 144, 830], ['WALK', 155, 202], ['SUBWAY', 377, 4636], ['WALK', 595, 717]]",7466
11056,11167,46297397,46511115,2020-10-27 17:47:00,1900-01-01 18:01:00,0 days 00:14:00,4.8494758,52.351472,4.9371293,52.4020811,True,3.0,2514.0,916.8570676634594,1.0,1545.0,232.0,"[['WALK', 54, 56], ['TRAM', 1131, 4075], ['WALK', 235, 308], ['SUBWAY', 414, 4799], ['WALK', 448, 551]]",11098
11059,11170,46388672,988913700,2020-10-27 17:27:00,1900-01-01 18:01:00,0 days 00:34:00,4.92094,52.37213,4.9333849,52.399307,True,3.0,1896.0,1301.5857518603148,1.0,596.0,211.0,"[['WALK', 497, 590], ['TRAM', 300, 1506], ['WALK', 125, 162], ['SUBWAY', 296, 3816], ['WALK', 467, 548]]",4906
11065,11176,46417566,46513098,2020-10-27 17:49:00,1900-01-01 18:01:00,0 days 00:12:00,4.8398777,52.3781014,4.9320336,52.4030855,True,3.0,2670.0,961.187127811446,1.0,1563.0,336.0,"[['WALK', 255, 302], ['SUBWAY', 663, 7188], ['WALK', 193, 253], ['SUBWAY', 900, 9454], ['WALK', 323, 404]]",10470
11075,11186,3380913071,988913700,2020-10-27 17:35:00,1900-01-01 18:04:00,0 days 00:29:00,4.9203604,52.3430013,4.9333849,52.399307,True,3.0,2139.0,1263.5016992326414,1.0,821.0,271.0,"[['WALK', 470, 571], ['SUBWAY', 525, 4867], ['WALK', 110, 143], ['SUBWAY', 296, 3816], ['WALK', 467, 548]]",7784
11078,11189,5420808504,46281090,2020-10-27 17:00:00,1900-01-01 17:15:00,0 days 00:15:00,4.9636799,52.3900786,4.8751583,52.3474285,True,3.0,2772.0,700.2116616455958,1.0,2164.0,33.0,"[['WALK', 360, 436], ['BUS', 814, 6092], ['BUS', 1350, 6744], ['WALK', 215, 263]]",10440
11083,11194,46332490,46493601,2020-10-27 17:47:00,1900-01-01 18:01:00,0 days 00:14:00,4.8407785,52.3593414,4.94149,52.39622,True,3.0,2780.0,761.7371353333724,2.0,1765.0,411.0,"[['WALK', 188, 219], ['TRAM', 948, 3953], ['WALK', 179, 234], ['SUBWAY', 535, 5989], ['WALK', 155, 202], ['BUS', 282, 3063], ['WALK', 82, 104]]",11118
11093,11204,943758460,46303734,2020-10-27 17:37:00,1900-01-01 18:15:00,0 days 00:38:00,4.9342969,52.4020069,4.882287,52.352861,True,3.0,1639.0,993.3887067594084,0.0,590.0,242.0,"[['WALK', 304, 368], ['SUBWAY', 590, 6376], ['WALK', 503, 625]]",8171
11104,11215,46505258,46330933,2020-10-27 17:37:00,1900-01-01 17:59:00,0 days 00:22:00,4.9444016,52.4002047,4.8601176,52.3590391,True,3.0,2343.0,661.1694511219968,2.0,1278.0,537.0,"[['WALK', 252, 316], ['BUS', 141, 853], ['WALK', 156, 204], ['SUBWAY', 495, 5609], ['WALK', 92, 119], ['TRAM', 642, 2481], ['WALK', 28, 21]]",10376
11106,11217,46361994,435311032,2020-10-27 17:48:00,1900-01-01 18:01:00,0 days 00:13:00,4.8838509,52.3664112,4.92173,52.3988576,True,3.0,2178.0,2125.129263139978,0.0,224.0,242.0,"[['WALK', 681, 829], ['SUBWAY', 224, 2940], ['WALK', 1031, 1295]]",7097
11112,11223,46247628,46529327,2020-10-27 17:50:00,1900-01-01 18:01:00,0 days 00:11:00,4.9525413,52.3401356,4.9275453,52.4079469,True,3.0,3197.0,1512.4084135155906,1.0,1814.0,144.0,"[['WALK', 171, 219], ['TRAM', 1279, 5819], ['WALK', 151, 198], ['SUBWAY', 535, 5989], ['WALK', 917, 1094]]",10085
11114,11225,46504342,46340287,2020-10-27 17:27:00,1900-01-01 17:42:00,0 days 00:15:00,4.9430383,52.3998852,4.9135953,52.3611301,True,3.0,2086.0,771.8536616488221,0.0,1464.0,2.0,"[['WALK', 89, 113], ['BUS', 1464, 9621], ['WALK', 531, 658]]",7037
11127,11238,46505258,282782989,2020-10-27 17:55:00,1900-01-01 18:14:00,0 days 00:19:00,4.9444016,52.4002047,4.8709181,52.356007,True,3.0,2485.0,1424.0319172830073,1.0,1094.0,248.0,"[['WALK', 929, 1154], ['SUBWAY', 377, 4523], ['WALK', 178, 233], ['TRAM', 717, 2426], ['WALK', 36, 35]]",9717
11130,11241,4638631908,46305534,2020-10-27 17:05:00,1900-01-01 17:22:00,0 days 00:17:00,4.9304741,52.407426,4.9142349,52.3534924,True,3.0,1840.0,1281.6965413463963,1.0,574.0,246.0,"[['WALK', 704, 894], ['SUBWAY', 254, 3414], ['WALK', 102, 132], ['SUBWAY', 320, 2914], ['WALK', 214, 255]]",7458
11132,11243,46244537,46535755,2020-10-27 17:50:00,1900-01-01 18:01:00,0 days 00:11:00,4.9476786,52.3393435,4.9319309,52.4097446,True,3.0,3614.0,2149.2678195302283,1.0,1673.0,204.0,"[['WALK', 454, 553], ['TRAM', 1138, 5115], ['WALK', 151, 198], ['SUBWAY', 535, 5989], ['WALK', 1132, 1397]]",13636
11133,11244,46487993,46293075,2020-10-27 17:35:00,1900-01-01 18:14:00,0 days 00:39:00,4.92682,52.39446,4.9360286,52.3504165,True,3.0,2378.0,574.8828872130474,2.0,1455.0,457.0,"[['WALK', 125, 154], ['BUS', 222, 1243], ['WALK', 115, 149], ['SUBWAY', 348, 3923], ['WALK', 120, 156], ['TRAM', 885, 3791], ['WALK', 106, 114]]",7400
