,P_WOM_U,P_MARKETING_U,P_EXPERIENCE_U,P_SHARE,V_WOM_U,V_MARKETING_U,V_EXPERIENCE_U,V_SHARE,yw,ym,yp,yi,yr,yprof,yc
214,0.5852536106094604,0.7821852131817995,0.571678315539824,0.583,0.6725476164353261,0.7820178638769303,0.660835236442125,0.68,2.170065114324966,0.0,2.1793409523504943,252.65224645823304,61.599572553908665,47.01274319493449,14.58270152754311
215,0.5848259371633137,0.7821852131817995,0.5717089545113712,0.5655,0.6688382676039066,0.7820178638769303,0.6557762395676383,0.67,2.1265971344559405,0.0,2.1361974438742264,253.85817308619835,61.123937814828786,46.708533410561415,14.411276572836286
216,0.5850915667171162,0.7821852131817995,0.5717346403396404,0.5875,0.66740390390629,0.7820178638769303,0.6544372117934807,0.64,2.1100215661305133,0.0,2.119717128531355,254.579135969613,60.79621733617532,46.48146728157629,14.310622223167952
217,0.5863943952101865,0.7821852131817995,0.5716640310809838,0.588,0.6661017685706857,0.7820178638769303,0.6559684357770164,0.66,2.10586336489145,0.0,2.115626978601993,254.82940021335764,60.66802307592576,46.388531042717105,14.275364201777577
218,0.5866797443773655,0.7821852131817995,0.5717457362756394,0.588,0.6680344552462587,0.7820178638769303,0.6546092315058667,0.685,2.1116566336359845,0.0,2.1214984034740314,254.4892368899638,60.836986372212024,46.50973308934221,14.323125451438731
219,0.5873681920983178,0.7821852131817995,0.5717695190985138,0.581,0.6679988892597835,0.7820178638769303,0.6545064715608356,0.65,2.1171703835874993,0.0,2.1269019701929563,254.13766455162673,61.002591672793805,46.627599576449875,14.37086426491284
220,0.588106881716258,0.7821852131817995,0.5720265850343095,0.583,0.6717430154654755,0.7820178638769303,0.6566917440109734,0.67,2.106698474616657,0.0,2.116424134844655,254.45643412484677,60.96226041148544,46.61040335025605,14.347729229798315
221,0.5889635550659968,0.7821852131817995,0.5720153418758032,0.584,0.6708920680397693,0.7820178638769303,0.6555177320647166,0.65,2.0786207000033143,0.0,2.088482190640465,255.3236141094408,60.61412708124361,46.3841385230323,14.225860726780237
222,0.5895700458929526,0.7821852131817995,0.5721354302816294,0.5845,0.6687328950273003,0.7820178638769303,0.6506584634326024,0.675,2.08842598441463,0.0,2.098210201509891,254.80362057318507,60.86631918510596,46.56392221676833,14.298269136906539
223,0.5901508308584816,0.7821852131817995,0.5722100968323126,0.5885,0.6673334967399848,0.7820178638769303,0.6456028105807348,0.685,2.0959292449145606,0.0,2.1056611601030992,254.01000614449134,61.28877058593194,46.8769501328304,14.407692621670463
