,P1_EXPERIENCE_U,P2_EXPERIENCE_U,P1_WOM_U,P2_WOM_U,P1_MARKETING_U,P2_MARKETING_U,P1_OUT,P2_OUT,P1_plat_revenue,P2_plat_revenue,P_U,PT_U,ACTUAL_WT,U_dif,OUT,mu,wu,nDAYS_HAILED,nDAYS_TRY,P1_INFORMED,P2_INFORMED,platform_id,plat_revenue,MATCHING_T,STARTS_DAY,REQUESTS_RIDE,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,ACCEPTS_OFFER,REJECTS_OFFER,ARRIVES_AT_PICKUP,MEETS_DRIVER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,SETS_OFF_FOR_DEST,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE
269,0.10332627605130687,0.11525148366364009,0.1727676986932766,0.1801515808989944,0.9519672355364922,0.9521102129207255,323.0,331.0,504.48080000000004,521.9187999999999,-11.044327013251799,-11.28094423061242,4.549898063200818,0.023663111990886426,0.0,1.0,1.0,73.63914373088684,76.40825688073394,1.0,1.0,1.5061162079510704,1.569418348623853,0.0,0.0,7070.879204892966,0.0,0.0,15.0,0.0,20.0,272.9938837920489,30.0,536.8012232415903,10.0,0.0,0.0,0.0
270,0.10401887507712781,0.11553300427332032,0.17346529203652866,0.18150723306897013,0.9522025120380899,0.9523263013359318,293.0,354.0,451.30856,545.9794400000001,-11.224920277348453,-11.272842753846781,5.461978361669243,0.02041034313412758,0.0,0.9984544049459042,1.0,75.04791344667697,77.82380216383308,1.0,1.0,1.5471406491499227,1.5414034003091193,0.19420401854714064,0.0,6872.434312210201,10.701700154559505,0.0,13.431221020092735,0.0,19.969088098918082,316.0664605873261,29.953632148377125,525.3153013910355,9.984544049459041,0.0,0.0,0.9505409582689336
271,0.10435264145632064,0.11582854179450804,0.17415537944987644,0.18237662319056652,0.9524191208913786,0.9525566978676548,290.0,333.0,411.15200000000004,522.32656,-12.376505332619946,-11.325496587392134,7.5706527554842244,0.09451418647181739,0.0,0.9727126805778491,1.0,75.97431781701445,78.78812199036918,1.0,1.0,1.5345104333868378,1.4983604494382012,1.1776083467094702,0.0,6946.645264847512,53.87479935794543,0.0,9.295345104333869,0.0,19.454253611556982,383.58266452648473,29.181380417335472,510.3948635634029,9.727126805778491,0.0,0.0,16.781701444622794
272,0.10442620405989601,0.11619762173256433,0.17445685613619769,0.1835733688386704,0.9526253146829351,0.9527761567504325,295.0,321.0,448.89336000000003,497.7768,-11.745238284632032,-11.18835559684414,6.911877705627706,0.09180387300131279,0.0,0.9983766233766234,1.0,76.61201298701299,79.33603896103897,1.0,1.0,1.521103896103896,1.5368022077922068,0.43952922077922096,0.0,7028.090909090909,25.373376623376622,0.0,11.909090909090908,0.0,19.967532467532468,388.34090909090907,29.9512987012987,523.4025974025974,9.983766233766234,0.0,0.0,0.9983766233766234
273,0.10487285007155768,0.11682519218970698,0.17536312443317356,0.1842549804337356,0.9528459235354266,0.9529885281928979,294.0,324.0,454.96584,502.74816,-11.18639328928443,-11.287732483853102,5.2974649406688155,0.06347394108345296,0.0,1.0,1.0,76.76375404530744,79.48543689320388,1.0,1.0,1.5242718446601942,1.5496990291262123,0.00075512405609493,0.0,6946.6877022653725,0.045307443365695796,0.0,14.975728155339805,0.0,20.0,317.80258899676375,30.0,528.5970873786408,10.0,0.0,0.0,0.0
274,0.10542382108688747,0.11683307126175561,0.1764265247459911,0.1852488387801339,0.9530581039448868,0.9532085713995141,289.0,339.0,455.13328,502.85656000000006,-11.60994373230714,-11.235522130119543,6.202786624203824,0.06734995541093239,0.0,0.9920382165605095,1.0,76.95541401273886,79.8375796178344,1.0,1.0,1.5398089171974523,1.5254615286624198,0.44190552016985124,0.0,6990.627388535032,21.61783439490446,0.0,12.200636942675159,0.0,19.840764331210192,345.6528662420382,29.761146496815286,519.4092356687898,9.920382165605096,0.0,0.0,4.896496815286624
275,0.1058305761106383,0.11721967426542336,0.17751727701784253,0.18617438196762773,0.9532790567638819,0.9534105430046134,307.0,304.0,479.08024,476.4268,-11.21053223313329,-11.281426769208235,5.117048554282598,0.06453522231930288,0.0,1.0,1.0,80.18166939443535,83.0949263502455,1.0,1.0,1.4975450081833062,1.5638413093289676,0.028641571194762683,0.0,6657.674304418985,1.718494271685761,0.0,14.500818330605565,0.0,20.0,305.30441898527005,30.0,534.4746317512275,10.0,0.0,0.0,0.0
276,0.10630407372464928,0.11782246018673669,0.178278331325235,0.18728771657066862,0.9535041264747912,0.9536388085349556,306.0,327.0,475.91376,501.4461600000001,-11.098194273301733,-11.204766703244625,5.148709847288044,0.04579489355756368,0.0,1.0,1.0,76.6824644549763,79.52922590837282,1.0,1.0,1.5165876777251184,1.5440125118483399,0.00105318588730911,0.0,7092.19589257504,0.0631911532385466,0.0,14.976303317535544,0.0,20.0,308.8593996840442,30.0,526.2069510268562,10.0,0.0,0.0,0.0
277,0.10672995905827355,0.11857689180240694,0.17892450275413044,0.1883727666594947,0.9537229641199738,0.9538369241403506,299.0,319.0,447.87296000000003,490.36792,-10.860650112369646,-11.113677893357734,4.932227615965476,0.042217342898880406,0.0,1.0,1.0,78.23462783171522,81.16504854368932,1.0,1.0,1.5161812297734627,1.5181891262135907,0.0,0.0,7123.6957928802585,0.0,0.0,15.0,0.0,20.0,295.9336569579288,30.0,515.4644012944984,10.0,0.0,0.0,0.0
278,0.10663579081648583,0.1192463325740347,0.1798191533848686,0.18926240333846076,0.9539371506588812,0.9540412864275495,347.0,332.0,433.56408,521.69048,-13.489307584683383,-11.433124905950306,6.991973490427096,0.0919617209017826,0.0,0.8998527245949927,1.0,77.74963181148748,80.68335787923417,1.0,1.0,1.4889543446244478,1.4068550220913087,2.216175748649977,0.0,7134.550810014727,71.379970544919,0.0,8.200294550810014,0.0,17.997054491899853,286.5478645066274,26.99558173784978,480.8041237113402,8.998527245949926,0.0,0.0,61.59057437407953
279,0.10716547792889639,0.11971649961378453,0.18035288241377415,0.19056422746342117,0.9541400719443011,0.9542435281550666,290.0,344.0,441.18296,539.216,-11.041129788818793,-11.402292482847539,4.946030494216612,0.011022505630199032,0.0,1.0,1.0,80.45741324921136,83.34227129337539,1.0,1.0,1.5425867507886435,1.5463705993690846,0.010488958990536276,0.0,7058.397476340694,0.6293375394321766,0.0,14.810725552050473,0.0,20.0,296.1324921135647,30.0,527.2097791798108,10.0,0.0,0.0,0.0
280,0.10753212658066143,0.12023263907009268,0.18102989611981035,0.1918250391382244,0.9543448005069797,0.9544473604390754,299.0,313.0,457.11735999999996,501.22408,-11.530357720588235,-11.471861745992356,5.908251633986933,0.04518267117234784,0.0,0.9983660130718954,1.0,82.08006535947712,84.85130718954248,1.0,1.0,1.511437908496732,1.5659173856209136,0.1373910675381264,0.0,6837.320261437909,7.238562091503268,0.0,14.0,0.0,19.96732026143791,346.2516339869281,29.95098039215686,535.5441176470588,9.983660130718954,0.0,0.0,1.0049019607843137
281,0.10811427776052036,0.12131249694991826,0.1821315537761363,0.19155867631258008,0.9545453913908035,0.9546387051198101,288.0,311.0,444.7344,480.58736000000005,-10.736204238545708,-11.438414717369998,4.1135781858653315,-0.027025669164627314,0.0,1.0,1.0,81.19031719532555,84.04674457429049,1.0,1.0,1.5191986644407345,1.5447775626043394,0.0,0.0,6897.056761268781,0.0,0.0,15.0,0.0,20.0,246.81469115191987,30.0,526.5342237061769,10.0,0.0,0.0,0.0
282,0.10876428509688002,0.12170357535927348,0.18335626584568868,0.19242219630359123,0.9547517228953678,0.954844543918796,321.0,329.0,497.35992000000005,491.0792,-11.06113513675213,-11.087949359335475,5.4544358974358955,0.04680771001688438,0.0,1.0,1.0,81.6123076923077,84.36923076923077,1.0,1.0,1.5061538461538462,1.520675569230768,0.07284615384615385,0.0,6911.192307692308,4.3707692307692305,0.0,14.152307692307692,0.0,20.0,322.8953846153846,30.0,516.4861538461538,10.0,0.0,0.0,0.0
283,0.10888634441531918,0.12249564043716778,0.18354186139382594,0.19300434326953683,0.9549582698667687,0.9550467904598097,293.0,326.0,439.94648,499.23344,-11.564065113983123,-11.125599259415907,6.332229402261713,0.1273704334845733,0.0,0.9903069466882067,1.0,81.41841680129241,84.31502423263328,1.0,1.0,1.5266558966074313,1.5172535056542795,0.7441572428648361,0.0,6972.369951534733,38.68820678513732,0.0,11.289176090468498,0.0,19.806138933764135,335.2843295638126,29.709208400646204,516.2197092084007,9.903069466882068,0.0,0.0,5.961227786752827
