,P1_EXPERIENCE_U,P2_EXPERIENCE_U,P1_WOM_U,P2_WOM_U,P1_MARKETING_U,P2_MARKETING_U,P1_OUT,P2_OUT,P1_ACTUAL_WT,P2_ACTUAL_WT,P1_MATCHING_T,P2_MATCHING_T,P1_PICKUP_T,P2_PICKUP_T,PICKUP_T,P1_plat_revenue,P2_plat_revenue,P1_daily_profit,P2_daily_profit,P1_remaining_capital,P2_remaining_capital,P_U,PT_U,ACTUAL_WT,U_dif,OUT,mu,wu,nDAYS_HAILED,nDAYS_TRY,P1_INFORMED,P2_INFORMED,platform_id,plat_revenue,MATCHING_T,STARTS_DAY,REQUESTS_RIDE,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,ACCEPTS_OFFER,REJECTS_OFFER,ARRIVES_AT_PICKUP,MEETS_DRIVER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,SETS_OFF_FOR_DEST,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE
0,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.01164647635198229,0.011646476351982276,0.0,0.0,,,,,,,,0.0,0.0,-500.0,-500.0,49500.0,49500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.010006483231993397,0.010021394916519039,0.01000036704864975,0.010000358892013088,0.013559192490806275,0.013571294299299062,15.0,14.0,8.987777777777778,6.6452380952380965,0.0,0.0,8.987777777777778,6.645238095238096,7.856896551724138,19.425199999999997,18.186999999999998,-480.5748,-481.813,49019.4252,49018.187,-10.769037164750953,-9.977339422669377,7.856896551724137,0.3725565213803556,0.0,1.0,1.0,1.0,1.0,0.7241379310344828,0.6206896551724138,1.4827586206896552,1.2969724137931034,0.0,0.0,6957.310344827586,0.0,0.0,15.0,0.0,20.0,471.41379310344826,30.0,508.0689655172414,10.0,0.0,0.0,0.0
2,0.010006483231993397,0.010026659103826704,0.01000101791398334,0.010000982688393036,0.015567935122075643,0.015712368848492357,34.0,37.0,10.25,10.487837837837839,10.25,2.4432432432432436,,9.01969696969697,9.01969696969697,0.0,50.156600000000005,-500.0,-449.8434,48519.4252,48568.3436,-32.97196701877935,-11.097514492123619,10.373943661971834,0.10082041262163824,0.0,0.4647887323943662,1.0,0.49295774647887325,1.028169014084507,0.6338028169014085,0.676056338028169,1.5211267605633803,0.706430985915493,6.18169014084507,0.0,6789.450704225352,41.74647887323944,0.0,4.647887323943662,0.0,9.295774647887324,251.53521126760563,13.943661971830986,287.9577464788732,4.647887323943662,0.0,0.0,329.15492957746477
3,0.010031436688266508,0.010043160588847484,0.01000217051722993,0.010002228010816303,0.018068912024064798,0.018214133725978607,55.0,43.0,10.81878787878788,12.801937984496128,3.2836363636363637,4.922093023255814,8.817730496453901,10.267676767676768,9.415833333333332,66.336,47.7554,-433.664,-452.2446,48085.7612,48116.099,-20.493219359410432,-11.229575306324051,11.68894557823129,0.23552673719580863,0.0,0.8163265306122449,1.0,0.8673469387755102,1.0714285714285714,0.7244897959183674,0.7448979591836735,1.4387755102040816,1.1641979591836735,4.002551020408164,0.0,6870.816326530612,127.1938775510204,0.0,5.051020408163265,0.0,16.3265306122449,461.18367346938777,24.489795918367346,467.4183673469388,8.16326530612245,0.0,0.0,112.95918367346938
4,0.010087898471616518,0.010057506699746331,0.010003706806493816,0.010003646772981767,0.020663551492008204,0.021130006194748547,56.0,63.0,6.857738095238095,11.552380952380954,0.1532738095238095,6.426190476190477,6.704464285714286,8.288461538461538,7.354736842105262,75.52180000000001,53.60000000000001,-424.4782,-446.4,47661.283,47669.699,-19.606992250233425,-10.53727435651684,9.343137254901963,0.12126033005224221,0.0,0.7983193277310925,1.0,0.8739495798319328,1.1176470588235294,0.7899159663865546,0.7983193277310925,1.5294117647058822,1.0850571428571432,3.4742296918767512,0.0,6528.798319327731,84.4201680672269,0.0,7.689075630252101,0.0,15.966386554621849,352.1344537815126,23.949579831932773,430.38655462184875,7.983193277310924,0.0,0.0,124.03361344537815
5,0.010124672866045016,0.010080597133439442,0.01000571161930528,0.010005992901940684,0.023689128212710624,0.024759592744936176,86.0,78.0,11.918410852713178,10.44423076923077,4.237403100775194,3.741025641025642,9.053196347031964,8.433064516129033,8.768395061728395,101.13480000000001,87.5322,-398.86519999999996,-412.4678,47262.4178,47257.2312,-19.763846764905143,-10.632984060638645,11.217276422764224,0.252430601967622,0.0,0.823170731707317,1.0,0.9878048780487805,1.1951219512195121,0.8292682926829268,0.8475609756097561,1.475609756097561,1.1504085365853658,4.001321138211381,0.0,7023.664634146341,131.32926829268294,0.0,4.762195121951219,0.0,16.463414634146343,432.9573170731707,24.695121951219512,459.5914634146341,8.231707317073171,0.0,0.0,108.75
6,0.010169231825220362,0.01010055835790167,0.010008490916778173,0.01000897766137566,0.027034390819958874,0.02846339607811475,84.0,91.0,9.920238095238092,11.805311355311355,2.135515873015873,4.635714285714285,8.277426160337551,9.455555555555556,8.826689189189189,104.21640000000001,102.0066,-395.7836,-397.9934,46866.6342,46859.2378,-18.57013500000001,-10.875311993503889,10.900476190476194,0.1679259113634917,0.0,0.8457142857142858,1.0,1.0742857142857143,1.2914285714285714,0.88,0.8628571428571429,1.52,1.1784171428571433,3.4356190476190456,0.0,7523.36,111.25142857142858,0.0,6.131428571428572,0.0,16.914285714285715,447.89142857142855,25.37142857142857,470.44,8.457142857142857,0.0,0.0,94.88571428571429
7,0.010288685646549386,0.010183637561495339,0.01001177246745159,0.010012889793787118,0.03055490558733624,0.03226280310766597,97.0,78.0,5.304295532646051,6.349786324786324,0.0,0.0,5.304295532646048,6.349786324786324,5.770285714285714,146.246,114.3026,-353.754,-385.6974,46512.8802,46473.540400000005,-11.27226057142857,-11.048545899951518,5.770285714285714,0.10450531730392681,0.0,1.0,1.0,1.3371428571428572,1.4228571428571428,0.8857142857142857,0.8742857142857143,1.4457142857142857,1.4888491428571429,0.0,0.0,6963.5142857142855,0.0,0.0,15.0,0.0,20.0,346.21714285714285,30.0,603.9771428571429,10.0,0.0,0.0,0.0
8,0.010375585535645658,0.010220444154090137,0.010016336052296593,0.0100172912939571,0.0346607435400197,0.036791603013842274,106.0,91.0,7.666823899371071,10.912087912087914,0.17625786163522011,3.661538461538462,7.491509433962265,8.68157894736842,7.9884615384615385,159.1962,108.8778,-340.8038,-391.1222,46172.0764,46082.41820000001,-15.510977368866332,-10.884048872046499,9.16590524534687,0.23105951083468815,0.0,0.9238578680203046,1.0,1.2893401015228427,1.4619289340101522,0.934010152284264,0.8781725888324873,1.4619289340101522,1.360781725888325,1.7862098138747884,0.0,7292.893401015229,60.34517766497462,0.0,10.233502538071066,0.0,18.477157360406093,442.7817258883249,27.715736040609137,550.6243654822335,9.238578680203046,0.0,0.0,46.82741116751269
9,0.0104449550365414,0.010297764514678825,0.010021268675790096,0.010022867485345727,0.03927784225706668,0.041622625531640645,106.0,96.0,11.202830188679245,7.6199652777777755,1.7688679245283017,0.26319444444444445,10.102861952861952,7.434210526315789,8.796048109965636,138.1464,139.698,-361.85360000000003,-360.302,45810.222799999996,45722.116200000004,-13.8697905940594,-10.50395634201559,9.500082508250827,0.30334876668083577,0.0,0.9603960396039604,1.0,1.50990099009901,1.6435643564356435,0.9207920792079208,0.9257425742574258,1.4752475247524752,1.3754673267326727,1.053300330033003,0.0,7357.80198019802,38.84158415841584,0.0,10.371287128712872,0.0,19.207920792079207,506.8069306930693,28.81188118811881,552.8217821782179,9.603960396039604,0.0,0.0,24.356435643564357
