,origin,destination,treq,tarr,ttrav,origin_x,origin_y,destination_x,destination_y,success,n_itineraries,duration,walkDistance,transfers,transitTime,waitingTime,modes,dist
14238,6002772193,46301374,2020-10-27 17:51:00,1900-01-01 17:53:00,0 days 00:02:00,4.9071661,52.3497194,4.9010777,52.3523859,True,3.0,485.0,521.7434962374234,0.0,68.0,2.0,"[['WALK', 208, 264], ['TRAM', 68, 307], ['WALK', 207, 257]]",720
14239,491278267,6932944582,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.9057222,52.3505868,4.9012855,52.3547612,True,3.0,332.0,312.0410451105863,0.0,83.0,2.0,"[['WALK', 230, 292], ['TRAM', 83, 372], ['WALK', 17, 19]]",1109
14240,46400295,46305209,2020-10-27 17:49:00,1900-01-01 18:01:00,0 days 00:12:00,4.8773275,52.3745336,4.9076166,52.3531964,True,3.0,1816.0,1373.6482706667446,0.0,697.0,2.0,"[['WALK', 287, 341], ['TRAM', 697, 2480], ['WALK', 830, 1032]]",4224
14241,46302397,46295155,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.8891501,52.3525628,4.9063835,52.3508467,True,3.0,807.0,827.6115187886832,0.0,134.0,2.0,"[['WALK', 110, 127], ['TRAM', 134, 723], ['WALK', 561, 699]]",1510
14242,1993569271,46314956,2020-10-27 17:18:00,1900-01-01 18:01:00,0 days 00:43:00,4.793775,52.3483482,4.9055249,52.3553948,True,3.0,2603.0,1193.4059548748933,0.0,1617.0,2.0,"[['WALK', 371, 444], ['TRAM', 1617, 7924], ['WALK', 613, 748]]",8545
14243,295677789,956431807,2020-10-27 17:13:00,1900-01-01 17:27:00,0 days 00:14:00,4.9041999,52.349291,4.9112078,52.3716516,True,3.0,1796.0,1339.9506390878817,0.0,709.0,2.0,"[['WALK', 45, 57], ['TRAM', 709, 2112], ['WALK', 1040, 1282]]",3252
14244,46315331,6932957826,2020-10-27 17:48:00,1900-01-01 18:01:00,0 days 00:13:00,4.801844,52.3553933,4.9002392,52.3560879,True,3.0,2229.0,847.0143458553573,0.0,1535.0,2.0,"[['WALK', 305, 365], ['TRAM', 1535, 7393], ['WALK', 387, 481]]",7723
14245,46306742,6002772193,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.9043286,52.3535764,4.9071661,52.3497194,True,3.0,404.0,505.58568420653535,0.0,0.0,0.0,"[['WALK', 404, 505]]",773
14246,1548111106,7191426872,2020-10-27 17:47:00,1900-01-01 18:01:00,0 days 00:14:00,4.9183203,52.3485487,4.8997691,52.3567038,True,3.0,1235.0,1260.7385413447826,0.0,222.0,2.0,"[['WALK', 807, 999], ['TRAM', 222, 883], ['WALK', 204, 261]]",2078
14247,46311266,7026677595,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.9043501,52.3545495,4.9032142,52.3516849,True,3.0,336.0,431.12473684066174,0.0,0.0,0.0,"[['WALK', 336, 431]]",438
14248,46375502,3297544686,2020-10-27 17:37:00,1900-01-01 18:01:00,0 days 00:24:00,4.8451086,52.3693597,4.9031147,52.3553661,True,3.0,1927.0,276.46418044879874,1.0,1436.0,269.0,"[['WALK', 38, 39], ['TRAM', 522, 1803], ['WALK', 51, 64], ['TRAM', 914, 3517], ['WALK', 133, 172]]",5159
14249,6933063433,46305753,2020-10-27 17:09:00,1900-01-01 17:14:00,0 days 00:05:00,4.9053108,52.3557115,4.8828399,52.3533132,True,3.0,629.0,418.2906992407085,0.0,274.0,2.0,"[['WALK', 241, 297], ['TRAM', 274, 1333], ['WALK', 112, 120]]",1749
14250,46329521,46296112,2020-10-27 17:11:00,1900-01-01 17:16:00,0 days 00:05:00,4.903794,52.3587115,4.9079989,52.351077,True,2.0,772.0,990.289067666686,0.0,0.0,0.0,"[['WALK', 772, 990]]",991
14251,6932944582,46317676,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.9012855,52.3547612,4.9050105,52.3560359,True,1.0,238.0,302.50972180326187,0.0,0.0,0.0,"[['WALK', 238, 302]]",316
14252,6933063433,46336205,2020-10-27 17:06:00,1900-01-01 17:18:00,0 days 00:12:00,4.9053108,52.3557115,4.9333899,52.3601538,True,3.0,874.0,565.8550526228328,0.0,402.0,2.0,"[['WALK', 316, 393], ['TRAM', 402, 1813], ['WALK', 154, 172]]",2375
14253,7026677595,46372015,2020-10-27 17:43:00,1900-01-01 18:06:00,0 days 00:23:00,4.9032142,52.3516849,4.8616014,52.3687083,True,3.0,1869.0,1222.4258345773071,0.0,881.0,2.0,"[['WALK', 331, 414], ['TRAM', 881, 3506], ['WALK', 655, 807]]",4595
14254,7026677614,6933063433,2020-10-27 17:35:00,1900-01-01 17:40:00,0 days 00:05:00,4.9026213,52.3531366,4.9053108,52.3557115,True,1.0,361.0,463.2841729300987,0.0,0.0,0.0,"[['WALK', 361, 463]]",461
14255,46290709,46290739,2020-10-27 17:39:00,1900-01-01 18:01:00,0 days 00:22:00,4.8577167,52.3499706,4.9084367,52.349908,True,3.0,1971.0,652.0918345756944,1.0,1370.0,46.0,"[['WALK', 167, 184], ['BUS', 480, 2285], ['WALK', 16, 18], ['BUS', 890, 4032], ['WALK', 372, 449]]",4123
14256,46288638,46380173,2020-10-27 17:09:00,1900-01-01 17:24:00,0 days 00:15:00,4.9050714,52.3494152,4.93058,52.3703,True,3.0,1284.0,367.5546691707488,1.0,906.0,87.0,"[['WALK', 96, 117], ['TRAM', 314, 1142], ['WALK', 155, 202], ['TRAM', 592, 2430], ['WALK', 40, 46]]",3740
14257,3694043159,46302613,2020-10-27 17:53:00,1900-01-01 18:01:00,0 days 00:08:00,4.8963664,52.3592683,4.9050796,52.352577,True,3.0,567.0,422.75110525857264,0.0,223.0,2.0,"[['WALK', 197, 239], ['TRAM', 223, 816], ['WALK', 145, 183]]",1155
14258,46306742,46318367,2020-10-27 17:18:00,1900-01-01 17:25:00,0 days 00:07:00,4.9043286,52.3535764,4.9098655,52.3561393,True,3.0,570.0,544.1577443561349,0.0,130.0,2.0,"[['WALK', 286, 359], ['TRAM', 130, 699], ['WALK', 152, 184]]",1082
14259,46408005,46309621,2020-10-27 17:36:00,1900-01-01 18:01:00,0 days 00:25:00,4.8840989,52.3761482,4.9065657,52.354195,True,3.0,1869.0,1241.2397894634948,0.0,860.0,2.0,"[['WALK', 653, 796], ['TRAM', 860, 2722], ['WALK', 354, 444]]",3975
14260,3297544688,46318496,2020-10-27 17:30:00,1900-01-01 17:35:00,0 days 00:05:00,4.9034601,52.3555729,4.9030298,52.3561737,True,1.0,57.0,72.9223759398375,0.0,0.0,0.0,"[['WALK', 57, 72]]",419
14261,6933063433,46302613,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.9053108,52.3557115,4.9050796,52.352577,True,1.0,376.0,466.91024059678494,0.0,0.0,0.0,"[['WALK', 376, 466]]",703
14262,46296112,46290739,2020-10-27 17:30:00,1900-01-01 17:35:00,0 days 00:05:00,4.9079989,52.351077,4.9084367,52.349908,True,1.0,101.0,133.344,0.0,0.0,0.0,"[['WALK', 101, 133]]",240
14263,46293269,46290739,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.8901857,52.3504029,4.9084367,52.349908,True,3.0,950.0,611.9229774358333,0.0,444.0,2.0,"[['WALK', 132, 162], ['TRAM', 444, 1719], ['WALK', 372, 449]]",1472
14264,46242790,46301759,2020-10-27 17:54:00,1900-01-01 18:01:00,0 days 00:07:00,4.8942205,52.3389672,4.9082712,52.3524295,True,3.0,1082.0,723.6810300683464,0.0,498.0,2.0,"[['WALK', 270, 328], ['TRAM', 498, 1756], ['WALK', 312, 394]]",2396
14265,3297544686,46492042,2020-10-27 17:09:00,1900-01-01 17:21:00,0 days 00:12:00,4.9031147,52.3553661,4.9154573,52.3957802,True,3.0,1456.0,560.2926616504355,2.0,785.0,227.0,"[['WALK', 145, 179], ['TRAM', 161, 869], ['WALK', 151, 197], ['SUBWAY', 445, 4798], ['WALK', 37, 45], ['BUS', 179, 1052], ['WALK', 111, 136]]",6174
14266,46301664,46323267,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.9045295,52.3524444,4.9044167,52.3573064,True,3.0,566.0,695.5537593919214,0.0,0.0,0.0,"[['WALK', 566, 695]]",742
14267,46426838,46312301,2020-10-27 17:52:00,1900-01-01 18:01:00,0 days 00:09:00,4.9585913,52.3799463,4.9034664,52.3548019,True,3.0,2255.0,1367.4486766829953,1.0,1044.0,141.0,"[['WALK', 873, 1124], ['BUS', 637, 4652], ['TRAM', 407, 1896], ['WALK', 197, 242]]",6654
14268,46352086,46325759,2020-10-27 17:51:00,1900-01-01 18:01:00,0 days 00:10:00,4.9220822,52.3638683,4.90197,52.35784,True,3.0,891.0,706.3577293155083,0.0,309.0,2.0,"[['WALK', 184, 221], ['TRAM', 309, 1555], ['WALK', 396, 484]]",2682
14269,7026677616,413562329,2020-10-27 17:50:00,1900-01-01 18:07:00,0 days 00:17:00,4.9023751,52.353463,4.7589916,52.3838134,True,3.0,2439.0,952.713165408172,1.0,1560.0,125.0,"[['WALK', 110, 142], ['TRAM', 960, 3329], ['WALK', 177, 231], ['RAIL', 600, 10306], ['WALK', 467, 578]]",12144
14270,46299061,46353918,2020-10-27 17:49:00,1900-01-01 17:57:00,0 days 00:08:00,4.9041623,52.3518115,4.9353121,52.3643217,True,3.0,1341.0,975.2308571334074,0.0,550.0,2.0,"[['WALK', 371, 465], ['TRAM', 550, 2512], ['WALK', 418, 508]]",3298
14271,2298641931,46296981,2020-10-27 17:36:00,1900-01-01 18:01:00,0 days 00:25:00,4.8721254,52.3748257,4.9090809,52.3512494,True,3.0,1777.0,956.324248112258,0.0,1007.0,2.0,"[['WALK', 69, 63], ['TRAM', 1007, 3968], ['WALK', 699, 892]]",4371
14272,46295372,46364531,2020-10-27 17:15:00,1900-01-01 17:21:00,0 days 00:06:00,4.9072474,52.350922,4.884494,52.3668869,True,3.0,1642.0,1113.7595639008828,0.0,743.0,2.0,"[['WALK', 295, 373], ['TRAM', 743, 2357], ['WALK', 602, 739]]",3159
14273,46302437,46317676,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.9052935,52.3526232,4.9050105,52.3560359,True,1.0,431.0,524.1724811967966,0.0,0.0,0.0,"[['WALK', 431, 523]]",547
14274,1738396248,6932944582,2020-10-27 17:33:00,1900-01-01 18:01:00,0 days 00:28:00,4.9066169,52.3766205,4.9012855,52.3547612,True,3.0,1427.0,496.42818044234537,0.0,1002.0,2.0,"[['WALK', 384, 453], ['TRAM', 1002, 3087], ['WALK', 39, 42]]",3449
14275,46288638,46338305,2020-10-27 17:07:00,1900-01-01 17:12:00,0 days 00:05:00,4.9050714,52.3494152,4.7986376,52.3605932,True,3.0,2338.0,866.8450902211724,2.0,1486.0,163.0,"[['WALK', 68, 81], ['TRAM', 448, 1923], ['WALK', 121, 157], ['SUBWAY', 550, 5762], ['WALK', 192, 251], ['TRAM', 488, 2870], ['WALK', 308, 376]]",8745
14276,7026677613,295677789,2020-10-27 17:17:00,1900-01-01 17:22:00,0 days 00:05:00,4.9028563,52.352675,4.9041999,52.349291,True,3.0,141.0,114.78996240488692,0.0,45.0,2.0,"[['WALK', 73, 94], ['TRAM', 45, 284], ['WALK', 21, 20]]",492
14277,46463889,6002772193,2020-10-27 17:50:00,1900-01-01 18:01:00,0 days 00:11:00,4.9026152,52.3882857,4.9071661,52.3497194,True,3.0,2903.0,1931.1039999838663,1.0,911.0,439.0,"[['WALK', 1185, 1457], ['SUBWAY', 570, 5934], ['WALK', 160, 208], ['TRAM', 341, 1213], ['WALK', 208, 264]]",7630
14278,4966813734,46296981,2020-10-27 17:14:00,1900-01-01 17:20:00,0 days 00:06:00,4.8960373,52.3598492,4.9090809,52.3512494,True,3.0,918.0,851.7634210439703,0.0,223.0,2.0,"[['WALK', 277, 327], ['TRAM', 223, 816], ['WALK', 416, 524]]",1888
14279,46212500,3177152066,2020-10-27 17:45:00,1900-01-01 18:00:00,0 days 00:15:00,4.9202184,52.332943,4.8928195,52.3653382,True,3.0,1719.0,1210.461541339943,0.0,497.0,242.0,"[['WALK', 341, 405], ['SUBWAY', 497, 4684], ['WALK', 639, 804]]",4890
14280,46295372,46301664,2020-10-27 17:37:00,1900-01-01 17:42:00,0 days 00:05:00,4.9072474,52.350922,4.9045295,52.3524444,True,1.0,254.0,320.97003759188635,0.0,0.0,0.0,"[['WALK', 254, 320]]",320
14281,46363762,7026677614,2020-10-27 17:50:00,1900-01-01 18:01:00,0 days 00:11:00,4.9338917,52.3668645,4.9026213,52.3531366,True,3.0,1370.0,1042.7892105187584,0.0,523.0,2.0,"[['WALK', 644, 794], ['TRAM', 523, 2400], ['WALK', 201, 247]]",3158
14282,46397580,46291028,2020-10-27 17:53:00,1900-01-01 18:01:00,0 days 00:08:00,4.898272,52.3739705,4.9048543,52.3499262,True,3.0,1335.0,576.7259699187468,0.0,863.0,2.0,"[['WALK', 353, 436], ['TRAM', 863, 3006], ['WALK', 117, 139]]",3532
14283,6932957827,46294029,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.900742,52.3554769,4.9045915,52.3506078,True,3.0,278.0,267.9329699235869,0.0,67.0,2.0,"[['WALK', 39, 50], ['TRAM', 67, 387], ['WALK', 170, 216]]",666
14284,46281918,46311730,2020-10-27 17:54:00,1900-01-01 18:01:00,0 days 00:07:00,4.9095155,52.3476498,4.9061834,52.3546075,True,3.0,698.0,892.7076390943355,0.0,0.0,0.0,"[['WALK', 698, 892]]",1134
14285,46291719,248665510,2020-10-27 17:36:00,1900-01-01 17:45:00,0 days 00:09:00,4.9096667,52.3500938,4.8896839,52.3732516,True,3.0,1604.0,1034.3519097659205,0.0,769.0,2.0,"[['WALK', 354, 443], ['TRAM', 769, 2665], ['WALK', 479, 590]]",3766
14286,46356424,46291028,2020-10-27 17:39:00,1900-01-01 17:53:00,0 days 00:14:00,4.93802,52.36498,4.9048543,52.3499262,True,3.0,1316.0,648.4041052553459,0.0,784.0,2.0,"[['WALK', 144, 176], ['BUS', 784, 4273], ['WALK', 386, 471]]",4015
14287,46290739,46357842,2020-10-27 17:59:00,1900-01-01 18:13:00,0 days 00:14:00,4.9084367,52.349908,4.9338166,52.3653939,True,3.0,1543.0,914.9551729236453,0.0,802.0,2.0,"[['WALK', 372, 448], ['BUS', 802, 3727], ['WALK', 367, 465]]",3431
14288,7026677613,46295155,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.9028563,52.352675,4.9063835,52.3508467,True,1.0,328.0,412.7091428536857,0.0,0.0,0.0,"[['WALK', 328, 412]]",436
14289,46316724,461797243,2020-10-27 17:52:00,1900-01-01 17:59:00,0 days 00:07:00,4.9120473,52.3557751,4.9059859,52.351432,True,3.0,905.0,990.7795413447828,0.0,103.0,2.0,"[['WALK', 282, 347], ['TRAM', 103, 595], ['WALK', 518, 642]]",1553
14290,46291719,46304452,2020-10-27 17:54:00,1900-01-01 17:59:00,0 days 00:05:00,4.9096667,52.3500938,4.904741,52.3529967,True,1.0,477.0,610.9518195463612,0.0,0.0,0.0,"[['WALK', 477, 610]]",988
14291,46288638,46291719,2020-10-27 17:54:00,1900-01-01 17:59:00,0 days 00:05:00,4.9050714,52.3494152,4.9096667,52.3500938,True,1.0,257.0,326.1626015024493,0.0,0.0,0.0,"[['WALK', 257, 326]]",555
14292,46290739,6932944580,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.9084367,52.349908,4.9012037,52.3548768,True,3.0,487.0,392.9635864634361,0.0,169.0,2.0,"[['WALK', 279, 353], ['TRAM', 169, 680], ['WALK', 37, 38]]",1099
14293,6932944582,6932962790,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.9012855,52.3547612,4.9020397,52.3538645,True,1.0,88.0,112.14250375934998,0.0,0.0,0.0,"[['WALK', 88, 112]]",112
14294,46382948,7026677616,2020-10-27 17:47:00,1900-01-01 18:01:00,0 days 00:14:00,4.8745029,52.370827,4.9023751,52.353463,True,3.0,1404.0,584.3476766829954,0.0,914.0,2.0,"[['WALK', 333, 390], ['TRAM', 914, 3517], ['WALK', 155, 193]]",3057
14295,7026677595,46565946,2020-10-27 17:19:00,1900-01-01 17:34:00,0 days 00:15:00,4.9032142,52.3516849,4.9086004,52.4200973,True,3.0,2064.0,415.649,2.0,1517.0,228.0,"[['WALK', 19, 24], ['TRAM', 743, 2357], ['WALK', 107, 139], ['SUBWAY', 414, 4799], ['WALK', 171, 223], ['BUS', 360, 2640], ['WALK', 22, 28]]",12742
14296,46299415,46318496,2020-10-27 17:55:00,1900-01-01 18:00:00,0 days 00:05:00,4.9057028,52.3518687,4.9030298,52.3561737,True,3.0,476.0,490.6699172894605,0.0,83.0,2.0,"[['WALK', 166, 209], ['TRAM', 83, 372], ['WALK', 225, 281]]",857
14297,46318496,46251385,2020-10-27 17:04:00,1900-01-01 17:08:00,0 days 00:04:00,4.9030298,52.3561737,4.907226,52.340916,True,3.0,888.0,875.8200300715729,0.0,200.0,2.0,"[['WALK', 174, 224], ['TRAM', 200, 986], ['WALK', 512, 651]]",1858
14298,6002772193,461133583,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.9071661,52.3497194,4.9084293,52.3511387,True,1.0,206.0,253.4579473658736,0.0,0.0,0.0,"[['WALK', 206, 253]]",882
14299,46332803,46304452,2020-10-27 17:54:00,1900-01-01 18:01:00,0 days 00:07:00,4.9135516,52.3594527,4.904741,52.3529967,True,3.0,692.0,630.9593082650845,0.0,184.0,2.0,"[['WALK', 159, 196], ['TRAM', 184, 899], ['WALK', 347, 434]]",1615
14300,46323920,46566460,2020-10-27 17:07:00,1900-01-01 17:22:00,0 days 00:15:00,4.90222,52.35741,4.908004,52.4205859,True,3.0,2167.0,1304.744947365874,1.0,995.0,161.0,"[['WALK', 764, 993], ['SUBWAY', 635, 6658], ['WALK', 171, 223], ['BUS', 360, 2640], ['WALK', 76, 88]]",10169
14301,7026677595,7191426872,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.9032142,52.3516849,4.8997691,52.3567038,True,3.0,308.0,285.58429323252466,0.0,83.0,2.0,"[['WALK', 19, 24], ['TRAM', 83, 372], ['WALK', 204, 261]]",610
14302,6932944580,46302613,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.9012037,52.3548768,4.9050796,52.352577,True,3.0,233.0,205.86296240488687,0.0,67.0,2.0,"[['WALK', 19, 22], ['TRAM', 67, 387], ['WALK', 145, 183]]",458
14303,46288638,7191426874,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.9050714,52.3494152,4.899564,52.3571666,True,3.0,518.0,267.713390975624,0.0,298.0,2.0,"[['WALK', 96, 117], ['TRAM', 298, 1142], ['WALK', 122, 149]]",999
14304,46293554,46302613,2020-10-27 17:59:00,1900-01-01 18:01:00,0 days 00:02:00,4.89456,52.3504796,4.9050796,52.352577,True,1.0,621.0,797.165834583761,0.0,0.0,0.0,"[['WALK', 621, 797]]",797
14305,46315406,46295155,2020-10-27 17:25:00,1900-01-01 17:40:00,0 days 00:15:00,4.8981747,52.3554944,4.9063835,52.3508467,True,3.0,547.0,609.4456992455487,0.0,67.0,2.0,"[['WALK', 219, 281], ['TRAM', 67, 387], ['WALK', 259, 327]]",1013
14306,46293339,46307639,2020-10-27 17:50:00,1900-01-01 17:52:00,0 days 00:02:00,4.9037272,52.3504878,4.89946,52.35375,True,3.0,329.0,317.2407142845619,0.0,83.0,2.0,"[['WALK', 86, 114], ['TRAM', 83, 372], ['WALK', 158, 203]]",1402
14307,46291028,2691138239,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.9048543,52.3499262,4.9049305,52.3562872,True,3.0,601.0,528.0103684162974,0.0,169.0,2.0,"[['WALK', 145, 176], ['TRAM', 169, 680], ['WALK', 285, 351]]",1097
14308,46326231,3297544688,2020-10-27 17:25:00,1900-01-01 17:30:00,0 days 00:05:00,4.9041403,52.3579247,4.9034601,52.3555729,True,1.0,264.0,332.80035338051096,0.0,0.0,0.0,"[['WALK', 264, 332]]",336
14309,46322267,46295944,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.8869231,52.3569988,4.9062316,52.3509478,True,3.0,1261.0,1398.5354060033444,0.0,134.0,2.0,"[['WALK', 577, 713], ['TRAM', 134, 723], ['WALK', 548, 684]]",2058
14310,46290739,46289688,2020-10-27 17:33:00,1900-01-01 17:38:00,0 days 00:05:00,4.9084367,52.349908,4.9068646,52.3496758,True,1.0,87.0,110.82275939837494,0.0,0.0,0.0,"[['WALK', 87, 110]]",384
14311,295661860,7026677616,2020-10-27 17:54:00,1900-01-01 18:01:00,0 days 00:07:00,4.9101282,52.3469749,4.9023751,52.353463,True,3.0,658.0,545.9235263122231,0.0,222.0,2.0,"[['WALK', 324, 403], ['TRAM', 222, 883], ['WALK', 110, 142]]",1148
14312,46320807,46299414,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.9047225,52.3567007,4.9048137,52.3519117,True,3.0,446.0,483.5887969902613,0.0,67.0,2.0,"[['WALK', 273, 353], ['TRAM', 67, 387], ['WALK', 104, 129]]",866
14313,5996677110,7026677592,2020-10-27 17:37:00,1900-01-01 18:01:00,0 days 00:24:00,4.8898913,52.384219,4.9030312,52.3521644,True,3.0,2282.0,1459.4083007367042,0.0,1087.0,2.0,"[['WALK', 1165, 1422], ['TRAM', 1087, 3474], ['WALK', 28, 36]]",4828
14314,46311730,46424346,2020-10-27 17:15:00,1900-01-01 17:28:00,0 days 00:13:00,4.9061834,52.3546075,4.8947261,52.3796465,True,3.0,1714.0,1104.4155187854565,0.0,809.0,2.0,"[['WALK', 340, 428], ['TRAM', 809, 2609], ['WALK', 563, 675]]",3790
14315,46333942,46299414,2020-10-27 17:52:00,1900-01-01 18:01:00,0 days 00:09:00,4.9451493,52.3596171,4.9048137,52.3519117,True,3.0,1413.0,891.7505112683697,0.0,684.0,2.0,"[['WALK', 306, 365], ['TRAM', 684, 3169], ['WALK', 421, 525]]",4008
14316,46320807,46248533,2020-10-27 17:23:00,1900-01-01 17:37:00,0 days 00:14:00,4.9047225,52.3567007,4.9440257,52.3402357,True,3.0,1947.0,1124.7664360765305,0.0,1017.0,2.0,"[['WALK', 487, 597], ['TRAM', 1017, 4514], ['WALK', 441, 526]]",4241
14317,6932962790,46309967,2020-10-27 17:27:00,1900-01-01 17:32:00,0 days 00:05:00,4.9020397,52.3538645,4.92233,52.35428,True,3.0,943.0,826.7938195431346,0.0,275.0,2.0,"[['WALK', 116, 143], ['TRAM', 275, 1322], ['WALK', 550, 683]]",2061
14318,46323267,46311266,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.9044167,52.3573064,4.9043501,52.3545495,True,1.0,306.0,386.9831202991992,0.0,0.0,0.0,"[['WALK', 306, 386]]",389
14319,46291719,46302368,2020-10-27 17:27:00,1900-01-01 17:29:00,0 days 00:02:00,4.9096667,52.3500938,4.8991471,52.3525664,True,3.0,763.0,879.2069172894608,0.0,68.0,2.0,"[['WALK', 354, 443], ['TRAM', 68, 307], ['WALK', 339, 435]]",1044
14320,46310670,46301664,2020-10-27 17:50:00,1900-01-01 18:00:00,0 days 00:10:00,4.9243307,52.3544068,4.9045295,52.3524444,True,3.0,1342.0,974.7782932260712,1.0,512.0,52.0,"[['WALK', 362, 454], ['TRAM', 61, 325], ['WALK', 43, 53], ['TRAM', 451, 1896], ['WALK', 373, 466]]",2652
14321,7026677613,46301759,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.9028563,52.352675,4.9082712,52.3524295,True,1.0,369.0,467.07112781628575,0.0,0.0,0.0,"[['WALK', 369, 466]]",473
14322,7026677614,6659344866,2020-10-27 17:35:00,1900-01-01 17:40:00,0 days 00:05:00,4.9026213,52.3531366,4.8914995,52.3509672,True,3.0,625.0,574.1270225528732,0.0,161.0,2.0,"[['WALK', 201, 247], ['TRAM', 161, 869], ['WALK', 261, 326]]",991
14323,46292084,46291028,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.90666,52.35018,4.9048543,52.3499262,True,1.0,95.0,125.851,0.0,0.0,0.0,"[['WALK', 95, 125]]",518
14324,46263361,7026677614,2020-10-27 17:55:00,1900-01-01 18:01:00,0 days 00:06:00,4.8763509,52.3435472,4.9026213,52.3531366,True,3.0,1087.0,637.2095187902963,1.0,514.0,53.0,"[['WALK', 333, 403], ['TRAM', 380, 1418], ['TRAM', 134, 723], ['WALK', 187, 233]]",2660
14325,46299061,46290739,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.9041623,52.3518115,4.9084367,52.349908,True,3.0,366.0,401.5255563886362,0.0,45.0,2.0,"[['WALK', 68, 84], ['TRAM', 45, 284], ['WALK', 251, 317]]",496
14326,46288638,6002772193,2020-10-27 17:56:00,1900-01-01 18:01:00,0 days 00:05:00,4.9050714,52.3494152,4.9071661,52.3497194,True,1.0,111.0,146.359,0.0,0.0,0.0,"[['WALK', 111, 146]]",540
14327,46410499,46294029,2020-10-27 17:53:00,1900-01-01 18:01:00,0 days 00:08:00,4.8995756,52.376746,4.9045915,52.3506078,True,3.0,1457.0,510.6035037528965,0.0,1027.0,2.0,"[['WALK', 258, 293], ['TRAM', 1027, 3474], ['WALK', 170, 216]]",3975
14328,46299415,46445852,2020-10-27 17:22:00,1900-01-01 17:37:00,0 days 00:15:00,4.9057028,52.3518687,4.8596472,52.3842798,True,3.0,2610.0,1463.2504511171564,0.0,1439.0,2.0,"[['WALK', 477, 590], ['TRAM', 1439, 5831], ['WALK', 692, 872]]",6358
14329,46309621,46376762,2020-10-27 17:46:00,1900-01-01 17:53:00,0 days 00:07:00,4.9065657,52.354195,4.9090761,52.3695988,True,3.0,1538.0,1428.1589548781208,0.0,155.0,242.0,"[['WALK', 731, 921], ['SUBWAY', 155, 1558], ['WALK', 410, 506]]",2327
14330,46290739,3306416878,2020-10-27 17:06:00,1900-01-01 17:20:00,0 days 00:14:00,4.9084367,52.349908,4.8762393,52.3739812,True,3.0,1675.0,833.8633759349976,1.0,910.0,94.0,"[['WALK', 279, 353], ['TRAM', 314, 1142], ['WALK', 168, 219], ['TRAM', 596, 2241], ['WALK', 224, 260]]",4425
14331,46242668,461797243,2020-10-27 17:37:00,1900-01-01 17:41:00,0 days 00:04:00,4.8953369,52.3389097,4.9059859,52.351432,True,3.0,1039.0,666.7640300683464,0.0,498.0,2.0,"[['WALK', 332, 404], ['TRAM', 498, 1756], ['WALK', 207, 261]]",2172
14332,46257961,7026677592,2020-10-27 17:37:00,1900-01-01 17:41:00,0 days 00:04:00,4.8972497,52.3423478,4.9030312,52.3521644,True,3.0,520.0,180.43975939514823,0.0,364.0,2.0,"[['WALK', 92, 101], ['TRAM', 364, 1306], ['WALK', 62, 78]]",1454
14333,305789978,46329829,2020-10-27 17:34:00,1900-01-01 17:48:00,0 days 00:14:00,4.8616789,52.3457484,4.9015093,52.3588652,True,3.0,1369.0,511.1540751837728,0.0,950.0,2.0,"[['WALK', 284, 346], ['TRAM', 950, 3447], ['WALK', 133, 164]]",3580
14334,46298882,46261716,2020-10-27 17:54:00,1900-01-01 18:33:00,0 days 00:39:00,4.8976043,52.3517223,4.8576935,52.3431742,True,3.0,1442.0,888.9966541285086,0.0,729.0,2.0,"[['WALK', 583, 743], ['TRAM', 729, 2795], ['WALK', 128, 145]]",3269
