====================================================================
====================================================================
New simulation started at:    2023-02-28 01:08:00.096014
act_size:    3
====================================================================
====================================================================
day,nP,nV,Action,Commrate,fare,discount,daily_marketing,reward,new_nV,new_nP,plat_rev,plat_rev_wod,marketing_cost
940,78,10,1,0.15,2.0,0,False,97.98,60,9,97.98,97.98,0
941,60,9,1,0.1,2.0,0,False,59.15,58,14,59.15,59.15,0
942,58,14,2,0.1,2.0,0,False,79.42,76,9,79.42,79.42,0
943,76,9,2,0.1,2.0,0,False,72.71,61,14,72.71,72.71,0
944,61,14,1,0.05,2.0,0,False,31.74,57,19,31.74,31.74,0
945,57,19,0,0.1,2.0,0,False,83.03,73,14,83.03,83.03,0
946,73,14,2,0.1,2.0,0,False,83.99,70,12,83.99,83.99,0
947,70,12,0,0.15,2.0,0,False,117.8,69,14,117.8,117.8,0
948,69,14,0,0.2,2.0,0,False,172.04,74,13,172.04,172.04,0
949,74,13,2,0.2,2.0,0,False,139.31,65,12,139.31,139.31,0
950,65,12,0,0.25,2.0,0,False,221.95,79,12,221.95,221.95,0
951,79,12,0,0.3,2.0,0,False,188.68,55,12,188.68,188.68,0
952,55,12,2,0.3,2.0,0,False,283.14,87,6,283.14,283.14,0
953,87,6,0,0.35,2.0,0,False,378.05,84,11,378.05,378.05,0
954,84,11,0,0.4,2.0,0,False,243.41,60,11,243.41,243.41,0
955,60,11,2,0.4,2.0,0,False,314.64,65,8,314.64,314.64,0
956,65,8,0,0.45,2.0,0,False,393.22,78,10,393.22,393.22,0
957,78,10,2,0.45,2.0,0,False,399.32,77,11,399.32,399.32,0
958,77,11,2,0.45,2.0,0,False,363.21,77,11,363.21,363.21,0
959,77,11,1,0.4,2.0,0,False,329.39,74,12,329.39,329.39,0
960,74,12,0,0.45,2.0,0,False,320.48,61,7,320.48,320.48,0
961,61,7,0,0.5,2.0,0,False,509.64,89,7,509.64,509.64,0
962,89,7,0,0.55,2.0,0,False,405.93,66,7,405.93,405.93,0
963,66,7,2,0.55,2.0,0,False,360.01,62,13,360.01,360.01,0
964,62,13,1,0.5,2.0,0,False,347.24,72,7,347.24,347.24,0
965,72,7,2,0.5,2.0,0,False,404.06,76,10,404.06,404.06,0
966,76,10,1,0.45,2.0,0,False,323.56,71,5,323.56,323.56,0
967,71,5,1,0.4,2.0,0,False,296.92,72,9,296.92,296.92,0
968,72,9,2,0.4,2.0,0,False,359.54,81,5,359.54,359.54,0
969,81,5,0,0.45,2.0,0,False,339.2,68,10,339.2,339.2,0
970,68,10,0,0.5,2.0,0,False,317.77,59,7,317.77,317.77,0
971,59,7,2,0.5,2.0,0,False,423.52,73,13,423.52,423.52,0
972,73,13,0,0.55,2.0,0,False,291.83,51,5,291.83,291.83,0
973,51,5,2,0.55,2.0,0,False,447.53,71,6,447.53,447.53,0
974,71,6,0,0.6,2.0,0,False,491.62,78,7,491.62,491.62,0
975,78,7,0,0.65,2.0,0,False,538.91,76,4,538.91,538.91,0
976,76,4,2,0.65,2.0,0,False,517.64,73,6,517.64,517.64,0
977,73,6,1,0.6,2.0,0,False,501.63,72,7,501.63,501.63,0
978,72,7,0,0.65,2.0,0,False,457.68,70,9,457.68,457.68,0
979,70,9,2,0.65,2.0,0,False,459.61,66,6,459.61,459.61,0
980,66,6,0,0.7,2.0,0,False,457.6,56,8,457.6,457.6,0
981,56,8,2,0.7,2.0,0,False,694.66,83,9,694.66,694.66,0
982,83,9,0,0.75,2.0,0,False,594.72,74,9,594.72,594.72,0
983,74,9,0,0.8,2.0,0,False,593.7,71,4,593.7,593.7,0
984,71,4,0,0.85,2.0,0,False,704.98,74,5,704.98,704.98,0
985,74,5,2,0.85,2.0,0,False,693.84,69,6,693.84,693.84,0
986,69,6,1,0.8,2.0,0,False,537.61,57,8,537.61,537.61,0
987,57,8,1,0.75,2.0,0,False,591.81,75,4,591.81,591.81,0
988,75,4,0,0.8,2.0,0,False,691.45,74,10,691.45,691.45,0
989,74,10,0,0.85,2.0,0,False,601.78,64,8,601.78,601.78,0
990,64,8,1,0.8,2.0,0,False,837.45,90,12,837.45,837.45,0
991,90,12,1,0.75,2.0,0,False,457.47,64,9,457.47,457.47,0
992,64,9,1,0.7,2.0,0,False,613.28,76,5,613.28,613.28,0
993,76,5,1,0.65,2.0,0,False,374.08,58,13,374.08,374.08,0
994,58,13,0,0.7,2.0,0,False,595.81,72,8,595.81,595.81,0
995,72,8,0,0.75,2.0,0,False,564.04,71,5,564.04,564.04,0
996,71,5,1,0.7,2.0,0,False,459.12,59,9,459.12,459.12,0
997,59,9,0,0.75,2.0,0,False,618.14,73,3,618.14,618.14,0
998,73,3,2,0.75,2.0,0,False,557.98,66,8,557.98,557.98,0
999,66,8,2,0.75,2.0,0,False,576.46,70,9,576.46,576.46,0
1000,70,9,2,0.75,2.0,0,False,514.29,63,8,514.29,514.29,0
1001,63,8,1,0.7,2.0,0,False,574.71,70,1,574.71,574.71,0
1002,70,1,2,0.7,2.0,0,False,546.01,67,6,546.01,546.01,0
1003,67,6,0,0.75,2.0,0,False,585.38,69,10,585.38,585.38,0
1004,69,10,0,0.8,2.0,0,False,598.86,71,5,598.86,598.86,0
1005,71,5,2,0.8,2.0,0,False,520.02,60,6,520.02,520.02,0
1006,60,6,1,0.75,2.0,0,False,509.61,61,3,509.61,509.61,0
1007,61,3,0,0.8,2.0,0,False,637.4,71,4,637.4,637.4,0
1008,71,4,0,0.85,2.0,0,False,588.09,57,10,588.09,588.09,0
1009,57,10,2,0.85,2.0,0,False,740.93,78,8,740.93,740.93,0
1010,78,8,2,0.85,2.0,0,False,619.34,63,6,619.34,619.34,0
1011,63,6,0,0.9,2.0,0,False,649.82,59,6,649.82,649.82,0
1012,59,6,0,0.95,2.0,0,False,760.77,67,4,760.77,760.77,0
1013,67,4,1,0.9,2.0,0,False,878.52,75,7,878.52,878.52,0
1014,75,7,0,0.95,2.0,0,False,631.59,64,7,631.59,631.59,0
1015,64,7,1,0.9,2.0,0,False,710.64,75,4,710.64,710.64,0
1016,75,4,2,0.9,2.0,0,False,675.87,69,4,675.87,675.87,0
1017,69,4,0,0.95,2.0,0,False,535.92,53,2,535.92,535.92,0
1018,53,2,1,0.9,2.0,0,False,421.57,47,6,421.57,421.57,0
1019,47,6,2,0.9,2.0,0,False,705.4,63,7,705.4,705.4,0
1020,63,7,1,0.85,2.0,0,False,661.78,65,6,661.78,661.78,0
1021,65,6,2,0.85,2.0,0,False,649.84,73,9,649.84,649.84,0
1022,73,9,2,0.85,2.0,0,False,693.35,74,7,693.35,693.35,0
1023,74,7,1,0.8,2.0,0,False,635.61,65,6,635.61,635.61,0
1024,65,6,2,0.8,2.0,0,False,480.76,54,5,480.76,480.76,0
1025,54,5,0,0.85,2.0,0,False,528.67,51,8,528.67,528.67,0
1026,51,8,2,0.85,2.0,0,False,709.15,80,8,709.15,709.15,0
1027,80,8,1,0.8,2.0,0,False,547.38,58,8,547.38,547.38,0
1028,58,8,2,0.8,2.0,0,False,658.28,70,9,658.28,658.28,0
1029,70,9,2,0.8,2.0,0,False,568.11,62,4,568.11,568.11,0
1030,62,4,1,0.75,2.0,0,False,596.56,66,4,596.56,596.56,0
1031,66,4,0,0.8,2.0,0,False,813.59,83,6,813.59,813.59,0
1032,83,6,1,0.75,2.0,0,False,580.23,67,8,580.23,580.23,0
1033,67,8,2,0.75,2.0,0,False,685.21,76,2,685.21,685.21,0
1034,76,2,2,0.75,2.0,0,False,569.68,60,10,569.68,569.68,0
1035,60,10,2,0.75,2.0,0,False,568.92,66,9,568.92,568.92,0
1036,66,9,1,0.7,2.0,0,False,416.9,57,7,416.9,416.9,0
1037,57,7,0,0.75,2.0,0,False,499.99,62,10,499.99,499.99,0
1038,62,10,1,0.7,2.0,0,False,583.22,75,6,583.22,583.22,0
1039,75,6,1,0.65,2.0,0,False,426.42,57,6,426.42,426.42,0
1040,57,6,2,0.65,2.0,0,False,460.62,65,8,460.62,460.62,0
1041,65,8,2,0.65,2.0,0,False,505.64,68,11,505.64,505.64,0
1042,68,11,2,0.65,2.0,0,False,536.12,73,6,536.12,536.12,0
1043,73,6,2,0.65,2.0,0,False,401.24,58,5,401.24,401.24,0
1044,58,5,0,0.7,2.0,0,False,557.17,67,12,557.17,557.17,0
1045,67,12,2,0.7,2.0,0,False,342.6,47,10,342.6,342.6,0
1046,47,10,1,0.65,2.0,0,False,549.26,74,9,549.26,549.26,0
1047,74,9,0,0.7,2.0,0,False,402.33,56,5,402.33,402.33,0
1048,56,5,0,0.75,2.0,0,False,538.66,64,1,538.66,538.66,0
1049,64,1,1,0.7,2.0,0,False,504.69,68,3,504.69,504.69,0
1050,68,3,0,0.75,2.0,0,False,547.01,59,7,547.01,547.01,0
1051,59,7,0,0.8,2.0,0,False,617.58,59,6,617.58,617.58,0
1052,59,6,2,0.8,2.0,0,False,541.12,61,10,541.12,541.12,0
1053,61,10,0,0.85,2.0,0,False,641.89,63,3,641.89,641.89,0
1054,63,3,0,0.9,2.0,0,False,842.51,84,7,842.51,842.51,0
1055,84,7,0,0.95,2.0,0,False,761.65,68,5,761.65,761.65,0
1056,68,5,1,0.9,2.0,0,False,667.81,65,6,667.81,667.81,0
1057,65,6,1,0.85,2.0,0,False,671.92,66,9,671.92,671.92,0
1058,66,9,0,0.9,2.0,0,False,674.83,60,4,674.83,674.83,0
1059,60,4,1,0.85,2.0,0,False,734.4,74,4,734.4,734.4,0
1060,74,4,0,0.9,2.0,0,False,526.95,58,4,526.95,526.95,0
1061,58,4,2,0.9,2.0,0,False,546.52,55,6,546.52,546.52,0
1062,55,6,0,0.95,2.0,0,False,623.01,61,5,623.01,623.01,0
1063,61,5,1,0.9,2.0,0,False,811.83,76,5,811.83,811.83,0
1064,76,5,0,0.95,2.0,0,False,747.83,68,7,747.83,747.83,0
1065,68,7,0,1.0,2.0,0,False,944.71,77,2,944.71,944.71,0
1066,77,2,2,1.0,2.0,0,False,705.38,69,4,705.38,705.38,0
1067,69,4,1,0.95,2.0,0,False,755.84,72,5,755.84,755.84,0
1068,72,5,1,0.9,2.0,0,False,695.81,68,5,695.81,695.81,0
1069,68,5,2,0.9,2.0,0,False,618.15,63,2,618.15,618.15,0
1070,63,2,2,0.9,2.0,0,False,749.25,71,7,749.25,749.25,0
1071,71,7,0,0.95,2.0,0,False,672.51,66,8,672.51,672.51,0
1072,66,8,0,1.0,2.0,0,False,612.67,55,5,612.67,612.67,0
1073,55,5,0,1.0,2.0,0,False,662.53,60,7,662.53,662.53,0
1074,60,7,2,1.0,2.0,0,False,616.67,57,4,616.67,616.67,0
1075,57,4,0,1.0,2.0,0,False,620.59,56,5,620.59,620.59,0
1076,56,5,2,1.0,2.0,0,False,772.17,67,8,772.17,772.17,0
1077,67,8,0,1.0,2.0,0,False,887.34,74,10,887.34,887.34,0
1078,74,10,1,0.95,2.0,0,False,668.8,68,7,668.8,668.8,0
1079,68,7,0,1.0,2.0,0,False,730.11,60,7,730.11,730.11,0
1080,60,7,1,0.95,2.0,0,False,775.34,71,5,775.34,775.34,0
1081,71,5,1,0.9,2.0,0,False,727.9,68,10,727.9,727.9,0
1082,68,10,0,0.95,2.0,0,False,788.68,76,7,788.68,788.68,0
1083,76,7,1,0.9,2.0,0,False,821.42,77,7,821.42,821.42,0
1084,77,7,2,0.9,2.0,0,False,529.97,54,6,529.97,529.97,0
1085,54,6,0,0.95,2.0,0,False,633.93,55,5,633.93,633.93,0
1086,55,5,0,1.0,2.0,0,False,666.36,59,9,666.36,666.36,0
1087,59,9,1,0.95,2.0,0,False,655.14,58,5,655.14,655.14,0
1088,58,5,1,0.9,2.0,0,False,758.92,70,7,758.92,758.92,0
1089,70,7,2,0.9,2.0,0,False,723.14,73,7,723.14,723.14,0
1090,73,7,1,0.85,2.0,0,False,618.36,70,3,618.36,618.36,0
1091,70,3,1,0.8,2.0,0,False,688.28,74,8,688.28,688.28,0
1092,74,8,0,0.85,2.0,0,False,545.07,63,8,545.07,545.07,0
1093,63,8,1,0.8,2.0,0,False,462.95,50,6,462.95,462.95,0
1094,50,6,1,0.75,2.0,0,False,464.03,58,12,464.03,464.03,0
1095,58,12,1,0.7,2.0,0,False,548.01,66,8,548.01,548.01,0
1096,66,8,0,0.75,2.0,0,False,437.27,57,9,437.27,437.27,0
1097,57,9,0,0.8,2.0,0,False,683.66,71,2,683.66,683.66,0
1098,71,2,2,0.8,2.0,0,False,613.14,70,11,613.14,613.14,0
1099,70,11,0,0.85,2.0,0,False,637.14,66,4,637.14,637.14,0
1100,66,4,2,0.85,2.0,0,False,542.06,60,7,542.06,542.06,0
1101,60,7,2,0.85,2.0,0,False,680.45,68,4,680.45,680.45,0
1102,68,4,0,0.9,2.0,0,False,620.51,52,6,620.51,620.51,0
1103,52,6,1,0.85,2.0,0,False,588.04,56,6,588.04,588.04,0
1104,56,6,0,0.9,2.0,0,False,715.6,76,8,715.6,715.6,0
1105,76,8,2,0.9,2.0,0,False,693.06,70,6,693.06,693.06,0
1106,70,6,0,0.95,2.0,0,False,612.11,64,5,612.11,612.11,0
1107,64,5,1,0.9,2.0,0,False,732.74,80,9,732.74,732.74,0
1108,80,9,0,0.95,2.0,0,False,623.32,57,6,623.32,623.32,0
1109,57,6,1,0.9,2.0,0,False,729.58,73,4,729.58,729.58,0
1110,73,4,0,0.95,2.0,0,False,664.64,66,7,664.64,664.64,0
1111,66,7,2,0.95,2.0,0,False,653.4,65,8,653.4,653.4,0
1112,65,8,2,0.95,2.0,0,False,604.49,58,6,604.49,604.49,0
1113,58,6,0,1.0,2.0,0,False,940.99,81,2,940.99,940.99,0
1114,81,2,2,1.0,2.0,0,False,663.74,58,3,663.74,663.74,0
1115,58,3,0,1.0,2.0,0,False,747.62,71,6,747.62,747.62,0
1116,71,6,2,1.0,2.0,0,False,721.3,66,8,721.3,721.3,0
1117,66,8,1,0.95,2.0,0,False,605.74,58,6,605.74,605.74,0
1118,58,6,1,0.9,2.0,0,False,692.26,70,5,692.26,692.26,0
1119,70,5,2,0.9,2.0,0,False,557.04,57,14,557.04,557.04,0
1120,57,14,0,0.95,2.0,0,False,792.38,79,6,792.38,792.38,0
1121,79,6,0,1.0,2.0,0,False,693.34,56,12,693.34,693.34,0
1122,56,12,2,1.0,2.0,0,False,987.69,83,8,987.69,987.69,0
1123,83,8,1,0.95,2.0,0,False,634.25,54,10,634.25,634.25,0
1124,54,10,2,0.95,2.0,0,False,725.42,72,7,725.42,725.42,0
1125,72,7,0,1.0,2.0,0,False,784.53,63,9,784.53,784.53,0
1126,63,9,2,1.0,2.0,0,False,636.78,54,5,636.78,636.78,0
1127,54,5,0,1.0,2.0,0,False,673.76,61,8,673.76,673.76,0
1128,61,8,2,1.0,2.0,0,False,694.7,60,7,694.7,694.7,0
1129,60,7,0,1.0,2.0,0,False,770.01,61,4,770.01,770.01,0
1130,61,4,0,1.0,2.0,0,False,792.35,67,7,792.35,792.35,0
1131,67,7,0,1.0,2.0,0,False,695.77,67,8,695.77,695.77,0
1132,67,8,0,1.0,2.0,0,False,835.1,72,5,835.1,835.1,0
1133,72,5,2,1.0,2.0,0,False,821.92,71,5,821.92,821.92,0
1134,71,5,0,1.0,2.0,0,False,741.62,58,6,741.62,741.62,0
1135,58,6,2,1.0,2.0,0,False,664.89,60,3,664.89,664.89,0
1136,60,3,1,0.95,2.0,0,False,591.23,57,12,591.23,591.23,0
1137,57,12,1,0.9,2.0,0,False,660.01,55,7,660.01,660.01,0
1138,55,7,0,0.95,2.0,0,False,685.01,69,8,685.01,685.01,0
1139,69,8,1,0.9,2.0,0,False,930.86,79,5,930.86,930.86,0
1140,79,5,2,0.9,2.0,0,False,667.09,67,5,667.09,667.09,0
1141,67,5,1,0.85,2.0,0,False,611.2,65,5,611.2,611.2,0
1142,65,5,2,0.85,2.0,0,False,586.0,63,4,586.0,586.0,0
1143,63,4,2,0.85,2.0,0,False,660.04,70,5,660.04,660.04,0
1144,70,5,2,0.85,2.0,0,False,716.96,76,3,716.96,716.96,0
1145,76,3,2,0.85,2.0,0,False,919.9,97,8,919.9,919.9,0
1146,97,8,2,0.85,2.0,0,False,581.59,62,5,581.59,581.59,0
1147,62,5,1,0.8,2.0,0,False,524.02,57,9,524.02,524.02,0
1148,57,9,1,0.75,2.0,0,False,657.57,77,7,657.57,657.57,0
1149,77,7,2,0.75,2.0,0,False,580.01,65,5,580.01,580.01,0
1150,65,5,1,0.7,2.0,0,False,592.61,78,9,592.61,592.61,0
1151,78,9,2,0.7,2.0,0,False,511.66,65,7,511.66,511.66,0
1152,65,7,0,0.75,2.0,0,False,535.92,64,13,535.92,535.92,0
1153,64,13,1,0.7,2.0,0,False,422.14,54,5,422.14,422.14,0
1154,54,5,1,0.65,2.0,0,False,472.88,66,6,472.88,472.88,0
1155,66,6,0,0.7,2.0,0,False,592.39,72,5,592.39,592.39,0
1156,72,5,0,0.75,2.0,0,False,470.14,55,4,470.14,470.14,0
1157,55,4,2,0.75,2.0,0,False,581.14,64,8,581.14,581.14,0
1158,64,8,0,0.8,2.0,0,False,525.15,55,6,525.15,525.15,0
1159,55,6,2,0.8,2.0,0,False,694.19,71,1,694.19,694.19,0
1160,71,1,0,0.85,2.0,0,False,624.01,64,6,624.01,624.01,0
1161,64,6,2,0.85,2.0,0,False,533.3,55,6,533.3,533.3,0
1162,55,6,2,0.85,2.0,0,False,447.58,47,9,447.58,447.58,0
1163,47,9,0,0.9,2.0,0,False,708.32,69,7,708.32,708.32,0
1164,69,7,1,0.85,2.0,0,False,668.63,69,8,668.63,668.63,0
1165,69,8,0,0.9,2.0,0,False,584.88,62,3,584.88,584.88,0
1166,62,3,2,0.9,2.0,0,False,639.02,68,2,639.02,639.02,0
1167,68,2,1,0.85,2.0,0,False,561.57,62,7,561.57,561.57,0
1168,62,7,0,0.9,2.0,0,False,739.87,72,7,739.87,739.87,0
1169,72,7,0,0.95,2.0,0,False,646.13,62,4,646.13,646.13,0
1170,62,4,1,0.9,2.0,0,False,830.76,74,6,830.76,830.76,0
1171,74,6,1,0.85,2.0,0,False,551.58,61,5,551.58,551.58,0
1172,61,5,0,0.9,2.0,0,False,655.3,68,8,655.3,655.3,0
1173,68,8,0,0.95,2.0,0,False,780.29,74,2,780.29,780.29,0
1174,74,2,0,1.0,2.0,0,False,564.88,49,5,564.88,564.88,0
1175,49,5,1,0.95,2.0,0,False,670.02,63,9,670.02,670.02,0
1176,63,9,2,0.95,2.0,0,False,774.57,74,12,774.57,774.57,0
1177,74,12,1,0.9,2.0,0,False,611.53,68,2,611.53,611.53,0
1178,68,2,1,0.85,2.0,0,False,570.29,57,4,570.29,570.29,0
1179,57,4,1,0.8,2.0,0,False,724.44,81,7,724.44,724.44,0
1180,81,7,2,0.8,2.0,0,False,531.18,61,9,531.18,531.18,0
1181,61,9,0,0.85,2.0,0,False,515.35,58,7,515.35,515.35,0
1182,58,7,0,0.9,2.0,0,False,616.45,59,5,616.45,616.45,0
1183,59,5,2,0.9,2.0,0,False,685.03,64,2,685.03,685.03,0
1184,64,2,2,0.9,2.0,0,False,584.26,56,2,584.26,584.26,0
1185,56,2,1,0.85,2.0,0,False,530.55,59,4,530.55,530.55,0
1186,59,4,0,0.9,2.0,0,False,684.43,69,7,684.43,684.43,0
1187,69,7,0,0.95,2.0,0,False,670.18,71,7,670.18,670.18,0
1188,71,7,0,1.0,2.0,0,False,660.15,57,5,660.15,660.15,0
1189,57,5,2,1.0,2.0,0,False,774.62,67,7,774.62,774.62,0
1190,67,7,0,1.0,2.0,0,False,652.26,65,5,652.26,652.26,0
1191,65,5,2,1.0,2.0,0,False,779.51,66,4,779.51,779.51,0
1192,66,4,1,0.95,2.0,0,False,757.3,67,8,757.3,757.3,0
1193,67,8,2,0.95,2.0,0,False,752.03,65,8,752.03,752.03,0
1194,65,8,0,1.0,2.0,0,False,549.38,46,9,549.38,549.38,0
1195,46,9,2,1.0,2.0,0,False,647.84,59,12,647.84,647.84,0
1196,59,12,2,1.0,2.0,0,False,776.4,68,5,776.4,776.4,0
1197,68,5,0,1.0,2.0,0,False,780.89,66,3,780.89,780.89,0
1198,66,3,0,1.0,2.0,0,False,820.2,67,4,820.2,820.2,0
1199,67,4,2,1.0,2.0,0,False,809.4,76,7,809.4,809.4,0
1200,76,7,1,0.95,2.0,0,False,519.15,49,5,519.15,519.15,0
1201,49,5,1,0.9,2.0,0,False,643.4,56,4,643.4,643.4,0
1202,56,4,0,0.95,2.0,0,False,858.81,75,8,858.81,858.81,0
1203,75,8,2,0.95,2.0,0,False,715.86,65,9,715.86,715.86,0
1204,65,9,0,1.0,2.0,0,False,579.02,54,11,579.02,579.02,0
1205,54,11,2,1.0,2.0,0,False,739.07,66,4,739.07,739.07,0
1206,66,4,2,1.0,2.0,0,False,558.73,56,10,558.73,558.73,0
1207,56,10,0,1.0,2.0,0,False,660.82,60,4,660.82,660.82,0
1208,60,4,0,1.0,2.0,0,False,760.28,62,10,760.28,760.28,0
1209,62,10,0,1.0,2.0,0,False,740.54,69,4,740.54,740.54,0
1210,69,4,0,1.0,2.0,0,False,962.44,85,7,962.44,962.44,0
1211,85,7,0,1.0,2.0,0,False,619.54,63,8,619.54,619.54,0
1212,63,8,0,1.0,2.0,0,False,717.21,61,4,717.21,717.21,0
1213,61,4,1,0.95,2.0,0,False,707.5,67,10,707.5,707.5,0
1214,67,10,2,0.95,2.0,0,False,612.0,55,8,612.0,612.0,0
1215,55,8,2,0.95,2.0,0,False,788.25,73,6,788.25,788.25,0
1216,73,6,2,0.95,2.0,0,False,724.09,71,7,724.09,724.09,0
1217,71,7,0,1.0,2.0,0,False,717.88,65,4,717.88,717.88,0
1218,65,4,1,0.95,2.0,0,False,584.31,56,6,584.31,584.31,0
1219,56,6,1,0.9,2.0,0,False,574.33,56,7,574.33,574.33,0
1220,56,7,1,0.85,2.0,0,False,602.15,67,10,602.15,602.15,0
1221,67,10,1,0.8,2.0,0,False,648.28,73,6,648.28,648.28,0
1222,73,6,2,0.8,2.0,0,False,663.29,74,7,663.29,663.29,0
1223,74,7,0,0.85,2.0,0,False,692.92,72,4,692.92,692.92,0
1224,72,4,0,0.9,2.0,0,False,682.06,65,5,682.06,682.06,0
1225,65,5,1,0.85,2.0,0,False,474.28,50,12,474.28,474.28,0
1226,50,12,0,0.9,2.0,0,False,630.62,66,10,630.62,630.62,0
1227,66,10,2,0.9,2.0,0,False,669.23,64,6,669.23,669.23,0
1228,64,6,0,0.95,2.0,0,False,705.55,66,7,705.55,705.55,0
1229,66,7,2,0.95,2.0,0,False,604.85,60,7,604.85,604.85,0
1230,60,7,0,1.0,2.0,0,False,629.98,58,5,629.98,629.98,0
1231,58,5,1,0.95,2.0,0,False,778.5,74,5,778.5,778.5,0
1232,74,5,1,0.9,2.0,0,False,821.38,77,6,821.38,821.38,0
1233,77,6,1,0.85,2.0,0,False,627.84,63,8,627.84,627.84,0
1234,63,8,0,0.9,2.0,0,False,552.4,52,4,552.4,552.4,0
1235,52,4,2,0.9,2.0,0,False,650.86,65,4,650.86,650.86,0
1236,65,4,0,0.95,2.0,0,False,481.95,45,11,481.95,481.95,0
1237,45,11,2,0.95,2.0,0,False,740.68,70,9,740.68,740.68,0
1238,70,9,1,0.9,2.0,0,False,621.13,66,7,621.13,621.13,0
1239,66,7,2,0.9,2.0,0,False,829.64,76,9,829.64,829.64,0
1240,76,9,2,0.9,2.0,0,False,673.21,68,9,673.21,673.21,0
1241,68,9,1,0.85,2.0,0,False,623.35,66,5,623.35,623.35,0
1242,66,5,1,0.8,2.0,0,False,598.33,71,11,598.33,598.33,0
1243,71,11,2,0.8,2.0,0,False,602.69,65,4,602.69,602.69,0
1244,65,4,0,0.85,2.0,0,False,640.46,65,4,640.46,640.46,0
1245,65,4,0,0.9,2.0,0,False,652.9,66,3,652.9,652.9,0
1246,66,3,0,0.95,2.0,0,False,620.26,62,5,620.26,620.26,0
1247,62,5,2,0.95,2.0,0,False,532.96,51,4,532.96,532.96,0
1248,51,4,0,1.0,2.0,0,False,746.73,68,10,746.73,746.73,0
1249,68,10,2,1.0,2.0,0,False,908.32,77,4,908.32,908.32,0
1250,77,4,2,1.0,2.0,0,False,979.47,78,3,979.47,979.47,0
1251,78,3,1,0.95,2.0,0,False,659.9,62,9,659.9,659.9,0
1252,62,9,2,0.95,2.0,0,False,709.99,69,6,709.99,709.99,0
1253,69,6,1,0.9,2.0,0,False,725.71,72,11,725.71,725.71,0
1254,72,11,2,0.9,2.0,0,False,568.54,60,9,568.54,568.54,0
1255,60,9,1,0.85,2.0,0,False,605.35,63,8,605.35,605.35,0
1256,63,8,0,0.9,2.0,0,False,567.06,55,5,567.06,567.06,0
1257,55,5,0,0.95,2.0,0,False,786.5,64,6,786.5,786.5,0
1258,64,6,1,0.9,2.0,0,False,809.98,72,5,809.98,809.98,0
1259,72,5,2,0.9,2.0,0,False,582.08,59,8,582.08,582.08,0
1260,59,8,2,0.9,2.0,0,False,695.06,67,11,695.06,695.06,0
1261,67,11,1,0.85,2.0,0,False,662.65,69,9,662.65,662.65,0
1262,69,9,0,0.9,2.0,0,False,579.41,58,12,579.41,579.41,0
1263,58,12,0,0.95,2.0,0,False,571.31,55,7,571.31,571.31,0
1264,55,7,0,1.0,2.0,0,False,728.79,57,4,728.79,728.79,0
1265,57,4,2,1.0,2.0,0,False,789.61,70,4,789.61,789.61,0
1266,70,4,0,1.0,2.0,0,False,741.23,67,9,741.23,741.23,0
1267,67,9,2,1.0,2.0,0,False,744.65,74,3,744.65,744.65,0
1268,74,3,2,1.0,2.0,0,False,765.65,68,9,765.65,765.65,0
1269,68,9,1,0.95,2.0,0,False,875.34,81,3,875.34,875.34,0
1270,81,3,2,0.95,2.0,0,False,708.2,61,6,708.2,708.2,0
1271,61,6,0,1.0,2.0,0,False,607.41,55,5,607.41,607.41,0
1272,55,5,2,1.0,2.0,0,False,944.44,80,4,944.44,944.44,0
1273,80,4,1,0.95,2.0,0,False,805.09,81,8,805.09,805.09,0
1274,81,8,0,1.0,2.0,0,False,685.46,59,5,685.46,685.46,0
1275,59,5,1,0.95,2.0,0,False,744.4,67,9,744.4,744.4,0
1276,67,9,1,0.9,2.0,0,False,734.06,79,7,734.06,734.06,0
1277,79,7,1,0.85,2.0,0,False,540.67,58,4,540.67,540.67,0
1278,58,4,0,0.9,2.0,0,False,688.25,67,7,688.25,688.25,0
1279,67,7,0,0.95,2.0,0,False,794.5,80,6,794.5,794.5,0
1280,80,6,1,0.9,2.0,0,False,803.02,79,5,803.02,803.02,0
1281,79,5,0,0.95,2.0,0,False,667.54,68,6,667.54,667.54,0
1282,68,6,0,1.0,2.0,0,False,886.21,76,5,886.21,886.21,0
1283,76,5,2,1.0,2.0,0,False,695.41,68,4,695.41,695.41,0
1284,68,4,2,1.0,2.0,0,False,657.57,62,8,657.57,657.57,0
1285,62,8,0,1.0,2.0,0,False,768.52,74,5,768.52,768.52,0
1286,74,5,2,1.0,2.0,0,False,712.48,64,4,712.48,712.48,0
1287,64,4,0,1.0,2.0,0,False,692.21,68,6,692.21,692.21,0
1288,68,6,2,1.0,2.0,0,False,722.25,66,4,722.25,722.25,0
1289,66,4,2,1.0,2.0,0,False,696.13,57,1,696.13,696.13,0
1290,57,1,1,0.95,2.0,0,False,847.14,70,8,847.14,847.14,0
1291,70,8,0,1.0,2.0,0,False,787.46,68,8,787.46,787.46,0
1292,68,8,2,1.0,2.0,0,False,853.04,77,8,853.04,853.04,0
1293,77,8,1,0.95,2.0,0,False,693.23,64,5,693.23,693.23,0
1294,64,5,2,0.95,2.0,0,False,668.19,63,5,668.19,668.19,0
1295,63,5,0,1.0,2.0,0,False,534.91,52,6,534.91,534.91,0
1296,52,6,2,1.0,2.0,0,False,783.8,67,3,783.8,783.8,0
