====================================================================
====================================================================
New simulation started at:    2023-02-28 15:18:24.419256
act_size:    3
====================================================================
====================================================================
day,nP,nV,Action,Commrate,fare,discount,daily_marketing,reward,new_nV,new_nP,plat_rev,plat_rev_wod,marketing_cost,w_rew,w_mark,rew_normal,mark_normal
437,74,6,1,0.75,2.0,0,False,0.51,60,7,508.19,508.19,0,0.75,0.25,0.50819,0.5153846153846153,
438,60,7,2,0.75,2.0,0,False,0.56,68,2,565.77,565.77,0,0.75,0.25,0.56577,0.5384615384615384,
439,68,2,0,0.8,2.0,0,False,0.63,70,6,644.49,644.49,0,0.75,0.25,0.64449,0.5846153846153846,
440,70,6,1,0.75,2.0,0,False,0.59,73,7,587.12,587.12,0,0.75,0.25,0.58712,0.6153846153846154,
441,73,7,0,0.8,2.0,0,False,0.6,67,4,624.44,624.44,0,0.75,0.25,0.6244400000000001,0.5461538461538461,
442,67,4,0,0.85,2.0,0,False,0.69,72,5,725.28,725.28,0,0.75,0.25,0.7252799999999999,0.5923076923076923,
443,72,5,1,0.8,2.0,0,False,0.6,66,6,611.01,611.01,0,0.75,0.25,0.6110099999999999,0.5538461538461539,
444,66,6,0,0.85,2.0,0,False,0.57,58,5,597.15,597.15,0,0.75,0.25,0.59715,0.4846153846153846,
445,58,5,0,0.9,2.0,0,False,0.66,63,9,695.84,695.84,0,0.75,0.25,0.69584,0.5538461538461539,
446,63,9,2,0.9,2.0,0,False,0.59,60,4,616.73,616.73,0,0.75,0.25,0.61673,0.49230769230769234,
447,60,4,1,0.85,2.0,0,False,0.56,59,6,577.31,577.31,0,0.75,0.25,0.57731,0.5,
448,59,6,1,0.8,2.0,0,False,0.62,70,4,639.13,639.13,0,0.75,0.25,0.63913,0.5692307692307692,
449,70,4,1,0.75,2.0,0,False,0.52,64,6,510.37,510.37,0,0.75,0.25,0.51037,0.5384615384615384,
450,64,6,0,0.8,2.0,0,False,0.61,70,5,621.5,621.5,0,0.75,0.25,0.6215,0.5769230769230769,
451,70,5,0,0.85,2.0,0,False,0.53,57,6,542.7,542.7,0,0.75,0.25,0.5427000000000001,0.4846153846153846,
452,57,6,2,0.85,2.0,0,False,0.64,70,5,659.8,659.8,0,0.75,0.25,0.6597999999999999,0.5769230769230769,
453,70,5,0,0.9,2.0,0,False,0.56,57,5,582.58,582.58,0,0.75,0.25,0.58258,0.47692307692307695,
454,57,5,2,0.9,2.0,0,False,0.6,64,6,624.99,624.99,0,0.75,0.25,0.62499,0.5384615384615384,
455,64,6,1,0.85,2.0,0,False,0.65,71,4,677.26,677.26,0,0.75,0.25,0.67726,0.5769230769230769,
456,71,4,2,0.85,2.0,0,False,0.51,60,1,526.82,526.82,0,0.75,0.25,0.5268200000000001,0.46923076923076923,
457,60,1,2,0.85,2.0,0,False,0.54,54,11,558.22,558.22,0,0.75,0.25,0.55822,0.5,
458,54,11,1,0.8,2.0,0,False,0.66,74,4,680.6,680.6,0,0.75,0.25,0.6806,0.6,
459,74,4,2,0.8,2.0,0,False,0.58,64,11,584.05,584.05,0,0.75,0.25,0.58405,0.5769230769230769,
460,64,11,1,0.75,2.0,0,False,0.64,76,11,626.75,626.75,0,0.75,0.25,0.62675,0.6692307692307692,
461,76,11,0,0.8,2.0,0,False,0.56,61,8,567.44,567.44,0,0.75,0.25,0.56744,0.5307692307692308,
462,61,8,0,0.85,2.0,0,False,0.59,65,7,602.51,602.51,0,0.75,0.25,0.60251,0.5538461538461539,
463,65,7,1,0.8,2.0,0,False,0.61,69,8,617.41,617.41,0,0.75,0.25,0.61741,0.5923076923076923,
464,69,8,1,0.75,2.0,0,False,0.58,69,7,575.74,575.74,0,0.75,0.25,0.57574,0.5846153846153846,
465,69,7,2,0.75,2.0,0,False,0.43,51,5,434.3,434.3,0,0.75,0.25,0.4343,0.4307692307692308,
466,51,5,2,0.75,2.0,0,False,0.45,55,5,442.59,442.59,0,0.75,0.25,0.44259,0.46153846153846156,
467,55,5,0,0.8,2.0,0,False,0.52,57,6,529.57,529.57,0,0.75,0.25,0.5295700000000001,0.4846153846153846,
468,57,6,1,0.75,2.0,0,False,0.56,63,5,578.26,578.26,0,0.75,0.25,0.57826,0.5230769230769231,
469,63,5,0,0.8,2.0,0,False,0.56,63,4,576.71,576.71,0,0.75,0.25,0.5767100000000001,0.5153846153846153,
470,63,4,1,0.75,2.0,0,False,0.51,61,10,495.08,495.08,0,0.75,0.25,0.49507999999999996,0.5461538461538461,
471,61,10,0,0.8,2.0,0,False,0.52,57,7,530.4,530.4,0,0.75,0.25,0.5304,0.49230769230769234,
472,57,7,0,0.85,2.0,0,False,0.63,69,12,638.06,638.06,0,0.75,0.25,0.63806,0.6230769230769231,
473,69,12,1,0.8,2.0,0,False,0.56,63,4,569.95,569.95,0,0.75,0.25,0.5699500000000001,0.5153846153846153,
474,63,4,0,0.85,2.0,0,False,0.64,68,9,661.72,661.72,0,0.75,0.25,0.66172,0.5923076923076923,
475,68,9,1,0.8,2.0,0,False,0.41,51,4,409.53,409.53,0,0.75,0.25,0.40952999999999995,0.4230769230769231,
476,51,4,1,0.75,2.0,0,False,0.57,67,6,572.16,572.16,0,0.75,0.25,0.57216,0.5615384615384615,
477,67,6,0,0.8,2.0,0,False,0.53,62,7,532.92,532.92,0,0.75,0.25,0.53292,0.5307692307692308,
478,62,7,2,0.8,2.0,0,False,0.53,61,11,524.73,524.73,0,0.75,0.25,0.52473,0.5538461538461539,
479,61,11,1,0.75,2.0,0,False,0.61,75,5,608.86,608.86,0,0.75,0.25,0.6088600000000001,0.6153846153846154,
480,75,5,2,0.75,2.0,0,False,0.45,55,7,437.39,437.39,0,0.75,0.25,0.43739,0.47692307692307695,
481,55,7,2,0.75,2.0,0,False,0.53,64,7,523.41,523.41,0,0.75,0.25,0.5234099999999999,0.5461538461538461,
482,64,7,0,0.8,2.0,0,False,0.39,47,7,378.6,378.6,0,0.75,0.25,0.37860000000000005,0.4153846153846154,
483,47,7,2,0.8,2.0,0,False,0.54,63,6,544.75,544.75,0,0.75,0.25,0.54475,0.5307692307692308,
484,63,6,0,0.85,2.0,0,False,0.57,61,4,590.9,590.9,0,0.75,0.25,0.5909,0.5,
485,61,4,2,0.85,2.0,0,False,0.62,69,6,631.66,631.66,0,0.75,0.25,0.63166,0.5769230769230769,
486,69,6,0,0.9,2.0,0,False,0.63,65,3,659.24,659.24,0,0.75,0.25,0.65924,0.5230769230769231,
487,65,3,0,0.95,2.0,0,False,0.63,64,5,658.85,658.85,0,0.75,0.25,0.65885,0.5307692307692308,
488,64,5,0,1.0,2.0,0,False,0.72,68,4,771.1,771.1,0,0.75,0.25,0.7711,0.5538461538461539,
489,68,4,2,1.0,2.0,0,False,0.81,69,4,886.31,886.31,0,0.75,0.25,0.8863099999999999,0.5615384615384615,
490,69,4,1,0.95,2.0,0,False,0.79,76,6,848.97,848.97,0,0.75,0.25,0.84897,0.6307692307692307,
491,76,6,2,0.95,2.0,0,False,0.7,71,4,737.21,737.21,0,0.75,0.25,0.73721,0.5769230769230769,
492,71,4,2,0.95,2.0,0,False,0.64,65,9,665.63,665.63,0,0.75,0.25,0.6656299999999999,0.5692307692307692,
493,65,9,2,0.95,2.0,0,False,0.7,69,7,743.97,743.97,0,0.75,0.25,0.74397,0.5846153846153846,
494,69,7,2,0.95,2.0,0,False,0.64,66,6,665.86,665.86,0,0.75,0.25,0.66586,0.5538461538461539,
495,66,6,2,0.95,2.0,0,False,0.65,65,6,687.23,687.23,0,0.75,0.25,0.68723,0.5461538461538461,
496,65,6,2,0.95,2.0,0,False,0.6,56,6,634.58,634.58,0,0.75,0.25,0.63458,0.47692307692307695,
497,56,6,2,0.95,2.0,0,False,0.68,70,6,713.33,713.33,0,0.75,0.25,0.71333,0.5846153846153846,
498,70,6,0,1.0,2.0,0,False,0.65,63,6,690.57,690.57,0,0.75,0.25,0.69057,0.5307692307692308,
499,63,6,1,0.95,2.0,0,False,0.63,63,3,672.3,672.3,0,0.75,0.25,0.6723,0.5076923076923077,
500,63,3,2,0.95,2.0,0,False,0.81,83,5,855.02,855.02,0,0.75,0.25,0.85502,0.676923076923077,
501,83,5,1,0.9,2.0,0,False,0.54,59,0,571.8,571.8,0,0.75,0.25,0.5718,0.45384615384615384,
502,59,0,1,0.85,2.0,0,False,0.51,54,1,538.27,538.27,0,0.75,0.25,0.53827,0.4230769230769231,
503,54,1,2,0.85,2.0,0,False,0.48,51,2,501.65,501.65,0,0.75,0.25,0.5016499999999999,0.4076923076923077,
504,51,2,0,0.9,2.0,0,False,0.6,59,3,641.26,641.26,0,0.75,0.25,0.6412599999999999,0.47692307692307695,
505,59,3,2,0.9,2.0,0,False,0.82,83,6,867.04,867.04,0,0.75,0.25,0.8670399999999999,0.6846153846153846,
506,83,6,1,0.85,2.0,0,False,0.59,65,8,596.9,596.9,0,0.75,0.25,0.5969,0.5615384615384615,
507,65,8,1,0.8,2.0,0,False,0.45,51,7,446.84,446.84,0,0.75,0.25,0.44683999999999996,0.4461538461538462,
508,51,7,2,0.8,2.0,0,False,0.55,63,3,567.2,567.2,0,0.75,0.25,0.5672,0.5076923076923077,
509,63,3,2,0.8,2.0,0,False,0.65,71,9,656.25,656.25,0,0.75,0.25,0.65625,0.6153846153846154,
510,71,9,2,0.8,2.0,0,False,0.55,65,4,561.8,561.8,0,0.75,0.25,0.5618,0.5307692307692308,
511,65,4,0,0.85,2.0,0,False,0.67,73,10,682.42,682.42,0,0.75,0.25,0.6824199999999999,0.6384615384615384,
512,73,10,0,0.9,2.0,0,False,0.54,55,10,554.41,554.41,0,0.75,0.25,0.55441,0.5,
513,55,10,1,0.85,2.0,0,False,0.55,60,6,562.3,562.3,0,0.75,0.25,0.5622999999999999,0.5076923076923077,
514,60,6,2,0.85,2.0,0,False,0.43,50,4,440.47,440.47,0,0.75,0.25,0.44047000000000003,0.4153846153846154,
515,50,4,0,0.9,2.0,0,False,0.73,75,9,757.4,757.4,0,0.75,0.25,0.7574,0.6461538461538462,
516,75,9,1,0.85,2.0,0,False,0.64,67,6,668.15,668.15,0,0.75,0.25,0.66815,0.5615384615384615,
517,67,6,0,0.9,2.0,0,False,0.64,63,10,661.2,661.2,0,0.75,0.25,0.6612,0.5615384615384615,
518,63,10,0,0.95,2.0,0,False,0.6,56,7,644.55,644.55,0,0.75,0.25,0.64455,0.4846153846153846,
519,56,7,2,0.95,2.0,0,False,0.68,69,3,720.01,720.01,0,0.75,0.25,0.72001,0.5538461538461539,
520,69,3,1,0.9,2.0,0,False,0.65,62,9,689.18,689.18,0,0.75,0.25,0.6891799999999999,0.5461538461538461,
521,62,9,1,0.85,2.0,0,False,0.54,57,6,564.24,564.24,0,0.75,0.25,0.56424,0.4846153846153846,
522,57,6,1,0.8,2.0,0,False,0.68,74,4,712.01,712.01,0,0.75,0.25,0.71201,0.6,
523,74,4,1,0.75,2.0,0,False,0.58,69,7,574.95,574.95,0,0.75,0.25,0.5749500000000001,0.5846153846153846,
524,69,7,2,0.75,2.0,0,False,0.6,70,5,601.84,601.84,0,0.75,0.25,0.60184,0.5769230769230769,
525,70,5,1,0.7,2.0,0,False,0.51,69,3,495.39,495.39,0,0.75,0.25,0.49539,0.5538461538461539,
526,69,3,0,0.75,2.0,0,False,0.63,75,9,621.92,621.92,0,0.75,0.25,0.6219199999999999,0.6461538461538462,
527,75,9,2,0.75,2.0,0,False,0.59,75,5,577.37,577.37,0,0.75,0.25,0.57737,0.6153846153846154,
528,75,5,1,0.7,2.0,0,False,0.59,72,13,566.76,566.76,0,0.75,0.25,0.56676,0.6538461538461539,
529,72,13,2,0.7,2.0,0,False,0.66,83,6,646.05,646.05,0,0.75,0.25,0.6460499999999999,0.6846153846153846,
530,83,6,1,0.65,2.0,0,False,0.53,70,8,502.66,502.66,0,0.75,0.25,0.50266,0.6,
531,70,8,1,0.6,2.0,0,False,0.39,53,9,356.34,356.34,0,0.75,0.25,0.35634,0.47692307692307695,
532,53,9,0,0.65,2.0,0,False,0.45,62,4,427.95,427.95,0,0.75,0.25,0.42795,0.5076923076923077,
533,62,4,1,0.6,2.0,0,False,0.41,56,10,380.14,380.14,0,0.75,0.25,0.38014,0.5076923076923077,
534,56,10,2,0.6,2.0,0,False,0.49,65,10,464.45,464.45,0,0.75,0.25,0.46445,0.5769230769230769,
535,65,10,1,0.55,2.0,0,False,0.47,71,7,421.14,421.14,0,0.75,0.25,0.42113999999999996,0.6,
536,71,7,2,0.55,2.0,0,False,0.53,74,6,506.56,506.56,0,0.75,0.25,0.50656,0.6153846153846154,
537,74,6,2,0.55,2.0,0,False,0.46,71,2,422.87,422.87,0,0.75,0.25,0.42287,0.5615384615384615,
538,71,2,2,0.55,2.0,0,False,0.44,64,7,401.07,401.07,0,0.75,0.25,0.40107,0.5461538461538461,
539,64,7,0,0.6,2.0,0,False,0.38,53,9,342.53,342.53,0,0.75,0.25,0.34252999999999995,0.47692307692307695,
540,53,9,0,0.65,2.0,0,False,0.54,73,6,515.5,515.5,0,0.75,0.25,0.5155,0.6076923076923076,
541,73,6,1,0.6,2.0,0,False,0.43,60,8,400.0,400.0,0,0.75,0.25,0.4,0.5230769230769231,
542,60,8,1,0.55,2.0,0,False,0.47,70,7,426.62,426.62,0,0.75,0.25,0.42662,0.5923076923076923,
543,70,7,0,0.6,2.0,0,False,0.44,63,6,408.01,408.01,0,0.75,0.25,0.40801,0.5307692307692308,
544,63,6,0,0.65,2.0,0,False,0.57,72,10,544.15,544.15,0,0.75,0.25,0.54415,0.6307692307692307,
545,72,10,0,0.7,2.0,0,False,0.48,63,4,464.0,464.0,0,0.75,0.25,0.464,0.5153846153846153,
546,63,4,1,0.65,2.0,0,False,0.52,65,8,511.86,511.86,0,0.75,0.25,0.51186,0.5615384615384615,
547,65,8,1,0.6,2.0,0,False,0.4,57,8,370.58,370.58,0,0.75,0.25,0.37057999999999996,0.5,
548,57,8,2,0.6,2.0,0,False,0.41,52,10,381.4,381.4,0,0.75,0.25,0.38139999999999996,0.47692307692307695,
549,52,10,0,0.65,2.0,0,False,0.72,94,1,719.25,719.25,0,0.75,0.25,0.71925,0.7307692307692307,
550,94,1,0,0.7,2.0,0,False,0.47,61,7,454.5,454.5,0,0.75,0.25,0.4545,0.5230769230769231,
551,61,7,1,0.65,2.0,0,False,0.45,60,8,426.79,426.79,0,0.75,0.25,0.42679,0.5230769230769231,
552,60,8,0,0.7,2.0,0,False,0.53,65,8,516.11,516.11,0,0.75,0.25,0.5161100000000001,0.5615384615384615,
553,65,8,2,0.7,2.0,0,False,0.55,72,3,543.35,543.35,0,0.75,0.25,0.54335,0.5769230769230769,
554,72,3,1,0.65,2.0,0,False,0.39,52,4,374.87,374.87,0,0.75,0.25,0.37487,0.4307692307692308,
555,52,4,1,0.6,2.0,0,False,0.51,69,7,483.65,483.65,0,0.75,0.25,0.48364999999999997,0.5846153846153846,
556,69,7,0,0.65,2.0,0,False,0.44,61,8,414.88,414.88,0,0.75,0.25,0.41487999999999997,0.5307692307692308,
557,61,8,2,0.65,2.0,0,False,0.4,52,11,373.57,373.57,0,0.75,0.25,0.37357,0.4846153846153846,
558,52,11,1,0.6,2.0,0,False,0.32,46,5,290.18,290.18,0,0.75,0.25,0.29018,0.3923076923076923,
559,46,5,2,0.6,2.0,0,False,0.49,71,7,446.92,446.92,0,0.75,0.25,0.44692000000000004,0.6,
560,71,7,2,0.6,2.0,0,False,0.47,65,4,454.3,454.3,0,0.75,0.25,0.45430000000000004,0.5307692307692308,
561,65,4,2,0.6,2.0,0,False,0.42,61,7,385.6,385.6,0,0.75,0.25,0.3856,0.5230769230769231,
562,61,7,1,0.55,2.0,0,False,0.42,63,6,382.99,382.99,0,0.75,0.25,0.38299,0.5307692307692308,
563,63,6,2,0.55,2.0,0,False,0.43,63,7,389.15,389.15,0,0.75,0.25,0.38915,0.5384615384615384,
564,63,7,2,0.55,2.0,0,False,0.44,65,5,407.62,407.62,0,0.75,0.25,0.40762,0.5384615384615384,
565,65,5,1,0.5,2.0,0,False,0.44,72,5,394.63,394.63,0,0.75,0.25,0.39463,0.5923076923076923,
566,72,5,1,0.45,2.0,0,False,0.38,68,7,315.85,315.85,0,0.75,0.25,0.31585,0.5769230769230769,
567,68,7,1,0.4,2.0,0,False,0.29,59,5,224.48,224.48,0,0.75,0.25,0.22447999999999999,0.49230769230769234,
568,59,5,0,0.45,2.0,0,False,0.39,68,7,330.26,330.26,0,0.75,0.25,0.33026,0.5769230769230769,
569,68,7,0,0.5,2.0,0,False,0.41,66,5,358.35,358.35,0,0.75,0.25,0.35835,0.5461538461538461,
570,66,5,0,0.55,2.0,0,False,0.41,57,12,370.66,370.66,0,0.75,0.25,0.37066000000000004,0.5307692307692308,
571,57,12,0,0.6,2.0,0,False,0.37,53,7,343.09,343.09,0,0.75,0.25,0.34308999999999995,0.46153846153846156,
572,53,7,2,0.6,2.0,0,False,0.51,78,4,474.83,474.83,0,0.75,0.25,0.47483,0.6307692307692307,
573,78,4,1,0.55,2.0,0,False,0.37,57,4,343.53,343.53,0,0.75,0.25,0.34352999999999995,0.46923076923076923,
574,57,4,2,0.55,2.0,0,False,0.55,81,7,504.05,504.05,0,0.75,0.25,0.50405,0.676923076923077,
575,81,7,1,0.5,2.0,0,False,0.38,58,10,326.71,326.71,0,0.75,0.25,0.32671,0.5230769230769231,
576,58,10,2,0.5,2.0,0,False,0.45,75,9,387.19,387.19,0,0.75,0.25,0.38719,0.6461538461538462,
577,75,9,1,0.45,2.0,0,False,0.4,62,8,358.84,358.84,0,0.75,0.25,0.35884,0.5384615384615384,
578,62,8,1,0.4,2.0,0,False,0.43,75,6,370.61,370.61,0,0.75,0.25,0.37061,0.6230769230769231,
579,75,6,2,0.4,2.0,0,False,0.38,70,7,304.27,304.27,0,0.75,0.25,0.30427,0.5923076923076923,
580,70,7,1,0.35,2.0,0,False,0.25,49,5,192.11,192.11,0,0.75,0.25,0.19211,0.4153846153846154,
581,49,5,0,0.4,2.0,0,False,0.33,58,6,280.67,280.67,0,0.75,0.25,0.28067000000000003,0.49230769230769234,
582,58,6,2,0.4,2.0,0,False,0.42,79,5,341.11,341.11,0,0.75,0.25,0.34111,0.6461538461538462,
583,79,5,0,0.45,2.0,0,False,0.36,60,10,300.41,300.41,0,0.75,0.25,0.30041,0.5384615384615384,
584,60,10,1,0.4,2.0,0,False,0.36,62,8,299.87,299.87,0,0.75,0.25,0.29987,0.5384615384615384,
585,62,8,1,0.35,2.0,0,False,0.3,61,9,225.61,225.61,0,0.75,0.25,0.22561,0.5384615384615384,
586,61,9,0,0.4,2.0,0,False,0.3,58,2,243.45,243.45,0,0.75,0.25,0.24345,0.46153846153846156,
587,58,2,1,0.35,2.0,0,False,0.32,62,6,254.13,254.13,0,0.75,0.25,0.25413,0.5230769230769231,
588,62,6,2,0.35,2.0,0,False,0.27,53,9,198.48,198.48,0,0.75,0.25,0.19848,0.47692307692307695,
589,53,9,1,0.3,2.0,0,False,0.26,57,7,180.35,180.35,0,0.75,0.25,0.18034999999999998,0.49230769230769234,
590,57,7,1,0.25,2.0,0,False,0.29,69,6,193.02,193.02,0,0.75,0.25,0.19302,0.5769230769230769,
591,69,6,1,0.2,2.0,0,False,0.24,60,5,157.49,157.49,0,0.75,0.25,0.15749000000000002,0.5,
592,60,5,2,0.2,2.0,0,False,0.28,69,12,165.64,165.64,0,0.75,0.25,0.16563999999999998,0.6230769230769231,
593,69,12,2,0.2,2.0,0,False,0.21,55,10,110.14,110.14,0,0.75,0.25,0.11014,0.5,
594,55,10,2,0.2,2.0,0,False,0.24,64,2,150.26,150.26,0,0.75,0.25,0.15026,0.5076923076923077,
595,64,2,0,0.25,2.0,0,False,0.25,59,6,162.98,162.98,0,0.75,0.25,0.16297999999999999,0.5,
596,59,6,2,0.25,2.0,0,False,0.23,56,5,145.14,145.14,0,0.75,0.25,0.14514,0.46923076923076923,
597,56,5,1,0.2,2.0,0,False,0.27,66,13,153.29,153.29,0,0.75,0.25,0.15328999999999998,0.6076923076923076,
598,66,13,0,0.25,2.0,0,False,0.29,65,10,190.21,190.21,0,0.75,0.25,0.19021000000000002,0.5769230769230769,
599,65,10,2,0.25,2.0,0,False,0.31,74,10,202.77,202.77,0,0.75,0.25,0.20277,0.6461538461538462,
600,74,10,1,0.2,2.0,0,False,0.23,57,9,135.17,135.17,0,0.75,0.25,0.13516999999999998,0.5076923076923077,
601,57,9,1,0.15,2.0,0,False,0.18,51,14,78.79,78.79,0,0.75,0.25,0.07879000000000001,0.5,
602,51,14,1,0.1,2.0,0,False,0.19,61,9,70.12,70.12,0,0.75,0.25,0.07012,0.5384615384615384,
603,61,9,0,0.15,2.0,0,False,0.2,59,10,91.65,91.65,0,0.75,0.25,0.09165000000000001,0.5307692307692308,
604,59,10,1,0.1,2.0,0,False,0.19,61,8,76.66,76.66,0,0.75,0.25,0.07665999999999999,0.5307692307692308,
605,61,8,1,0.05,2.0,0,False,0.15,55,12,33.37,33.37,0,0.75,0.25,0.03337,0.5153846153846153,
606,55,12,0,0.1,2.0,0,False,0.2,68,8,72.28,72.28,0,0.75,0.25,0.07228,0.5846153846153846,
607,68,8,0,0.15,2.0,0,False,0.28,77,12,138.87,138.87,0,0.75,0.25,0.13887,0.6846153846153846,
608,77,12,0,0.2,2.0,0,False,0.29,71,16,158.55,158.55,0,0.75,0.25,0.15855000000000002,0.6692307692307692,
609,71,16,2,0.2,2.0,0,False,0.2,50,10,109.09,109.09,0,0.75,0.25,0.10909,0.46153846153846156,
610,50,10,2,0.2,2.0,0,False,0.25,65,7,147.44,147.44,0,0.75,0.25,0.14744,0.5538461538461539,
611,65,7,1,0.15,2.0,0,False,0.22,64,9,110.61,110.61,0,0.75,0.25,0.11061,0.5615384615384615,
612,64,9,1,0.1,2.0,0,False,0.23,75,14,79.62,79.62,0,0.75,0.25,0.07962000000000001,0.6846153846153846,
613,75,14,2,0.1,2.0,0,False,0.19,60,9,72.02,72.02,0,0.75,0.25,0.07202,0.5307692307692308,
614,60,9,0,0.15,2.0,0,False,0.24,69,13,114.65,114.65,0,0.75,0.25,0.11465,0.6307692307692307,
615,69,13,2,0.15,2.0,0,False,0.23,67,13,108.07,108.07,0,0.75,0.25,0.10807,0.6153846153846154,
616,67,13,0,0.2,2.0,0,False,0.28,71,12,158.37,158.37,0,0.75,0.25,0.15837,0.6384615384615384,
617,71,12,1,0.15,2.0,0,False,0.21,59,13,96.43,96.43,0,0.75,0.25,0.09643,0.5538461538461539,
618,59,13,1,0.1,2.0,0,False,0.19,59,13,71.65,71.65,0,0.75,0.25,0.07165,0.5538461538461539,
619,59,13,2,0.1,2.0,0,False,0.21,64,15,73.25,73.25,0,0.75,0.25,0.07325,0.6076923076923076,
620,64,15,0,0.15,2.0,0,False,0.26,78,10,127.25,127.25,0,0.75,0.25,0.12725,0.676923076923077,
621,78,10,0,0.2,2.0,0,False,0.26,65,13,145.07,145.07,0,0.75,0.25,0.14507,0.6,
622,65,13,0,0.25,2.0,0,False,0.34,77,15,215.73,215.73,0,0.75,0.25,0.21572999999999998,0.7076923076923077,
623,77,15,0,0.3,2.0,0,False,0.31,66,14,206.15,206.15,0,0.75,0.25,0.20615,0.6153846153846154,
624,66,14,2,0.3,2.0,0,False,0.31,69,10,207.66,207.66,0,0.75,0.25,0.20765999999999998,0.6076923076923076,
625,69,10,0,0.35,2.0,0,False,0.43,84,11,327.72,327.72,0,0.75,0.25,0.32772,0.7307692307692307,
626,84,11,1,0.3,2.0,0,False,0.34,73,10,244.69,244.69,0,0.75,0.25,0.24469,0.6384615384615384,
627,73,10,0,0.35,2.0,0,False,0.3,60,9,222.37,222.37,0,0.75,0.25,0.22237,0.5307692307692308,
628,60,9,1,0.3,2.0,0,False,0.29,63,7,206.77,206.77,0,0.75,0.25,0.20677,0.5384615384615384,
629,63,7,0,0.35,2.0,0,False,0.3,61,9,224.29,224.29,0,0.75,0.25,0.22429,0.5384615384615384,
630,61,9,0,0.4,2.0,0,False,0.33,59,9,268.46,268.46,0,0.75,0.25,0.26846,0.5230769230769231,
631,59,9,2,0.4,2.0,0,False,0.39,75,5,318.95,318.95,0,0.75,0.25,0.31895,0.6153846153846154,
632,75,5,0,0.45,2.0,0,False,0.38,65,9,323.12,323.12,0,0.75,0.25,0.32312,0.5692307692307692,
633,65,9,2,0.45,2.0,0,False,0.46,80,10,381.03,381.03,0,0.75,0.25,0.38103,0.6923076923076923,
634,80,10,2,0.45,2.0,0,False,0.4,67,10,331.92,331.92,0,0.75,0.25,0.33192,0.5923076923076923,
635,67,10,0,0.5,2.0,0,False,0.56,92,6,501.67,501.67,0,0.75,0.25,0.5016700000000001,0.7538461538461538,
636,92,6,0,0.55,2.0,0,False,0.6,87,13,539.14,539.14,0,0.75,0.25,0.53914,0.7692307692307693,
637,87,13,2,0.55,2.0,0,False,0.45,70,5,410.35,410.35,0,0.75,0.25,0.41035000000000005,0.5769230769230769,
638,70,5,0,0.6,2.0,0,False,0.4,58,6,374.18,374.18,0,0.75,0.25,0.37418,0.49230769230769234,
639,58,6,2,0.6,2.0,0,False,0.51,75,5,477.48,477.48,0,0.75,0.25,0.47748,0.6153846153846154,
640,75,5,2,0.6,2.0,0,False,0.48,71,7,443.16,443.16,0,0.75,0.25,0.44316,0.6,
641,71,7,2,0.6,2.0,0,False,0.44,64,3,409.13,409.13,0,0.75,0.25,0.40913,0.5153846153846153,
642,64,3,1,0.55,2.0,0,False,0.46,66,11,414.33,414.33,0,0.75,0.25,0.41433,0.5923076923076923,
643,66,11,0,0.6,2.0,0,False,0.56,82,10,516.59,516.59,0,0.75,0.25,0.51659,0.7076923076923077,
644,82,10,0,0.65,2.0,0,False,0.5,65,6,478.28,478.28,0,0.75,0.25,0.47828,0.5461538461538461,
645,65,6,2,0.65,2.0,0,False,0.53,69,7,509.07,509.07,0,0.75,0.25,0.50907,0.5846153846153846,
646,69,7,2,0.65,2.0,0,False,0.56,73,6,543.21,543.21,0,0.75,0.25,0.5432100000000001,0.6076923076923076,
647,73,6,1,0.6,2.0,0,False,0.47,67,5,437.69,437.69,0,0.75,0.25,0.43769,0.5538461538461539,
648,67,5,0,0.65,2.0,0,False,0.51,73,6,481.15,481.15,0,0.75,0.25,0.48114999999999997,0.6076923076923076,
649,73,6,1,0.6,2.0,0,False,0.45,62,9,420.77,420.77,0,0.75,0.25,0.42077,0.5461538461538461,
650,62,9,2,0.6,2.0,0,False,0.4,57,7,375.62,375.62,0,0.75,0.25,0.37562,0.49230769230769234,
651,57,7,0,0.65,2.0,0,False,0.5,67,8,470.48,470.48,0,0.75,0.25,0.47048,0.5769230769230769,
652,67,8,0,0.7,2.0,0,False,0.49,57,7,485.99,485.99,0,0.75,0.25,0.48599000000000003,0.49230769230769234,
653,57,7,2,0.7,2.0,0,False,0.56,75,6,544.58,544.58,0,0.75,0.25,0.5445800000000001,0.6230769230769231,
654,75,6,2,0.7,2.0,0,False,0.6,75,9,588.02,588.02,0,0.75,0.25,0.58802,0.6461538461538462,
655,75,9,1,0.65,2.0,0,False,0.45,58,2,444.55,444.55,0,0.75,0.25,0.44455,0.46153846153846156,
656,58,2,1,0.6,2.0,0,False,0.5,66,11,465.74,465.74,0,0.75,0.25,0.46574,0.5923076923076923,
657,66,11,1,0.55,2.0,0,False,0.49,78,10,431.46,431.46,0,0.75,0.25,0.43145999999999995,0.676923076923077,
658,78,10,1,0.5,2.0,0,False,0.45,69,6,413.26,413.26,0,0.75,0.25,0.41326,0.5769230769230769,
659,69,6,0,0.55,2.0,0,False,0.38,56,10,339.81,339.81,0,0.75,0.25,0.33981,0.5076923076923077,
660,56,10,0,0.6,2.0,0,False,0.49,69,8,457.38,457.38,0,0.75,0.25,0.45738,0.5923076923076923,
