====================================================================
====================================================================
New simulation started at:    2023-03-01 11:55:34.348820
act_size:    3
====================================================================
====================================================================
day,nP,nV,Action,Commrate,fare,discount,daily_marketing,reward,new_nV,new_nP,plat_rev,plat_rev_wod,marketing_cost,w_rew,w_mark,rew_normal,mark_normal
213,97,17,2,0.4,2.0,0,False,0.44,100,6,399.54,399.54,0,0.9,0.1,0.39954,0.8153846153846154,
214,100,6,2,0.4,2.0,0,False,0.53,110,9,492.18,492.18,0,0.9,0.1,0.49218,0.9153846153846154,
215,110,9,1,0.35,2.0,0,False,0.38,89,14,339.11,339.11,0,0.9,0.1,0.33911,0.7923076923076923,
216,89,14,2,0.35,2.0,0,False,0.41,103,8,358.07,358.07,0,0.9,0.1,0.35807,0.8538461538461538,
217,103,8,1,0.3,2.0,0,False,0.37,103,11,311.89,311.89,0,0.9,0.1,0.31189,0.8769230769230769,
218,103,11,2,0.3,2.0,0,False,0.36,99,11,306.92,306.92,0,0.9,0.1,0.30692,0.8461538461538461,
219,99,11,2,0.3,2.0,0,False,0.39,105,14,326.58,326.58,0,0.9,0.1,0.32658,0.9153846153846154,
220,105,14,1,0.25,2.0,0,False,0.23,75,9,186.86,186.86,0,0.9,0.1,0.18686000000000003,0.6461538461538462,
221,75,9,2,0.25,2.0,0,False,0.27,89,11,218.93,218.93,0,0.9,0.1,0.21893,0.7692307692307693,
222,89,11,2,0.25,2.0,0,False,0.3,94,8,244.78,244.78,0,0.9,0.1,0.24478,0.7846153846153846,
223,94,8,1,0.2,2.0,0,False,0.23,82,19,170.85,170.85,0,0.9,0.1,0.17085,0.7769230769230769,
224,82,19,0,0.25,2.0,0,False,0.35,112,6,285.05,285.05,0,0.9,0.1,0.28505,0.9076923076923077,
225,112,6,2,0.25,2.0,0,False,0.28,90,12,224.94,224.94,0,0.9,0.1,0.22494,0.7846153846153846,
226,90,12,1,0.2,2.0,0,False,0.27,98,14,204.59,204.59,0,0.9,0.1,0.20459,0.8615384615384616,
227,98,14,1,0.15,2.0,0,False,0.21,91,15,141.7,141.7,0,0.9,0.1,0.1417,0.8153846153846154,
228,91,15,2,0.15,2.0,0,False,0.2,93,12,127.75,127.75,0,0.9,0.1,0.12775,0.8076923076923077,
229,93,12,1,0.1,2.0,0,False,0.17,94,12,99.38,99.38,0,0.9,0.1,0.09938,0.8153846153846154,
230,94,12,2,0.1,2.0,0,False,0.16,84,23,85.31,85.31,0,0.9,0.1,0.08531,0.823076923076923,
231,84,23,2,0.1,2.0,0,False,0.19,104,15,110.68,110.68,0,0.9,0.1,0.11068,0.9153846153846154,
232,104,15,2,0.1,2.0,0,False,0.18,102,17,102.58,102.58,0,0.9,0.1,0.10258,0.9153846153846154,
233,102,17,0,0.15,2.0,0,False,0.26,115,17,177.42,177.42,0,0.9,0.1,0.17742,1.0153846153846153,
234,115,17,2,0.15,2.0,0,False,0.25,114,17,171.19,171.19,0,0.9,0.1,0.17119,1.0076923076923077,
235,114,17,0,0.2,2.0,0,False,0.24,88,18,170.66,170.66,0,0.9,0.1,0.17066,0.8153846153846154,
236,88,18,1,0.15,2.0,0,False,0.2,88,13,139.96,139.96,0,0.9,0.1,0.13996,0.7769230769230769,
237,88,13,0,0.2,2.0,0,False,0.22,82,16,159.33,159.33,0,0.9,0.1,0.15933,0.7538461538461538,
238,82,16,0,0.25,2.0,0,False,0.3,99,13,233.45,233.45,0,0.9,0.1,0.23345,0.8615384615384616,
239,99,13,2,0.25,2.0,0,False,0.29,94,13,231.18,231.18,0,0.9,0.1,0.23118,0.823076923076923,
240,94,13,0,0.3,2.0,0,False,0.31,92,12,260.56,260.56,0,0.9,0.1,0.26056,0.8,
241,92,12,1,0.25,2.0,0,False,0.33,110,10,268.39,268.39,0,0.9,0.1,0.26838999999999996,0.9230769230769231,
242,110,10,0,0.3,2.0,0,False,0.33,87,14,277.32,277.32,0,0.9,0.1,0.27732,0.7769230769230769,
243,87,14,0,0.35,2.0,0,False,0.42,103,13,370.35,370.35,0,0.9,0.1,0.37035,0.8923076923076924,
244,103,13,0,0.4,2.0,0,False,0.4,93,14,348.44,348.44,0,0.9,0.1,0.34843999999999997,0.823076923076923,
245,93,14,1,0.35,2.0,0,False,0.37,94,11,322.94,322.94,0,0.9,0.1,0.32294,0.8076923076923077,
246,94,11,1,0.3,2.0,0,False,0.33,94,12,271.47,271.47,0,0.9,0.1,0.27147000000000004,0.8153846153846154,
247,94,12,1,0.25,2.0,0,False,0.28,94,12,219.43,219.43,0,0.9,0.1,0.21943000000000001,0.8153846153846154,
248,94,12,2,0.25,2.0,0,False,0.29,99,9,226.22,226.22,0,0.9,0.1,0.22622,0.8307692307692308,
249,99,9,1,0.2,2.0,0,False,0.24,95,11,178.41,178.41,0,0.9,0.1,0.17840999999999999,0.8153846153846154,
250,95,11,0,0.25,2.0,0,False,0.3,93,16,240.41,240.41,0,0.9,0.1,0.24040999999999998,0.8384615384615385,
251,93,16,0,0.3,2.0,0,False,0.33,100,16,272.96,272.96,0,0.9,0.1,0.27296,0.8923076923076924,
252,100,16,0,0.35,2.0,0,False,0.36,89,12,314.59,314.59,0,0.9,0.1,0.31459,0.7769230769230769,
253,89,12,2,0.35,2.0,0,False,0.42,103,16,360.33,360.33,0,0.9,0.1,0.36033,0.9153846153846154,
254,103,16,0,0.4,2.0,0,False,0.41,98,6,365.54,365.54,0,0.9,0.1,0.36554000000000003,0.8,
255,98,6,1,0.35,2.0,0,False,0.32,86,9,278.34,278.34,0,0.9,0.1,0.27834,0.7307692307692307,
256,86,9,1,0.3,2.0,0,False,0.37,98,11,319.87,319.87,0,0.9,0.1,0.31987,0.8384615384615385,
257,98,11,2,0.3,2.0,0,False,0.35,92,18,296.0,296.0,0,0.9,0.1,0.296,0.8461538461538461,
258,92,18,1,0.25,2.0,0,False,0.24,78,10,186.4,186.4,0,0.9,0.1,0.1864,0.676923076923077,
259,78,10,0,0.3,2.0,0,False,0.37,103,13,310.68,310.68,0,0.9,0.1,0.31068,0.8923076923076924,
260,103,13,2,0.3,2.0,0,False,0.38,105,13,316.05,316.05,0,0.9,0.1,0.31605,0.9076923076923077,
261,105,13,1,0.25,2.0,0,False,0.3,97,10,238.49,238.49,0,0.9,0.1,0.23849,0.823076923076923,
262,97,10,2,0.25,2.0,0,False,0.29,99,9,234.57,234.57,0,0.9,0.1,0.23457,0.8307692307692308,
263,99,9,0,0.3,2.0,0,False,0.33,96,12,270.93,270.93,0,0.9,0.1,0.27093,0.8307692307692308,
264,96,12,1,0.25,2.0,0,False,0.25,82,9,200.6,200.6,0,0.9,0.1,0.2006,0.7,
265,82,9,0,0.3,2.0,0,False,0.38,108,9,322.78,322.78,0,0.9,0.1,0.32277999999999996,0.9,
266,108,9,2,0.3,2.0,0,False,0.39,113,14,325.4,325.4,0,0.9,0.1,0.32539999999999997,0.9769230769230769,
267,113,14,2,0.3,2.0,0,False,0.32,88,18,262.35,262.35,0,0.9,0.1,0.26235,0.8153846153846154,
268,88,18,0,0.35,2.0,0,False,0.34,85,13,293.92,293.92,0,0.9,0.1,0.29392,0.7538461538461538,
269,85,13,0,0.4,2.0,0,False,0.45,103,15,400.93,400.93,0,0.9,0.1,0.40093,0.9076923076923077,
270,103,15,0,0.45,2.0,0,False,0.5,102,10,461.8,461.8,0,0.9,0.1,0.4618,0.8615384615384616,
271,102,10,2,0.45,2.0,0,False,0.39,85,10,350.45,350.45,0,0.9,0.1,0.35045,0.7307692307692307,
272,85,10,2,0.45,2.0,0,False,0.54,101,8,504.66,504.66,0,0.9,0.1,0.50466,0.8384615384615385,
273,101,8,2,0.45,2.0,0,False,0.49,106,9,451.04,451.04,0,0.9,0.1,0.45104,0.8846153846153846,
274,106,9,1,0.4,2.0,0,False,0.37,80,8,331.26,331.26,0,0.9,0.1,0.33126,0.676923076923077,
275,80,8,1,0.35,2.0,0,False,0.45,118,10,386.94,386.94,0,0.9,0.1,0.38694,0.9846153846153847,
276,118,10,2,0.35,2.0,0,False,0.4,98,9,353.13,353.13,0,0.9,0.1,0.35313,0.823076923076923,
277,98,9,0,0.4,2.0,0,False,0.42,100,9,369.55,369.55,0,0.9,0.1,0.36955,0.8384615384615385,
278,100,9,1,0.35,2.0,0,False,0.45,108,11,394.31,394.31,0,0.9,0.1,0.39431,0.9153846153846154,
279,108,11,2,0.35,2.0,0,False,0.3,75,11,255.58,255.58,0,0.9,0.1,0.25558000000000003,0.6615384615384615,
280,75,11,2,0.35,2.0,0,False,0.32,86,7,276.01,276.01,0,0.9,0.1,0.27601,0.7153846153846154,
281,86,7,0,0.4,2.0,0,False,0.35,73,9,313.54,313.54,0,0.9,0.1,0.31354000000000004,0.6307692307692307,
282,73,9,1,0.35,2.0,0,False,0.43,102,13,379.86,379.86,0,0.9,0.1,0.37986000000000003,0.8846153846153846,
283,102,13,2,0.35,2.0,0,False,0.4,100,12,353.28,353.28,0,0.9,0.1,0.35328,0.8615384615384616,
284,100,12,0,0.4,2.0,0,False,0.41,94,7,370.04,370.04,0,0.9,0.1,0.37004000000000004,0.7769230769230769,
285,94,7,0,0.45,2.0,0,False,0.53,108,12,491.84,491.84,0,0.9,0.1,0.49184,0.9230769230769231,
286,108,12,0,0.5,2.0,0,False,0.44,82,9,415.28,415.28,0,0.9,0.1,0.41528,0.7,
287,82,9,2,0.5,2.0,0,False,0.49,96,8,457.34,457.34,0,0.9,0.1,0.45733999999999997,0.8,
288,96,8,0,0.55,2.0,0,False,0.57,99,13,539.0,539.0,0,0.9,0.1,0.539,0.8615384615384616,
289,99,13,2,0.55,2.0,0,False,0.6,103,8,572.57,572.57,0,0.9,0.1,0.57257,0.8538461538461538,
290,103,8,0,0.6,2.0,0,False,0.66,105,8,638.74,638.74,0,0.9,0.1,0.63874,0.8692307692307693,
291,105,8,1,0.55,2.0,0,False,0.58,97,7,550.8,550.8,0,0.9,0.1,0.5508,0.8,
292,97,7,0,0.6,2.0,0,False,0.61,96,8,590.33,590.33,0,0.9,0.1,0.59033,0.8,
293,96,8,2,0.6,2.0,0,False,0.64,91,6,624.97,624.97,0,0.9,0.1,0.62497,0.7461538461538462,
294,91,6,2,0.6,2.0,0,False,0.59,97,7,565.6,565.6,0,0.9,0.1,0.5656,0.8,
295,97,7,1,0.55,2.0,0,False,0.5,92,5,472.38,472.38,0,0.9,0.1,0.47238,0.7461538461538462,
296,92,5,1,0.5,2.0,0,False,0.42,73,11,395.3,395.3,0,0.9,0.1,0.3953,0.6461538461538462,
297,73,11,2,0.5,2.0,0,False,0.51,94,5,485.5,485.5,0,0.9,0.1,0.4855,0.7615384615384615,
298,94,5,2,0.5,2.0,0,False,0.47,87,8,445.69,445.69,0,0.9,0.1,0.44569,0.7307692307692307,
299,87,8,2,0.5,2.0,0,False,0.44,83,8,416.1,416.1,0,0.9,0.1,0.4161,0.7,
300,83,8,1,0.45,2.0,0,False,0.46,90,7,423.5,423.5,0,0.9,0.1,0.4235,0.7461538461538462,
301,90,7,1,0.4,2.0,0,False,0.36,77,6,328.07,328.07,0,0.9,0.1,0.32807,0.6384615384615384,
302,77,6,2,0.4,2.0,0,False,0.4,89,7,361.34,361.34,0,0.9,0.1,0.36134,0.7384615384615385,
303,89,7,1,0.35,2.0,0,False,0.34,89,9,294.44,294.44,0,0.9,0.1,0.29444,0.7538461538461538,
304,89,9,0,0.4,2.0,0,False,0.33,67,6,299.69,299.69,0,0.9,0.1,0.29969,0.5615384615384615,
305,67,6,1,0.35,2.0,0,False,0.42,98,8,375.82,375.82,0,0.9,0.1,0.37582,0.8153846153846154,
306,98,8,2,0.35,2.0,0,False,0.3,73,10,261.38,261.38,0,0.9,0.1,0.26138,0.6384615384615384,
307,73,10,1,0.3,2.0,0,False,0.3,84,11,249.61,249.61,0,0.9,0.1,0.24961000000000003,0.7307692307692307,
308,84,11,0,0.35,2.0,0,False,0.34,82,13,300.61,300.61,0,0.9,0.1,0.30061,0.7307692307692307,
309,82,13,1,0.3,2.0,0,False,0.36,93,7,309.8,309.8,0,0.9,0.1,0.3098,0.7692307692307693,
310,93,7,2,0.3,2.0,0,False,0.29,78,10,242.14,242.14,0,0.9,0.1,0.24214,0.676923076923077,
311,78,10,0,0.35,2.0,0,False,0.32,80,12,277.94,277.94,0,0.9,0.1,0.27794,0.7076923076923077,
312,80,12,0,0.4,2.0,0,False,0.33,74,6,294.32,294.32,0,0.9,0.1,0.29431999999999997,0.6153846153846154,
313,74,6,2,0.4,2.0,0,False,0.37,79,3,342.64,342.64,0,0.9,0.1,0.34264,0.6307692307692307,
314,79,3,1,0.35,2.0,0,False,0.39,96,10,342.19,342.19,0,0.9,0.1,0.34219,0.8153846153846154,
315,96,10,1,0.3,2.0,0,False,0.28,78,10,239.7,239.7,0,0.9,0.1,0.2397,0.676923076923077,
316,78,10,0,0.35,2.0,0,False,0.51,123,8,452.11,452.11,0,0.9,0.1,0.45211,1.0076923076923077,
317,123,8,2,0.35,2.0,0,False,0.36,85,11,319.82,319.82,0,0.9,0.1,0.31982,0.7384615384615385,
318,85,11,2,0.35,2.0,0,False,0.3,71,11,260.56,260.56,0,0.9,0.1,0.26056,0.6307692307692307,
319,71,11,2,0.35,2.0,0,False,0.35,86,12,300.64,300.64,0,0.9,0.1,0.30063999999999996,0.7538461538461538,
320,86,12,2,0.35,2.0,0,False,0.36,87,6,320.28,320.28,0,0.9,0.1,0.32027999999999995,0.7153846153846154,
321,87,6,0,0.4,2.0,0,False,0.39,84,8,355.71,355.71,0,0.9,0.1,0.35570999999999997,0.7076923076923077,
322,84,8,2,0.4,2.0,0,False,0.35,79,9,313.22,313.22,0,0.9,0.1,0.31322000000000005,0.676923076923077,
323,79,9,0,0.45,2.0,0,False,0.43,86,7,394.22,394.22,0,0.9,0.1,0.39422,0.7153846153846154,
324,86,7,1,0.4,2.0,0,False,0.45,97,17,400.0,400.0,0,0.9,0.1,0.4,0.8769230769230769,
325,97,17,2,0.4,2.0,0,False,0.48,104,11,433.91,433.91,0,0.9,0.1,0.43391,0.8846153846153846,
326,104,11,2,0.4,2.0,0,False,0.37,84,7,336.28,336.28,0,0.9,0.1,0.33627999999999997,0.7,
327,84,7,0,0.45,2.0,0,False,0.37,73,6,342.77,342.77,0,0.9,0.1,0.34276999999999996,0.6076923076923076,
328,73,6,0,0.5,2.0,0,False,0.47,91,4,440.57,440.57,0,0.9,0.1,0.44057,0.7307692307692307,
329,91,4,1,0.45,2.0,0,False,0.41,76,15,373.06,373.06,0,0.9,0.1,0.37306,0.7,
330,76,15,2,0.45,2.0,0,False,0.36,73,9,330.17,330.17,0,0.9,0.1,0.33017,0.6307692307692307,
331,73,9,1,0.4,2.0,0,False,0.37,82,5,331.82,331.82,0,0.9,0.1,0.33182,0.6692307692307692,
332,82,5,0,0.45,2.0,0,False,0.42,82,8,387.36,387.36,0,0.9,0.1,0.38736000000000004,0.6923076923076923,
333,82,8,2,0.45,2.0,0,False,0.45,85,5,418.85,418.85,0,0.9,0.1,0.41885,0.6923076923076923,
334,85,5,0,0.5,2.0,0,False,0.47,83,5,447.18,447.18,0,0.9,0.1,0.44718,0.676923076923077,
335,83,5,2,0.5,2.0,0,False,0.45,79,3,432.52,432.52,0,0.9,0.1,0.43251999999999996,0.6307692307692307,
336,79,3,1,0.45,2.0,0,False,0.33,70,7,303.35,303.35,0,0.9,0.1,0.30335,0.5923076923076923,
337,70,7,2,0.45,2.0,0,False,0.4,75,7,374.43,374.43,0,0.9,0.1,0.37443,0.6307692307692307,
338,75,7,2,0.45,2.0,0,False,0.34,69,9,311.55,311.55,0,0.9,0.1,0.31155,0.6,
339,69,9,1,0.4,2.0,0,False,0.4,89,7,359.57,359.57,0,0.9,0.1,0.35957,0.7384615384615385,
340,89,7,0,0.45,2.0,0,False,0.34,67,10,312.25,312.25,0,0.9,0.1,0.31225,0.5923076923076923,
341,67,10,2,0.45,2.0,0,False,0.44,80,6,420.15,420.15,0,0.9,0.1,0.42014999999999997,0.6615384615384615,
342,80,6,0,0.5,2.0,0,False,0.37,73,2,342.97,342.97,0,0.9,0.1,0.34297000000000005,0.5769230769230769,
343,73,2,0,0.55,2.0,0,False,0.37,64,7,347.76,347.76,0,0.9,0.1,0.34776,0.5461538461538461,
344,64,7,0,0.6,2.0,0,False,0.44,70,8,421.28,421.28,0,0.9,0.1,0.42128,0.6,
345,70,8,1,0.55,2.0,0,False,0.5,80,4,485.62,485.62,0,0.9,0.1,0.48562,0.6461538461538462,
346,80,4,1,0.5,2.0,0,False,0.35,65,5,326.34,326.34,0,0.9,0.1,0.32633999999999996,0.5384615384615384,
347,65,5,0,0.55,2.0,0,False,0.44,69,7,421.1,421.1,0,0.9,0.1,0.42110000000000003,0.5846153846153846,
348,69,7,1,0.5,2.0,0,False,0.36,60,13,340.67,340.67,0,0.9,0.1,0.34067000000000003,0.5615384615384615,
349,60,13,0,0.55,2.0,0,False,0.45,76,10,425.31,425.31,0,0.9,0.1,0.42531,0.6615384615384615,
350,76,10,1,0.5,2.0,0,False,0.39,66,7,367.64,367.64,0,0.9,0.1,0.36763999999999997,0.5615384615384615,
351,66,7,1,0.45,2.0,0,False,0.33,66,5,306.06,306.06,0,0.9,0.1,0.30606,0.5461538461538461,
352,66,5,0,0.5,2.0,0,False,0.38,68,6,363.39,363.39,0,0.9,0.1,0.36339,0.5692307692307692,
353,68,6,2,0.5,2.0,0,False,0.43,74,7,405.27,405.27,0,0.9,0.1,0.40526999999999996,0.6230769230769231,
354,74,7,1,0.45,2.0,0,False,0.39,76,8,363.44,363.44,0,0.9,0.1,0.36344,0.6461538461538462,
355,76,8,1,0.4,2.0,0,False,0.32,70,4,293.29,293.29,0,0.9,0.1,0.29329,0.5692307692307692,
356,70,4,1,0.35,2.0,0,False,0.34,79,12,305.21,305.21,0,0.9,0.1,0.30521,0.7,
357,79,12,2,0.35,2.0,0,False,0.39,89,9,344.62,344.62,0,0.9,0.1,0.34462,0.7538461538461538,
358,89,9,0,0.4,2.0,0,False,0.31,70,8,274.55,274.55,0,0.9,0.1,0.27455,0.6,
359,70,8,1,0.35,2.0,0,False,0.32,78,8,286.86,286.86,0,0.9,0.1,0.28686,0.6615384615384615,
360,78,8,0,0.4,2.0,0,False,0.36,76,7,327.58,327.58,0,0.9,0.1,0.32758,0.6384615384615384,
361,76,7,0,0.45,2.0,0,False,0.42,85,6,392.26,392.26,0,0.9,0.1,0.39226,0.7,
362,85,6,2,0.45,2.0,0,False,0.37,73,7,339.38,339.38,0,0.9,0.1,0.33938,0.6153846153846154,
363,73,7,2,0.45,2.0,0,False,0.42,76,8,392.92,392.92,0,0.9,0.1,0.39292,0.6461538461538462,
364,76,8,1,0.4,2.0,0,False,0.35,75,6,318.9,318.9,0,0.9,0.1,0.31889999999999996,0.6230769230769231,
365,75,6,2,0.4,2.0,0,False,0.36,66,4,337.51,337.51,0,0.9,0.1,0.33751,0.5384615384615384,
366,66,4,1,0.35,2.0,0,False,0.31,77,9,276.1,276.1,0,0.9,0.1,0.2761,0.6615384615384615,
367,77,9,1,0.3,2.0,0,False,0.34,87,4,295.74,295.74,0,0.9,0.1,0.29574,0.7,
368,87,4,1,0.25,2.0,0,False,0.27,81,11,217.23,217.23,0,0.9,0.1,0.21722999999999998,0.7076923076923077,
369,81,11,0,0.3,2.0,0,False,0.27,75,9,232.96,232.96,0,0.9,0.1,0.23296,0.6461538461538462,
370,75,9,2,0.3,2.0,0,False,0.27,70,7,237.39,237.39,0,0.9,0.1,0.23739,0.5923076923076923,
371,70,7,0,0.35,2.0,0,False,0.28,70,5,246.81,246.81,0,0.9,0.1,0.24681,0.5769230769230769,
372,70,5,2,0.35,2.0,0,False,0.3,69,10,267.93,267.93,0,0.9,0.1,0.26793,0.6076923076923076,
373,69,10,1,0.3,2.0,0,False,0.27,70,7,229.19,229.19,0,0.9,0.1,0.22919,0.5923076923076923,
374,70,7,1,0.25,2.0,0,False,0.21,68,10,165.4,165.4,0,0.9,0.1,0.16540000000000002,0.6,
375,68,10,1,0.2,2.0,0,False,0.19,69,11,145.21,145.21,0,0.9,0.1,0.14521,0.6153846153846154,
376,69,11,1,0.15,2.0,0,False,0.16,68,13,108.42,108.42,0,0.9,0.1,0.10842,0.6230769230769231,
377,68,13,2,0.15,2.0,0,False,0.16,71,9,106.2,106.2,0,0.9,0.1,0.1062,0.6153846153846154,
378,71,9,0,0.2,2.0,0,False,0.19,68,6,144.03,144.03,0,0.9,0.1,0.14403,0.5692307692307692,
379,68,6,0,0.25,2.0,0,False,0.18,55,9,150.5,150.5,0,0.9,0.1,0.1505,0.49230769230769234,
380,55,9,1,0.2,2.0,0,False,0.17,60,17,126.05,126.05,0,0.9,0.1,0.12605,0.5923076923076923,
381,60,17,1,0.15,2.0,0,False,0.18,81,6,129.43,129.43,0,0.9,0.1,0.12943000000000002,0.6692307692307692,
382,81,6,2,0.15,2.0,0,False,0.16,67,13,112.99,112.99,0,0.9,0.1,0.11299,0.6153846153846154,
383,67,13,2,0.15,2.0,0,False,0.19,81,10,137.61,137.61,0,0.9,0.1,0.13761,0.7,
384,81,10,2,0.15,2.0,0,False,0.18,78,9,129.02,129.02,0,0.9,0.1,0.12902000000000002,0.6692307692307692,
385,78,9,2,0.15,2.0,0,False,0.14,60,12,92.79,92.79,0,0.9,0.1,0.09279000000000001,0.5538461538461539,
386,60,12,1,0.1,2.0,0,False,0.15,80,12,90.15,90.15,0,0.9,0.1,0.09015000000000001,0.7076923076923077,
387,80,12,1,0.05,2.0,0,False,0.1,76,12,40.14,40.14,0,0.9,0.1,0.04014,0.676923076923077,
388,76,12,1,0.0,2.0,0,False,0.08,90,9,0.0,0.0,0,0.9,0.1,0.0,0.7615384615384615,
389,90,9,2,0.0,2.0,0,False,0.06,69,12,0.0,0.0,0,0.9,0.1,0.0,0.6230769230769231,
390,69,12,2,0.0,2.0,0,False,0.07,78,10,0.0,0.0,0,0.9,0.1,0.0,0.676923076923077,
391,78,10,2,0.0,2.0,0,False,0.07,73,13,0.0,0.0,0,0.9,0.1,0.0,0.6615384615384615,
392,73,13,1,0.0,2.0,0,False,0.06,71,12,0.0,0.0,0,0.9,0.1,0.0,0.6384615384615384,
393,71,12,0,0.05,2.0,0,False,0.11,81,13,42.7,42.7,0,0.9,0.1,0.0427,0.7230769230769231,
394,81,13,1,0.0,2.0,0,False,0.07,65,20,0.0,0.0,0,0.9,0.1,0.0,0.6538461538461539,
395,65,20,2,0.0,2.0,0,False,0.07,71,16,0.0,0.0,0,0.9,0.1,0.0,0.6692307692307692,
396,71,16,1,0.0,2.0,0,False,0.09,90,22,0.0,0.0,0,0.9,0.1,0.0,0.8615384615384616,
397,90,22,0,0.05,2.0,0,False,0.1,70,14,36.13,36.13,0,0.9,0.1,0.03613,0.6461538461538462,
398,70,14,1,0.0,2.0,0,False,0.06,69,8,0.0,0.0,0,0.9,0.1,0.0,0.5923076923076923,
399,69,8,1,0.0,2.0,0,False,0.06,65,16,0.0,0.0,0,0.9,0.1,0.0,0.6230769230769231,
400,65,16,0,0.05,2.0,0,False,0.11,79,17,44.58,44.58,0,0.9,0.1,0.04458,0.7384615384615385,
401,79,17,2,0.05,2.0,0,False,0.09,66,11,34.99,34.99,0,0.9,0.1,0.03499,0.5923076923076923,
402,66,11,0,0.1,2.0,0,False,0.14,74,15,76.98,76.98,0,0.9,0.1,0.07698,0.6846153846153846,
403,74,15,1,0.05,2.0,0,False,0.12,91,13,49.99,49.99,0,0.9,0.1,0.04999,0.8,
404,91,13,1,0.0,2.0,0,False,0.07,72,16,0.0,0.0,0,0.9,0.1,0.0,0.676923076923077,
405,72,16,1,0.0,2.0,0,False,0.08,83,16,0.0,0.0,0,0.9,0.1,0.0,0.7615384615384615,
406,83,16,1,0.0,2.0,0,False,0.06,65,15,0.0,0.0,0,0.9,0.1,0.0,0.6153846153846154,
407,65,15,1,0.0,2.0,0,False,0.07,72,16,0.0,0.0,0,0.9,0.1,0.0,0.676923076923077,
408,72,16,2,0.0,2.0,0,False,0.07,76,17,0.0,0.0,0,0.9,0.1,0.0,0.7153846153846154,
409,76,17,2,0.0,2.0,0,False,0.05,56,14,0.0,0.0,0,0.9,0.1,0.0,0.5384615384615384,
410,56,14,2,0.0,2.0,0,False,0.06,69,13,0.0,0.0,0,0.9,0.1,0.0,0.6307692307692307,
411,69,13,0,0.05,2.0,0,False,0.1,70,18,37.7,37.7,0,0.9,0.1,0.037700000000000004,0.676923076923077,
412,70,18,0,0.1,2.0,0,False,0.13,67,16,68.46,68.46,0,0.9,0.1,0.06846,0.6384615384615384,
413,67,16,0,0.15,2.0,0,False,0.18,81,12,122.15,122.15,0,0.9,0.1,0.12215000000000001,0.7153846153846154,
414,81,12,1,0.1,2.0,0,False,0.12,64,14,62.8,62.8,0,0.9,0.1,0.0628,0.6,
415,64,14,2,0.1,2.0,0,False,0.15,76,21,82.7,82.7,0,0.9,0.1,0.08270000000000001,0.7461538461538462,
416,76,21,2,0.1,2.0,0,False,0.17,92,13,94.08,94.08,0,0.9,0.1,0.09408,0.8076923076923077,
417,92,13,2,0.1,2.0,0,False,0.14,77,14,78.13,78.13,0,0.9,0.1,0.07812999999999999,0.7,
418,77,14,1,0.05,2.0,0,False,0.11,77,16,43.03,43.03,0,0.9,0.1,0.04303,0.7153846153846154,
419,77,16,2,0.05,2.0,0,False,0.1,71,12,34.95,34.95,0,0.9,0.1,0.03495,0.6384615384615384,
420,71,12,0,0.1,2.0,0,False,0.14,79,11,83.47,83.47,0,0.9,0.1,0.08347,0.6923076923076923,
421,79,11,1,0.05,2.0,0,False,0.14,103,17,56.67,56.67,0,0.9,0.1,0.056670000000000005,0.9230769230769231,
422,103,17,1,0.0,2.0,0,False,0.08,89,14,0.0,0.0,0,0.9,0.1,0.0,0.7923076923076923,
423,89,14,0,0.05,2.0,0,False,0.12,84,21,44.23,44.23,0,0.9,0.1,0.04423,0.8076923076923077,
424,84,21,0,0.1,2.0,0,False,0.17,90,23,95.36,95.36,0,0.9,0.1,0.09536,0.8692307692307693,
425,90,23,2,0.1,2.0,0,False,0.16,85,21,84.4,84.4,0,0.9,0.1,0.0844,0.8153846153846154,
426,85,21,1,0.05,2.0,0,False,0.13,95,14,51.43,51.43,0,0.9,0.1,0.05143,0.8384615384615385,
427,95,14,2,0.05,2.0,0,False,0.13,92,15,48.88,48.88,0,0.9,0.1,0.04888,0.823076923076923,
428,92,15,0,0.1,2.0,0,False,0.18,101,14,105.4,105.4,0,0.9,0.1,0.10540000000000001,0.8846153846153846,
429,101,14,2,0.1,2.0,0,False,0.13,76,12,74.04,74.04,0,0.9,0.1,0.07404000000000001,0.676923076923077,
430,76,12,1,0.05,2.0,0,False,0.12,87,18,47.96,47.96,0,0.9,0.1,0.04796,0.8076923076923077,
431,87,18,1,0.0,2.0,0,False,0.08,81,23,0.0,0.0,0,0.9,0.1,0.0,0.8,
432,81,23,0,0.05,2.0,0,False,0.11,85,14,39.99,39.99,0,0.9,0.1,0.039990000000000005,0.7615384615384615,
433,85,14,2,0.05,2.0,0,False,0.11,79,17,39.97,39.97,0,0.9,0.1,0.03997,0.7384615384615385,
434,79,17,0,0.1,2.0,0,False,0.17,92,17,95.7,95.7,0,0.9,0.1,0.09570000000000001,0.8384615384615385,
435,92,17,2,0.1,2.0,0,False,0.14,73,22,72.38,72.38,0,0.9,0.1,0.07238,0.7307692307692307,
436,73,22,0,0.15,2.0,0,False,0.19,87,13,122.21,122.21,0,0.9,0.1,0.12221,0.7692307692307693,
437,87,13,0,0.2,2.0,0,False,0.23,86,11,173.8,173.8,0,0.9,0.1,0.1738,0.7461538461538462,
438,86,11,0,0.25,2.0,0,False,0.26,86,7,210.95,210.95,0,0.9,0.1,0.21095,0.7153846153846154,
