====================================================================
====================================================================
New simulation started at:    2023-02-28 10:47:20.510108
act_size:    3
====================================================================
====================================================================
day,nP,nV,Action,Commrate,fare,discount,daily_marketing,reward,new_nV,new_nP,plat_rev,plat_rev_wod,marketing_cost
705,53,7,0,0.95,2.0,0,False,640.06,61,7,640.06,640.06,0
706,61,7,1,0.9,2.0,0,False,615.29,61,5,615.29,615.29,0
707,61,5,1,0.85,2.0,0,False,581.5,61,9,581.5,581.5,0
708,61,9,2,0.85,2.0,0,False,677.69,66,8,677.69,677.69,0
709,66,8,1,0.8,2.0,0,False,459.91,54,8,459.91,459.91,0
710,54,8,1,0.75,2.0,0,False,471.76,56,7,471.76,471.76,0
711,56,7,0,0.8,2.0,0,False,790.81,82,6,790.81,790.81,0
712,82,6,1,0.75,2.0,0,False,544.55,67,6,544.55,544.55,0
713,67,6,1,0.7,2.0,0,False,606.31,71,3,606.31,606.31,0
714,71,3,2,0.7,2.0,0,False,490.39,63,4,490.39,490.39,0
715,63,4,1,0.65,2.0,0,False,503.98,69,4,503.98,503.98,0
716,69,4,0,0.7,2.0,0,False,518.79,68,7,518.79,518.79,0
717,68,7,1,0.65,2.0,0,False,513.78,71,6,513.78,513.78,0
718,71,6,1,0.6,2.0,0,False,385.56,59,8,385.56,385.56,0
719,59,8,2,0.6,2.0,0,False,449.21,61,7,449.21,449.21,0
720,61,7,0,0.65,2.0,0,False,518.34,66,8,518.34,518.34,0
721,66,8,1,0.6,2.0,0,False,498.43,75,4,498.43,498.43,0
722,75,4,1,0.55,2.0,0,False,399.29,67,3,399.29,399.29,0
723,67,3,2,0.55,2.0,0,False,456.92,74,6,456.92,456.92,0
724,74,6,0,0.6,2.0,0,False,470.59,69,4,470.59,470.59,0
725,69,4,1,0.55,2.0,0,False,341.97,57,9,341.97,341.97,0
726,57,9,0,0.6,2.0,0,False,416.39,61,4,416.39,416.39,0
727,61,4,1,0.55,2.0,0,False,334.77,55,6,334.77,334.77,0
728,55,6,2,0.55,2.0,0,False,464.77,73,5,464.77,464.77,0
729,73,5,1,0.5,2.0,0,False,314.5,57,5,314.5,314.5,0
730,57,5,2,0.5,2.0,0,False,324.39,62,3,324.39,324.39,0
731,62,3,2,0.5,2.0,0,False,324.09,57,7,324.09,324.09,0
732,57,7,2,0.5,2.0,0,False,279.28,56,4,279.28,279.28,0
733,56,4,0,0.55,2.0,0,False,415.68,68,5,415.68,415.68,0
734,68,5,2,0.55,2.0,0,False,387.05,66,6,387.05,387.05,0
735,66,6,2,0.55,2.0,0,False,480.16,72,11,480.16,480.16,0
736,72,11,1,0.5,2.0,0,False,339.61,56,9,339.61,339.61,0
737,56,9,0,0.55,2.0,0,False,350.48,64,6,350.48,350.48,0
738,64,6,0,0.6,2.0,0,False,407.73,58,2,407.73,407.73,0
739,58,2,1,0.55,2.0,0,False,348.42,59,4,348.42,348.42,0
740,59,4,2,0.55,2.0,0,False,400.94,65,4,400.94,400.94,0
741,65,4,0,0.6,2.0,0,False,360.87,52,6,360.87,360.87,0
742,52,6,0,0.65,2.0,0,False,503.92,74,10,503.92,503.92,0
743,74,10,1,0.6,2.0,0,False,378.91,59,6,378.91,378.91,0
744,59,6,0,0.65,2.0,0,False,467.1,63,5,467.1,467.1,0
745,63,5,0,0.7,2.0,0,False,464.14,60,3,464.14,464.14,0
746,60,3,2,0.7,2.0,0,False,567.46,71,7,567.46,567.46,0
747,71,7,0,0.75,2.0,0,False,461.01,55,8,461.01,461.01,0
748,55,8,1,0.7,2.0,0,False,413.91,56,8,413.91,413.91,0
749,56,8,0,0.75,2.0,0,False,534.75,65,3,534.75,534.75,0
750,65,3,1,0.7,2.0,0,False,438.2,53,3,438.2,438.2,0
751,53,3,2,0.7,2.0,0,False,609.36,74,7,609.36,609.36,0
752,74,7,0,0.75,2.0,0,False,600.51,72,6,600.51,600.51,0
753,72,6,1,0.7,2.0,0,False,485.2,70,4,485.2,485.2,0
754,70,4,1,0.65,2.0,0,False,498.91,69,8,498.91,498.91,0
755,69,8,0,0.7,2.0,0,False,633.6,73,8,633.6,633.6,0
756,73,8,0,0.75,2.0,0,False,639.46,78,5,639.46,639.46,0
757,78,5,1,0.7,2.0,0,False,442.66,58,7,442.66,442.66,0
758,58,7,0,0.75,2.0,0,False,625.25,70,5,625.25,625.25,0
759,70,5,1,0.7,2.0,0,False,549.54,69,9,549.54,549.54,0
760,69,9,2,0.7,2.0,0,False,561.71,71,8,561.71,561.71,0
761,71,8,2,0.7,2.0,0,False,597.72,68,6,597.72,597.72,0
762,68,6,2,0.7,2.0,0,False,593.48,73,6,593.48,593.48,0
763,73,6,1,0.65,2.0,0,False,464.74,70,5,464.74,464.74,0
764,70,5,1,0.6,2.0,0,False,461.35,67,12,461.35,461.35,0
765,67,12,0,0.65,2.0,0,False,492.78,66,6,492.78,492.78,0
766,66,6,0,0.7,2.0,0,False,428.16,58,6,428.16,428.16,0
767,58,6,1,0.65,2.0,0,False,412.53,58,4,412.53,412.53,0
768,58,4,1,0.6,2.0,0,False,396.67,66,4,396.67,396.67,0
769,66,4,2,0.6,2.0,0,False,353.89,58,11,353.89,353.89,0
770,58,11,0,0.65,2.0,0,False,480.91,70,9,480.91,480.91,0
771,70,9,2,0.65,2.0,0,False,459.86,59,9,459.86,459.86,0
772,59,9,2,0.65,2.0,0,False,416.93,56,3,416.93,416.93,0
773,56,3,1,0.6,2.0,0,False,462.93,68,9,462.93,462.93,0
774,68,9,1,0.55,2.0,0,False,423.33,64,4,423.33,423.33,0
775,64,4,1,0.5,2.0,0,False,375.06,63,11,375.06,375.06,0
776,63,11,0,0.55,2.0,0,False,465.75,75,6,465.75,465.75,0
777,75,6,1,0.5,2.0,0,False,336.97,66,8,336.97,336.97,0
778,66,8,1,0.45,2.0,0,False,423.23,76,7,423.23,423.23,0
779,76,7,1,0.4,2.0,0,False,399.72,88,8,399.72,399.72,0
780,88,8,0,0.45,2.0,0,False,358.66,77,9,358.66,358.66,0
781,77,9,0,0.5,2.0,0,False,330.55,63,4,330.55,330.55,0
782,63,4,0,0.55,2.0,0,False,373.05,59,4,373.05,373.05,0
783,59,4,0,0.6,2.0,0,False,533.85,78,5,533.85,533.85,0
784,78,5,2,0.6,2.0,0,False,348.3,52,5,348.3,348.3,0
785,52,5,1,0.55,2.0,0,False,452.65,72,2,452.65,452.65,0
786,72,2,2,0.55,2.0,0,False,363.74,56,4,363.74,363.74,0
787,56,4,1,0.5,2.0,0,False,369.17,67,7,369.17,369.17,0
788,67,7,1,0.45,2.0,0,False,355.94,64,6,355.94,355.94,0
789,64,6,2,0.45,2.0,0,False,328.92,68,2,328.92,328.92,0
790,68,2,2,0.45,2.0,0,False,277.77,58,9,277.77,277.77,0
791,58,9,2,0.45,2.0,0,False,351.93,69,11,351.93,351.93,0
792,69,11,0,0.5,2.0,0,False,383.96,64,3,383.96,383.96,0
793,64,3,2,0.5,2.0,0,False,415.56,73,8,415.56,415.56,0
794,73,8,1,0.45,2.0,0,False,259.86,52,8,259.86,259.86,0
795,52,8,2,0.45,2.0,0,False,334.02,59,4,334.02,334.02,0
796,59,4,2,0.45,2.0,0,False,350.23,65,6,350.23,350.23,0
797,65,6,0,0.5,2.0,0,False,372.83,64,3,372.83,372.83,0
798,64,3,1,0.45,2.0,0,False,335.72,63,6,335.72,335.72,0
799,63,6,2,0.45,2.0,0,False,271.21,56,6,271.21,271.21,0
