====================================================================
====================================================================
New simulation started at:    2023-02-27 10:11:59.435413
act_size:    3
====================================================================
====================================================================
day,nP,nV,Action,Commrate,fare,discount,daily_marketing,reward,new_nV,new_nP,plat_rev,plat_rev_wod,marketing_cost
348,74,11,1,0.2,2.0,0,False,114.38,57,20,114.38,114.38,0
349,57,20,2,0.2,2.0,0,False,152.83,69,11,152.83,152.83,0
350,69,11,2,0.2,2.0,0,False,151.32,67,10,151.32,151.32,0
351,67,10,0,0.25,2.0,0,False,139.31,56,15,139.31,139.31,0
352,56,15,1,0.2,2.0,0,False,134.15,57,8,134.15,134.15,0
353,57,8,0,0.25,2.0,0,False,201.2,72,15,201.2,201.2,0
354,72,15,1,0.2,2.0,0,False,139.84,68,18,139.84,139.84,0
355,68,18,1,0.15,2.0,0,False,97.47,62,8,97.47,97.47,0
356,62,8,2,0.15,2.0,0,False,106.46,69,7,106.46,106.46,0
357,69,7,2,0.15,2.0,0,False,120.23,75,18,120.23,120.23,0
358,75,18,0,0.2,2.0,0,False,139.49,67,8,139.49,139.49,0
359,67,8,1,0.15,2.0,0,False,98.17,60,11,98.17,98.17,0
360,60,11,2,0.15,2.0,0,False,108.77,66,12,108.77,108.77,0
361,66,12,0,0.2,2.0,0,False,140.54,67,10,140.54,140.54,0
362,67,10,1,0.15,2.0,0,False,154.83,92,11,154.83,154.83,0
363,92,11,2,0.15,2.0,0,False,119.21,69,8,119.21,119.21,0
364,69,8,2,0.15,2.0,0,False,96.48,67,11,96.48,96.48,0
365,67,11,0,0.2,2.0,0,False,171.87,82,14,171.87,171.87,0
366,82,14,2,0.2,2.0,0,False,165.4,75,14,165.4,165.4,0
367,75,14,1,0.15,2.0,0,False,125.11,76,8,125.11,125.11,0
368,76,8,0,0.2,2.0,0,False,147.28,69,9,147.28,147.28,0
369,69,9,0,0.25,2.0,0,False,178.24,64,16,178.24,178.24,0
370,64,16,2,0.25,2.0,0,False,155.58,59,11,155.58,155.58,0
371,59,11,2,0.25,2.0,0,False,192.19,68,14,192.19,192.19,0
372,68,14,0,0.3,2.0,0,False,254.23,75,8,254.23,254.23,0
373,75,8,2,0.3,2.0,0,False,241.19,76,7,241.19,241.19,0
374,76,7,2,0.3,2.0,0,False,239.8,67,8,239.8,239.8,0
375,67,8,2,0.3,2.0,0,False,259.15,73,9,259.15,259.15,0
376,73,9,0,0.35,2.0,0,False,262.02,73,15,262.02,262.02,0
377,73,15,0,0.4,2.0,0,False,281.2,59,8,281.2,281.2,0
378,59,8,1,0.35,2.0,0,False,311.69,80,11,311.69,311.69,0
379,80,11,2,0.35,2.0,0,False,251.92,70,9,251.92,251.92,0
380,70,9,2,0.35,2.0,0,False,259.6,70,4,259.6,259.6,0
381,70,4,0,0.4,2.0,0,False,301.47,73,6,301.47,301.47,0
382,73,6,1,0.35,2.0,0,False,272.24,72,10,272.24,272.24,0
383,72,10,1,0.3,2.0,0,False,300.1,88,3,300.1,300.1,0
384,88,3,1,0.25,2.0,0,False,194.33,66,5,194.33,194.33,0
385,66,5,2,0.25,2.0,0,False,222.66,77,14,222.66,222.66,0
386,77,14,1,0.2,2.0,0,False,155.45,61,15,155.45,155.45,0
387,61,15,0,0.25,2.0,0,False,162.13,57,10,162.13,162.13,0
388,57,10,0,0.3,2.0,0,False,219.31,70,5,219.31,219.31,0
389,70,5,1,0.25,2.0,0,False,164.06,64,9,164.06,164.06,0
390,64,9,0,0.3,2.0,0,False,223.6,74,9,223.6,223.6,0
391,74,9,0,0.35,2.0,0,False,273.35,63,12,273.35,273.35,0
392,63,12,1,0.3,2.0,0,False,202.51,54,11,202.51,202.51,0
393,54,11,1,0.25,2.0,0,False,243.11,86,6,243.11,243.11,0
394,86,6,2,0.25,2.0,0,False,200.6,67,9,200.6,200.6,0
395,67,9,0,0.3,2.0,0,False,196.56,57,13,196.56,196.56,0
396,57,13,0,0.35,2.0,0,False,308.46,77,9,308.46,308.46,0
397,77,9,2,0.35,2.0,0,False,242.38,60,11,242.38,242.38,0
398,60,11,1,0.3,2.0,0,False,218.89,68,7,218.89,218.89,0
399,68,7,0,0.35,2.0,0,False,332.02,86,10,332.02,332.02,0
400,86,10,1,0.3,2.0,0,False,213.68,64,10,213.68,213.68,0
401,64,10,0,0.35,2.0,0,False,268.93,67,10,268.93,268.93,0
402,67,10,2,0.35,2.0,0,False,251.65,63,7,251.65,251.65,0
403,63,7,0,0.4,2.0,0,False,391.71,87,7,391.71,391.71,0
404,87,7,0,0.45,2.0,0,False,351.63,76,7,351.63,351.63,0
405,76,7,2,0.45,2.0,0,False,276.3,59,10,276.3,276.3,0
406,59,10,1,0.4,2.0,0,False,324.69,73,13,324.69,324.69,0
407,73,13,1,0.35,2.0,0,False,230.02,63,9,230.02,230.02,0
408,63,9,0,0.4,2.0,0,False,324.96,77,17,324.96,324.96,0
409,77,17,0,0.45,2.0,0,False,413.75,90,6,413.75,413.75,0
410,90,6,0,0.5,2.0,0,False,357.32,65,5,357.32,357.32,0
411,65,5,1,0.45,2.0,0,False,322.99,69,4,322.99,322.99,0
412,69,4,1,0.4,2.0,0,False,340.82,76,5,340.82,340.82,0
413,76,5,0,0.45,2.0,0,False,331.18,64,5,331.18,331.18,0
414,64,5,2,0.45,2.0,0,False,358.08,74,11,358.08,358.08,0
415,74,11,2,0.45,2.0,0,False,364.95,72,10,364.95,364.95,0
416,72,10,1,0.4,2.0,0,False,324.56,75,10,324.56,324.56,0
417,75,10,2,0.4,2.0,0,False,323.33,70,4,323.33,323.33,0
418,70,4,2,0.4,2.0,0,False,306.59,66,8,306.59,306.59,0
419,66,8,0,0.45,2.0,0,False,321.07,64,6,321.07,321.07,0
420,64,6,2,0.45,2.0,0,False,375.74,77,9,375.74,375.74,0
421,77,9,0,0.5,2.0,0,False,324.88,62,2,324.88,324.88,0
422,62,2,2,0.5,2.0,0,False,332.01,69,3,332.01,332.01,0
423,69,3,2,0.5,2.0,0,False,363.2,72,9,363.2,363.2,0
424,72,9,1,0.45,2.0,0,False,431.56,88,9,431.56,431.56,0
425,88,9,2,0.45,2.0,0,False,348.32,72,12,348.32,348.32,0
426,72,12,2,0.45,2.0,0,False,333.19,64,8,333.19,333.19,0
427,64,8,1,0.4,2.0,0,False,365.38,69,4,365.38,365.38,0
428,69,4,2,0.4,2.0,0,False,245.88,64,7,245.88,245.88,0
429,64,7,0,0.45,2.0,0,False,405.21,83,7,405.21,405.21,0
430,83,7,0,0.5,2.0,0,False,384.44,68,3,384.44,384.44,0
431,68,3,0,0.55,2.0,0,False,387.62,65,4,387.62,387.62,0
432,65,4,1,0.5,2.0,0,False,344.01,64,5,344.01,344.01,0
433,64,5,1,0.45,2.0,0,False,297.11,61,15,297.11,297.11,0
434,61,15,1,0.4,2.0,0,False,317.8,67,12,317.8,317.8,0
435,67,12,0,0.45,2.0,0,False,350.74,75,8,350.74,350.74,0
436,75,8,0,0.5,2.0,0,False,338.21,60,10,338.21,338.21,0
437,60,10,0,0.55,2.0,0,False,351.93,60,12,351.93,351.93,0
438,60,12,1,0.5,2.0,0,False,371.18,67,5,371.18,371.18,0
439,67,5,2,0.5,2.0,0,False,351.99,65,9,351.99,351.99,0
440,65,9,1,0.45,2.0,0,False,244.69,51,4,244.69,244.69,0
441,51,4,0,0.5,2.0,0,False,318.85,58,8,318.85,318.85,0
442,58,8,1,0.45,2.0,0,False,343.59,74,6,343.59,343.59,0
443,74,6,1,0.4,2.0,0,False,289.53,65,9,289.53,289.53,0
444,65,9,1,0.35,2.0,0,False,301.44,76,2,301.44,301.44,0
445,76,2,1,0.3,2.0,0,False,252.26,79,8,252.26,252.26,0
446,79,8,0,0.35,2.0,0,False,265.49,66,11,265.49,265.49,0
447,66,11,0,0.4,2.0,0,False,347.88,80,7,347.88,347.88,0
448,80,7,2,0.4,2.0,0,False,266.47,59,9,266.47,266.47,0
449,59,9,0,0.45,2.0,0,False,333.1,66,5,333.1,333.1,0
450,66,5,2,0.45,2.0,0,False,324.36,72,11,324.36,324.36,0
451,72,11,1,0.4,2.0,0,False,320.36,76,9,320.36,320.36,0
452,76,9,0,0.45,2.0,0,False,373.45,69,17,373.45,373.45,0
453,69,17,2,0.45,2.0,0,False,315.2,60,7,315.2,315.2,0
454,60,7,1,0.4,2.0,0,False,318.31,71,9,318.31,318.31,0
455,71,9,2,0.4,2.0,0,False,322.94,69,4,322.94,322.94,0
456,69,4,0,0.45,2.0,0,False,368.76,70,5,368.76,368.76,0
457,70,5,0,0.5,2.0,0,False,412.03,72,8,412.03,412.03,0
458,72,8,1,0.45,2.0,0,False,335.5,65,6,335.5,335.5,0
459,65,6,2,0.45,2.0,0,False,305.19,67,8,305.19,305.19,0
460,67,8,0,0.5,2.0,0,False,370.1,69,12,370.1,370.1,0
461,69,12,0,0.55,2.0,0,False,397.6,62,7,397.6,397.6,0
462,62,7,0,0.6,2.0,0,False,513.85,76,10,513.85,513.85,0
463,76,10,2,0.6,2.0,0,False,496.11,75,7,496.11,496.11,0
464,75,7,1,0.55,2.0,0,False,428.54,68,9,428.54,428.54,0
465,68,9,1,0.5,2.0,0,False,346.7,63,8,346.7,346.7,0
466,63,8,1,0.45,2.0,0,False,366.85,73,9,366.85,366.85,0
467,73,9,1,0.4,2.0,0,False,299.26,67,3,299.26,299.26,0
468,67,3,0,0.45,2.0,0,False,305.69,57,7,305.69,305.69,0
469,57,7,2,0.45,2.0,0,False,317.93,63,7,317.93,317.93,0
470,63,7,1,0.4,2.0,0,False,330.37,71,7,330.37,330.37,0
471,71,7,2,0.4,2.0,0,False,304.4,69,5,304.4,304.4,0
472,69,5,2,0.4,2.0,0,False,347.38,78,4,347.38,347.38,0
473,78,4,1,0.35,2.0,0,False,308.95,77,5,308.95,308.95,0
474,77,5,2,0.35,2.0,0,False,280.73,73,7,280.73,280.73,0
475,73,7,1,0.3,2.0,0,False,241.47,80,6,241.47,241.47,0
476,80,6,2,0.3,2.0,0,False,228.82,63,11,228.82,228.82,0
477,63,11,1,0.25,2.0,0,False,173.33,64,1,173.33,173.33,0
478,64,1,0,0.3,2.0,0,False,276.44,82,4,276.44,276.44,0
479,82,4,1,0.25,2.0,0,False,197.78,65,9,197.78,197.78,0
480,65,9,0,0.3,2.0,0,False,300.67,80,7,300.67,300.67,0
481,80,7,2,0.3,2.0,0,False,262.99,82,14,262.99,262.99,0
482,82,14,0,0.35,2.0,0,False,247.92,61,5,247.92,247.92,0
483,61,5,1,0.3,2.0,0,False,239.07,74,11,239.07,239.07,0
484,74,11,0,0.35,2.0,0,False,229.02,63,12,229.02,229.02,0
485,63,12,0,0.4,2.0,0,False,228.72,51,7,228.72,228.72,0
486,51,7,1,0.35,2.0,0,False,254.77,65,7,254.77,254.77,0
487,65,7,1,0.3,2.0,0,False,279.47,76,5,279.47,279.47,0
488,76,5,1,0.25,2.0,0,False,134.45,56,9,134.45,134.45,0
489,56,9,1,0.2,2.0,0,False,178.01,75,9,178.01,178.01,0
490,75,9,1,0.15,2.0,0,False,94.84,62,10,94.84,94.84,0
491,62,10,0,0.2,2.0,0,False,145.83,70,9,145.83,145.83,0
492,70,9,2,0.2,2.0,0,False,177.02,77,9,177.02,177.02,0
493,77,9,2,0.2,2.0,0,False,158.13,79,10,158.13,158.13,0
494,79,10,2,0.2,2.0,0,False,142.72,66,7,142.72,142.72,0
495,66,7,1,0.15,2.0,0,False,86.35,55,13,86.35,86.35,0
496,55,13,1,0.1,2.0,0,False,81.18,72,15,81.18,81.18,0
497,72,15,0,0.15,2.0,0,False,118.17,76,8,118.17,118.17,0
498,76,8,2,0.15,2.0,0,False,122.39,74,12,122.39,122.39,0
499,74,12,1,0.1,2.0,0,False,101.46,84,9,101.46,101.46,0
500,84,9,0,0.15,2.0,0,False,113.28,65,9,113.28,113.28,0
501,65,9,1,0.1,2.0,0,False,48.23,48,13,48.23,48.23,0
502,48,13,2,0.1,2.0,0,False,73.64,64,11,73.64,73.64,0
503,64,11,1,0.05,2.0,0,False,30.2,55,10,30.2,30.2,0
504,55,10,2,0.05,2.0,0,False,40.33,71,11,40.33,40.33,0
505,71,11,2,0.05,2.0,0,False,45.67,76,19,45.67,45.67,0
506,76,19,2,0.05,2.0,0,False,40.03,64,20,40.03,40.03,0
507,64,20,0,0.1,2.0,0,False,88.7,86,11,88.7,88.7,0
508,86,11,2,0.1,2.0,0,False,96.78,87,17,96.78,96.78,0
509,87,17,0,0.15,2.0,0,False,88.32,61,12,88.32,88.32,0
510,61,12,2,0.15,2.0,0,False,112.89,76,14,112.89,112.89,0
511,76,14,1,0.1,2.0,0,False,85.67,77,22,85.67,85.67,0
512,77,22,1,0.05,2.0,0,False,39.38,74,16,39.38,39.38,0
513,74,16,0,0.1,2.0,0,False,77.24,66,15,77.24,77.24,0
514,66,15,0,0.15,2.0,0,False,96.28,62,12,96.28,96.28,0
515,62,12,2,0.15,2.0,0,False,99.57,59,7,99.57,99.57,0
516,59,7,1,0.1,2.0,0,False,92.4,84,11,92.4,92.4,0
517,84,11,0,0.15,2.0,0,False,114.61,69,16,114.61,114.61,0
518,69,16,0,0.2,2.0,0,False,166.08,70,12,166.08,166.08,0
519,70,12,2,0.2,2.0,0,False,150.32,70,12,150.32,150.32,0
520,70,12,0,0.25,2.0,0,False,203.03,76,19,203.03,203.03,0
521,76,19,1,0.2,2.0,0,False,180.46,79,17,180.46,180.46,0
522,79,17,1,0.15,2.0,0,False,114.79,67,11,114.79,114.79,0
523,67,11,1,0.1,2.0,0,False,83.74,75,8,83.74,83.74,0
524,75,8,2,0.1,2.0,0,False,67.78,60,11,67.78,67.78,0
525,60,11,2,0.1,2.0,0,False,69.62,68,18,69.62,69.62,0
526,68,18,0,0.15,2.0,0,False,108.61,68,17,108.61,108.61,0
527,68,17,2,0.15,2.0,0,False,114.31,68,9,114.31,114.31,0
528,68,9,1,0.1,2.0,0,False,78.41,72,14,78.41,78.41,0
529,72,14,2,0.1,2.0,0,False,82.13,73,7,82.13,82.13,0
530,73,7,0,0.15,2.0,0,False,117.86,74,15,117.86,117.86,0
531,74,15,2,0.15,2.0,0,False,107.2,69,13,107.2,107.2,0
532,69,13,2,0.15,2.0,0,False,113.79,71,13,113.79,113.79,0
533,71,13,0,0.2,2.0,0,False,178.9,77,12,178.9,178.9,0
534,77,12,0,0.25,2.0,0,False,209.34,79,15,209.34,209.34,0
535,79,15,1,0.2,2.0,0,False,159.57,76,4,159.57,159.57,0
536,76,4,1,0.15,2.0,0,False,121.91,81,15,121.91,121.91,0
537,81,15,1,0.1,2.0,0,False,68.18,64,8,68.18,68.18,0
538,64,8,2,0.1,2.0,0,False,86.81,81,17,86.81,86.81,0
539,81,17,0,0.15,2.0,0,False,102.1,64,12,102.1,102.1,0
540,64,12,1,0.1,2.0,0,False,76.12,72,15,76.12,76.12,0
541,72,15,2,0.1,2.0,0,False,93.73,85,10,93.73,93.73,0
542,85,10,0,0.15,2.0,0,False,97.07,63,16,97.07,97.07,0
543,63,16,1,0.1,2.0,0,False,89.64,80,13,89.64,89.64,0
544,80,13,2,0.1,2.0,0,False,73.1,70,13,73.1,73.1,0
545,70,13,2,0.1,2.0,0,False,71.51,64,14,71.51,71.51,0
546,64,14,0,0.15,2.0,0,False,131.24,77,14,131.24,131.24,0
547,77,14,0,0.2,2.0,0,False,152.7,76,14,152.7,152.7,0
548,76,14,2,0.2,2.0,0,False,140.76,67,10,140.76,140.76,0
549,67,10,0,0.25,2.0,0,False,220.22,76,13,220.22,220.22,0
550,76,13,1,0.2,2.0,0,False,170.2,74,13,170.2,170.2,0
551,74,13,1,0.15,2.0,0,False,112.03,67,13,112.03,112.03,0
552,67,13,0,0.2,2.0,0,False,123.48,58,9,123.48,123.48,0
553,58,9,0,0.25,2.0,0,False,198.78,74,12,198.78,198.78,0
554,74,12,1,0.2,2.0,0,False,161.79,68,8,161.79,161.79,0
555,68,8,1,0.15,2.0,0,False,129.3,82,14,129.3,129.3,0
556,82,14,0,0.2,2.0,0,False,159.08,77,12,159.08,159.08,0
557,77,12,1,0.15,2.0,0,False,112.78,68,15,112.78,112.78,0
558,68,15,0,0.2,2.0,0,False,147.21,68,13,147.21,147.21,0
559,68,13,2,0.2,2.0,0,False,152.44,75,6,152.44,152.44,0
560,75,6,1,0.15,2.0,0,False,132.11,76,8,132.11,132.11,0
561,76,8,0,0.2,2.0,0,False,100.65,50,16,100.65,100.65,0
562,50,16,1,0.15,2.0,0,False,133.1,81,12,133.1,133.1,0
563,81,12,0,0.2,2.0,0,False,173.83,74,11,173.83,173.83,0
564,74,11,2,0.2,2.0,0,False,168.52,75,13,168.52,168.52,0
565,75,13,0,0.25,2.0,0,False,183.09,69,18,183.09,183.09,0
566,69,18,0,0.3,2.0,0,False,238.67,80,10,238.67,238.67,0
567,80,10,1,0.25,2.0,0,False,182.59,67,17,182.59,182.59,0
568,67,17,2,0.25,2.0,0,False,190.52,68,11,190.52,190.52,0
569,68,11,2,0.25,2.0,0,False,205.78,75,5,205.78,205.78,0
570,75,5,0,0.3,2.0,0,False,219.08,69,8,219.08,219.08,0
571,69,8,2,0.3,2.0,0,False,226.52,73,7,226.52,226.52,0
572,73,7,1,0.25,2.0,0,False,211.58,79,17,211.58,211.58,0
573,79,17,1,0.2,2.0,0,False,128.27,64,10,128.27,128.27,0
574,64,10,1,0.15,2.0,0,False,114.73,72,18,114.73,114.73,0
575,72,18,0,0.2,2.0,0,False,153.05,75,7,153.05,153.05,0
576,75,7,2,0.2,2.0,0,False,157.54,76,10,157.54,157.54,0
577,76,10,0,0.25,2.0,0,False,170.78,69,9,170.78,170.78,0
578,69,9,0,0.3,2.0,0,False,223.82,64,14,223.82,223.82,0
579,64,14,2,0.3,2.0,0,False,214.3,68,11,214.3,214.3,0
580,68,11,0,0.35,2.0,0,False,289.64,73,10,289.64,289.64,0
581,73,10,1,0.3,2.0,0,False,241.61,72,11,241.61,241.61,0
582,72,11,0,0.35,2.0,0,False,287.95,75,10,287.95,287.95,0
583,75,10,1,0.3,2.0,0,False,219.61,75,13,219.61,219.61,0
584,75,13,0,0.35,2.0,0,False,230.2,68,11,230.2,230.2,0
585,68,11,1,0.3,2.0,0,False,236.78,81,10,236.78,236.78,0
586,81,10,2,0.3,2.0,0,False,281.02,86,8,281.02,281.02,0
587,86,8,1,0.25,2.0,0,False,177.24,70,12,177.24,177.24,0
588,70,12,2,0.25,2.0,0,False,210.51,78,9,210.51,210.51,0
589,78,9,1,0.2,2.0,0,False,138.07,71,5,138.07,138.07,0
590,71,5,2,0.2,2.0,0,False,167.01,77,5,167.01,167.01,0
591,77,5,1,0.15,2.0,0,False,132.52,78,10,132.52,132.52,0
592,78,10,1,0.1,2.0,0,False,85.67,79,14,85.67,85.67,0
593,79,14,0,0.15,2.0,0,False,126.52,75,19,126.52,126.52,0
594,75,19,0,0.2,2.0,0,False,150.21,76,13,150.21,150.21,0
595,76,13,0,0.25,2.0,0,False,236.06,85,10,236.06,236.06,0
596,85,10,2,0.25,2.0,0,False,172.75,67,19,172.75,172.75,0
597,67,19,2,0.25,2.0,0,False,185.08,70,12,185.08,185.08,0
598,70,12,0,0.3,2.0,0,False,279.52,85,13,279.52,279.52,0
599,85,13,0,0.35,2.0,0,False,291.14,76,11,291.14,291.14,0
600,76,11,1,0.3,2.0,0,False,260.89,84,16,260.89,260.89,0
601,84,16,0,0.35,2.0,0,False,323.39,85,12,323.39,323.39,0
602,85,12,0,0.4,2.0,0,False,351.91,75,8,351.91,351.91,0
603,75,8,1,0.35,2.0,0,False,366.17,102,7,366.17,366.17,0
604,102,7,0,0.4,2.0,0,False,277.37,64,12,277.37,277.37,0
605,64,12,1,0.35,2.0,0,False,312.79,84,17,312.79,312.79,0
606,84,17,1,0.3,2.0,0,False,265.02,81,8,265.02,265.02,0
607,81,8,1,0.25,2.0,0,False,238.24,94,12,238.24,238.24,0
608,94,12,0,0.3,2.0,0,False,200.93,66,4,200.93,200.93,0
609,66,4,0,0.35,2.0,0,False,231.67,67,7,231.67,231.67,0
610,67,7,2,0.35,2.0,0,False,294.41,79,15,294.41,294.41,0
611,79,15,1,0.3,2.0,0,False,231.28,72,8,231.28,231.28,0
612,72,8,2,0.3,2.0,0,False,196.14,65,12,196.14,196.14,0
613,65,12,0,0.35,2.0,0,False,263.27,73,11,263.27,263.27,0
614,73,11,2,0.35,2.0,0,False,261.75,72,8,261.75,261.75,0
615,72,8,2,0.35,2.0,0,False,257.31,70,8,257.31,257.31,0
616,70,8,1,0.3,2.0,0,False,228.86,75,13,228.86,228.86,0
617,75,13,0,0.35,2.0,0,False,258.47,69,10,258.47,258.47,0
618,69,10,1,0.3,2.0,0,False,221.67,71,1,221.67,221.67,0
619,71,1,0,0.35,2.0,0,False,231.11,68,10,231.11,231.11,0
620,68,10,2,0.35,2.0,0,False,276.52,78,11,276.52,276.52,0
621,78,11,1,0.3,2.0,0,False,192.84,63,8,192.84,192.84,0
622,63,8,1,0.25,2.0,0,False,201.93,76,17,201.93,201.93,0
623,76,17,2,0.25,2.0,0,False,215.73,72,5,215.73,215.73,0
624,72,5,1,0.2,2.0,0,False,178.32,77,8,178.32,178.32,0
625,77,8,0,0.25,2.0,0,False,178.33,63,10,178.33,178.33,0
626,63,10,1,0.2,2.0,0,False,149.15,66,12,149.15,149.15,0
627,66,12,1,0.15,2.0,0,False,111.59,71,9,111.59,111.59,0
628,71,9,2,0.15,2.0,0,False,116.35,73,10,116.35,116.35,0
629,73,10,2,0.15,2.0,0,False,127.83,78,10,127.83,127.83,0
630,78,10,1,0.1,2.0,0,False,84.74,71,12,84.74,84.74,0
631,71,12,2,0.1,2.0,0,False,85.8,73,12,85.8,85.8,0
632,73,12,1,0.05,2.0,0,False,37.88,78,15,37.88,37.88,0
633,78,15,1,0.0,2.0,0,False,0.0,80,14,0.0,0.0,0
634,80,14,1,0.0,2.0,0,False,0.0,80,11,0.0,0.0,0
635,80,11,1,0.0,2.0,0,False,0.0,86,22,0.0,0.0,0
636,86,22,0,0.05,2.0,0,False,36.07,72,12,36.07,36.07,0
637,72,12,0,0.1,2.0,0,False,78.27,77,10,78.27,78.27,0
638,77,10,0,0.15,2.0,0,False,107.87,65,13,107.87,107.87,0
639,65,13,2,0.15,2.0,0,False,116.49,71,14,116.49,116.49,0
640,71,14,1,0.1,2.0,0,False,95.68,83,14,95.68,95.68,0
641,83,14,1,0.05,2.0,0,False,36.45,64,18,36.45,36.45,0
642,64,18,0,0.1,2.0,0,False,86.38,75,11,86.38,86.38,0
643,75,11,2,0.1,2.0,0,False,90.44,89,21,90.44,90.44,0
644,89,21,1,0.05,2.0,0,False,41.66,78,18,41.66,41.66,0
645,78,18,1,0.0,2.0,0,False,0.0,80,10,0.0,0.0,0
646,80,10,1,0.0,2.0,0,False,0.0,71,13,0.0,0.0,0
647,71,13,2,0.0,2.0,0,False,0.0,79,17,0.0,0.0,0
648,79,17,0,0.05,2.0,0,False,31.85,68,12,31.85,31.85,0
649,68,12,1,0.0,2.0,0,False,0.0,80,15,0.0,0.0,0
650,80,15,0,0.05,2.0,0,False,43.77,83,19,43.77,43.77,0
651,83,19,0,0.1,2.0,0,False,78.71,81,13,78.71,78.71,0
652,81,13,1,0.05,2.0,0,False,34.35,68,14,34.35,34.35,0
653,68,14,2,0.05,2.0,0,False,35.89,70,12,35.89,35.89,0
654,70,12,1,0.0,2.0,0,False,0.0,84,18,0.0,0.0,0
655,84,18,1,0.0,2.0,0,False,0.0,86,17,0.0,0.0,0
656,86,17,2,0.0,2.0,0,False,0.0,79,13,0.0,0.0,0
657,79,13,2,0.0,2.0,0,False,0.0,80,13,0.0,0.0,0
658,80,13,1,0.0,2.0,0,False,0.0,94,19,0.0,0.0,0
659,94,19,1,0.0,2.0,0,False,0.0,88,16,0.0,0.0,0
660,88,16,0,0.05,2.0,0,False,43.78,85,14,43.78,43.78,0
661,85,14,0,0.1,2.0,0,False,77.11,80,11,77.11,77.11,0
662,80,11,1,0.05,2.0,0,False,39.36,72,18,39.36,39.36,0
663,72,18,0,0.1,2.0,0,False,84.22,83,13,84.22,84.22,0
664,83,13,2,0.1,2.0,0,False,76.11,73,14,76.11,76.11,0
665,73,14,0,0.15,2.0,0,False,120.18,82,18,120.18,120.18,0
666,82,18,0,0.2,2.0,0,False,189.01,85,16,189.01,189.01,0
667,85,16,1,0.15,2.0,0,False,136.93,88,15,136.93,136.93,0
668,88,15,0,0.2,2.0,0,False,183.66,87,13,183.66,183.66,0
669,87,13,0,0.25,2.0,0,False,212.45,84,15,212.45,212.45,0
670,84,15,0,0.3,2.0,0,False,246.64,82,14,246.64,246.64,0
671,82,14,0,0.35,2.0,0,False,348.82,95,10,348.82,348.82,0
672,95,10,0,0.4,2.0,0,False,357.62,89,11,357.62,357.62,0
673,89,11,2,0.4,2.0,0,False,319.56,79,6,319.56,319.56,0
674,79,6,0,0.45,2.0,0,False,391.16,82,11,391.16,391.16,0
675,82,11,1,0.4,2.0,0,False,385.15,95,9,385.15,385.15,0
676,95,9,0,0.45,2.0,0,False,430.65,87,9,430.65,430.65,0
677,87,9,0,0.5,2.0,0,False,434.23,77,6,434.23,434.23,0
678,77,6,2,0.5,2.0,0,False,347.91,70,9,347.91,347.91,0
679,70,9,1,0.45,2.0,0,False,386.98,82,9,386.98,386.98,0
680,82,9,0,0.5,2.0,0,False,459.96,86,10,459.96,459.96,0
681,86,10,1,0.45,2.0,0,False,379.32,79,7,379.32,379.32,0
682,79,7,2,0.45,2.0,0,False,309.66,76,11,309.66,309.66,0
683,76,11,0,0.5,2.0,0,False,407.82,83,8,407.82,407.82,0
684,83,8,2,0.5,2.0,0,False,453.37,81,6,453.37,453.37,0
685,81,6,0,0.55,2.0,0,False,497.18,83,8,497.18,497.18,0
686,83,8,1,0.5,2.0,0,False,351.18,75,8,351.18,351.18,0
687,75,8,2,0.5,2.0,0,False,372.43,70,7,372.43,372.43,0
688,70,7,1,0.45,2.0,0,False,389.32,81,8,389.32,389.32,0
689,81,8,1,0.4,2.0,0,False,304.97,74,9,304.97,304.97,0
690,74,9,0,0.45,2.0,0,False,419.11,85,6,419.11,419.11,0
691,85,6,1,0.4,2.0,0,False,354.5,85,9,354.5,354.5,0
692,85,9,1,0.35,2.0,0,False,364.9,97,8,364.9,364.9,0
693,97,8,1,0.3,2.0,0,False,248.21,73,3,248.21,248.21,0
694,73,3,1,0.25,2.0,0,False,200.0,80,9,200.0,200.0,0
695,80,9,2,0.25,2.0,0,False,241.93,94,7,241.93,241.93,0
696,94,7,1,0.2,2.0,0,False,147.69,66,8,147.69,147.69,0
697,66,8,1,0.15,2.0,0,False,151.42,90,5,151.42,151.42,0
698,90,5,2,0.15,2.0,0,False,120.72,73,16,120.72,120.72,0
699,73,16,1,0.1,2.0,0,False,86.32,79,15,86.32,86.32,0
700,79,15,0,0.15,2.0,0,False,90.55,60,15,90.55,90.55,0
701,60,15,2,0.15,2.0,0,False,116.65,73,7,116.65,116.65,0
702,73,7,2,0.15,2.0,0,False,102.48,64,12,102.48,102.48,0
703,64,12,2,0.15,2.0,0,False,126.76,84,11,126.76,126.76,0
704,84,11,0,0.2,2.0,0,False,159.8,76,18,159.8,159.8,0
705,76,18,2,0.2,2.0,0,False,143.98,68,10,143.98,143.98,0
706,68,10,1,0.15,2.0,0,False,116.06,75,14,116.06,116.06,0
707,75,14,1,0.1,2.0,0,False,82.58,75,17,82.58,82.58,0
708,75,17,0,0.15,2.0,0,False,141.03,78,12,141.03,141.03,0
709,78,12,0,0.2,2.0,0,False,158.46,75,10,158.46,158.46,0
710,75,10,1,0.15,2.0,0,False,121.5,84,10,121.5,121.5,0
711,84,10,2,0.15,2.0,0,False,113.52,68,13,113.52,113.52,0
712,68,13,1,0.1,2.0,0,False,71.82,73,14,71.82,71.82,0
