====================================================================
====================================================================
New simulation started at:    2023-02-27 02:28:13.090139
Baseline: 
====================================================================
====================================================================
day,nP,nV,Action,Commrate,fare,discount,daily_marketing,reward,new_nV,new_nP,plat_rev,plat_rev_wod,marketing_cost
688,76,6,-,0.5,1.2,0,False,350.91,97,5,350.91,350.91,0
689,97,5,-,0.5,1.2,0,False,278.04,79,8,278.04,278.04,0
690,79,8,-,0.5,1.2,0,False,296.53,85,5,296.53,296.53,0
691,85,5,-,0.5,1.2,0,False,346.1,96,8,346.1,346.1,0
692,96,8,-,0.5,1.2,0,False,335.17,94,10,335.17,335.17,0
693,94,10,-,0.5,1.2,0,False,325.62,97,4,325.62,325.62,0
694,97,4,-,0.5,1.2,0,False,296.62,85,6,296.62,296.62,0
695,85,6,-,0.5,1.2,0,False,289.4,91,4,289.4,289.4,0
696,91,4,-,0.5,1.2,0,False,317.89,87,5,317.89,317.89,0
697,87,5,-,0.5,1.2,0,False,318.86,91,9,318.86,318.86,0
698,91,9,-,0.5,1.2,0,False,299.19,87,12,299.19,299.19,0
699,87,12,-,0.5,1.2,0,False,350.16,96,4,350.16,350.16,0
700,96,4,-,0.5,1.2,0,False,290.47,87,4,290.47,290.47,0
701,87,4,-,0.5,1.2,0,False,300.82,91,4,300.82,300.82,0
702,91,4,-,0.5,1.2,0,False,288.53,80,5,288.53,288.53,0
703,80,5,-,0.5,1.2,0,False,356.49,93,6,356.49,356.49,0
704,93,6,-,0.5,1.2,0,False,329.88,97,7,329.88,329.88,0
705,97,7,-,0.5,1.2,0,False,292.87,81,8,292.87,292.87,0
706,81,8,-,0.5,1.2,0,False,282.9,83,8,282.9,282.9,0
707,83,8,-,0.5,1.2,0,False,266.56,73,8,266.56,266.56,0
708,73,8,-,0.5,1.2,0,False,286.26,83,4,286.26,286.26,0
709,83,4,-,0.5,1.2,0,False,266.61,75,11,266.61,266.61,0
710,75,11,-,0.5,1.2,0,False,271.72,76,1,271.72,271.72,0
711,76,1,-,0.5,1.2,0,False,329.49,94,7,329.49,329.49,0
712,94,7,-,0.5,1.2,0,False,344.11,90,7,344.11,344.11,0
713,90,7,-,0.5,1.2,0,False,315.86,87,6,315.86,315.86,0
714,87,6,-,0.5,1.2,0,False,332.23,92,7,332.23,332.23,0
715,92,7,-,0.5,1.2,0,False,291.05,85,4,291.05,291.05,0
716,85,4,-,0.5,1.2,0,False,292.07,83,5,292.07,292.07,0
717,83,5,-,0.5,1.2,0,False,300.87,83,7,300.87,300.87,0
718,83,7,-,0.5,1.2,0,False,329.37,88,5,329.37,329.37,0
719,88,5,-,0.5,1.2,0,False,321.47,82,6,321.47,321.47,0
720,82,6,-,0.5,1.2,0,False,285.73,85,7,285.73,285.73,0
721,85,7,-,0.5,1.2,0,False,307.2,87,5,307.2,307.2,0
722,87,5,-,0.5,1.2,0,False,318.42,85,8,318.42,318.42,0
723,85,8,-,0.5,1.2,0,False,269.18,76,7,269.18,269.18,0
724,76,7,-,0.5,1.2,0,False,310.39,91,6,310.39,310.39,0
725,91,6,-,0.5,1.2,0,False,239.68,69,8,239.68,239.68,0
726,69,8,-,0.5,1.2,0,False,303.07,89,9,303.07,303.07,0
727,89,9,-,0.5,1.2,0,False,273.67,87,6,273.67,273.67,0
728,87,6,-,0.5,1.2,0,False,322.62,95,5,322.62,322.62,0
729,95,5,-,0.5,1.2,0,False,232.92,67,9,232.92,232.92,0
730,67,9,-,0.5,1.2,0,False,342.39,95,4,342.39,342.39,0
731,95,4,-,0.5,1.2,0,False,296.88,86,10,296.88,296.88,0
732,86,10,-,0.5,1.2,0,False,329.64,94,5,329.64,329.64,0
733,94,5,-,0.5,1.2,0,False,287.86,85,3,287.86,287.86,0
734,85,3,-,0.5,1.2,0,False,286.37,80,9,286.37,286.37,0
735,80,9,-,0.5,1.2,0,False,249.46,75,6,249.46,249.46,0
736,75,6,-,0.5,1.2,0,False,313.05,85,5,313.05,313.05,0
737,85,5,-,0.5,1.2,0,False,311.83,83,5,311.83,311.83,0
738,83,5,-,0.5,1.2,0,False,271.37,77,5,271.37,271.37,0
739,77,5,-,0.5,1.2,0,False,270.87,76,9,270.87,270.87,0
740,76,9,-,0.5,1.2,0,False,306.66,84,7,306.66,306.66,0
741,84,7,-,0.5,1.2,0,False,310.99,95,6,310.99,310.99,0
742,95,6,-,0.5,1.2,0,False,318.68,96,3,318.68,318.68,0
743,96,3,-,0.5,1.2,0,False,264.53,76,8,264.53,264.53,0
744,76,8,-,0.5,1.2,0,False,298.8,86,8,298.8,298.8,0
745,86,8,-,0.5,1.2,0,False,308.86,82,7,308.86,308.86,0
746,82,7,-,0.5,1.2,0,False,358.63,101,3,358.63,358.63,0
747,101,3,-,0.5,1.2,0,False,289.52,90,8,289.52,289.52,0
748,90,8,-,0.5,1.2,0,False,238.97,66,4,238.97,238.97,0
749,66,4,-,0.5,1.2,0,False,279.11,77,3,279.11,279.11,0
750,77,3,-,0.5,1.2,0,False,226.16,61,6,226.16,226.16,0
751,61,6,-,0.5,1.2,0,False,287.03,76,2,287.03,287.03,0
752,76,2,-,0.5,1.2,0,False,381.39,102,5,381.39,381.39,0
753,102,5,-,0.5,1.2,0,False,277.65,77,1,277.65,277.65,0
754,77,1,-,0.5,1.2,0,False,268.76,78,8,268.76,268.76,0
755,78,8,-,0.5,1.2,0,False,215.36,64,5,215.36,215.36,0
756,64,5,-,0.5,1.2,0,False,279.33,84,4,279.33,279.33,0
757,84,4,-,0.5,1.2,0,False,288.4,85,8,288.4,288.4,0
758,85,8,-,0.5,1.2,0,False,286.41,82,3,286.41,286.41,0
759,82,3,-,0.5,1.2,0,False,279.79,74,5,279.79,279.79,0
760,74,5,-,0.5,1.2,0,False,301.6,84,9,301.6,301.6,0
761,84,9,-,0.5,1.2,0,False,219.3,64,5,219.3,219.3,0
762,64,5,-,0.5,1.2,0,False,291.29,82,8,291.29,291.29,0
763,82,8,-,0.5,1.2,0,False,230.39,67,7,230.39,230.39,0
764,67,7,-,0.5,1.2,0,False,243.98,67,10,243.98,243.98,0
765,67,10,-,0.5,1.2,0,False,326.01,94,5,326.01,326.01,0
766,94,5,-,0.5,1.2,0,False,296.09,81,5,296.09,296.09,0
767,81,5,-,0.5,1.2,0,False,278.39,84,7,278.39,278.39,0
768,84,7,-,0.5,1.2,0,False,341.94,94,5,341.94,341.94,0
769,94,5,-,0.5,1.2,0,False,298.46,85,5,298.46,298.46,0
770,85,5,-,0.5,1.2,0,False,321.07,86,9,321.07,321.07,0
771,86,9,-,0.5,1.2,0,False,256.16,76,3,256.16,256.16,0
772,76,3,-,0.5,1.2,0,False,253.48,73,2,253.48,253.48,0
773,73,2,-,0.5,1.2,0,False,263.37,75,6,263.37,263.37,0
774,75,6,-,0.5,1.2,0,False,235.11,64,11,235.11,235.11,0
775,64,11,-,0.5,1.2,0,False,330.64,86,5,330.64,330.64,0
776,86,5,-,0.5,1.2,0,False,285.74,76,6,285.74,285.74,0
777,76,6,-,0.5,1.2,0,False,350.88,100,10,350.88,350.88,0
778,100,10,-,0.5,1.2,0,False,256.34,72,5,256.34,256.34,0
779,72,5,-,0.5,1.2,0,False,218.95,67,7,218.95,218.95,0
780,67,7,-,0.5,1.2,0,False,285.08,83,7,285.08,285.08,0
781,83,7,-,0.5,1.2,0,False,293.71,77,4,293.71,293.71,0
782,77,4,-,0.5,1.2,0,False,279.25,82,6,279.25,279.25,0
783,82,6,-,0.5,1.2,0,False,266.58,81,10,266.58,266.58,0
784,81,10,-,0.5,1.2,0,False,267.16,76,12,267.16,267.16,0
785,76,12,-,0.5,1.2,0,False,301.47,83,6,301.47,301.47,0
786,83,6,-,0.5,1.2,0,False,257.96,72,6,257.96,257.96,0
787,72,6,-,0.5,1.2,0,False,288.76,81,9,288.76,288.76,0
788,81,9,-,0.5,1.2,0,False,284.93,87,5,284.93,284.93,0
789,87,5,-,0.5,1.2,0,False,293.88,85,7,293.88,293.88,0
790,85,7,-,0.5,1.2,0,False,302.02,90,7,302.02,302.02,0
791,90,7,-,0.5,1.2,0,False,322.51,89,5,322.51,322.51,0
792,89,5,-,0.5,1.2,0,False,295.4,84,5,295.4,295.4,0
793,84,5,-,0.5,1.2,0,False,243.47,71,7,243.47,243.47,0
794,71,7,-,0.5,1.2,0,False,273.37,86,3,273.37,273.37,0
795,86,3,-,0.5,1.2,0,False,309.31,92,7,309.31,309.31,0
796,92,7,-,0.5,1.2,0,False,325.21,95,7,325.21,325.21,0
797,95,7,-,0.5,1.2,0,False,296.63,88,6,296.63,296.63,0
798,88,6,-,0.5,1.2,0,False,328.43,96,5,328.43,328.43,0
799,96,5,-,0.5,1.2,0,False,297.69,80,5,297.69,297.69,0
