====================================================================
====================================================================
New simulation started at:    2023-03-10 20:28:00.441198
act_size:    3
====================================================================
====================================================================
day,nP,nV,Action,Commrate,fare,discount,daily_marketing,reward,new_nV,new_nP,plat_rev,plat_rev_wod,marketing_cost,w_rew,w_mark,rew_normal,mark_normal
462,75,7,1,0.6,2.0,0,False,0.1,65,7,448.8,448.8,0,0.8,0.2,0.11220000000000001,0.036,
463,65,7,1,0.55,2.0,0,False,0.09,63,10,390.52,390.52,0,0.8,0.2,0.09763,0.0365,
464,63,10,1,0.5,2.0,0,False,0.09,66,13,398.72,398.72,0,0.8,0.2,0.09968,0.0395,
465,66,13,2,0.5,2.0,0,False,0.08,68,5,370.41,370.41,0,0.8,0.2,0.0926025,0.0365,
466,68,5,0,0.55,2.0,0,False,0.08,61,5,373.69,373.69,0,0.8,0.2,0.0934225,0.033,
467,61,5,2,0.55,2.0,0,False,0.08,58,9,388.63,388.63,0,0.8,0.2,0.0971575,0.0335,
468,58,9,0,0.6,2.0,0,False,0.09,58,7,405.32,405.32,0,0.8,0.2,0.10133,0.0325,
469,58,7,0,0.65,2.0,0,False,0.09,56,7,406.58,406.58,0,0.8,0.2,0.101645,0.0315,
470,56,7,2,0.65,2.0,0,False,0.11,69,7,504.56,504.56,0,0.8,0.2,0.12614,0.038,
471,69,7,0,0.7,2.0,0,False,0.11,67,6,514.66,514.66,0,0.8,0.2,0.128665,0.0365,
472,67,6,2,0.7,2.0,0,False,0.1,60,5,480.4,480.4,0,0.8,0.2,0.1201,0.0325,
473,60,5,0,0.75,2.0,0,False,0.11,68,10,526.3,526.3,0,0.8,0.2,0.131575,0.039,
474,68,10,0,0.8,2.0,0,False,0.14,72,5,673.3,673.3,0,0.8,0.2,0.168325,0.0385,
475,72,5,0,0.85,2.0,0,False,0.1,50,7,472.96,472.96,0,0.8,0.2,0.11824,0.0285,
476,50,7,2,0.85,2.0,0,False,0.13,60,9,607.35,607.35,0,0.8,0.2,0.15183750000000001,0.0345,
477,60,9,0,0.9,2.0,0,False,0.13,61,3,629.44,629.44,0,0.8,0.2,0.15736,0.032,
478,61,3,1,0.85,2.0,0,False,0.1,53,9,472.92,472.92,0,0.8,0.2,0.11823,0.031,
479,53,9,0,0.9,2.0,0,False,0.14,67,5,667.13,667.13,0,0.8,0.2,0.1667825,0.036,
480,67,5,0,0.95,2.0,0,False,0.17,75,2,814.62,814.62,0,0.8,0.2,0.203655,0.0385,
481,75,2,0,1.0,2.0,0,False,0.18,72,6,847.34,847.34,0,0.8,0.2,0.211835,0.039,
482,72,6,0,1.0,2.0,0,False,0.16,68,5,744.86,744.86,0,0.8,0.2,0.186215,0.0365,
483,68,5,2,1.0,2.0,0,False,0.16,69,5,773.84,773.84,0,0.8,0.2,0.19346000000000002,0.037,
484,69,5,2,1.0,2.0,0,False,0.15,64,9,691.66,691.66,0,0.8,0.2,0.17291499999999999,0.0365,
485,64,9,1,0.95,2.0,0,False,0.16,71,10,754.18,754.18,0,0.8,0.2,0.188545,0.0405,
486,71,10,0,1.0,2.0,0,False,0.1,46,12,458.21,458.21,0,0.8,0.2,0.1145525,0.029,
487,46,12,0,1.0,2.0,0,False,0.14,62,8,677.91,677.91,0,0.8,0.2,0.1694775,0.035,
488,62,8,0,1.0,2.0,0,False,0.15,64,5,724.9,724.9,0,0.8,0.2,0.181225,0.0345,
489,64,5,2,1.0,2.0,0,False,0.17,74,7,807.92,807.92,0,0.8,0.2,0.20198,0.0405,
490,74,7,0,1.0,2.0,0,False,0.13,54,5,617.92,617.92,0,0.8,0.2,0.15447999999999998,0.0295,
491,54,5,2,1.0,2.0,0,False,0.15,61,2,714.37,714.37,0,0.8,0.2,0.1785925,0.0315,
492,61,2,2,1.0,2.0,0,False,0.15,68,13,709.79,709.79,0,0.8,0.2,0.17744749999999998,0.0405,
493,68,13,2,1.0,2.0,0,False,0.14,60,8,662.39,662.39,0,0.8,0.2,0.1655975,0.034,
494,60,8,0,1.0,2.0,0,False,0.14,57,8,651.3,651.3,0,0.8,0.2,0.162825,0.0325,
495,57,8,2,1.0,2.0,0,False,0.17,75,3,805.99,805.99,0,0.8,0.2,0.2014975,0.039,
496,75,3,2,1.0,2.0,0,False,0.17,70,4,832.69,832.69,0,0.8,0.2,0.2081725,0.037,
497,70,4,1,0.95,2.0,0,False,0.14,60,9,640.66,640.66,0,0.8,0.2,0.160165,0.0345,
498,60,9,2,0.95,2.0,0,False,0.16,69,5,739.5,739.5,0,0.8,0.2,0.184875,0.037,
499,69,5,2,0.95,2.0,0,False,0.15,62,10,691.2,691.2,0,0.8,0.2,0.1728,0.036,
500,62,10,2,0.95,2.0,0,False,0.18,74,7,863.76,863.76,0,0.8,0.2,0.21594,0.0405,
501,74,7,0,1.0,2.0,0,False,0.15,62,6,693.62,693.62,0,0.8,0.2,0.173405,0.034,
502,62,6,2,1.0,2.0,0,False,0.15,62,6,727.96,727.96,0,0.8,0.2,0.18199,0.034,
503,62,6,2,1.0,2.0,0,False,0.18,76,6,872.03,872.03,0,0.8,0.2,0.2180075,0.041,
504,76,6,0,1.0,2.0,0,False,0.18,75,7,842.86,842.86,0,0.8,0.2,0.210715,0.041,
505,75,7,2,1.0,2.0,0,False,0.15,67,5,705.64,705.64,0,0.8,0.2,0.17640999999999998,0.036,
506,67,5,2,1.0,2.0,0,False,0.15,67,5,692.11,692.11,0,0.8,0.2,0.1730275,0.036,
507,67,5,2,1.0,2.0,0,False,0.15,65,7,707.18,707.18,0,0.8,0.2,0.17679499999999998,0.036,
508,65,7,1,0.95,2.0,0,False,0.16,63,6,757.97,757.97,0,0.8,0.2,0.1894925,0.0345,
509,63,6,1,0.9,2.0,0,False,0.14,67,7,658.98,658.98,0,0.8,0.2,0.164745,0.037,
510,67,7,1,0.85,2.0,0,False,0.11,60,8,535.19,535.19,0,0.8,0.2,0.1337975,0.034,
511,60,8,0,0.9,2.0,0,False,0.13,59,2,615.43,615.43,0,0.8,0.2,0.15385749999999998,0.0305,
512,59,2,1,0.85,2.0,0,False,0.15,75,8,691.67,691.67,0,0.8,0.2,0.1729175,0.0415,
513,75,8,2,0.85,2.0,0,False,0.14,70,2,663.92,663.92,0,0.8,0.2,0.16598,0.036,
514,70,2,1,0.8,2.0,0,False,0.13,74,2,615.42,615.42,0,0.8,0.2,0.153855,0.038,
515,74,2,1,0.75,2.0,0,False,0.13,73,6,594.32,594.32,0,0.8,0.2,0.14858000000000002,0.0395,
516,73,6,0,0.8,2.0,0,False,0.11,60,6,509.43,509.43,0,0.8,0.2,0.1273575,0.033,
517,60,6,2,0.8,2.0,0,False,0.12,64,4,588.94,588.94,0,0.8,0.2,0.147235,0.034,
518,64,4,0,0.85,2.0,0,False,0.11,59,5,524.8,524.8,0,0.8,0.2,0.13119999999999998,0.032,
519,59,5,1,0.8,2.0,0,False,0.12,59,5,590.89,590.89,0,0.8,0.2,0.1477225,0.032,
520,59,5,1,0.75,2.0,0,False,0.1,62,7,450.76,450.76,0,0.8,0.2,0.11269,0.0345,
521,62,7,2,0.75,2.0,0,False,0.14,73,6,654.69,654.69,0,0.8,0.2,0.16367250000000003,0.0395,
522,73,6,2,0.75,2.0,0,False,0.14,74,9,668.43,668.43,0,0.8,0.2,0.1671075,0.0415,
523,74,9,2,0.75,2.0,0,False,0.13,75,2,626.85,626.85,0,0.8,0.2,0.1567125,0.0385,
524,75,2,0,0.8,2.0,0,False,0.15,78,4,687.22,687.22,0,0.8,0.2,0.171805,0.041,
525,78,4,2,0.8,2.0,0,False,0.11,59,11,509.24,509.24,0,0.8,0.2,0.12731,0.035,
526,59,11,2,0.8,2.0,0,False,0.09,47,5,426.96,426.96,0,0.8,0.2,0.10674,0.026,
527,47,5,2,0.8,2.0,0,False,0.12,61,4,556.02,556.02,0,0.8,0.2,0.139005,0.0325,
528,61,4,0,0.85,2.0,0,False,0.17,83,9,788.9,788.9,0,0.8,0.2,0.19722499999999998,0.046,
529,83,9,2,0.85,2.0,0,False,0.14,69,7,659.55,659.55,0,0.8,0.2,0.1648875,0.038,
530,69,7,1,0.8,2.0,0,False,0.14,67,8,664.17,664.17,0,0.8,0.2,0.16604249999999998,0.0375,
531,67,8,0,0.85,2.0,0,False,0.12,61,8,566.35,566.35,0,0.8,0.2,0.1415875,0.0345,
532,61,8,1,0.8,2.0,0,False,0.13,71,8,615.06,615.06,0,0.8,0.2,0.15376499999999999,0.0395,
533,71,8,2,0.8,2.0,0,False,0.12,65,4,561.21,561.21,0,0.8,0.2,0.1403025,0.0345,
534,65,4,0,0.85,2.0,0,False,0.13,58,8,596.4,596.4,0,0.8,0.2,0.14909999999999998,0.033,
535,58,8,2,0.85,2.0,0,False,0.15,67,7,696.87,696.87,0,0.8,0.2,0.1742175,0.037,
536,67,7,1,0.8,2.0,0,False,0.14,73,6,649.31,649.31,0,0.8,0.2,0.16232749999999999,0.0395,
537,73,6,2,0.8,2.0,0,False,0.15,79,7,702.74,702.74,0,0.8,0.2,0.175685,0.043,
538,79,7,2,0.8,2.0,0,False,0.1,54,5,484.24,484.24,0,0.8,0.2,0.12106,0.0295,
539,54,5,2,0.8,2.0,0,False,0.14,69,6,662.65,662.65,0,0.8,0.2,0.1656625,0.0375,
540,69,6,2,0.8,2.0,0,False,0.13,65,10,600.17,600.17,0,0.8,0.2,0.1500425,0.0375,
541,65,10,0,0.85,2.0,0,False,0.15,69,9,694.03,694.03,0,0.8,0.2,0.17350749999999998,0.039,
542,69,9,0,0.9,2.0,0,False,0.11,54,10,520.17,520.17,0,0.8,0.2,0.13004249999999998,0.032,
543,54,10,0,0.95,2.0,0,False,0.13,66,4,637.06,637.06,0,0.8,0.2,0.159265,0.035,
544,66,4,1,0.9,2.0,0,False,0.15,68,2,705.54,705.54,0,0.8,0.2,0.176385,0.035,
545,68,2,0,0.95,2.0,0,False,0.12,57,6,569.79,569.79,0,0.8,0.2,0.1424475,0.0315,
546,57,6,2,0.95,2.0,0,False,0.13,59,8,596.5,596.5,0,0.8,0.2,0.149125,0.0335,
547,59,8,0,1.0,2.0,0,False,0.15,62,2,703.55,703.55,0,0.8,0.2,0.1758875,0.032,
548,62,2,2,1.0,2.0,0,False,0.14,58,6,667.59,667.59,0,0.8,0.2,0.1668975,0.032,
549,58,6,1,0.95,2.0,0,False,0.14,63,11,679.66,679.66,0,0.8,0.2,0.16991499999999998,0.037,
550,63,11,0,1.0,2.0,0,False,0.17,74,5,796.94,796.94,0,0.8,0.2,0.19923500000000002,0.0395,
551,74,5,1,0.95,2.0,0,False,0.13,55,7,619.19,619.19,0,0.8,0.2,0.1547975,0.031,
552,55,7,2,0.95,2.0,0,False,0.14,63,3,677.79,677.79,0,0.8,0.2,0.1694475,0.033,
553,63,3,1,0.9,2.0,0,False,0.16,69,8,751.06,751.06,0,0.8,0.2,0.187765,0.0385,
554,69,8,0,0.95,2.0,0,False,0.16,71,3,755.61,755.61,0,0.8,0.2,0.1889025,0.037,
555,71,3,0,1.0,2.0,0,False,0.15,62,7,702.42,702.42,0,0.8,0.2,0.17560499999999998,0.0345,
556,62,7,1,0.95,2.0,0,False,0.18,80,7,867.59,867.59,0,0.8,0.2,0.21689750000000002,0.0435,
557,80,7,0,1.0,2.0,0,False,0.12,51,8,567.98,567.98,0,0.8,0.2,0.141995,0.0295,
558,51,8,1,0.95,2.0,0,False,0.12,54,3,587.88,587.88,0,0.8,0.2,0.14697,0.0285,
559,54,3,2,0.95,2.0,0,False,0.14,63,5,667.24,667.24,0,0.8,0.2,0.16681,0.034,
560,63,5,0,1.0,2.0,0,False,0.13,59,6,615.63,615.63,0,0.8,0.2,0.1539075,0.0325,
561,59,6,1,0.95,2.0,0,False,0.12,52,0,579.63,579.63,0,0.8,0.2,0.1449075,0.026,
562,52,0,2,0.95,2.0,0,False,0.15,69,9,717.06,717.06,0,0.8,0.2,0.17926499999999998,0.039,
563,69,9,2,0.95,2.0,0,False,0.13,52,7,628.16,628.16,0,0.8,0.2,0.15703999999999999,0.0295,
564,52,7,0,1.0,2.0,0,False,0.16,64,9,778.99,778.99,0,0.8,0.2,0.1947475,0.0365,
565,64,9,0,1.0,2.0,0,False,0.12,51,4,556.71,556.71,0,0.8,0.2,0.1391775,0.0275,
566,51,4,1,0.95,2.0,0,False,0.16,69,8,749.66,749.66,0,0.8,0.2,0.187415,0.0385,
567,69,8,1,0.9,2.0,0,False,0.17,76,3,800.48,800.48,0,0.8,0.2,0.20012,0.0395,
568,76,3,1,0.85,2.0,0,False,0.12,55,5,550.75,550.75,0,0.8,0.2,0.1376875,0.03,
569,55,5,0,0.9,2.0,0,False,0.15,69,7,696.96,696.96,0,0.8,0.2,0.17424,0.038,
570,69,7,0,0.95,2.0,0,False,0.13,59,3,612.62,612.62,0,0.8,0.2,0.153155,0.031,
571,59,3,1,0.9,2.0,0,False,0.13,60,7,618.75,618.75,0,0.8,0.2,0.1546875,0.0335,
572,60,7,0,0.95,2.0,0,False,0.2,85,11,958.54,958.54,0,0.8,0.2,0.239635,0.048,
573,85,11,0,1.0,2.0,0,False,0.16,69,7,766.52,766.52,0,0.8,0.2,0.19163,0.038,
574,69,7,2,1.0,2.0,0,False,0.15,68,8,724.33,724.33,0,0.8,0.2,0.1810825,0.038,
575,68,8,1,0.95,2.0,0,False,0.14,58,8,655.52,655.52,0,0.8,0.2,0.16388,0.033,
576,58,8,2,0.95,2.0,0,False,0.14,59,6,688.8,688.8,0,0.8,0.2,0.1722,0.0325,
577,59,6,0,1.0,2.0,0,False,0.16,67,8,757.19,757.19,0,0.8,0.2,0.1892975,0.0375,
578,67,8,1,0.95,2.0,0,False,0.14,57,7,649.15,649.15,0,0.8,0.2,0.1622875,0.032,
579,57,7,2,0.95,2.0,0,False,0.11,49,5,534.42,534.42,0,0.8,0.2,0.133605,0.027,
580,49,5,0,1.0,2.0,0,False,0.17,67,7,827.3,827.3,0,0.8,0.2,0.20682499999999998,0.037,
581,67,7,1,0.95,2.0,0,False,0.13,56,2,602.94,602.94,0,0.8,0.2,0.150735,0.029,
582,56,2,1,0.9,2.0,0,False,0.17,84,5,791.49,791.49,0,0.8,0.2,0.1978725,0.0445,
583,84,5,1,0.85,2.0,0,False,0.12,63,6,583.11,583.11,0,0.8,0.2,0.1457775,0.0345,
584,63,6,2,0.85,2.0,0,False,0.12,65,7,577.93,577.93,0,0.8,0.2,0.14448249999999999,0.036,
585,65,7,0,0.9,2.0,0,False,0.15,71,5,719.65,719.65,0,0.8,0.2,0.1799125,0.038,
586,71,5,0,0.95,2.0,0,False,0.17,78,11,824.32,824.32,0,0.8,0.2,0.20608,0.0445,
587,78,11,2,0.95,2.0,0,False,0.16,67,4,741.41,741.41,0,0.8,0.2,0.1853525,0.0355,
588,67,4,1,0.9,2.0,0,False,0.12,56,5,551.17,551.17,0,0.8,0.2,0.13779249999999998,0.0305,
589,56,5,1,0.85,2.0,0,False,0.14,64,10,645.26,645.26,0,0.8,0.2,0.161315,0.037,
590,64,10,0,0.9,2.0,0,False,0.15,70,9,693.91,693.91,0,0.8,0.2,0.17347749999999998,0.0395,
591,70,9,2,0.9,2.0,0,False,0.16,69,4,750.52,750.52,0,0.8,0.2,0.18763,0.0365,
592,69,4,1,0.85,2.0,0,False,0.12,64,11,561.32,561.32,0,0.8,0.2,0.14033,0.0375,
593,64,11,2,0.85,2.0,0,False,0.14,70,4,641.17,641.17,0,0.8,0.2,0.16029249999999998,0.037,
594,70,4,1,0.8,2.0,0,False,0.14,80,11,657.64,657.64,0,0.8,0.2,0.16441,0.0455,
595,80,11,2,0.8,2.0,0,False,0.1,61,11,477.22,477.22,0,0.8,0.2,0.11930500000000001,0.036,
596,61,11,2,0.8,2.0,0,False,0.12,65,7,563.13,563.13,0,0.8,0.2,0.1407825,0.036,
597,65,7,1,0.75,2.0,0,False,0.09,56,5,442.88,442.88,0,0.8,0.2,0.11072,0.0305,
598,56,5,2,0.75,2.0,0,False,0.13,69,13,606.95,606.95,0,0.8,0.2,0.15173750000000003,0.041,
599,69,13,0,0.8,2.0,0,False,0.17,84,10,781.27,781.27,0,0.8,0.2,0.1953175,0.047,
600,84,10,0,0.85,2.0,0,False,0.12,57,3,560.28,560.28,0,0.8,0.2,0.14007,0.03,
601,57,3,0,0.9,2.0,0,False,0.12,58,4,579.21,579.21,0,0.8,0.2,0.1448025,0.031,
602,58,4,1,0.85,2.0,0,False,0.12,63,2,573.95,573.95,0,0.8,0.2,0.14348750000000002,0.0325,
603,63,2,0,0.9,2.0,0,False,0.14,63,6,656.12,656.12,0,0.8,0.2,0.16403,0.0345,
604,63,6,2,0.9,2.0,0,False,0.13,59,4,625.06,625.06,0,0.8,0.2,0.156265,0.0315,
605,59,4,0,0.95,2.0,0,False,0.14,65,7,684.25,684.25,0,0.8,0.2,0.1710625,0.036,
606,65,7,1,0.9,2.0,0,False,0.11,52,7,544.51,544.51,0,0.8,0.2,0.13612749999999998,0.0295,
607,52,7,0,0.95,2.0,0,False,0.13,57,7,639.36,639.36,0,0.8,0.2,0.15984,0.032,
608,57,7,2,0.95,2.0,0,False,0.16,73,5,736.53,736.53,0,0.8,0.2,0.1841325,0.039,
609,73,5,0,1.0,2.0,0,False,0.18,77,7,858.71,858.71,0,0.8,0.2,0.21467750000000002,0.042,
610,77,7,1,0.95,2.0,0,False,0.13,63,3,637.66,637.66,0,0.8,0.2,0.159415,0.033,
611,63,3,2,0.95,2.0,0,False,0.19,80,6,919.2,919.2,0,0.8,0.2,0.2298,0.043,
612,80,6,2,0.95,2.0,0,False,0.11,56,8,528.48,528.48,0,0.8,0.2,0.13212000000000002,0.032,
613,56,8,2,0.95,2.0,0,False,0.14,65,3,685.39,685.39,0,0.8,0.2,0.17134749999999999,0.034,
614,65,3,0,1.0,2.0,0,False,0.16,68,6,781.08,781.08,0,0.8,0.2,0.19527,0.037,
615,68,6,0,1.0,2.0,0,False,0.15,70,1,714.54,714.54,0,0.8,0.2,0.178635,0.0355,
616,70,1,2,1.0,2.0,0,False,0.14,65,4,647.71,647.71,0,0.8,0.2,0.1619275,0.0345,
617,65,4,1,0.95,2.0,0,False,0.14,62,9,653.35,653.35,0,0.8,0.2,0.1633375,0.0355,
618,62,9,1,0.9,2.0,0,False,0.13,56,8,620.31,620.31,0,0.8,0.2,0.15507749999999998,0.032,
619,56,8,0,0.95,2.0,0,False,0.13,64,4,639.56,639.56,0,0.8,0.2,0.15988999999999998,0.034,
620,64,4,1,0.9,2.0,0,False,0.16,68,7,758.37,758.37,0,0.8,0.2,0.1895925,0.0375,
621,68,7,1,0.85,2.0,0,False,0.11,58,8,520.24,520.24,0,0.8,0.2,0.13006,0.033,
622,58,8,0,0.9,2.0,0,False,0.18,79,8,870.0,870.0,0,0.8,0.2,0.2175,0.0435,
623,79,8,2,0.9,2.0,0,False,0.16,77,7,774.39,774.39,0,0.8,0.2,0.1935975,0.042,
624,77,7,0,0.95,2.0,0,False,0.14,62,4,684.31,684.31,0,0.8,0.2,0.1710775,0.033,
625,62,4,1,0.9,2.0,0,False,0.14,67,2,684.32,684.32,0,0.8,0.2,0.17108,0.0345,
626,67,2,0,0.95,2.0,0,False,0.13,57,7,634.31,634.31,0,0.8,0.2,0.15857749999999998,0.032,
627,57,7,2,0.95,2.0,0,False,0.13,58,8,634.64,634.64,0,0.8,0.2,0.15866,0.033,
628,58,8,0,1.0,2.0,0,False,0.16,69,4,749.06,749.06,0,0.8,0.2,0.187265,0.0365,
629,69,4,2,1.0,2.0,0,False,0.14,61,7,688.58,688.58,0,0.8,0.2,0.17214500000000002,0.034,
630,61,7,0,1.0,2.0,0,False,0.17,66,6,813.48,813.48,0,0.8,0.2,0.20337,0.036,
631,66,6,2,1.0,2.0,0,False,0.16,62,7,742.57,742.57,0,0.8,0.2,0.18564250000000002,0.0345,
632,62,7,2,1.0,2.0,0,False,0.15,62,8,713.56,713.56,0,0.8,0.2,0.17839,0.035,
633,62,8,2,1.0,2.0,0,False,0.14,59,4,650.48,650.48,0,0.8,0.2,0.16262000000000001,0.0315,
634,59,4,0,1.0,2.0,0,False,0.13,54,3,642.78,642.78,0,0.8,0.2,0.160695,0.0285,
635,54,3,1,0.95,2.0,0,False,0.14,60,6,684.57,684.57,0,0.8,0.2,0.1711425,0.033,
636,60,6,2,0.95,2.0,0,False,0.12,55,9,578.81,578.81,0,0.8,0.2,0.14470249999999998,0.032,
637,55,9,1,0.9,2.0,0,False,0.16,73,7,759.28,759.28,0,0.8,0.2,0.18982,0.04,
638,73,7,0,0.95,2.0,0,False,0.15,64,6,719.37,719.37,0,0.8,0.2,0.1798425,0.035,
639,64,6,2,0.95,2.0,0,False,0.15,65,6,722.56,722.56,0,0.8,0.2,0.18064,0.0355,
640,65,6,1,0.9,2.0,0,False,0.16,71,9,750.39,750.39,0,0.8,0.2,0.1875975,0.04,
641,71,9,2,0.9,2.0,0,False,0.11,54,6,527.61,527.61,0,0.8,0.2,0.1319025,0.03,
642,54,6,2,0.9,2.0,0,False,0.13,66,9,626.79,626.79,0,0.8,0.2,0.1566975,0.0375,
643,66,9,0,0.95,2.0,0,False,0.16,74,6,752.94,752.94,0,0.8,0.2,0.188235,0.04,
644,74,6,1,0.9,2.0,0,False,0.14,62,5,680.4,680.4,0,0.8,0.2,0.1701,0.0335,
645,62,5,2,0.9,2.0,0,False,0.13,59,6,614.83,614.83,0,0.8,0.2,0.1537075,0.0325,
646,59,6,2,0.9,2.0,0,False,0.15,74,6,734.05,734.05,0,0.8,0.2,0.1835125,0.04,
647,74,6,2,0.9,2.0,0,False,0.15,64,4,725.54,725.54,0,0.8,0.2,0.181385,0.034,
648,64,4,0,0.95,2.0,0,False,0.14,60,6,675.97,675.97,0,0.8,0.2,0.16899250000000002,0.033,
649,60,6,0,1.0,2.0,0,False,0.17,72,5,833.19,833.19,0,0.8,0.2,0.20829750000000002,0.0385,
650,72,5,0,1.0,2.0,0,False,0.19,79,4,899.04,899.04,0,0.8,0.2,0.22476,0.0415,
651,79,4,2,1.0,2.0,0,False,0.13,55,6,601.48,601.48,0,0.8,0.2,0.15037,0.0305,
652,55,6,1,0.95,2.0,0,False,0.15,60,4,696.76,696.76,0,0.8,0.2,0.17419,0.032,
653,60,4,2,0.95,2.0,0,False,0.15,63,6,723.73,723.73,0,0.8,0.2,0.1809325,0.0345,
654,63,6,1,0.9,2.0,0,False,0.11,52,7,545.1,545.1,0,0.8,0.2,0.136275,0.0295,
655,52,7,1,0.85,2.0,0,False,0.11,51,6,514.18,514.18,0,0.8,0.2,0.128545,0.0285,
656,51,6,1,0.8,2.0,0,False,0.13,63,7,616.47,616.47,0,0.8,0.2,0.15411750000000002,0.035,
657,63,7,0,0.85,2.0,0,False,0.15,73,3,708.86,708.86,0,0.8,0.2,0.177215,0.038,
658,73,3,2,0.85,2.0,0,False,0.11,56,6,543.06,543.06,0,0.8,0.2,0.135765,0.031,
659,56,6,1,0.8,2.0,0,False,0.11,58,9,508.56,508.56,0,0.8,0.2,0.12714,0.0335,
660,58,9,1,0.75,2.0,0,False,0.12,58,7,560.4,560.4,0,0.8,0.2,0.1401,0.0325,
661,58,7,1,0.7,2.0,0,False,0.12,75,4,574.56,574.56,0,0.8,0.2,0.14364,0.0395,
662,75,4,1,0.65,2.0,0,False,0.1,56,7,455.38,455.38,0,0.8,0.2,0.113845,0.0315,
663,56,7,2,0.65,2.0,0,False,0.09,58,8,421.34,421.34,0,0.8,0.2,0.105335,0.033,
664,58,8,2,0.65,2.0,0,False,0.1,55,12,454.75,454.75,0,0.8,0.2,0.1136875,0.0335,
665,55,12,0,0.7,2.0,0,False,0.1,62,5,482.97,482.97,0,0.8,0.2,0.1207425,0.0335,
666,62,5,2,0.7,2.0,0,False,0.13,79,4,630.55,630.55,0,0.8,0.2,0.15763749999999999,0.0415,
667,79,4,0,0.75,2.0,0,False,0.13,70,10,603.01,603.01,0,0.8,0.2,0.1507525,0.04,
668,70,10,0,0.8,2.0,0,False,0.15,74,6,690.79,690.79,0,0.8,0.2,0.1726975,0.04,
669,74,6,0,0.85,2.0,0,False,0.11,57,7,518.98,518.98,0,0.8,0.2,0.129745,0.032,
670,57,7,1,0.8,2.0,0,False,0.15,81,6,726.91,726.91,0,0.8,0.2,0.1817275,0.0435,
671,81,6,2,0.8,2.0,0,False,0.12,65,6,556.64,556.64,0,0.8,0.2,0.13916,0.0355,
672,65,6,1,0.75,2.0,0,False,0.11,65,10,513.99,513.99,0,0.8,0.2,0.12849750000000001,0.0375,
673,65,10,1,0.7,2.0,0,False,0.11,66,9,509.77,509.77,0,0.8,0.2,0.1274425,0.0375,
674,66,9,2,0.7,2.0,0,False,0.09,55,5,425.4,425.4,0,0.8,0.2,0.10635,0.03,
675,55,5,0,0.75,2.0,0,False,0.11,63,9,514.32,514.32,0,0.8,0.2,0.12858,0.036,
676,63,9,2,0.75,2.0,0,False,0.13,75,4,623.93,623.93,0,0.8,0.2,0.1559825,0.0395,
677,75,4,0,0.8,2.0,0,False,0.1,51,11,462.18,462.18,0,0.8,0.2,0.115545,0.031,
678,51,11,2,0.8,2.0,0,False,0.16,84,6,764.43,764.43,0,0.8,0.2,0.19110749999999999,0.045,
679,84,6,2,0.8,2.0,0,False,0.14,75,6,658.37,658.37,0,0.8,0.2,0.1645925,0.0405,
680,75,6,2,0.8,2.0,0,False,0.14,71,7,648.46,648.46,0,0.8,0.2,0.162115,0.039,
681,71,7,0,0.85,2.0,0,False,0.14,69,8,643.01,643.01,0,0.8,0.2,0.1607525,0.0385,
682,69,8,0,0.9,2.0,0,False,0.14,68,5,681.98,681.98,0,0.8,0.2,0.170495,0.0365,
683,68,5,1,0.85,2.0,0,False,0.13,72,8,629.17,629.17,0,0.8,0.2,0.1572925,0.04,
684,72,8,2,0.85,2.0,0,False,0.13,57,11,607.02,607.02,0,0.8,0.2,0.151755,0.034,
685,57,11,0,0.9,2.0,0,False,0.12,59,4,586.19,586.19,0,0.8,0.2,0.14654750000000002,0.0315,
686,59,4,1,0.85,2.0,0,False,0.15,78,7,685.65,685.65,0,0.8,0.2,0.1714125,0.0425,
687,78,7,2,0.85,2.0,0,False,0.15,78,6,711.44,711.44,0,0.8,0.2,0.17786000000000002,0.042,
688,78,6,2,0.85,2.0,0,False,0.16,73,5,768.34,768.34,0,0.8,0.2,0.192085,0.039,
689,73,5,2,0.85,2.0,0,False,0.13,69,6,627.04,627.04,0,0.8,0.2,0.15675999999999998,0.0375,
690,69,6,2,0.85,2.0,0,False,0.13,66,9,602.83,602.83,0,0.8,0.2,0.15070750000000002,0.0375,
691,66,9,0,0.9,2.0,0,False,0.14,68,4,649.72,649.72,0,0.8,0.2,0.16243000000000002,0.036,
692,68,4,1,0.85,2.0,0,False,0.11,57,7,528.06,528.06,0,0.8,0.2,0.132015,0.032,
693,57,7,0,0.9,2.0,0,False,0.18,84,6,871.48,871.48,0,0.8,0.2,0.21787,0.045,
694,84,6,0,0.95,2.0,0,False,0.14,59,10,681.77,681.77,0,0.8,0.2,0.1704425,0.0345,
695,59,10,0,1.0,2.0,0,False,0.13,58,6,624.71,624.71,0,0.8,0.2,0.1561775,0.032,
696,58,6,2,1.0,2.0,0,False,0.15,62,5,704.05,704.05,0,0.8,0.2,0.1760125,0.0335,
697,62,5,2,1.0,2.0,0,False,0.15,61,8,702.08,702.08,0,0.8,0.2,0.17552,0.0345,
698,61,8,2,1.0,2.0,0,False,0.15,67,8,728.3,728.3,0,0.8,0.2,0.182075,0.0375,
699,67,8,1,0.95,2.0,0,False,0.17,73,9,828.5,828.5,0,0.8,0.2,0.207125,0.041,
700,73,9,1,0.9,2.0,0,False,0.16,75,3,771.73,771.73,0,0.8,0.2,0.1929325,0.039,
701,75,3,1,0.85,2.0,0,False,0.12,63,4,577.56,577.56,0,0.8,0.2,0.14439,0.0335,
